Date,Close,MCD
09/12/2004,31.78,0.008849615
08/12/2004,31.5,0.008928631
07/12/2004,31.22,0.00449439
06/12/2004,31.08,-0.00641439
03/12/2004,31.28,-0.004465717
02/12/2004,31.42,0.006706077
01/12/2004,31.21,0.015173818
30/11/2004,30.74,-0.000325256
29/11/2004,30.75,0.005870858
26/11/2004,30.57,0.005576527
24/11/2004,30.4,0.009917437
23/11/2004,30.1,0.024211001
22/11/2004,29.38,0.002726655
19/11/2004,29.3,-0.021941809
18/11/2004,29.95,-0.014913284
17/11/2004,30.4,0.009585266
16/11/2004,30.11,-0.010242944
15/11/2004,30.42,-0.002626397
12/11/2004,30.5,0.007239255
11/11/2004,30.28,0.008623602
10/11/2004,30.02,-0.005315627
09/11/2004,30.18,-0.000662471
08/11/2004,30.2,0.00464654
05/11/2004,30.06,0.014408023
04/11/2004,29.63,0.010858607
03/11/2004,29.31,0.00410257
02/11/2004,29.19,-0.013272272
01/11/2004,29.58,0.014643544
29/10/2004,29.15,0.004125135
28/10/2004,29.03,-0.005496407
27/10/2004,29.19,0.011023191
26/10/2004,28.87,0.017118322
25/10/2004,28.38,-0.004920924
22/10/2004,28.52,0
21/10/2004,28.52,-0.009769792
20/10/2004,28.8,-0.006920443
19/10/2004,29,-0.006872879
18/10/2004,29.2,0.007217766
15/10/2004,28.99,-0.00309971
14/10/2004,29.08,0.007594099
13/10/2004,28.86,0.046454018
12/10/2004,27.55,-0.004707595
11/10/2004,27.68,-0.009349223
08/10/2004,27.94,0.000357974
07/10/2004,27.93,0.003227544
06/10/2004,27.84,-0.003585518
05/10/2004,27.94,-0.002145156
04/10/2004,28,-0.004987542
01/10/2004,28.14,0.003916687
30/09/2004,28.03,0.005007164
29/09/2004,27.89,-0.002506716
28/09/2004,27.96,0.000715564
27/09/2004,27.94,0.012243581
24/09/2004,27.6,0.016807118
23/09/2004,27.14,0.004801487
22/09/2004,27.01,-0.027749134
21/09/2004,27.77,0.010861801
20/09/2004,27.47,-0.007254294
17/09/2004,27.67,0.002895406
16/09/2004,27.59,0.002177069
15/09/2004,27.53,-0.002539454
14/09/2004,27.6,0.015702349
13/09/2004,27.17,0.004426418
10/09/2004,27.05,-0.014314798
09/09/2004,27.44,-0.002184202
08/09/2004,27.5,0.004373185
07/09/2004,27.38,-0.013783316
03/09/2004,27.76,0.009773833
02/09/2004,27.49,0.010973044
01/09/2004,27.19,0.006271926
31/08/2004,27.02,0.000740467
30/08/2004,27,-0.006276557
27/08/2004,27.17,0.002579696
26/08/2004,27.1,0.005550431
25/08/2004,26.95,0.002972875
24/08/2004,26.87,0.008596577
23/08/2004,26.64,-0.016012258
20/08/2004,27.07,0.017514888
19/08/2004,26.6,0.004521485
18/08/2004,26.48,0.004162731
17/08/2004,26.37,0.023792373
16/08/2004,25.75,-0.002327387
13/08/2004,25.81,-0.001548587
12/08/2004,25.85,-0.019157674
11/08/2004,26.35,-0.014692297
10/08/2004,26.74,0.021929045
09/08/2004,26.16,-0.00685717
06/08/2004,26.34,-0.020293819
05/08/2004,26.88,-0.010362787
04/08/2004,27.16,-0.003308218
03/08/2004,27.25,-0.007676879
02/08/2004,27.46,-0.001455604
30/07/2004,27.5,0.009499523
29/07/2004,27.24,-0.002566454
28/07/2004,27.31,-0.006569367
27/07/2004,27.49,0.018726451
26/07/2004,26.98,-0.003699597
23/07/2004,27.08,-0.017932777
22/07/2004,27.57,-0.003259101
21/07/2004,27.66,-0.017915205
20/07/2004,28.16,0.008201151
19/07/2004,27.93,0.004305712
16/07/2004,27.81,-0.003589379
15/07/2004,27.91,0.004308804
14/07/2004,27.79,0.040762023
13/07/2004,26.68,-0.005233657
12/07/2004,26.82,0.011625858
09/07/2004,26.51,0.000377287
08/07/2004,26.5,0.003023434
07/07/2004,26.42,0.01103722
06/07/2004,26.13,0.000382775
02/07/2004,26.12,-0.007247791
01/07/2004,26.31,0.011852557
30/06/2004,26,-0.015646188
29/06/2004,26.41,-0.006416327
28/06/2004,26.58,-0.015307374
25/06/2004,26.99,-0.003329021
24/06/2004,27.08,-0.001107215
23/06/2004,27.11,0.007776377
22/06/2004,26.9,0.001488096
21/06/2004,26.86,-0.002231314
18/06/2004,26.92,0.007457156
17/06/2004,26.72,0.000374322
16/06/2004,26.71,0.001123806
15/06/2004,26.68,-0.011922645
14/06/2004,27,-0.001850139
10/06/2004,27.05,0.017527952
09/06/2004,26.58,-0.009734259
08/06/2004,26.84,0.008606227
07/06/2004,26.61,-0.009351106
04/06/2004,26.86,0.012739026
03/06/2004,26.52,0.003399437
02/06/2004,26.43,-0.001512288
01/06/2004,26.47,0.002648006
28/05/2004,26.4,0.004936406
27/05/2004,26.27,0.019992977
26/05/2004,25.75,0.011718884
25/05/2004,25.45,0.003937013
24/05/2004,25.35,-0.003937013
21/05/2004,25.45,0.005516168
20/05/2004,25.31,-0.017235053
19/05/2004,25.75,-0.001552193
18/05/2004,25.79,-0.003097176
17/05/2004,25.87,-0.01152972
14/05/2004,26.17,0.003061617
13/05/2004,26.09,0.000766871
12/05/2004,26.07,-0.01447093
11/05/2004,26.45,-0.007157687
10/05/2004,26.64,-0.002624181
07/05/2004,26.71,-0.02074917
06/05/2004,27.27,-0.019608471
05/05/2004,27.81,0.007217642
04/05/2004,27.61,-0.00541811
03/05/2004,27.76,0.019276829
30/04/2004,27.23,0.001837898
29/04/2004,27.18,-0.015696617
28/04/2004,27.61,0.014961053
27/04/2004,27.2,-0.004402061
26/04/2004,27.32,-0.000731797
23/04/2004,27.34,-0.002192182
22/04/2004,27.4,0.016559716
21/04/2004,26.95,0.01495355
20/04/2004,26.55,-0.007504726
19/04/2004,26.75,-0.026195927
16/04/2004,27.46,0.019489494
15/04/2004,26.93,-0.002595959
14/04/2004,27,-0.045964306
13/04/2004,28.27,-0.026184076
12/04/2004,29.02,0.012133968
08/04/2004,28.67,-0.007990315
07/04/2004,28.9,-0.003799003
06/04/2004,29.01,-0.011992606
05/04/2004,29.36,0.014408483
02/04/2004,28.94,0.001037165
01/04/2004,28.91,0.01183034
31/03/2004,28.57,-0.003145206
30/03/2004,28.66,0.006651521
29/03/2004,28.47,0.02130006
26/03/2004,27.87,-0.020597319
25/03/2004,28.45,0.026715747
24/03/2004,27.7,-0.002163722
23/03/2004,27.76,-0.021030895
22/03/2004,28.35,0.008857454
19/03/2004,28.1,0.002851035
18/03/2004,28.02,-0.023978582
17/03/2004,28.7,0.0013947
16/03/2004,28.66,0.007354262
15/03/2004,28.45,-0.019492438
12/03/2004,29.01,0.010743475
11/03/2004,28.7,-0.007290433
10/03/2004,28.91,-0.002418381
09/03/2004,28.98,-0.011322818
08/03/2004,29.31,-0.018256085
05/03/2004,29.85,0.034421527
04/03/2004,28.84,-0.001732202
03/03/2004,28.89,0.016402392
02/03/2004,28.42,
