Date,Close,GE
07/12/2004,35.31,-0.010143789
06/12/2004,35.67,-0.004475532
03/12/2004,35.83,-0.00306535
02/12/2004,35.94,-0.002223458
01/12/2004,36.02,0.018493102
30/11/2004,35.36,0.001698274
29/11/2004,35.3,-0.003958162
26/11/2004,35.44,-0.005627477
24/11/2004,35.64,-0.004758581
23/11/2004,35.81,-0.007788635
22/11/2004,36.09,-0.004975135
19/11/2004,36.27,-0.015321777
18/11/2004,36.83,0.013118526
17/11/2004,36.35,0.006901339
16/11/2004,36.1,0
15/11/2004,36.1,-0.004146516
12/11/2004,36.25,0.012491488
11/11/2004,35.8,0.013498518
10/11/2004,35.32,-0.002827257
09/11/2004,35.42,0.008505864
08/11/2004,35.12,-0.001991183
05/11/2004,35.19,0.002845762
04/11/2004,35.09,0.021896582
03/11/2004,34.33,0.008189575
02/11/2004,34.05,0
01/11/2004,34.05,-0.00205369
29/10/2004,34.12,0.002641234
28/10/2004,34.03,0.002353635
27/10/2004,33.95,0.009470328
26/10/2004,33.63,0.021945868
25/10/2004,32.9,-0.001518603
22/10/2004,32.95,-0.012666032
21/10/2004,33.37,0.004505189
20/10/2004,33.22,-0.006301596
19/10/2004,33.43,-0.013666285
18/10/2004,33.89,0.010083122
15/10/2004,33.55,0.002686168
14/10/2004,33.46,-0.007443834
13/10/2004,33.71,-0.009154058
12/10/2004,34.02,0.000588062
11/10/2004,34,0.007676447
08/10/2004,33.74,-0.006204777
07/10/2004,33.95,-0.012586146
06/10/2004,34.38,0.009644967
05/10/2004,34.05,-0.00205369
04/10/2004,34.12,0.00440594
01/10/2004,33.97,0.011547131
30/09/2004,33.58,0.003878865
29/09/2004,33.45,0.004194134
28/09/2004,33.31,0.005720323
27/09/2004,33.12,-0.008717927
24/09/2004,33.41,-0.000299267
23/09/2004,33.42,-0.015145056
22/09/2004,33.93,-0.015499652
21/09/2004,34.46,0.007281232
20/09/2004,34.21,-0.000292269
17/09/2004,34.22,0.020369708
16/09/2004,33.53,0
15/09/2004,33.53,-0.008611783
14/09/2004,33.82,0.002071926
13/09/2004,33.75,-0.003844452
10/09/2004,33.88,0.000590493
09/09/2004,33.86,0.005924188
08/09/2004,33.66,0.009552311
07/09/2004,33.34,0.015110593
03/09/2004,32.84,-0.008791932
02/09/2004,33.13,0.007574646
01/09/2004,32.88,0.002740979
31/08/2004,32.79,0.006731972
30/08/2004,32.57,-0.006121843
27/08/2004,32.77,-0.000610128
26/08/2004,32.79,0
25/08/2004,32.79,0.00489148
24/08/2004,32.63,0.003684376
23/08/2004,32.51,-0.004297121
20/08/2004,32.65,-0.001835986
19/08/2004,32.71,-0.002137732
18/08/2004,32.78,0.019717213
17/08/2004,32.14,-0.00496587
16/08/2004,32.3,0.012774749
13/08/2004,31.89,0.008818955
12/08/2004,31.61,-0.018492926
11/08/2004,32.2,0.003421997
10/08/2004,32.09,0.007507073
09/08/2004,31.85,0.010415117
06/08/2004,31.52,-0.021965113
05/08/2004,32.22,-0.020277192
04/08/2004,32.88,0.000304183
03/08/2004,32.87,-0.011795086
02/08/2004,33.26,0.000300707
30/07/2004,33.25,0.001203732
29/07/2004,33.21,-0.002406016
28/07/2004,33.29,0.014828536
27/07/2004,32.8,0.015051736
26/07/2004,32.31,-0.006478505
23/07/2004,32.52,-0.011009286
22/07/2004,32.88,0.008552282
21/07/2004,32.6,-0.018538747
20/07/2004,33.21,-0.000602047
19/07/2004,33.23,0.00422196
16/07/2004,33.09,-0.008426171
15/07/2004,33.37,0.007218076
14/07/2004,33.13,0.008791932
13/07/2004,32.84,0.007334996
12/07/2004,32.6,0.013277947
09/07/2004,32.17,0.01471766
08/07/2004,31.7,-0.010044027
07/07/2004,32.02,0.005951466
06/07/2004,31.83,0.005039381
02/07/2004,31.67,-0.010678493
01/07/2004,32.01,-0.012110069
30/06/2004,32.4,0.002162831
29/06/2004,32.33,0.000618812
28/06/2004,32.31,0.004031638
25/06/2004,32.18,-0.033310948
24/06/2004,33.27,-0.004498433
23/06/2004,33.42,0.017202778
22/06/2004,32.85,0.007639457
21/06/2004,32.6,0.000613685
18/06/2004,32.58,0.006775511
17/06/2004,32.36,0.007755584
16/06/2004,32.11,0.009386802
15/06/2004,31.81,0.007573403
14/06/2004,31.57,0.002537267
10/06/2004,31.49,0.009893171
09/06/2004,31.18,-0.009257847
08/06/2004,31.47,-0.006650856
07/06/2004,31.68,0.014306396
04/06/2004,31.23,0.007391967
03/06/2004,31,-0.003220615
02/06/2004,31.1,0.001931124
01/06/2004,31.04,-0.002574004
28/05/2004,31.12,-0.004488626
27/05/2004,31.26,-0.000959233
26/05/2004,31.29,0.002560001
25/05/2004,31.21,0.013873428
24/05/2004,30.78,0.004232466
21/05/2004,30.65,0.013797854
20/05/2004,30.23,-0.000661376
19/05/2004,30.25,-0.005932779
18/05/2004,30.43,0.015232083
17/05/2004,29.97,-0.006319662
14/05/2004,30.16,-0.006279974
13/05/2004,30.35,-0.001646091
12/05/2004,30.4,0.004946424
11/05/2004,30.25,0.007299302
10/05/2004,30.03,0.0009995
07/05/2004,30,-0.015545211
06/05/2004,30.47,-0.000656168
05/05/2004,30.49,0.001641228
04/05/2004,30.44,0.00460982
03/05/2004,30.3,0.011618388
30/04/2004,29.95,-0.003333336
29/04/2004,30.05,0.000998835
28/04/2004,30.02,-0.017500859
27/04/2004,30.55,-0.006525309
26/04/2004,30.75,0.001953126
23/04/2004,30.69,-0.005199882
22/04/2004,30.85,0.004874096
21/04/2004,30.7,0.007520062
20/04/2004,30.47,-0.020465226
19/04/2004,31.1,-0.004171352
16/04/2004,31.23,0.015164027
15/04/2004,30.76,0.009144414
14/04/2004,30.48,-0.016916474
13/04/2004,31,-0.019802627
12/04/2004,31.62,0.006663518
08/04/2004,31.41,0.000318421
07/04/2004,31.4,-0.003814372
06/04/2004,31.52,-0.001901744
05/04/2004,31.58,0.016603191
02/04/2004,31.06,0.014267427
01/04/2004,30.62,0.003271184
31/03/2004,30.52,-0.005554662
30/03/2004,30.69,0.006866138
29/03/2004,30.48,0.012545559
26/03/2004,30.1,0.013378126
25/03/2004,29.7,0.017663503
24/03/2004,29.18,-0.000685166
23/03/2004,29.2,-0.007166043
22/03/2004,29.41,-0.024518441
19/03/2004,30.14,-0.019060715
18/03/2004,30.72,-0.001301236
17/03/2004,30.76,0.008488461
16/03/2004,30.5,0.006578971
15/03/2004,30.3,-0.009852296
12/03/2004,30.6,0.005899722
11/03/2004,30.42,-0.022107532
10/03/2004,31.1,-0.014682677
09/03/2004,31.56,-0.008518745
08/03/2004,31.83,-0.029104221
05/03/2004,32.77,-0.003959195
04/03/2004,32.9,0.001520913
03/03/2004,32.85,0.011019395
02/03/2004,32.49,
