Date,Close,SLB
07/12/2004,62.25,-0.017674212
06/12/2004,63.36,-0.001734606
03/12/2004,63.47,0.022626842
02/12/2004,62.05,-0.025144546
01/12/2004,63.63,-0.030947851
30/11/2004,65.63,-0.006530511
29/11/2004,66.06,-0.015322517
26/11/2004,67.08,-0.001191895
24/11/2004,67.16,0.015909085
23/11/2004,66.1,-0.00302115
22/11/2004,66.3,0.00302115
19/11/2004,66.1,0.012483036
18/11/2004,65.28,0.011245593
17/11/2004,64.55,0.006995753
16/11/2004,64.1,0.005788955
15/11/2004,63.73,-0.029682191
12/11/2004,65.65,0.022645965
11/11/2004,64.18,0.004215792
10/11/2004,63.91,0.020231447
09/11/2004,62.63,0.00287816
08/11/2004,62.45,-0.019190185
05/11/2004,63.66,0.008518745
04/11/2004,63.12,0.007473995
03/11/2004,62.65,0.023253106
02/11/2004,61.21,-0.017329772
01/11/2004,62.28,-0.010541545
29/10/2004,62.94,0.01424138
28/10/2004,62.05,-0.015828934
27/10/2004,63.04,-0.038128014
26/10/2004,65.49,0.002905423
25/10/2004,65.3,-0.007475815
22/10/2004,65.79,-0.028470607
21/10/2004,67.69,0.013235378
20/10/2004,66.8,0.025778531
19/10/2004,65.1,-0.006736094
18/10/2004,65.54,-0.018293654
15/10/2004,66.75,0.006010537
14/10/2004,66.35,0.01717759
13/10/2004,65.22,-0.020487855
12/10/2004,66.57,-0.02125368
11/10/2004,68,-0.017493157
08/10/2004,69.2,0.009875189
07/10/2004,68.52,-0.010741866
06/10/2004,69.26,0.019536997
05/10/2004,67.92,-0.000588755
04/10/2004,67.96,-0.004258137
01/10/2004,68.25,0.01386862
30/09/2004,67.31,0.001189238
29/09/2004,67.23,-0.006375587
28/09/2004,67.66,0.023931743
27/09/2004,66.06,-0.008741578
24/09/2004,66.64,0.002403847
23/09/2004,66.48,0.000902935
22/09/2004,66.42,0.001054455
21/09/2004,66.35,0.017637678
20/09/2004,65.19,-0.01189401
17/09/2004,65.97,0.023310364
16/09/2004,64.45,0.002174589
15/09/2004,64.31,0.004051112
14/09/2004,64.05,-0.008240737
13/09/2004,64.58,0.004189625
10/09/2004,64.31,-0.00743613
09/09/2004,64.79,0.010862925
08/09/2004,64.09,0.001561524
07/09/2004,63.99,-0.007628277
03/09/2004,64.48,0.021317422
02/09/2004,63.12,0.002379254
01/09/2004,62.97,0.018755058
31/08/2004,61.8,0.010083026
30/08/2004,61.18,-0.01765943
27/08/2004,62.27,0.001768063
26/08/2004,62.16,0.015891367
25/08/2004,61.18,0.011011698
24/08/2004,60.51,0.002647693
23/08/2004,60.35,-0.013659391
20/08/2004,61.18,0.021310792
19/08/2004,59.89,-0.001835016
18/08/2004,60,0.018333707
17/08/2004,58.91,-0.020664322
16/08/2004,60.14,0.002330615
13/08/2004,60,0.000833681
12/08/2004,59.95,-0.017362983
11/08/2004,61,-0.009788006
10/08/2004,61.6,-0.01178098
09/08/2004,62.33,0.013080526
06/08/2004,61.52,-0.022024843
05/08/2004,62.89,-0.007603395
04/08/2004,63.37,-0.020925186
03/08/2004,64.71,0.00371575
02/08/2004,64.47,0.002329374
30/07/2004,64.32,-0.006663076
29/07/2004,64.75,0.002164503
28/07/2004,64.61,0.009486114
27/07/2004,64,0.025638372
26/07/2004,62.38,-0.010048733
23/07/2004,63.01,-0.01964391
22/07/2004,64.26,0.001713263
21/07/2004,64.15,-0.019298167
20/07/2004,65.4,0.006134989
19/07/2004,65,0.001385575
16/07/2004,64.91,0.000616428
15/07/2004,64.87,0.020243606
14/07/2004,63.57,0.019859259
13/07/2004,62.32,-0.001122605
12/07/2004,62.39,-0.006550067
09/07/2004,62.8,0.006229555
08/07/2004,62.41,-0.008774085
07/07/2004,62.96,-0.002221165
06/07/2004,63.1,-0.007578186
02/07/2004,63.58,0.00236202
01/07/2004,63.43,-0.001260438
30/06/2004,63.51,0.018914972
29/06/2004,62.32,-0.001122605
28/06/2004,62.39,-0.013848212
25/06/2004,63.26,0.008254015
24/06/2004,62.74,-0.008095925
23/06/2004,63.25,0.028057953
22/06/2004,61.5,0.000162615
21/06/2004,61.49,-0.008582354
18/06/2004,62.02,-0.000161225
17/06/2004,62.03,-0.00321906
16/06/2004,62.23,0.037826859
15/06/2004,59.92,0.020570612
14/06/2004,58.7,0.005123837
10/06/2004,58.4,0.008253142
09/06/2004,57.92,0.000345363
08/06/2004,57.9,-0.000345363
07/06/2004,57.92,0.027125646
04/06/2004,56.37,0.003198297
03/06/2004,56.19,-0.016765592
02/06/2004,57.14,-0.013040261
01/06/2004,57.89,0.012515373
28/05/2004,57.17,0.004733944
27/05/2004,56.9,-0.021214498
26/05/2004,58.12,-0.014010139
25/05/2004,58.94,0.015732199
24/05/2004,58.02,0.024778793
21/05/2004,56.6,-0.005637788
20/05/2004,56.92,-0.00017567
19/05/2004,56.93,-0.001930333
18/05/2004,57.04,-0.005071271
17/05/2004,57.33,0.000523423
14/05/2004,57.3,-0.001220895
13/05/2004,57.37,0.011747308
12/05/2004,56.7,0.019051587
11/05/2004,55.63,0.003060584
10/05/2004,55.46,-0.010582109
07/05/2004,56.05,-0.026409986
06/05/2004,57.55,-0.014490507
05/05/2004,58.39,-0.013439005
04/05/2004,59.18,-0.006568445
03/05/2004,59.57,0.017612648
30/04/2004,58.53,-0.005962031
29/04/2004,58.88,-0.03537239
28/04/2004,61,-0.023492372
27/04/2004,62.45,0.007554484
26/04/2004,61.98,0.004527821
23/04/2004,61.7,-0.034096022
22/04/2004,63.84,0.032153016
21/04/2004,61.82,-0.009178069
20/04/2004,62.39,-0.018421992
19/04/2004,63.55,-0.009397093
16/04/2004,64.15,0.023181674
15/04/2004,62.68,0.014139053
14/04/2004,61.8,-0.003875974
13/04/2004,62.04,-0.01153859
12/04/2004,62.76,0.02370123
08/04/2004,61.29,0.00868502
07/04/2004,60.76,-0.009011284
06/04/2004,61.31,-0.004718909
05/04/2004,61.6,-0.003079669
02/04/2004,61.79,-0.001778641
01/04/2004,61.9,-0.031016403
31/03/2004,63.85,0.005969229
30/03/2004,63.47,0.033809196
29/03/2004,61.36,-0.001791094
26/03/2004,61.47,0.005873732
25/03/2004,61.11,0.000491039
24/03/2004,61.08,-0.017205424
23/03/2004,62.14,-0.003373768
22/03/2004,62.35,-0.02079275
19/03/2004,63.66,-0.020523108
18/03/2004,64.98,0.003236997
17/03/2004,64.77,0.035515989
16/03/2004,62.51,-0.002396742
15/03/2004,62.66,0.002556729
12/03/2004,62.5,0.005454851
11/03/2004,62.16,-0.016592595
10/03/2004,63.2,-0.024692613
09/03/2004,64.78,-0.005388359
08/03/2004,65.13,0.002151861
05/03/2004,64.99,-0.005830026
04/03/2004,65.37,-0.006252403
03/03/2004,65.78,-0.008778625
02/03/2004,66.36,
