Date,Close,JPM
13/12/2004,38.25,0.016341956
10/12/2004,37.63,-0.001593203
09/12/2004,37.69,0.003721429
08/12/2004,37.55,-0.00690024
07/12/2004,37.81,-0.008165461
06/12/2004,38.12,0.001575217
03/12/2004,38.06,-0.009934722
02/12/2004,38.44,0.004171018
01/12/2004,38.28,0.016594612
30/11/2004,37.65,0.009071567
29/11/2004,37.31,-0.01013342
26/11/2004,37.69,-0.000265287
24/11/2004,37.7,0.00372044
23/11/2004,37.56,0.000266276
22/11/2004,37.55,0.003468057
19/11/2004,37.42,-0.010632742
18/11/2004,37.82,-0.011828236
17/11/2004,38.27,-0.005212417
16/11/2004,38.47,-0.017777101
15/11/2004,39.16,-0.00025533
12/11/2004,39.17,-0.000255265
11/11/2004,39.18,0.00588764
10/11/2004,38.95,-0.004099416
09/11/2004,39.11,-0.004337295
08/11/2004,39.28,-0.001780491
05/11/2004,39.35,-0.007342735
04/11/2004,39.64,0.020130633
03/11/2004,38.85,0.007751977
02/11/2004,38.55,0.001297859
01/11/2004,38.5,-0.002594035
29/10/2004,38.6,0.003113651
28/10/2004,38.48,0.012026289
27/10/2004,38.02,0.014038106
26/10/2004,37.49,0.012615924
25/10/2004,37.02,-0.012082306
22/10/2004,37.47,-0.006119482
21/10/2004,37.7,0.01200815
20/10/2004,37.25,-0.019407761
19/10/2004,37.98,-0.026501941
18/10/2004,39,0.006688988
15/10/2004,38.74,0.005435499
14/10/2004,38.53,-0.018259476
13/10/2004,39.24,-0.00685717
12/10/2004,39.51,0.003295731
11/10/2004,39.38,-0.006832875
08/10/2004,39.65,0.003031071
07/10/2004,39.53,0.001012402
06/10/2004,39.49,0.000759975
05/10/2004,39.46,-0.007573881
04/10/2004,39.76,-0.014482151
01/10/2004,40.34,0.015236963
30/09/2004,39.73,0.001259287
29/09/2004,39.68,0.007589209
28/09/2004,39.38,0.006368637
27/09/2004,39.13,-0.015720405
24/09/2004,39.75,0.007322341
23/09/2004,39.46,-0.009834905
22/09/2004,39.85,-0.006253929
21/09/2004,40.1,0.018118261
20/09/2004,39.38,-0.006832875
17/09/2004,39.65,0.001767008
16/09/2004,39.58,0.012713113
15/09/2004,39.08,-0.010436648
14/09/2004,39.49,0.008391658
13/09/2004,39.16,-0.016211095
10/09/2004,39.8,0.001508675
09/09/2004,39.74,0.009354132
08/09/2004,39.37,-0.012620056
07/09/2004,39.87,0.000501756
03/09/2004,39.85,-0.00025091
02/09/2004,39.86,0.015167126
01/09/2004,39.26,-0.008117751
31/08/2004,39.58,0.012201473
30/08/2004,39.1,-0.015732372
27/08/2004,39.72,0.006820792
26/08/2004,39.45,0.000253518
25/08/2004,39.44,0.021787354
24/08/2004,38.59,0.001037076
23/08/2004,38.55,-0.002590675
20/08/2004,38.65,0.016960615
19/08/2004,38,-0.008385793
18/08/2004,38.32,0.010229597
17/08/2004,37.93,0.005021816
16/08/2004,37.74,0.023322328
13/08/2004,36.87,0.00027126
12/08/2004,36.86,-0.001084599
11/08/2004,36.9,-0.002436055
10/08/2004,36.99,0.025186111
09/08/2004,36.07,-0.000554324
06/08/2004,36.09,-0.005250807
05/08/2004,36.28,-0.025310917
04/08/2004,37.21,0.003769525
03/08/2004,37.07,-0.009130031
02/08/2004,37.41,0.002140755
30/07/2004,37.33,0.005102737
29/07/2004,37.14,0.001886539
28/07/2004,37.07,0.0043255
27/07/2004,36.91,0.011992512
26/07/2004,36.47,-0.001643836
23/07/2004,36.53,-0.006820378
22/07/2004,36.78,-0.001086957
21/07/2004,36.82,0.011472401
20/07/2004,36.4,0.011049836
19/07/2004,36,0.003617647
16/07/2004,35.87,-0.003617647
15/07/2004,36,-0.01242252
14/07/2004,36.45,-0.018753097
13/07/2004,37.14,0.006483005
12/07/2004,36.9,0.001898821
09/07/2004,36.83,0.002174505
08/07/2004,36.75,-0.002988727
07/07/2004,36.86,-0.010524993
06/07/2004,37.25,-0.022037265
02/07/2004,38.08,-0.002360657
01/07/2004,38.17,-0.015596885
30/06/2004,38.77,0.012457986
29/06/2004,38.29,0.008919262
28/06/2004,37.95,-0.001053463
25/06/2004,37.99,0.00580783
24/06/2004,37.77,0.003979313
23/06/2004,37.62,0.017699577
22/06/2004,36.96,-0.001081666
21/06/2004,37,-0.006196975
18/06/2004,37.23,-0.002414488
17/06/2004,37.32,0
16/06/2004,37.32,0.001877431
15/06/2004,37.25,-0.008553915
14/06/2004,37.57,-0.006103243
10/06/2004,37.8,0.003179653
09/06/2004,37.68,-0.010034412
08/06/2004,38.06,-0.002099738
07/06/2004,38.14,0.02280661
04/06/2004,37.28,0.008620743
03/06/2004,36.96,-0.00915708
02/06/2004,37.3,0.012137708
01/06/2004,36.85,0.000271407
28/05/2004,36.84,-0.002981436
27/05/2004,36.95,0.003252917
26/05/2004,36.83,-0.000271481
25/05/2004,36.84,0.020845516
24/05/2004,36.08,0
21/05/2004,36.08,0.004722887
20/05/2004,35.91,0.004745299
19/05/2004,35.74,0.004767924
18/05/2004,35.57,0.007336376
17/05/2004,35.31,-0.009863402
14/05/2004,35.66,-0.002520657
13/05/2004,35.75,-0.000559284
12/05/2004,35.77,0.016347602
11/05/2004,35.19,-0.006232315
10/05/2004,35.41,-0.029769899
07/05/2004,36.48,-0.030239885
06/05/2004,37.6,-0.011897034
05/05/2004,38.05,-0.006809874
04/05/2004,38.31,0.011815813
03/05/2004,37.86,0.006891095
30/04/2004,37.6,-0.001328904
29/04/2004,37.65,-0.007409401
28/04/2004,37.93,-0.018027921
27/04/2004,38.62,0.001814177
26/04/2004,38.55,0.006506204
23/04/2004,38.3,-0.002086594
22/04/2004,38.38,0.018407041
21/04/2004,37.68,-0.022567213
20/04/2004,38.54,-0.021053409
19/04/2004,39.36,0.002543883
16/04/2004,39.26,0.012559437
15/04/2004,38.77,-0.012814117
14/04/2004,39.27,-0.019418086
13/04/2004,40.04,-0.037259212
12/04/2004,41.56,0.009914239
08/04/2004,41.15,-0.005332053
07/04/2004,41.37,-0.003137447
06/04/2004,41.5,-0.006006024
05/04/2004,41.75,0.005283394
02/04/2004,41.53,-0.017424955
01/04/2004,42.26,0.007362579
31/03/2004,41.95,-0.000714881
30/03/2004,41.98,-0.001903856
29/03/2004,42.06,0.019446057
26/03/2004,41.25,-0.006042314
25/03/2004,41.5,0.018483016
24/03/2004,40.74,-0.005873732
23/03/2004,40.98,0.004402061
22/03/2004,40.8,-0.012906547
19/03/2004,41.33,-0.016557067
18/03/2004,42.02,-0.006168466
17/03/2004,42.28,0.022725532
16/03/2004,41.33,0.009725338
15/03/2004,40.93,-0.014311948
12/03/2004,41.52,0.005070637
11/03/2004,41.31,-0.017279048
10/03/2004,42.03,-0.010414295
09/03/2004,42.47,-0.011005848
08/03/2004,42.94,-0.001628854
05/03/2004,43.01,0.009578394
04/03/2004,42.6,0.011806513
03/03/2004,42.1,0.010266295
02/03/2004,41.67,
