Date,Close,EMC
08/12/2004,14.39,-0.008993488
07/12/2004,14.52,-0.019100171
06/12/2004,14.8,0.02809366
03/12/2004,14.39,-0.003468613
02/12/2004,14.44,0.029517252
01/12/2004,14.02,0.04373875
30/11/2004,13.42,0.004480963
29/11/2004,13.36,0.005253295
26/11/2004,13.29,-0.006001518
24/11/2004,13.37,-0.002241316
23/11/2004,13.4,-0.002980628
22/11/2004,13.44,-0.00297177
19/11/2004,13.48,-0.026355845
18/11/2004,13.84,0.024873265
17/11/2004,13.5,0.047013965
16/11/2004,12.88,-0.013112413
15/11/2004,13.05,-0.014454417
12/11/2004,13.24,0.019832839
11/11/2004,12.98,0.032096689
10/11/2004,12.57,-0.018132148
09/11/2004,12.8,-0.01242252
08/11/2004,12.96,-0.007686433
05/11/2004,13.06,0.015432405
04/11/2004,12.86,-0.00465478
03/11/2004,12.92,0.013245227
02/11/2004,12.75,-0.000784006
01/11/2004,12.76,-0.008583744
29/10/2004,12.87,0.00155521
28/10/2004,12.85,0.02123556
27/10/2004,12.58,0.016834065
26/10/2004,12.37,0.002428168
25/10/2004,12.34,-0.012882626
22/10/2004,12.5,-0.011137744
21/10/2004,12.64,0.002376239
20/10/2004,12.61,0.026518227
19/10/2004,12.28,0.010642753
18/10/2004,12.15,0.013256201
15/10/2004,11.99,0.009216655
14/10/2004,11.88,-0.004199922
13/10/2004,11.93,0.001677853
12/10/2004,11.91,-0.02569557
11/10/2004,12.22,0.005744784
08/10/2004,12.15,-0.016326893
07/10/2004,12.35,-0.026369886
06/10/2004,12.68,0.015898586
05/10/2004,12.48,0.005624764
04/10/2004,12.41,0.03193067
01/10/2004,12.02,0.040752668
30/09/2004,11.54,0.016601517
29/09/2004,11.35,0.025882748
28/09/2004,11.06,0.019169916
27/09/2004,10.85,-0.029066533
24/09/2004,11.17,0.010801185
23/09/2004,11.05,0.013667639
22/09/2004,10.9,-0.006401485
21/09/2004,10.97,-0.009074472
20/09/2004,11.07,0.024692613
17/09/2004,10.8,0.006502577
16/09/2004,10.73,-0.001862198
15/09/2004,10.75,-0.033839534
14/09/2004,11.12,-0.036207045
13/09/2004,11.53,0.033512836
10/09/2004,11.15,0.023594561
09/09/2004,10.89,0.032667394
08/09/2004,10.54,-0.00661941
07/09/2004,10.61,0.002831526
03/09/2004,10.58,-0.018727139
02/09/2004,10.78,0.009319732
01/09/2004,10.68,-0.008391658
31/08/2004,10.77,0.012144007
30/08/2004,10.64,-0.010285271
27/08/2004,10.75,0.011225562
26/08/2004,10.63,-0.015865942
25/08/2004,10.8,0.013047715
24/08/2004,10.66,-0.014897855
23/08/2004,10.82,0.030021016
20/08/2004,10.5,-0.009478744
19/08/2004,10.6,0.010431579
18/08/2004,10.49,0.057887665
17/08/2004,9.9,0.038090039
16/08/2004,9.53,0.016931621
13/08/2004,9.37,-0.01167122
12/08/2004,9.48,-0.067303682
11/08/2004,10.14,-0.042477428
10/08/2004,10.58,0.036577706
09/08/2004,10.2,-0.013632149
06/08/2004,10.34,-0.029540023
05/08/2004,10.65,-0.013059887
04/08/2004,10.79,0.012121361
03/08/2004,10.66,-0.009337136
02/08/2004,10.76,-0.01932872
30/07/2004,10.97,0.03054379
29/07/2004,10.64,0
28/07/2004,10.64,-0.01492565
27/07/2004,10.8,0.029123712
26/07/2004,10.49,-0.017013643
23/07/2004,10.67,-0.013960208
22/07/2004,10.82,0.006490519
21/07/2004,10.75,-0.01018056
20/07/2004,10.86,0.047134078
19/07/2004,10.36,0.010674531
16/07/2004,10.25,-0.014528101
15/07/2004,10.4,0.007722046
14/07/2004,10.32,-0.030536724
13/07/2004,10.64,-0.018622512
12/07/2004,10.84,0.046256476
09/07/2004,10.35,-0.009615459
08/07/2004,10.45,-0.047650303
07/07/2004,10.96,0.075793839
06/07/2004,10.16,-0.062937831
02/07/2004,10.82,-0.029145961
01/07/2004,11.14,-0.023071121
30/06/2004,11.4,-0.001752849
29/06/2004,11.42,0.016777435
28/06/2004,11.23,-0.026363566
25/06/2004,11.53,-0.000866927
24/06/2004,11.54,0.00521287
23/06/2004,11.48,0.027374778
22/06/2004,11.17,0.009896617
21/06/2004,11.06,-0.024119079
18/06/2004,11.33,0.014222462
17/06/2004,11.17,-0.014222462
16/06/2004,11.33,-0.014023017
15/06/2004,11.49,0.017559714
14/06/2004,11.29,0.00979091
10/06/2004,11.18,-0.020363696
09/06/2004,11.41,-0.029363077
08/06/2004,11.75,0.01803398
07/06/2004,11.54,0.012205906
04/06/2004,11.4,0.036627587
03/06/2004,10.99,-0.021603
02/06/2004,11.23,0.01164366
01/06/2004,11.1,-0.012533736
28/05/2004,11.24,0.004458322
27/05/2004,11.19,-0.000893256
26/05/2004,11.2,0.045670037
25/05/2004,10.7,0.034223872
24/05/2004,10.34,0.015594858
21/05/2004,10.18,0.002951306
20/05/2004,10.15,-0.015640593
19/05/2004,10.31,0.002914038
18/05/2004,10.28,-0.002914038
17/05/2004,10.31,-0.014444161
14/05/2004,10.46,-0.062983776
13/05/2004,11.14,0.023615993
12/05/2004,10.88,-0.010059527
11/05/2004,10.99,-0.01175952
10/05/2004,11.12,-0.013399039
07/05/2004,11.27,0.005338091
06/05/2004,11.21,-0.016807118
05/05/2004,11.4,0.011469027
04/05/2004,11.27,-0.003542962
03/05/2004,11.31,0.013351333
30/04/2004,11.16,-0.002684565
29/04/2004,11.19,-0.052231192
28/04/2004,11.79,-0.003386963
27/04/2004,11.83,-0.013434291
26/04/2004,11.99,-0.036039936
23/04/2004,12.43,-0.000804182
22/04/2004,12.44,-0.009600074
21/04/2004,12.56,-0.002385687
20/04/2004,12.59,-0.003172088
19/04/2004,12.63,0.006354271
16/04/2004,12.55,-0.036765971
15/04/2004,13.02,-0.013730193
14/04/2004,13.2,0
13/04/2004,13.2,0.009132484
12/04/2004,13.08,0.009216655
08/04/2004,12.96,0.016336419
07/04/2004,12.75,-0.015564517
06/04/2004,12.95,-0.031917603
05/04/2004,13.37,0.019638093
02/04/2004,13.11,-0.029314388
01/04/2004,13.5,-0.008115131
31/03/2004,13.61,-0.025391281
30/03/2004,13.96,0.010079279
29/03/2004,13.82,0.030116121
26/03/2004,13.41,-0.007429455
25/03/2004,13.51,0.064193158
24/03/2004,12.67,0.015109631
23/03/2004,12.48,0.015341439
22/03/2004,12.29,-0.038312746
19/03/2004,12.77,-0.016311041
18/03/2004,12.98,-0.005378422
17/03/2004,13.05,0.027973852
16/03/2004,12.69,-0.000787712
15/03/2004,12.7,-0.037856973
12/03/2004,13.19,0.016819968
11/03/2004,12.97,0
10/03/2004,12.97,-0.027378136
09/03/2004,13.33,-0.02445472
08/03/2004,13.66,-0.030993472
05/03/2004,14.09,0.015737092
04/03/2004,13.87,-0.007899502
03/03/2004,13.98,-0.012086887
02/03/2004,14.15,
