Date,Close,WAG
08/12/2004,38.31,0.001828871
07/12/2004,38.24,-0.017883073
06/12/2004,38.93,-0.001283532
03/12/2004,38.98,0.001540437
02/12/2004,38.92,-0.001540437
01/12/2004,38.98,0.020736876
30/11/2004,38.18,-0.007306922
29/11/2004,38.46,-0.004151537
26/11/2004,38.62,0.002073614
24/11/2004,38.54,0.008599402
23/11/2004,38.21,-0.001046299
22/11/2004,38.25,0.003929278
19/11/2004,38.1,-0.018463663
18/11/2004,38.81,0.015319007
17/11/2004,38.22,-0.01222223
16/11/2004,38.69,-0.020213046
15/11/2004,39.48,0.00609758
12/11/2004,39.24,0.005366054
11/11/2004,39.03,0.004622504
10/11/2004,38.85,-0.004109947
09/11/2004,39.01,0.010824848
08/11/2004,38.59,0.000259168
05/11/2004,38.58,0.02068949
04/11/2004,37.79,0.017888609
03/11/2004,37.12,0.005131679
02/11/2004,36.93,0.020517749
01/11/2004,36.18,0.008047775
29/10/2004,35.89,-0.004448159
28/10/2004,36.05,-0.003323182
27/10/2004,36.17,0.013639738
26/10/2004,35.68,0.006467055
25/10/2004,35.45,-0.001409444
22/10/2004,35.5,-0.016760169
21/10/2004,36.1,-0.00110742
20/10/2004,36.14,0
19/10/2004,36.14,-0.007992326
18/10/2004,36.43,0.020522074
15/10/2004,35.69,0.007876271
14/10/2004,35.41,-0.007876271
13/10/2004,35.69,-0.00781472
12/10/2004,35.97,0.004737364
11/10/2004,35.8,-0.004459316
08/10/2004,35.96,-0.01818733
07/10/2004,36.62,-0.008700436
06/10/2004,36.94,0.016100771
05/10/2004,36.35,0.004687724
04/10/2004,36.18,0.003044985
01/10/2004,36.07,0.006675964
30/09/2004,35.83,-0.018252719
29/09/2004,36.49,0.009361302
28/09/2004,36.15,-0.009087217
27/09/2004,36.48,0.00604896
24/09/2004,36.26,0.005530988
23/09/2004,36.06,-0.006633523
22/09/2004,36.3,-0.018559485
21/09/2004,36.98,0.002707827
20/09/2004,36.88,-0.005138618
17/09/2004,37.07,0.001619871
16/09/2004,37.01,-0.005389396
15/09/2004,37.21,0.000268781
14/09/2004,37.2,-0.017322219
13/09/2004,37.85,0.004236173
10/09/2004,37.69,0.006922285
09/09/2004,37.43,-0.005860432
08/09/2004,37.65,-0.00212258
07/09/2004,37.73,-0.000794807
03/09/2004,37.76,0.01091743
02/09/2004,37.35,0.02879069
01/09/2004,36.29,-0.004399237
31/08/2004,36.45,0.004123717
30/08/2004,36.3,-0.009322799
27/08/2004,36.64,-0.003269758
26/08/2004,36.76,-0.001087548
25/08/2004,36.8,0.001631765
24/08/2004,36.74,0.004911333
23/08/2004,36.56,-0.011963166
20/08/2004,37,-0.003237995
19/08/2004,37.12,-0.016564632
18/08/2004,37.74,0.015487626
17/08/2004,37.16,0.007292402
16/08/2004,36.89,0.021924693
13/08/2004,36.09,0.00249688
12/08/2004,36,-0.007472015
11/08/2004,36.27,0.01304306
10/08/2004,35.8,0.015766092
09/08/2004,35.24,0.00683374
06/08/2004,35,-0.019522476
05/08/2004,35.69,-0.026542891
04/08/2004,36.65,0.00547197
03/08/2004,36.45,-0.006017524
02/08/2004,36.67,0.007390207
30/07/2004,36.4,-0.013100624
29/07/2004,36.88,0
28/07/2004,36.88,-0.009714054
27/07/2004,37.24,0.035532571
26/07/2004,35.94,-0.010792965
23/07/2004,36.33,-0.004942349
22/07/2004,36.51,0.001919123
21/07/2004,36.44,-0.013357156
20/07/2004,36.93,-0.007284532
19/07/2004,37.2,-0.005629287
16/07/2004,37.41,0.00589814
15/07/2004,37.19,0.009184289
14/07/2004,36.85,-0.006491773
13/07/2004,37.09,0.020978838
12/07/2004,36.32,-0.001925458
09/07/2004,36.39,0.005234893
08/07/2004,36.2,-0.005234893
07/07/2004,36.39,0.019423474
06/07/2004,35.69,0.000560538
02/07/2004,35.67,0.000560853
01/07/2004,35.65,-0.015586177
30/06/2004,36.21,0
29/06/2004,36.21,-0.00165563
28/06/2004,36.27,0.010253658
25/06/2004,35.9,-0.006939653
24/06/2004,36.15,-0.002762433
23/06/2004,36.25,0.001932901
22/06/2004,36.18,0.011396927
21/06/2004,35.77,0.024622724
18/06/2004,34.9,0.00057323
17/06/2004,34.88,-0.00143246
16/06/2004,34.93,0.002866974
15/06/2004,34.83,0.003163195
14/06/2004,34.72,0.00288434
10/06/2004,34.62,-0.000866176
09/06/2004,34.65,-0.010050336
08/06/2004,35,0.006593115
07/06/2004,34.77,0.011279946
04/06/2004,34.38,-0.00493255
03/06/2004,34.55,-0.007209837
02/06/2004,34.8,-0.011144565
01/06/2004,35.19,0.005128216
28/05/2004,35.01,-0.006264257
27/05/2004,35.23,0.018911738
26/05/2004,34.57,-0.010932215
25/05/2004,34.95,0.021985265
24/05/2004,34.19,0.010585221
21/05/2004,33.83,0.005037794
20/05/2004,33.66,-0.000594001
19/05/2004,33.68,-0.00975041
18/05/2004,34.01,0.013617736
17/05/2004,33.55,-0.001489204
14/05/2004,33.6,-0.003861582
13/05/2004,33.73,-0.005322307
12/05/2004,33.91,0.000885086
11/05/2004,33.88,-0.015812921
10/05/2004,34.42,-0.003769759
07/05/2004,34.55,-0.00490834
06/05/2004,34.72,-0.010030174
05/05/2004,35.07,0.001426737
04/05/2004,35.02,0.000285592
03/05/2004,35.01,0.015254289
30/04/2004,34.48,0.013430859
29/04/2004,34.02,0.001470805
28/04/2004,33.97,-0.008208783
27/04/2004,34.25,0.025130665
26/04/2004,33.4,0.014171804
23/04/2004,32.93,0.003346011
22/04/2004,32.82,0.00519323
21/04/2004,32.65,0.003989571
20/04/2004,32.52,-0.003989571
19/04/2004,32.65,-0.00519323
16/04/2004,32.82,-0.000609199
15/04/2004,32.84,-0.00030446
14/04/2004,32.85,-0.009090972
13/04/2004,33.15,-0.006614576
12/04/2004,33.37,0.007821941
08/04/2004,33.11,-0.012306924
07/04/2004,33.52,-0.009796724
06/04/2004,33.85,0.001182383
05/04/2004,33.81,0.024249055
02/04/2004,33,0.003338901
01/04/2004,32.89,-0.001822601
31/03/2004,32.95,-0.007859774
30/03/2004,33.21,0.001205182
29/03/2004,33.17,0.006654592
26/03/2004,32.95,-0.0174493
25/03/2004,33.53,0.030892826
24/03/2004,32.51,0.001847291
23/03/2004,32.45,-0.009507816
22/03/2004,32.76,-0.022635643
19/03/2004,33.51,0
18/03/2004,33.51,-0.008912715
17/03/2004,33.81,0.009211178
16/03/2004,33.5,-0.013343415
15/03/2004,33.95,0
12/03/2004,33.95,0.005612184
11/03/2004,33.76,-0.016742938
10/03/2004,34.33,0.000874253
09/03/2004,34.3,-0.018486951
08/03/2004,34.94,-0.004853685
05/03/2004,35.11,0.004281439
04/03/2004,34.96,-0.004566218
03/03/2004,35.12,-0.00369476
02/03/2004,35.25,
