Date,Close,CSCO
09/12/2004,19.4,-0.020408872
08/12/2004,19.8,0.003541618
07/12/2004,19.73,-0.004551209
06/12/2004,19.82,0.019873266
03/12/2004,19.43,0.011907984
02/12/2004,19.2,0.002607563
01/12/2004,19.15,0.021108963
30/11/2004,18.75,-0.010082335
29/11/2004,18.94,-0.015195472
26/11/2004,19.23,0.001040583
24/11/2004,19.21,0.010991998
23/11/2004,19,-0.007863736
22/11/2004,19.15,0.007337559
19/11/2004,19.01,-0.026474424
18/11/2004,19.52,-0.001024066
17/11/2004,19.54,0.00822204
16/11/2004,19.38,-0.00873368
15/11/2004,19.55,0.01494488
12/11/2004,19.26,0.02737013
11/11/2004,18.74,0.016138059
10/11/2004,18.44,-0.068631273
09/11/2004,19.75,-0.011077656
08/11/2004,19.97,0
05/11/2004,19.97,0.022791566
04/11/2004,19.52,0.012371292
03/11/2004,19.28,-0.000518538
02/11/2004,19.29,0.001556421
01/11/2004,19.26,0.00259943
29/10/2004,19.21,0.013627045
28/10/2004,18.95,0.021334142
27/10/2004,18.55,0.024005517
26/10/2004,18.11,0.002764724
25/10/2004,18.06,-0.011560822
22/10/2004,18.27,-0.019512814
21/10/2004,18.63,0.009708814
20/10/2004,18.45,-0.013459153
19/10/2004,18.7,0.002677378
18/10/2004,18.65,0.00915708
15/10/2004,18.48,-0.005934736
14/10/2004,18.59,-0.014419475
13/10/2004,18.86,-0.015781495
12/10/2004,19.16,0.009438979
11/10/2004,18.98,0.010593319
08/10/2004,18.78,-0.01846531
07/10/2004,19.13,-0.020693961
06/10/2004,19.53,0.02226341
05/10/2004,19.1,0.007356838
04/10/2004,18.96,0.001583532
01/10/2004,18.93,0.044836027
30/09/2004,18.1,-0.01153542
29/09/2004,18.31,0.013194254
28/09/2004,18.07,0.00166159
27/09/2004,18.04,-0.01975915
24/09/2004,18.4,-0.026811257
23/09/2004,18.9,-0.003169575
22/09/2004,18.96,-0.035745841
21/09/2004,19.65,0.017972242
20/09/2004,19.3,0.007280323
17/09/2004,19.16,-0.022194459
16/09/2004,19.59,0.001532567
15/09/2004,19.56,-0.039594247
14/09/2004,20.35,0.004926118
13/09/2004,20.25,-0.010316967
10/09/2004,20.46,0.026245626
09/09/2004,19.93,0.031603038
08/09/2004,19.31,0.013555995
07/09/2004,19.05,0.015873349
03/09/2004,18.75,-0.028911343
02/09/2004,19.3,0.010940458
01/09/2004,19.09,0.017437694
31/08/2004,18.76,-0.014289738
30/08/2004,19.03,-0.022858138
27/08/2004,19.47,0.015528262
26/08/2004,19.17,-0.007794272
25/08/2004,19.32,0.018282045
24/08/2004,18.97,-0.011009286
23/08/2004,19.18,0.015764909
20/08/2004,18.88,-0.011585174
19/08/2004,19.1,0.00577581
18/08/2004,18.99,0.016459092
17/08/2004,18.68,0.024384844
16/08/2004,18.23,0.020505013
13/08/2004,17.86,0.003927074
12/08/2004,17.79,-0.027717961
11/08/2004,18.29,-0.112117298
10/08/2004,20.46,0.020242607
09/08/2004,20.05,0.00600302
06/08/2004,19.93,-0.033550261
05/08/2004,20.61,-0.024444064
04/08/2004,21.12,0.018156256
03/08/2004,20.74,-0.023821994
02/08/2004,21.24,0.015180557
30/07/2004,20.92,0.005752652
29/07/2004,20.8,0.014528101
28/07/2004,20.5,-0.010191789
27/07/2004,20.71,0.008242471
26/07/2004,20.54,-0.018809332
23/07/2004,20.93,-0.021739987
22/07/2004,21.39,0.010338438
21/07/2004,21.17,-0.032987892
20/07/2004,21.88,0.024052963
19/07/2004,21.36,-0.007927297
16/07/2004,21.53,-0.027486843
15/07/2004,22.13,0.001356546
14/07/2004,22.1,-0.001808319
13/07/2004,22.14,-0.00675222
12/07/2004,22.29,-0.003135501
09/07/2004,22.36,0.008533625
08/07/2004,22.17,-0.011213394
07/07/2004,22.42,0.002232642
06/07/2004,22.37,-0.025597161
02/07/2004,22.95,-0.006947488
01/07/2004,23.11,-0.025209624
30/06/2004,23.7,-0.000421852
29/06/2004,23.71,0.01744354
28/06/2004,23.3,-0.005563892
25/06/2004,23.43,-0.010613557
24/06/2004,23.68,-0.012172238
23/06/2004,23.97,0.031789072
22/06/2004,23.22,0.015187968
21/06/2004,22.87,-0.02376435
18/06/2004,23.42,0.0025652
17/06/2004,23.36,-0.022016131
16/06/2004,23.88,0.010101096
15/06/2004,23.64,0.013628831
14/06/2004,23.32,-0.021214202
10/06/2004,23.82,0.010975205
09/06/2004,23.56,-0.00761103
08/06/2004,23.74,-0.006298572
07/06/2004,23.89,0.047577003
04/06/2004,22.78,0.019056637
03/06/2004,22.35,-0.002680967
02/06/2004,22.41,0.007614818
01/06/2004,22.24,-0.005828306
28/05/2004,22.37,-0.007570733
27/05/2004,22.54,0.008465188
26/05/2004,22.35,0.004933852
25/05/2004,22.24,0.026887015
24/05/2004,21.65,0.000462
21/05/2004,21.64,0.005560719
20/05/2004,21.52,0.007462721
19/05/2004,21.36,0.016997576
18/05/2004,21,0.003338901
17/05/2004,20.93,-0.01470266
14/05/2004,21.24,-0.024187226
13/05/2004,21.76,-0.009149195
12/05/2004,21.96,-0.013119392
11/05/2004,22.25,0.028723196
10/05/2004,21.62,-0.003232513
07/05/2004,21.69,0.00879839
06/05/2004,21.5,0.011225562
05/05/2004,21.26,-0.005160696
04/05/2004,21.37,0.01176761
03/05/2004,21.12,0.009992945
30/04/2004,20.91,-0.04671564
29/04/2004,21.91,-0.020777622
28/04/2004,22.37,-0.025161336
27/04/2004,22.94,-0.00868061
26/04/2004,23.14,-0.00774864
23/04/2004,23.32,0.007316581
22/04/2004,23.15,0.034274005
21/04/2004,22.37,0.011690781
20/04/2004,22.11,-0.033358663
19/04/2004,22.86,0.016762633
16/04/2004,22.48,-0.015011319
15/04/2004,22.82,-0.019097803
14/04/2004,23.26,-0.015358664
13/04/2004,23.62,-0.021362069
12/04/2004,24.13,-0.0008285
08/04/2004,24.15,-0.003719781
07/04/2004,24.24,-0.016772739
06/04/2004,24.65,-0.006469897
05/04/2004,24.81,0.015434912
02/04/2004,24.43,0.028650496
01/04/2004,23.74,0.007186672
31/03/2004,23.57,-0.015158185
30/03/2004,23.93,0.003348685
29/03/2004,23.85,0.019048195
26/03/2004,23.4,-0.007662873
25/03/2004,23.58,0.039356431
24/03/2004,22.67,0.013768816
23/03/2004,22.36,0.000447327
22/03/2004,22.35,-0.006688988
19/03/2004,22.5,-0.029343029
18/03/2004,23.17,-0.014142083
17/03/2004,23.5,0.016302377
16/03/2004,23.12,0.014815086
15/03/2004,22.78,-0.015247518
12/03/2004,23.13,0.034751683
11/03/2004,22.34,0.005836156
10/03/2004,22.21,0.004060461
09/03/2004,22.12,-0.010791472
08/03/2004,22.36,-0.023426486
05/03/2004,22.89,-0.013021017
04/03/2004,23.19,0.021356227
03/03/2004,22.7,-0.014432789
02/03/2004,23.03,
