Date,Close,MDT
26/04/2007,54.07,0.009103639
25/04/2007,53.58,0.005239533
24/04/2007,53.3,0.013980957
23/04/2007,52.56,0.004194477
20/04/2007,52.34,0.01152972
19/04/2007,51.74,-0.003472896
18/04/2007,51.92,-0.002500723
17/04/2007,52.05,0.012566623
16/04/2007,51.4,0.011938688
13/04/2007,50.79,-0.003341526
12/04/2007,50.96,0.018818026
11/04/2007,50.01,0.01085656
10/04/2007,49.47,0.010567056
09/04/2007,48.95,-0.003670477
05/04/2007,49.13,-0.002439521
04/04/2007,49.25,-0.003041057
03/04/2007,49.4,0.010991358
02/04/2007,48.86,-0.004084973
30/03/2007,49.06,0.001836173
29/03/2007,48.97,0.006145042
28/03/2007,48.67,-0.000205444
27/03/2007,48.68,-0.023348944
26/03/2007,49.83,-0.001804512
23/03/2007,49.92,0.002607563
22/03/2007,49.79,0.000602712
21/03/2007,49.76,0.008071069
20/03/2007,49.36,0.003653343
19/03/2007,49.18,0.006323326
16/03/2007,48.87,-0.009368704
15/03/2007,49.33,-0.006063074
14/03/2007,49.63,0.007686122
13/03/2007,49.25,-0.007887593
12/03/2007,49.64,-0.005624764
09/03/2007,49.92,0
08/03/2007,49.92,0.006834197
07/03/2007,49.58,0.001614857
06/03/2007,49.5,0.008113635
05/03/2007,49.1,-0.001017812
02/03/2007,49.15,-0.020141668
01/03/2007,50.15,-0.004178695
28/02/2007,50.36,0.008374924
27/02/2007,49.94,-0.019433489
26/02/2007,50.92,-0.008409163
23/02/2007,51.35,0.001949318
22/02/2007,51.25,-0.014912642
21/02/2007,52.02,-0.047306117
20/02/2007,54.54,0.007545817
16/02/2007,54.13,0.00129402
15/02/2007,54.06,-0.009572974
14/02/2007,54.58,0.002935782
13/02/2007,54.42,0.01536925
12/02/2007,53.59,-0.003539167
09/02/2007,53.78,-0.002228827
08/02/2007,53.9,0.012320484
07/02/2007,53.24,0
06/02/2007,53.24,-0.001313937
05/02/2007,53.31,-0.007289071
02/02/2007,53.7,0.006726483
01/02/2007,53.34,-0.002060119
31/01/2007,53.45,0.006193132
30/01/2007,53.12,0.007748314
29/01/2007,52.71,-0.008124749
26/01/2007,53.14,-0.004693522
25/01/2007,53.39,-0.000936067
24/01/2007,53.44,0.011480318
23/01/2007,52.83,-0.006603175
22/01/2007,53.18,-0.011033305
19/01/2007,53.77,-0.006857593
18/01/2007,54.14,-0.002950943
17/01/2007,54.3,-0.003859944
16/01/2007,54.51,0.014598799
12/01/2007,53.72,-0.00427232
11/01/2007,53.95,-0.004807702
10/01/2007,54.21,0.00666299
09/01/2007,53.85,0.002789402
08/01/2007,53.7,0.0063516
05/01/2007,53.36,0.003003005
04/01/2007,53.2,0.011912782
03/01/2007,52.57,-0.017722937
29/12/2006,53.51,0.005810156
28/12/2006,53.2,-0.002253099
27/12/2006,53.32,-0.002248034
26/12/2006,53.44,0.004125264
22/12/2006,53.22,-0.008978736
21/12/2006,53.7,-0.011295371
20/12/2006,54.31,-0.001288067
19/12/2006,54.38,0.004607878
18/12/2006,54.13,-0.003135666
15/12/2006,54.3,0.006651909
14/12/2006,53.94,-0.003146694
13/12/2006,54.11,-0.000923617
12/12/2006,54.16,0.004441162
11/12/2006,53.92,0.009129081
08/12/2006,53.43,-0.001869858
07/12/2006,53.53,-0.00093362
06/12/2006,53.58,0.008998936
05/12/2006,53.1,-0.004697049
04/12/2006,53.35,0.02255806
01/12/2006,52.16,0.000575319
30/11/2006,52.13,-0.011443955
29/11/2006,52.73,0.001518315
28/11/2006,52.65,-0.003223668
27/11/2006,52.82,-0.011856731
24/11/2006,53.45,-0.007827099
22/11/2006,53.87,0.00595794
21/11/2006,53.55,0.089816428
20/11/2006,48.95,0.004915021
17/11/2006,48.71,-0.002050862
16/11/2006,48.81,0.009882724
15/11/2006,48.33,-0.012951152
14/11/2006,48.96,0.001226242
13/11/2006,48.9,-0.001226242
10/11/2006,48.96,-0.00122474
09/11/2006,49.02,-0.00873368
08/11/2006,49.45,-0.001212611
07/11/2006,49.51,-0.001614531
06/11/2006,49.59,0.011764842
03/11/2006,49.01,0.001838048
02/11/2006,48.92,0.005328973
01/11/2006,48.66,-0.000410931
31/10/2006,48.68,-0.000410762
30/10/2006,48.7,0.000616206
27/10/2006,48.67,-0.001847481
26/10/2006,48.76,-0.004705891
25/10/2006,48.99,-0.000612182
24/10/2006,49.02,0.010252294
23/10/2006,48.52,0.001650165
20/10/2006,48.44,0.007459628
19/10/2006,48.08,-0.000415887
18/10/2006,48.1,-0.011369632
17/10/2006,48.65,0.000411184
16/10/2006,48.63,0.000205656
13/10/2006,48.62,-0.008193409
12/10/2006,49.02,-0.00142697
11/10/2006,49.09,-0.007104465
10/10/2006,49.44,0.003038592
09/10/2006,49.29,0
06/10/2006,49.29,0.002234184
05/10/2006,49.18,0.005300726
04/10/2006,48.92,0.034733657
03/10/2006,47.25,0.011708489
02/10/2006,46.7,0.005583008
29/09/2006,46.44,0.001939865
28/09/2006,46.35,0.008232282
27/09/2006,45.97,-0.006720893
26/09/2006,46.28,-0.004097041
25/09/2006,46.47,-0.002793598
22/09/2006,46.6,-0.013428743
21/09/2006,47.23,-0.006331807
20/09/2006,47.53,0.022123855
19/09/2006,46.49,-0.000645092
18/09/2006,46.52,0.00690253
15/09/2006,46.2,-0.004535155
14/09/2006,46.41,0.001077935
13/09/2006,46.36,-0.017533056
12/09/2006,47.18,0.007019065
11/09/2006,46.85,0.004063742
08/09/2006,46.66,-0.001713063
07/09/2006,46.74,-0.001282874
06/09/2006,46.8,0.005785937
05/09/2006,46.53,-0.008133606
01/09/2006,46.91,0.000213197
31/08/2006,46.9,0.007490672
30/08/2006,46.55,0.012320484
29/08/2006,45.98,0.000870322
28/08/2006,45.94,-0.004344055
25/08/2006,46.14,-0.001299545
24/08/2006,46.2,0.019452039
23/08/2006,45.31,-0.001102901
22/08/2006,45.36,-0.004618946
21/08/2006,45.57,0.000878156
18/08/2006,45.53,0.02288226
17/08/2006,44.5,0.027336554
16/08/2006,43.3,0.001155402
15/08/2006,43.25,0.018199289
14/08/2006,42.47,-0.013796548
11/08/2006,43.06,-0.007864949
10/08/2006,43.4,-0.003450262
09/08/2006,43.55,0.015504187
08/08/2006,42.88,-0.021228301
07/08/2006,43.8,0.004118057
04/08/2006,43.62,-0.015920282
03/08/2006,44.32,-0.139016098
02/08/2006,50.93,0.009073041
01/08/2006,50.47,-0.000990197
31/07/2006,50.52,0.000395961
28/07/2006,50.5,0.013757569
27/07/2006,49.81,-0.001805236
26/07/2006,49.9,0.011691324
25/07/2006,49.32,0.03339828
24/07/2006,47.7,-0.002303425
21/07/2006,47.81,-0.002923979
20/07/2006,47.95,0.002714839
19/07/2006,47.82,0.011356589
18/07/2006,47.28,-0.004642338
17/07/2006,47.5,0.009518845
14/07/2006,47.05,-0.009518845
13/07/2006,47.5,-0.00483042
12/07/2006,47.73,-0.005224126
11/07/2006,47.98,0.00585286
10/07/2006,47.7,0.002308743
07/07/2006,47.59,0.003367715
06/07/2006,47.43,0.008044074
05/07/2006,47.05,0.004046433
03/07/2006,46.86,-0.001279591
30/06/2006,46.92,-0.001703578
29/06/2006,47,0.000212789
28/06/2006,46.99,-0.005306178
27/06/2006,47.24,-0.021776405
26/06/2006,48.28,-0.004133946
23/06/2006,48.48,-0.009648027
22/06/2006,48.95,-0.008746115
21/06/2006,49.38,-0.00746498
20/06/2006,49.75,0
19/06/2006,49.75,-0.010000083
16/06/2006,50.25,-0.005556672
15/06/2006,50.53,-0.000791296
14/06/2006,50.57,-0.001580716
13/06/2006,50.65,0.001382989
12/06/2006,50.58,-0.005913678
09/06/2006,50.88,-0.008805458
08/06/2006,51.33,-0.001946283
07/06/2006,51.43,0.010948301
06/06/2006,50.87,0.003150229
05/06/2006,50.71,-0.009616402
02/06/2006,51.2,0.003521819
01/06/2006,51.02,0.010442416
31/05/2006,50.49,0.004366819
30/05/2006,50.27,0.000198946
26/05/2006,50.26,-0.006742044
25/05/2006,50.6,0.008534338
24/05/2006,50.17,0.045258437
23/05/2006,47.95,-0.012847255
22/05/2006,48.57,-0.014918025
19/05/2006,49.3,-0.001013685
18/05/2006,49.35,0.003247415
17/05/2006,49.19,-0.003855133
16/05/2006,49.38,0.006705298
15/05/2006,49.05,0.006750563
12/05/2006,48.72,-0.000615574
11/05/2006,48.75,0.008445822
10/05/2006,48.34,-0.000206847
09/05/2006,48.35,0.006224086
08/05/2006,48.05,-0.00643089
05/05/2006,48.36,-0.003715175
04/05/2006,48.54,0.001030609
03/05/2006,48.49,-0.021019037
02/05/2006,49.52,-0.008645877
01/05/2006,49.95,-0.003397625
28/04/2006,50.12,0.004599548
27/04/2006,49.89,0.003212209
26/04/2006,49.73,0.013768187
25/04/2006,49.05,-0.014973975
24/04/2006,49.79,0.005437532
21/04/2006,49.52,0.00141457
20/04/2006,49.45,0.006899378
19/04/2006,49.11,-0.003658541
18/04/2006,49.29,-0.005462836
17/04/2006,49.56,-0.007437968
13/04/2006,49.93,-0.021987615
12/04/2006,51.04,0.010636303
11/04/2006,50.5,-0.008478805
10/04/2006,50.93,-0.000392619
07/04/2006,50.95,-0.010542854
06/04/2006,51.49,0.017831373
05/04/2006,50.58,-0.018025566
04/04/2006,51.5,0.007014838
03/04/2006,51.14,0.007655352
31/03/2006,50.75,-0.016222383
30/03/2006,51.58,-0.005799359
29/03/2006,51.88,-0.002694901
28/03/2006,52.02,0.003466208
27/03/2006,51.84,-0.026460095
24/03/2006,53.23,-0.01176594
23/03/2006,53.86,0.000557155
22/03/2006,53.83,0.013465698
21/03/2006,53.11,-0.00787701
20/03/2006,53.53,0.01638609
17/03/2006,52.66,-0.005680758
16/03/2006,52.96,-0.003581193
15/03/2006,53.15,-0.002818226
14/03/2006,53.3,-0.0001876
13/03/2006,53.31,-0.011377536
10/03/2006,53.92,0.001670534
09/03/2006,53.83,0.009894601
08/03/2006,53.3,0.001314184
07/03/2006,53.23,-0.003001315
06/03/2006,53.39,-0.002618782
03/03/2006,53.53,-0.005031223
02/03/2006,53.8,0.000371816
01/03/2006,53.78,-0.003156041
28/02/2006,53.95,-0.013806018
27/02/2006,54.7,0.011584206
24/02/2006,54.07,-0.003692085
23/02/2006,54.27,-0.000552639
22/02/2006,54.3,-0.02311926
21/02/2006,55.57,-0.012340316
17/02/2006,56.26,-0.003725721
16/02/2006,56.47,-0.011794873
15/02/2006,57.14,0.003857624
14/02/2006,56.92,0.016295082
13/02/2006,56,0.003757049
10/02/2006,55.79,0.006293287
09/02/2006,55.44,-0.000540979
08/02/2006,55.47,0.013978625
07/02/2006,54.7,-0.000913659
06/02/2006,54.75,-0.010718606
03/02/2006,55.34,-0.011319859
02/02/2006,55.97,-0.000178651
01/02/2006,55.98,-0.00871504
31/01/2006,56.47,-0.005826802
30/01/2006,56.8,-0.003514942
27/01/2006,57,-0.002628122
26/01/2006,57.15,-0.002097536
25/01/2006,57.27,-0.033651244
24/01/2006,59.23,0.00321299
23/01/2006,59.04,0.003733247
20/01/2006,58.82,-0.012166422
19/01/2006,59.54,0.000167968
18/01/2006,59.53,0.012338532
17/01/2006,58.8,0.00785389
13/01/2006,58.34,0.002746311
12/01/2006,58.18,-0.006168628
11/01/2006,58.54,-0.005451462
10/01/2006,58.86,-0.0032228
09/01/2006,59.05,0.002203951
06/01/2006,58.92,0.020923418
05/01/2006,57.7,-0.011544886
04/01/2006,58.37,0.008948606
03/01/2006,57.85,0.004851855
30/12/2005,57.57,-0.003987177
29/12/2005,57.8,-0.00741191
28/12/2005,58.23,0.009663578
27/12/2005,57.67,0.006087505
23/12/2005,57.32,-0.007993092
22/12/2005,57.78,-0.004489733
21/12/2005,58.04,-0.007723371
20/12/2005,58.49,0.002567835
19/12/2005,58.34,0.010164615
16/12/2005,57.75,0.014828008
15/12/2005,56.9,0.002463489
14/12/2005,56.76,0.005122329
13/12/2005,56.47,0.012294141
12/12/2005,55.78,0.002692758
09/12/2005,55.63,-0.005735811
08/12/2005,55.95,-0.006591277
07/12/2005,56.32,-0.003013919
06/12/2005,56.49,0.003546732
05/12/2005,56.29,0.009101517
02/12/2005,55.78,-0.006967424
01/12/2005,56.17,0.010739319
30/11/2005,55.57,-0.010205084
29/11/2005,56.14,-0.002668329
28/11/2005,56.29,-0.012709792
25/11/2005,57.01,0.004571035
23/11/2005,56.75,0.003176847
22/11/2005,56.57,0.003009651
21/11/2005,56.4,0.002663117
18/11/2005,56.25,-0.006202944
17/11/2005,56.6,-0.006866829
16/11/2005,56.99,-0.001402771
15/11/2005,57.07,0.006328023
14/11/2005,56.71,-0.001585764
11/11/2005,56.8,0.010619569
10/11/2005,56.2,0.007322115
09/11/2005,55.79,0.006834559
08/11/2005,55.41,-0.002883404
07/11/2005,55.57,-0.010205084
04/11/2005,56.14,0.000534521
03/11/2005,56.11,0.007333903
02/11/2005,55.7,-0.004835686
01/11/2005,55.97,-0.012252661
31/10/2005,56.66,-0.002291759
28/10/2005,56.79,-0.001583532
27/10/2005,56.88,0.002464356
26/10/2005,56.74,-0.004045384
25/10/2005,56.97,0.011475102
24/10/2005,56.32,0.009813621
21/10/2005,55.77,0.000179324
20/10/2005,55.76,-0.017422663
19/10/2005,56.74,0.017781407
18/10/2005,55.74,-0.005367699
17/10/2005,56.04,-0.00196096
14/10/2005,56.15,0.003568246
13/10/2005,55.95,0.020950739
12/10/2005,54.79,0.035671625
11/10/2005,52.87,-0.011284679
10/10/2005,53.47,-0.000934667
07/10/2005,53.52,0.00430672
06/10/2005,53.29,0.00470235
05/10/2005,53.04,-0.014412978
04/10/2005,53.81,0.010837176
03/10/2005,53.23,-0.007299986
30/09/2005,53.62,-0.005393857
29/09/2005,53.91,-0.008864324
28/09/2005,54.39,-0.009515168
27/09/2005,54.91,-0.003454235
26/09/2005,55.1,-0.012803349
23/09/2005,55.81,-0.003755705
22/09/2005,56.02,-0.00249599
21/09/2005,56.16,0.001782214
20/09/2005,56.06,-0.012056884
19/09/2005,56.74,-0.004571838
16/09/2005,57,0.011291581
15/09/2005,56.36,-0.0051323
14/09/2005,56.65,0.000353107
13/09/2005,56.63,-0.004932192
12/09/2005,56.91,-0.001580195
09/09/2005,57,-0.00385222
08/09/2005,57.22,-0.005055358
07/09/2005,57.51,-0.005894608
06/09/2005,57.85,0.020255625
02/09/2005,56.69,-0.005277986
01/09/2005,56.99,-0.000175454
31/08/2005,57,0.018592833
30/08/2005,55.95,-0.008542497
29/08/2005,56.43,-0.004420483
26/08/2005,56.68,-0.00264294
25/08/2005,56.83,0.002290145
24/08/2005,56.7,0.00796817
23/08/2005,56.25,0.011982617
22/08/2005,55.58,0.000539908
19/08/2005,55.55,-0.005206942
18/08/2005,55.84,0.023006177
17/08/2005,54.57,-0.001464933
16/08/2005,54.65,-0.004564134
15/08/2005,54.9,0
12/08/2005,54.9,0.004930166
11/08/2005,54.63,0.010673638
10/08/2005,54.05,0.001295936
09/08/2005,53.98,-0.000370439
08/08/2005,54,0.005384843
05/08/2005,53.71,0.001117735
04/08/2005,53.65,-0.008352717
03/08/2005,54.1,0.001664971
02/08/2005,54.01,-0.000370233
01/08/2005,54.03,0.00166713
29/07/2005,53.94,0.008377597
28/07/2005,53.49,0.011280435
27/07/2005,52.89,-0.001888931
26/07/2005,52.99,0.000566305
25/07/2005,52.96,-0.003016594
22/07/2005,53.12,-0.003382826
21/07/2005,53.3,0.007154992
20/07/2005,52.92,0.01792231
19/07/2005,51.98,0.00192567
18/07/2005,51.88,-0.010164053
15/07/2005,52.41,0.004973231
14/07/2005,52.15,0.002880463
13/07/2005,52,-0.001345249
12/07/2005,52.07,-0.008795468
11/07/2005,52.53,0.004196878
08/07/2005,52.31,0.010376726
07/07/2005,51.77,-0.003470887
06/07/2005,51.95,-0.009387941
05/07/2005,52.44,0.010929071
01/07/2005,51.87,0.001543508
30/06/2005,51.79,-0.007885414
29/06/2005,52.2,-0.015209419
28/06/2005,53,0
27/06/2005,53,0.005297023
24/06/2005,52.72,0.020698324
23/06/2005,51.64,-0.00579264
22/06/2005,51.94,-0.008817385
21/06/2005,52.4,-0.008361888
20/06/2005,52.84,-0.007353668
17/06/2005,53.23,0.006596952
16/06/2005,52.88,0.007021568
15/06/2005,52.51,-0.000190422
14/06/2005,52.52,0.00038088
13/06/2005,52.5,-0.003422707
10/06/2005,52.68,0.003232249
09/06/2005,52.51,-0.001712492
08/06/2005,52.6,-0.003416211
07/06/2005,52.78,-0.00453687
06/06/2005,53.02,-0.00526713
03/06/2005,53.3,-0.011565135
02/06/2005,53.92,0.0031578
01/06/2005,53.75,0
31/05/2005,53.75,0.001862198
27/05/2005,53.65,0.004109083
26/05/2005,53.43,0.008080472
25/05/2005,53,0.004159582
24/05/2005,52.78,-0.002649008
23/05/2005,52.92,0.001323627
20/05/2005,52.85,-0.007164435
19/05/2005,53.23,0.01114586
18/05/2005,52.64,0.008010724
17/05/2005,52.22,0.000574658
16/05/2005,52.19,0.012144728
13/05/2005,51.56,-0.011378003
12/05/2005,52.15,-0.008591938
11/05/2005,52.6,0.016871566
10/05/2005,51.72,-0.007128438
09/05/2005,52.09,-0.000767607
06/05/2005,52.13,-0.008595221
05/05/2005,52.58,-0.001330419
04/05/2005,52.65,0.011653585
03/05/2005,52.04,0.001923447
02/05/2005,51.94,-0.014526249
29/04/2005,52.7,0.015296665
28/04/2005,51.9,-0.004038079
27/04/2005,52.11,0.010416761
26/04/2005,51.57,0.017014197
25/04/2005,50.7,0.003160809
22/04/2005,50.54,-0.01199739
21/04/2005,51.15,0.016757415
20/04/2005,50.3,-0.010284901
19/04/2005,50.82,-0.018520853
18/04/2005,51.77,-0.008271664
15/04/2005,52.2,0.014860835
14/04/2005,51.43,0.000583487
13/04/2005,51.4,-0.012950795
12/04/2005,52.07,0.001537575
11/04/2005,51.99,-0.007855199
08/04/2005,52.4,0.000954654
07/04/2005,52.35,0.011914053
06/04/2005,51.73,0.007372948
05/04/2005,51.35,0.006643244
04/04/2005,51.01,0.009850355
01/04/2005,50.51,-0.008673423
31/03/2005,50.95,-0.011513446
30/03/2005,51.54,-0.00096965
29/03/2005,51.59,0.009152045
28/03/2005,51.12,0.002350177
24/03/2005,51,-0.015178342
23/03/2005,51.78,-0.001158078
22/03/2005,51.84,-0.023261297
21/03/2005,53.06,-0.005638053
18/03/2005,53.36,-0.000187389
17/03/2005,53.37,0.005636994
16/03/2005,53.07,-0.015518681
15/03/2005,53.9,-0.009049836
14/03/2005,54.39,0.007751977
11/03/2005,53.97,-0.017449244
10/03/2005,54.92,0.006943203
09/03/2005,54.54,-0.001099505
08/03/2005,54.6,0.011049836
07/03/2005,54,0.009863298
04/03/2005,53.47,-0.000187003
03/03/2005,53.48,0.003371421
02/03/2005,53.3,0.017411492
01/03/2005,52.38,0.004976087
28/02/2005,52.12,-0.014854587
25/02/2005,52.9,0
24/02/2005,52.9,0.004167462
23/02/2005,52.68,0.012607617
22/02/2005,52.02,-0.018663654
18/02/2005,53,-0.004893667
17/02/2005,53.26,0.027795431
16/02/2005,51.8,-0.006734032
15/02/2005,52.15,-0.005164016
14/02/2005,52.42,-0.01889701
11/02/2005,53.42,0.007704633
10/02/2005,53.01,0.001132503
09/02/2005,52.95,-0.014064929
08/02/2005,53.7,-0.007421184
07/02/2005,54.1,0.014147667
04/02/2005,53.34,0.017970785
03/02/2005,52.39,-0.003239641
02/02/2005,52.56,-0.006447965
01/02/2005,52.9,0.007780664
31/01/2005,52.49,0.001143729
28/01/2005,52.43,0.020619287
27/01/2005,51.36,0.0080149
26/01/2005,50.95,-0.01654539
25/01/2005,51.8,0.008725213
24/01/2005,51.35,-0.012386456
21/01/2005,51.99,-0.003264525
20/01/2005,52.16,0.021118677
19/01/2005,51.07,-0.000391543
18/01/2005,51.09,0.002940314
14/01/2005,50.94,0.010458901
13/01/2005,50.41,-0.011243831
12/01/2005,50.98,0.000588639
11/01/2005,50.95,-0.0080149
10/01/2005,51.36,0.022844633
07/01/2005,50.2,0.009004563
06/01/2005,49.75,0.020305266
05/01/2005,48.75,-0.009188426
04/01/2005,49.2,-0.004663904
03/01/2005,49.43,-0.004843602
31/12/2004,49.67,-0.004619874
30/12/2004,49.9,0.013720958
29/12/2004,49.22,0.00020319
28/12/2004,49.21,0.005297486
27/12/2004,48.95,0.016685937
23/12/2004,48.14,-0.001453036
22/12/2004,48.21,0.002492213
21/12/2004,48.09,-0.001246883
20/12/2004,48.15,-0.01033067
17/12/2004,48.65,0.007427309
16/12/2004,48.29,0.000828672
15/12/2004,48.25,-0.009283202
14/12/2004,48.7,-0.007161156
13/12/2004,49.05,0.004085808
