Date,Close,LMT
20/12/2004,59.08,0.002542159
17/12/2004,58.93,-0.005584243
16/12/2004,59.26,-0.002022927
15/12/2004,59.38,-0.005542041
14/12/2004,59.71,-0.011489594
13/12/2004,60.4,0.015853482
10/12/2004,59.45,0.007259254
09/12/2004,59.02,-0.001692907
08/12/2004,59.12,-0.018269175
07/12/2004,60.21,-0.022985744
06/12/2004,61.61,-0.000162298
03/12/2004,61.62,0.002274574
02/12/2004,61.48,0.000976404
01/12/2004,61.42,0.009488048
30/11/2004,60.84,0.013069919
29/11/2004,60.05,0.008529193
26/11/2004,59.54,0.005726814
24/11/2004,59.2,0.002706362
23/11/2004,59.04,0.003053437
22/11/2004,58.86,0.008702384
19/11/2004,58.35,-0.004616577
18/11/2004,58.62,0.010805353
17/11/2004,57.99,0.000517464
16/11/2004,57.96,-0.005677435
15/11/2004,58.29,-0.004621318
12/11/2004,58.56,0.009953746
11/11/2004,57.98,0.008139278
10/11/2004,57.51,0.008732155
09/11/2004,57.01,-0.003327207
08/11/2004,57.2,0.006137678
05/11/2004,56.85,0.015957785
04/11/2004,55.95,0.001072961
03/11/2004,55.89,0.032366462
02/11/2004,54.11,-0.03057563
01/11/2004,55.79,0.01262643
29/10/2004,55.09,0.001635026
28/10/2004,55,0.001637704
27/10/2004,54.91,0.009699042
26/10/2004,54.38,0.016314785
25/10/2004,53.5,-0.000560591
22/10/2004,53.53,0.000934492
21/10/2004,53.48,0.01185004
20/10/2004,52.85,-0.000567483
19/10/2004,52.88,0.003030305
18/10/2004,52.72,-0.021207513
15/10/2004,53.85,-0.002040628
14/10/2004,53.96,-0.012889149
13/10/2004,54.66,-0.013808359
12/10/2004,55.42,-0.001442481
11/10/2004,55.5,0.001442481
08/10/2004,55.42,-0.015043264
07/10/2004,56.26,-0.000888336
06/10/2004,56.31,-0.003722419
05/10/2004,56.52,-0.001414427
04/10/2004,56.6,0.004959273
01/10/2004,56.32,0.00963433
30/09/2004,55.78,0.012447171
29/09/2004,55.09,-0.007414809
28/09/2004,55.5,0.015616805
27/09/2004,54.64,0.005137626
24/09/2004,54.36,0.021946203
23/09/2004,53.18,-0.00412836
22/09/2004,53.4,-0.012283795
21/09/2004,54.06,-0.003692766
20/09/2004,54.26,-0.007527806
17/09/2004,54.67,0.008634204
16/09/2004,54.2,0.005364919
15/09/2004,53.91,-0.001482855
14/09/2004,53.99,0.001297378
13/09/2004,53.92,-0.005732794
10/09/2004,54.23,0.001107011
09/09/2004,54.17,-0.006073452
08/09/2004,54.5,0
07/09/2004,54.5,-0.003845806
03/09/2004,54.71,-0.000730861
02/09/2004,54.75,0.008805781
01/09/2004,54.27,0.009069937
31/08/2004,53.78,0.001116279
30/08/2004,53.72,0.005974626
27/08/2004,53.4,0.002812941
26/08/2004,53.25,-0.021550156
25/08/2004,54.41,0.005344157
24/08/2004,54.12,0.004444452
23/08/2004,53.88,-0.007027956
20/08/2004,54.26,0.003877763
19/08/2004,54.05,0.004264399
18/08/2004,53.82,-0.004079368
17/08/2004,54.04,-0.001109673
16/08/2004,54.1,0.020919702
13/08/2004,52.98,0.013109336
12/08/2004,52.29,-0.013675427
11/08/2004,53.01,-0.003953691
10/08/2004,53.22,0.00981881
09/08/2004,52.7,-0.001137872
06/08/2004,52.76,-0.007929058
05/08/2004,53.18,-0.016782046
04/08/2004,54.08,0.001480385
03/08/2004,54,0.00464038
02/08/2004,53.75,0.014240451
30/07/2004,52.99,-0.006395808
29/07/2004,53.33,0.004510438
28/07/2004,53.09,0.013081995
27/07/2004,52.4,0.003824096
26/07/2004,52.2,-0.019351771
23/07/2004,53.22,-0.00187723
22/07/2004,53.32,-0.018212732
21/07/2004,54.3,-0.014625489
20/07/2004,55.1,0.008200502
19/07/2004,54.65,-0.000914495
16/07/2004,54.7,0.019009523
15/07/2004,53.67,-0.006315028
14/07/2004,54.01,-0.009398392
13/07/2004,54.52,0.003307003
12/07/2004,54.34,0.00646176
09/07/2004,53.99,0.012862513
08/07/2004,53.3,0.004889985
07/07/2004,53.04,0.023656197
06/07/2004,51.8,0.004450041
02/07/2004,51.57,0.002718448
01/07/2004,51.43,-0.012559338
30/06/2004,52.08,0.004426063
29/06/2004,51.85,0.02065545
28/06/2004,50.79,-0.022967144
25/06/2004,51.97,-0.00269024
24/06/2004,52.11,0.005773688
23/06/2004,51.81,0.016934711
22/06/2004,50.94,0.008675133
21/06/2004,50.5,-0.003558019
18/06/2004,50.68,0.025580931
17/06/2004,49.4,-0.021428676
16/06/2004,50.47,0.012561226
15/06/2004,49.84,-0.012164872
14/06/2004,50.45,-0.009862013
10/06/2004,50.95,0.017223033
09/06/2004,50.08,-0.006171016
08/06/2004,50.39,0.011777759
07/06/2004,49.8,0.010090903
04/06/2004,49.3,-0.004250588
03/06/2004,49.51,-0.009048016
02/06/2004,49.96,0.017160005
01/06/2004,49.11,-0.008717744
28/05/2004,49.54,-0.006839697
27/05/2004,49.88,0.027437957
26/05/2004,48.53,0.006200929
25/05/2004,48.23,0.013989162
24/05/2004,47.56,0.014827639
21/05/2004,46.86,0.005349323
20/05/2004,46.61,-0.01722897
19/05/2004,47.42,0.006983416
18/05/2004,47.09,0.005109656
17/05/2004,46.85,-0.012303931
14/05/2004,47.43,-0.003997901
13/05/2004,47.62,-0.00607141
12/05/2004,47.91,0.00796316
11/05/2004,47.53,-0.004827378
10/05/2004,47.76,-0.016817587
07/05/2004,48.57,-0.006362259
06/05/2004,48.88,0.011936754
05/05/2004,48.3,0.008942557
04/05/2004,47.87,0.007127913
03/05/2004,47.53,-0.003570307
30/04/2004,47.7,0.006731199
29/04/2004,47.38,0.000633379
28/04/2004,47.35,0.009975674
27/04/2004,46.88,0.008138833
26/04/2004,46.5,0.006256088
23/04/2004,46.21,-0.001945736
22/04/2004,46.3,0.00671798
21/04/2004,45.99,0.005669444
20/04/2004,45.73,-0.025902592
19/04/2004,46.93,-0.001490472
16/04/2004,47,0.004691841
15/04/2004,46.78,0.000213789
14/04/2004,46.77,0.006865506
13/04/2004,46.45,-0.009854407
12/04/2004,46.91,-0.01334059
08/04/2004,47.54,-0.004617007
07/04/2004,47.76,0.00925543
06/04/2004,47.32,0.014045773
05/04/2004,46.66,-0.000642742
02/04/2004,46.69,0.014888612
01/04/2004,46,0.007856871
31/03/2004,45.64,-0.000657102
30/03/2004,45.67,0.002850567
29/03/2004,45.54,-0.005911347
26/03/2004,45.81,0.000436681
25/03/2004,45.79,0.00415801
24/03/2004,45.6,0.015469922
23/03/2004,44.9,0.008723912
22/03/2004,44.51,0.009254101
19/03/2004,44.1,-0.009254101
18/03/2004,44.51,0.000899079
17/03/2004,44.47,0.01472447
16/03/2004,43.82,-0.01179687
15/03/2004,44.34,-0.003152446
12/03/2004,44.48,-0.003366629
11/03/2004,44.63,0.001569683
10/03/2004,44.56,-0.009381351
09/03/2004,44.98,-0.005100355
08/03/2004,45.21,0.003545317
05/03/2004,45.05,0.001110494
04/03/2004,45,-0.005982072
03/03/2004,45.27,-0.008139964
02/03/2004,45.64,
