Date,Close,DVN
09/12/2004,38.45,0.001822205
08/12/2004,38.38,0.006797412
07/12/2004,38.12,-0.036826615
06/12/2004,39.55,0
03/12/2004,39.55,0.013235113
02/12/2004,39.03,-0.034004032
01/12/2004,40.38,-0.025429243
30/11/2004,41.42,0.011656276
29/11/2004,40.94,-0.008028264
26/11/2004,41.27,0.007539863
24/11/2004,40.96,0.016492682
23/11/2004,40.29,0.019802627
22/11/2004,39.5,0.020978001
19/11/2004,38.68,0.015633461
18/11/2004,38.08,0.000525348
17/11/2004,38.06,0.009238551
16/11/2004,37.71,-0.686895913
15/11/2004,74.95,-0.01259546
12/11/2004,75.9,0.017678403
11/11/2004,74.57,0.00026824
10/11/2004,74.55,-0.000670466
09/11/2004,74.6,-0.012257015
08/11/2004,75.52,-0.018108355
05/11/2004,76.9,0.011772536
04/11/2004,76,0.018190769
03/11/2004,74.63,0.024140039
02/11/2004,72.85,-0.015797687
01/11/2004,74.01,0.000540614
29/10/2004,73.97,0.011420926
28/10/2004,73.13,-0.032158843
27/10/2004,75.52,-0.026138446
26/10/2004,77.52,0.01468417
25/10/2004,76.39,0.000392799
22/10/2004,76.36,0.014643095
21/10/2004,75.25,0.013512815
20/10/2004,74.24,0.023440703
19/10/2004,72.52,0.00525371
18/10/2004,72.14,-0.012124701
15/10/2004,73.02,0.000547945
14/10/2004,72.98,0.010329959
13/10/2004,72.23,-0.023939314
12/10/2004,73.98,-0.006332973
11/10/2004,74.45,-0.008825947
08/10/2004,75.11,0.000799148
07/10/2004,75.05,0
06/10/2004,75.05,0.021821987
05/10/2004,73.43,0.020222162
04/10/2004,71.96,0.007112505
01/10/2004,71.45,0.006177192
30/09/2004,71.01,0.004375139
29/09/2004,70.7,-0.020440303
28/09/2004,72.16,-0.023420916
27/09/2004,73.87,0.001761399
24/09/2004,73.74,0.013379039
23/09/2004,72.76,0.006757248
22/09/2004,72.27,-0.003729029
21/09/2004,72.54,0.020191454
20/09/2004,71.09,0.015451438
17/09/2004,70,0.016419784
16/09/2004,68.86,0.004657941
15/09/2004,68.54,-0.011604424
14/09/2004,69.34,0.000577034
13/09/2004,69.3,0.007241161
10/09/2004,68.8,-0.003482302
09/09/2004,69.04,0.018123852
08/09/2004,67.8,-0.002504236
07/09/2004,67.97,0.007531602
03/09/2004,67.46,0.001038191
02/09/2004,67.39,0.013445079
01/09/2004,66.49,0.025591648
31/08/2004,64.81,0.008211372
30/08/2004,64.28,-0.010830989
27/08/2004,64.98,0.010986571
26/08/2004,64.27,-0.00279677
25/08/2004,64.45,-0.001395457
24/08/2004,64.54,-0.01094086
23/08/2004,65.25,-0.013245227
20/08/2004,66.12,0.008658063
19/08/2004,65.55,0.005660537
18/08/2004,65.18,0.00584707
17/08/2004,64.8,-0.031444833
16/08/2004,66.87,0.011581689
13/08/2004,66.1,0.012789456
12/08/2004,65.26,-0.018672269
11/08/2004,66.49,-0.009877363
10/08/2004,67.15,0.000744879
09/08/2004,67.1,0.026426604
06/08/2004,65.35,-0.018947137
05/08/2004,66.6,-0.029733719
04/08/2004,68.61,-0.027316247
03/08/2004,70.51,0.011554226
02/08/2004,69.7,0.00301746
30/07/2004,69.49,0.00751123
29/07/2004,68.97,-0.011245793
28/07/2004,69.75,0.012841963
27/07/2004,68.86,0.02143044
26/07/2004,67.4,-0.02201116
23/07/2004,68.9,0.003780723
22/07/2004,68.64,0.007898242
21/07/2004,68.1,-0.022361902
20/07/2004,69.64,-0.00028715
19/07/2004,69.66,-0.010566998
16/07/2004,70.4,0.007986352
15/07/2004,69.84,-0.00143082
14/07/2004,69.94,0.017597454
13/07/2004,68.72,-0.00435604
12/07/2004,69.02,-0.00549055
09/07/2004,69.4,0.008683123
08/07/2004,68.8,-0.000435951
07/07/2004,68.83,0.000290613
06/07/2004,68.81,0.009197817
02/07/2004,68.18,0.02796137
01/07/2004,66.3,0.004535155
30/06/2004,66,0.009897302
29/06/2004,65.35,0.011543029
28/06/2004,64.6,-0.030490167
25/06/2004,66.6,0.007082076
24/06/2004,66.13,-0.016794517
23/06/2004,67.25,0.034491394
22/06/2004,64.97,0.007105374
21/06/2004,64.51,0.015308015
18/06/2004,63.53,-0.014377494
17/06/2004,64.45,0.017688494
16/06/2004,63.32,0.02203506
15/06/2004,61.94,0.027995607
14/06/2004,60.23,-0.005629154
10/06/2004,60.57,0.019505495
09/06/2004,59.4,-0.018183836
08/06/2004,60.49,-0.004453616
07/06/2004,60.76,0.010921836
04/06/2004,60.1,-0.000665336
03/06/2004,60.14,-0.01157229
02/06/2004,60.84,-0.000164352
01/06/2004,60.85,0.024791221
28/05/2004,59.36,0.002699057
27/05/2004,59.2,-0.027818901
26/05/2004,60.87,-0.021614557
25/05/2004,62.2,0.00888177
24/05/2004,61.65,0.035496917
21/05/2004,59.5,-0.010033529
20/05/2004,60.1,0.012894761
19/05/2004,59.33,-0.00621694
18/05/2004,59.7,-0.02285246
17/05/2004,61.08,0.004101392
14/05/2004,60.83,0.016241656
13/05/2004,59.85,-0.012948388
12/05/2004,60.63,0.014285957
11/05/2004,59.77,0.016872342
10/05/2004,58.77,-0.060414408
07/05/2004,62.43,-0.022490653
06/05/2004,63.85,0.029402197
05/05/2004,62,-0.019802627
04/05/2004,63.24,-0.005047329
03/05/2004,63.56,0.037837152
30/04/2004,61.2,0.007874056
29/04/2004,60.72,-0.035908759
28/04/2004,62.94,-0.005229392
27/04/2004,63.27,0.016413403
26/04/2004,62.24,0.010660737
23/04/2004,61.58,-0.002594877
22/04/2004,61.74,0.01995813
21/04/2004,60.52,-0.010519492
20/04/2004,61.16,-0.027257554
19/04/2004,62.85,-0.001589825
16/04/2004,62.95,0.014400249
15/04/2004,62.05,0.004846536
14/04/2004,61.75,-0.000809389
13/04/2004,61.8,0.000809389
12/04/2004,61.75,0.011073228
08/04/2004,61.07,0.017676185
07/04/2004,60,-0.000166653
06/04/2004,60.01,0.002001669
05/04/2004,59.89,0.016668456
02/04/2004,58.9,0.019544596
01/04/2004,57.76,-0.006729384
31/03/2004,58.15,0.016471981
30/03/2004,57.2,0.023705338
29/03/2004,55.86,0.009894837
26/03/2004,55.31,0.000180815
25/03/2004,55.3,-0.004690609
24/03/2004,55.56,-0.027515715
23/03/2004,57.11,0
22/03/2004,57.11,-0.001224954
19/03/2004,57.18,-0.019397906
18/03/2004,58.3,0.000686342
17/03/2004,58.26,0.023268978
16/03/2004,56.92,0.004754786
15/03/2004,56.65,0.008509181
12/03/2004,56.17,0.013803213
11/03/2004,55.4,-0.011486128
10/03/2004,56.04,-0.019788632
09/03/2004,57.16,-0.012863032
08/03/2004,57.9,0.003460211
05/03/2004,57.7,0.013259092
04/03/2004,56.94,-0.002806035
03/03/2004,57.1,-0.003321972
02/03/2004,57.29,
