Date,Close,APC
10/12/2004,65.74,-0.011494379
09/12/2004,66.5,0.006184498
08/12/2004,66.09,-0.000151297
07/12/2004,66.1,-0.018140067
06/12/2004,67.31,0.000743108
03/12/2004,67.26,0.00881063
02/12/2004,66.67,-0.022249509
01/12/2004,68.17,-0.020759982
30/11/2004,69.6,0.006052764
29/11/2004,69.18,-0.013353634
26/11/2004,70.11,0.008450956
24/11/2004,69.52,0.016680349
23/11/2004,68.37,0.001170789
22/11/2004,68.29,-0.002340209
19/11/2004,68.45,0.004685907
18/11/2004,68.13,0.008993794
17/11/2004,67.52,0.01537229
16/11/2004,66.49,-0.000451094
15/11/2004,66.52,-0.013439055
12/11/2004,67.42,0.010436952
11/11/2004,66.72,-0.000299715
10/11/2004,66.74,0.0122109
09/11/2004,65.93,-0.012510526
08/11/2004,66.76,-0.019873114
05/11/2004,68.1,0.013601629
04/11/2004,67.18,0.000446661
03/11/2004,67.15,0.011683776
02/11/2004,66.37,-0.008252729
01/11/2004,66.92,-0.007888707
29/10/2004,67.45,-0.001333432
28/10/2004,67.54,-0.01557252
27/10/2004,68.6,-0.03509132
26/10/2004,71.05,0.014888612
25/10/2004,70,-0.001570195
22/10/2004,70.11,0.006295628
21/10/2004,69.67,-0.002866564
20/10/2004,69.87,0.034064429
19/10/2004,67.53,-0.00192322
18/10/2004,67.66,-0.01175447
15/10/2004,68.46,0.008950247
14/10/2004,67.85,0.01380151
13/10/2004,66.92,-0.017919769
12/10/2004,68.13,-0.011963959
11/10/2004,68.95,-0.001594088
08/10/2004,69.06,0.004789907
07/10/2004,68.73,-0.008691928
06/10/2004,69.33,0.017606857
05/10/2004,68.12,0.014044137
04/10/2004,67.17,-0.002082095
01/10/2004,67.31,0.014214349
30/09/2004,66.36,0.008930658
29/09/2004,65.77,-0.015688963
28/09/2004,66.81,0.023779992
27/09/2004,65.24,0.002762857
24/09/2004,65.06,0.015958198
23/09/2004,64.03,0.000781189
22/09/2004,63.98,-0.006232491
21/09/2004,64.38,0.03059693
20/09/2004,62.44,-0.00351719
17/09/2004,62.66,0.01252626
16/09/2004,61.88,0.001131862
15/09/2004,61.81,-0.009500112
14/09/2004,62.4,0.007722046
13/09/2004,61.92,0.003721386
10/09/2004,61.69,-0.001781521
09/09/2004,61.8,0.018454023
08/09/2004,60.67,0.003632765
07/09/2004,60.45,-0.000826788
03/09/2004,60.5,-0.001486498
02/09/2004,60.59,0.009285426
01/09/2004,60.03,0.013585115
31/08/2004,59.22,0.011549041
30/08/2004,58.54,-0.00068306
27/08/2004,58.58,0.010985349
26/08/2004,57.94,0.00953792
25/08/2004,57.39,0.01492172
24/08/2004,56.54,-0.00704973
23/08/2004,56.94,-0.02514656
20/08/2004,58.39,0.025849301
19/08/2004,56.9,0.001406965
18/08/2004,56.82,0.022964961
17/08/2004,55.53,-0.032772395
16/08/2004,57.38,0.006118365
13/08/2004,57.03,0.006685458
12/08/2004,56.65,-0.017671705
11/08/2004,57.66,-0.00380821
10/08/2004,57.88,0.008327598
09/08/2004,57.4,0.017397856
06/08/2004,56.41,-0.02087612
05/08/2004,57.6,-0.011907984
04/08/2004,58.29,-0.029413885
03/08/2004,60.03,0.008868125
02/08/2004,59.5,-0.00486211
30/07/2004,59.79,0.010761832
29/07/2004,59.15,0.006615239
28/07/2004,58.76,0.005460764
27/07/2004,58.44,0.008420017
26/07/2004,57.95,-0.012859157
23/07/2004,58.7,-0.005944816
22/07/2004,59.05,0.003392709
21/07/2004,58.85,-0.024506094
20/07/2004,60.31,-0.004796966
19/07/2004,60.6,-0.003130409
16/07/2004,60.79,0.01308074
15/07/2004,60,0.003338901
14/07/2004,59.8,0.007890581
13/07/2004,59.33,-0.007054111
12/07/2004,59.75,-0.008499343
09/07/2004,60.26,0.004824097
08/07/2004,59.97,-0.014074245
07/07/2004,60.82,0.017749491
06/07/2004,59.75,0.011446009
02/07/2004,59.07,-0.000169276
01/07/2004,59.08,0.008157761
30/06/2004,58.6,0.010291686
29/06/2004,58,0.017391743
28/06/2004,57,-0.014456404
25/06/2004,57.83,-0.012373418
24/06/2004,58.55,-0.016935206
23/06/2004,59.55,0.025339337
22/06/2004,58.06,0.004834264
21/06/2004,57.78,-0.004834264
18/06/2004,58.06,0.001378835
17/06/2004,57.98,0.005187631
16/06/2004,57.68,0.015374167
15/06/2004,56.8,0.015793071
14/06/2004,55.91,-0.027693806
10/06/2004,57.48,0.024657818
09/06/2004,56.08,-0.005157859
08/06/2004,56.37,-0.001418189
07/06/2004,56.45,0.010864832
04/06/2004,55.84,-0.002861232
03/06/2004,56,0.000714541
02/06/2004,55.96,0.006633821
01/06/2004,55.59,0.019435722
28/05/2004,54.52,0.00958356
27/05/2004,54,-0.015435808
26/05/2004,54.84,-0.014302769
25/05/2004,55.63,0.014485135
24/05/2004,54.83,0.028676463
21/05/2004,53.28,-0.00896867
20/05/2004,53.76,0.001489204
19/05/2004,53.68,-0.010193768
18/05/2004,54.23,-0.020984257
17/05/2004,55.38,0.00343674
14/05/2004,55.19,0.026810273
13/05/2004,53.73,-0.013494983
12/05/2004,54.46,0.012378911
11/05/2004,53.79,0.014607001
10/05/2004,53.01,-0.035943106
07/05/2004,54.95,-0.019820469
06/05/2004,56.05,-0.015226923
05/05/2004,56.91,0.018443509
04/05/2004,55.87,-0.004286486
03/05/2004,56.11,0.046138186
30/04/2004,53.58,0.012772525
29/04/2004,52.9,-0.051038063
28/04/2004,55.67,-0.008585279
27/04/2004,56.15,0.024884082
26/04/2004,54.77,0.010092755
23/04/2004,54.22,-0.01027532
22/04/2004,54.78,0.011197914
21/04/2004,54.17,0
20/04/2004,54.17,-0.028570772
19/04/2004,55.74,-0.009818877
16/04/2004,56.29,0.016298382
15/04/2004,55.38,0.023014714
14/04/2004,54.12,0.010401282
13/04/2004,53.56,-0.007996323
12/04/2004,53.99,0.022666513
08/04/2004,52.78,0.016813541
07/04/2004,51.9,0.010069798
06/04/2004,51.38,-0.009105943
05/04/2004,51.85,0.009689998
02/04/2004,51.35,0.009784814
01/04/2004,50.85,-0.019667658
31/03/2004,51.86,0.00193013
30/03/2004,51.76,0.021678419
29/03/2004,50.65,-0.003940892
26/03/2004,50.85,0.005917177
25/03/2004,50.55,-0.004736539
24/03/2004,50.79,-0.030061412
23/03/2004,52.34,-0.008750294
22/03/2004,52.8,0.003604975
19/03/2004,52.61,-0.007385698
18/03/2004,53,0.007005614
17/03/2004,52.63,0.027742099
16/03/2004,51.19,0.001172791
15/03/2004,51.13,0.00293801
12/03/2004,50.98,0.007877158
11/03/2004,50.58,-0.024991539
10/03/2004,51.86,-0.014928507
09/03/2004,52.64,0.002663117
08/03/2004,52.5,-0.00190295
05/03/2004,52.6,0.023661775
04/03/2004,51.37,-0.011034862
03/03/2004,51.94,0.000192548
02/03/2004,51.93,
