Date,Close,MO
09/12/2004,58.85,0.014031716
08/12/2004,58.03,0.005009944
07/12/2004,57.74,-0.003630396
06/12/2004,57.95,-0.006021524
03/12/2004,58.3,0.005159083
02/12/2004,58,0.015814041
01/12/2004,57.09,-0.00698205
30/11/2004,57.49,-0.006933638
29/11/2004,57.89,-0.005168861
26/11/2004,58.19,0.014366322
24/11/2004,57.36,0.002968138
23/11/2004,57.19,-0.009744291
22/11/2004,57.75,-0.005181359
19/11/2004,58.05,-0.011135019
18/11/2004,58.7,0.022047052
17/11/2004,57.42,0.054212361
16/11/2004,54.39,0.001656086
15/11/2004,54.3,-0.008070477
12/11/2004,54.74,0.003476991
11/11/2004,54.55,0.009948498
10/11/2004,54.01,0.002038737
09/11/2004,53.9,-0.009601255
08/11/2004,54.42,0.006637193
05/11/2004,54.06,-0.00313972
04/11/2004,54.23,0.081211255
03/11/2004,50,0.029016949
02/11/2004,48.57,0.000411862
01/11/2004,48.55,0.001855479
29/10/2004,48.46,-0.004734955
28/10/2004,48.69,0.013647855
27/10/2004,48.03,0.021678214
26/10/2004,47,0.018250641
25/10/2004,46.15,-0.013986242
22/10/2004,46.8,-0.011049836
21/10/2004,47.32,-0.001900138
20/10/2004,47.41,0.000210948
19/10/2004,47.4,0
18/10/2004,47.4,-0.00315956
15/10/2004,47.55,0.012485613
14/10/2004,46.96,-0.0042499
13/10/2004,47.16,0.004036976
12/10/2004,46.97,-0.000851245
11/10/2004,47.01,0.010693002
08/10/2004,46.51,-0.007283665
07/10/2004,46.85,-0.019028058
06/10/2004,47.75,0.004197278
05/10/2004,47.55,-0.005871269
04/10/2004,47.83,-0.003547953
01/10/2004,48,0.020202707
30/09/2004,47.04,0.011115976
29/09/2004,46.52,0.00625339
28/09/2004,46.23,0.023638658
27/09/2004,45.15,-0.001328021
24/09/2004,45.21,-0.011436236
23/09/2004,45.73,0.007683058
22/09/2004,45.38,-0.016825482
21/09/2004,46.15,-0.019951321
20/09/2004,47.08,-0.029303059
17/09/2004,48.48,-0.008830533
16/09/2004,48.91,-0.000817494
15/09/2004,48.95,-0.003059666
14/09/2004,49.1,0.005309386
13/09/2004,48.84,-0.022472856
10/09/2004,49.95,0.005621376
09/09/2004,49.67,0.001208703
08/09/2004,49.61,0.00161388
07/09/2004,49.53,0.006684923
03/09/2004,49.2,0.001220256
02/09/2004,49.14,0.002853069
01/09/2004,49,0.001020929
31/08/2004,48.95,-0.000612683
30/08/2004,48.98,-0.003057795
27/08/2004,49.13,0.003057795
26/08/2004,48.98,0.003681739
25/08/2004,48.8,-0.000204897
24/08/2004,48.81,0.001845586
23/08/2004,48.72,0.002671875
20/08/2004,48.59,0.004951527
19/08/2004,48.35,0.000413736
18/08/2004,48.33,0.014169856
17/08/2004,47.65,0.002100841
16/08/2004,47.55,0.010358406
13/08/2004,47.06,-0.006776815
12/08/2004,47.38,0.004230125
11/08/2004,47.18,0.005739202
10/08/2004,46.91,0.007703869
09/08/2004,46.55,-0.001931538
06/08/2004,46.64,-0.003424661
05/08/2004,46.8,-0.010838487
04/08/2004,47.31,-0.004428985
03/08/2004,47.52,-0.005874964
02/08/2004,47.8,0.004192878
30/07/2004,47.6,0.008438869
29/07/2004,47.2,0.010649728
28/07/2004,46.7,-0.008528836
27/07/2004,47.1,0.002976826
26/07/2004,46.96,-0.00721412
23/07/2004,47.3,0.000211439
22/07/2004,47.29,-0.014485401
21/07/2004,47.98,-0.016331112
20/07/2004,48.77,-0.001229508
19/07/2004,48.83,0.003282054
16/07/2004,48.67,0.009703803
15/07/2004,48.2,-0.016461277
14/07/2004,49,-0.005495078
13/07/2004,49.27,-0.009494062
12/07/2004,49.74,-0.000201025
09/07/2004,49.75,0.007060039
08/07/2004,49.4,0.002026343
07/07/2004,49.3,-0.00243112
06/07/2004,49.42,-0.005247237
02/07/2004,49.68,-0.003014775
01/07/2004,49.83,-0.004405293
30/06/2004,50.05,-0.003390848
29/06/2004,50.22,0.01242252
28/06/2004,49.6,0.036965194
25/06/2004,47.8,-0.013506699
24/06/2004,48.45,-0.000412712
23/06/2004,48.47,0.013291992
22/06/2004,47.83,0.001883437
21/06/2004,47.74,0.003357116
18/06/2004,47.58,-0.002309227
17/06/2004,47.69,-0.00251309
16/06/2004,47.81,0.005453034
15/06/2004,47.55,-0.001471052
14/06/2004,47.62,-0.017898501
10/06/2004,48.48,-0.003294896
09/06/2004,48.64,-0.009820046
08/06/2004,49.12,-0.000407083
07/06/2004,49.14,0.01579358
04/06/2004,48.37,-0.005977551
03/06/2004,48.66,0.003293539
02/06/2004,48.5,0.000825083
01/06/2004,48.46,0.0101629
28/05/2004,47.97,-0.009337136
27/05/2004,48.42,0.015610682
26/05/2004,47.67,0.021629342
25/05/2004,46.65,0.037122166
24/05/2004,44.95,-0.092778917
21/05/2004,49.32,0.001420311
20/05/2004,49.25,-0.001217533
19/05/2004,49.31,-0.012495124
18/05/2004,49.93,0.009255599
17/05/2004,49.47,-0.008253696
14/05/2004,49.88,0.019842724
13/05/2004,48.9,-0.018237588
12/05/2004,49.8,-0.069795762
11/05/2004,53.4,-0.027520437
10/05/2004,54.89,-0.013750895
07/05/2004,55.65,-0.012500163
06/05/2004,56.35,0.001776199
05/05/2004,56.25,-0.001243671
04/05/2004,56.32,-0.000532529
03/05/2004,56.35,0.017363723
30/04/2004,55.38,0.008705169
29/04/2004,54.9,-0.006897831
28/04/2004,55.28,-0.011332076
27/04/2004,55.91,0.005919831
26/04/2004,55.58,-0.005740956
23/04/2004,55.9,-0.010676258
22/04/2004,56.5,0.011929279
21/04/2004,55.83,-0.008915894
20/04/2004,56.33,-0.002128038
19/04/2004,56.45,0.00979091
16/04/2004,55.9,0.005561051
15/04/2004,55.59,0.000179905
14/04/2004,55.58,0.00903675
13/04/2004,55.08,-0.009576367
12/04/2004,55.61,0.00432511
08/04/2004,55.37,0.003981185
07/04/2004,55.15,-0.007586742
06/04/2004,55.57,0.005051427
05/04/2004,55.29,0.007625309
02/04/2004,54.87,-0.004182965
01/04/2004,55.1,0.011866867
31/03/2004,54.45,0.003679857
30/03/2004,54.25,-0.000552843
29/03/2004,54.28,0.012420217
26/03/2004,53.61,0.004486827
25/03/2004,53.37,0.007523075
24/03/2004,52.97,-0.001886081
23/03/2004,53.07,0.002074885
22/03/2004,52.96,-0.031778201
19/03/2004,54.67,-0.006745081
18/03/2004,55.04,0.00473503
17/03/2004,54.78,0.014896827
16/03/2004,53.97,0.003712646
15/03/2004,53.77,-0.009992681
12/03/2004,54.31,-0.03634134
11/03/2004,56.32,-0.036950875
10/03/2004,58.44,0.004287068
09/03/2004,58.19,-0.000687167
08/03/2004,58.23,0.000171748
05/03/2004,58.22,0.013313934
04/03/2004,57.45,-0.008665565
03/03/2004,57.95,-0.003101312
02/03/2004,58.13,
