Date,Close,AEP
22/12/2004,35.23,0.004266825
21/12/2004,35.08,0.006865016
20/12/2004,34.84,0.001148765
17/12/2004,34.8,-0.002869442
16/12/2004,34.9,0.002007745
15/12/2004,34.83,0.00951976
14/12/2004,34.5,0.007272759
13/12/2004,34.25,0.013521664
10/12/2004,33.79,-0.001183082
09/12/2004,33.83,-0.005306616
08/12/2004,34.01,-0.007031966
07/12/2004,34.25,0.005269333
06/12/2004,34.07,0.000587199
03/12/2004,34.05,0.004120076
02/12/2004,33.91,-0.002944643
01/12/2004,34.01,-0.004693467
30/11/2004,34.17,-0.013372292
29/11/2004,34.63,-0.016609775
26/11/2004,35.21,0.000284051
24/11/2004,35.2,0.010566998
23/11/2004,34.83,0.002011784
22/11/2004,34.76,0.022106776
19/11/2004,34,-0.005572679
18/11/2004,34.19,-0.00029244
17/11/2004,34.2,-0.011049836
16/11/2004,34.58,-0.001156069
15/11/2004,34.62,-0.011202185
12/11/2004,35.01,0.017577171
11/11/2004,34.4,0.006708498
10/11/2004,34.17,-0.000292612
09/11/2004,34.18,-0.00437893
08/11/2004,34.33,-0.00087349
05/11/2004,34.36,-0.008981663
04/11/2004,34.67,0.033136003
03/11/2004,33.54,0.034580334
02/11/2004,32.4,-0.022280794
01/11/2004,33.13,0.00605512
29/10/2004,32.93,0.000911439
28/10/2004,32.9,-0.011483958
27/10/2004,33.28,0.005121264
26/10/2004,33.11,0.024149118
25/10/2004,32.32,0.007141779
22/10/2004,32.09,0.012227774
21/10/2004,31.7,0.010464659
20/10/2004,31.37,-0.007621504
19/10/2004,31.61,-0.009759246
18/10/2004,31.92,-0.009664923
15/10/2004,32.23,0.013745921
14/10/2004,31.79,-0.001885607
13/10/2004,31.85,-0.012790691
12/10/2004,32.26,0.000620155
11/10/2004,32.24,-0.004333031
08/10/2004,32.38,0.005574496
07/10/2004,32.2,-0.00619197
06/10/2004,32.4,0.00433035
05/10/2004,32.26,0.002482931
04/10/2004,32.18,-0.003102702
01/10/2004,32.28,0.009962723
30/09/2004,31.96,-0.004370909
29/09/2004,32.1,-0.007448824
28/09/2004,32.34,-0.000309167
27/09/2004,32.35,-0.000618047
24/09/2004,32.37,-0.002160161
23/09/2004,32.44,-0.006758858
22/09/2004,32.66,-0.007625475
21/09/2004,32.91,0.002129278
20/09/2004,32.84,0
17/09/2004,32.84,0.001218769
16/09/2004,32.8,0.007343974
15/09/2004,32.56,0.004617524
14/09/2004,32.41,0.004638944
13/09/2004,32.26,-0.020859652
10/09/2004,32.94,0.004259209
09/09/2004,32.8,-0.002131872
08/09/2004,32.87,-0.006368482
07/09/2004,33.08,0.005152307
03/09/2004,32.91,-0.005152307
02/09/2004,33.08,0.006368482
01/09/2004,32.87,0.004268299
31/08/2004,32.73,0.011060021
30/08/2004,32.37,0.001236476
27/08/2004,32.33,0.001238007
26/08/2004,32.29,-0.002165507
25/08/2004,32.36,0.005267247
24/08/2004,32.19,0.001243395
23/08/2004,32.15,-0.00465478
20/08/2004,32.3,0.01214779
19/08/2004,31.91,-0.010598603
18/08/2004,32.25,0.010912033
17/08/2004,31.9,-0.007495351
16/08/2004,32.14,0.008750056
13/08/2004,31.86,0.000313922
12/08/2004,31.85,-0.008441507
11/08/2004,32.12,0.013162208
10/08/2004,31.7,0.00315956
09/08/2004,31.6,-0.012578782
06/08/2004,32,0.000312549
05/08/2004,31.99,0.001251173
04/08/2004,31.95,0.009750038
03/08/2004,31.64,0.00697751
02/08/2004,31.42,0.009915322
30/07/2004,31.11,-0.012140724
29/07/2004,31.49,0.024105297
28/07/2004,30.74,0.010793236
27/07/2004,30.41,-0.004920463
26/07/2004,30.56,0.001637466
23/07/2004,30.51,-0.015610073
22/07/2004,30.99,-0.009953526
21/07/2004,31.3,-0.022117805
20/07/2004,32,0.004384598
19/07/2004,31.86,-0.002194702
16/07/2004,31.93,0.008807858
15/07/2004,31.65,-0.00189394
14/07/2004,31.71,0.008869238
13/07/2004,31.43,0.00127348
12/07/2004,31.39,-0.00127348
09/07/2004,31.43,-0.006026981
08/07/2004,31.62,0.010810916
07/07/2004,31.28,-0.009545093
06/07/2004,31.58,-0.003792672
02/07/2004,31.7,0.003476066
01/07/2004,31.59,-0.012895288
30/06/2004,32,0.005012542
29/06/2004,31.84,-0.013104712
28/06/2004,32.26,0.00903011
25/06/2004,31.97,-0.002187159
24/06/2004,32.04,0.008777486
23/06/2004,31.76,0.000314911
22/06/2004,31.75,-0.007217982
21/06/2004,31.98,0.002818226
18/06/2004,31.89,0.010085178
17/06/2004,31.57,0.007312066
16/06/2004,31.34,0.005118373
15/06/2004,31.18,0.006435029
14/06/2004,30.98,-0.00707626
10/06/2004,31.2,0.007722046
09/06/2004,30.96,-0.014111844
08/06/2004,31.4,-0.010139504
07/06/2004,31.72,0.024897552
04/06/2004,30.94,-0.004836379
03/06/2004,31.09,-0.015321078
02/06/2004,31.57,0.00539941
01/06/2004,31.4,-0.011714555
28/05/2004,31.77,0.007265867
27/05/2004,31.54,0.016302103
26/05/2004,31.03,0.001612643
25/05/2004,30.98,0.016599242
24/05/2004,30.47,0.018884113
21/05/2004,29.9,0.000334504
20/05/2004,29.89,0.011440232
19/05/2004,29.55,-0.000338352
18/05/2004,29.56,0.004747381
17/05/2004,29.42,-0.015514645
14/05/2004,29.88,0.01449545
13/05/2004,29.45,0.008867725
12/05/2004,29.19,0.005496407
11/05/2004,29.03,0.00068918
10/05/2004,29.01,-0.019119736
07/05/2004,29.57,-0.030310397
06/05/2004,30.48,-0.014655856
05/05/2004,30.93,-0.003550109
04/05/2004,31.04,0.005491857
03/05/2004,30.87,0.014027306
30/04/2004,30.44,-0.006222388
29/04/2004,30.63,0.007537312
28/04/2004,30.4,-0.00623055
27/04/2004,30.59,-0.007490672
26/04/2004,30.82,0.001623641
23/04/2004,30.77,-0.006155859
22/04/2004,30.96,0.027506646
21/04/2004,30.12,-0.010239561
20/04/2004,30.43,-0.007203698
19/04/2004,30.65,-0.011031909
16/04/2004,30.99,0.002908388
15/04/2004,30.9,0.013685453
14/04/2004,30.48,-0.006214247
13/04/2004,30.67,-0.019693938
12/04/2004,31.28,-0.025877114
08/04/2004,32.1,-0.003731348
07/04/2004,32.22,-0.016926085
06/04/2004,32.77,-0.000305111
05/04/2004,32.78,-0.006688988
02/04/2004,33,-0.005439723
01/04/2004,33.18,0.007866909
31/03/2004,32.92,0.000911716
30/03/2004,32.89,0
29/03/2004,32.89,0.004265698
26/03/2004,32.75,-0.01032816
25/03/2004,33.09,-0.004823645
24/03/2004,33.25,0.00301205
23/03/2004,33.15,-0.00301205
22/03/2004,33.25,-0.007490672
19/03/2004,33.5,-0.010098096
18/03/2004,33.84,-0.00177148
17/03/2004,33.9,0.008888947
16/03/2004,33.6,0.008068175
15/03/2004,33.33,-0.008663236
12/03/2004,33.62,0.002978852
11/03/2004,33.52,-0.011272739
10/03/2004,33.9,-0.000294942
09/03/2004,33.91,0.000294942
08/03/2004,33.9,-0.004415018
05/03/2004,34.05,0.001763669
04/03/2004,33.99,-0.000294161
03/03/2004,34,-0.016336419
02/03/2004,34.56,
