Date,Close,XOM
07/12/2004,49.7,-0.00881416
06/12/2004,50.14,-0.002589385
03/12/2004,50.27,0.001991239
02/12/2004,50.17,-0.019345254
01/12/2004,51.15,-0.001953126
30/11/2004,51.25,-0.002338726
29/11/2004,51.37,-0.005435851
26/11/2004,51.65,0.003102582
24/11/2004,51.49,0.005648082
23/11/2004,51.2,0.005680164
22/11/2004,50.91,0.010465097
19/11/2004,50.38,0.006571765
18/11/2004,50.05,0.0009995
17/11/2004,50,0.011870173
16/11/2004,49.41,-0.003434694
15/11/2004,49.58,-0.016800395
12/11/2004,50.42,0.015188142
11/11/2004,49.66,-0.000201349
10/11/2004,49.67,0.007274229
09/11/2004,49.31,-0.017290338
08/11/2004,50.17,-0.004375504
05/11/2004,50.39,0.003976939
04/11/2004,50.19,0.018500427
03/11/2004,49.27,0.01719592
02/11/2004,48.43,-0.008020609
01/11/2004,48.82,-0.00815998
29/10/2004,49.22,0.012470774
28/10/2004,48.61,-0.006970098
27/10/2004,48.95,-0.008948606
26/10/2004,49.39,0.011812765
25/10/2004,48.81,0.00225618
22/10/2004,48.7,-0.00225618
21/10/2004,48.81,-0.001228501
20/10/2004,48.87,0.011525133
19/10/2004,48.31,-0.009066619
18/10/2004,48.75,-0.005523181
15/10/2004,49.02,0.00634403
14/10/2004,48.71,0.004733006
13/10/2004,48.48,-0.018191611
12/10/2004,49.37,-0.008471208
11/10/2004,49.79,-0.001003714
08/10/2004,49.84,0.002008436
07/10/2004,49.74,-0.005813387
06/10/2004,50.03,0.014293147
05/10/2004,49.32,0.008143367
04/10/2004,48.92,0.000613434
01/10/2004,48.89,0.011520391
30/09/2004,48.33,0.003731348
29/09/2004,48.15,-0.007861025
28/09/2004,48.53,0.011814833
27/09/2004,47.96,0.002714272
24/09/2004,47.83,0.001464589
23/09/2004,47.76,-0.022770597
22/09/2004,48.86,-0.012811563
21/09/2004,49.49,0.026204161
20/09/2004,48.21,-0.003313318
17/09/2004,48.37,0.017097998
16/09/2004,47.55,0.002526849
15/09/2004,47.43,-0.000842993
14/09/2004,47.47,-0.000631778
13/09/2004,47.5,0.002740594
10/09/2004,47.37,-0.002319453
09/09/2004,47.48,0.008672714
08/09/2004,47.07,-0.001698154
07/09/2004,47.15,0.001910626
03/09/2004,47.06,0.001701404
02/09/2004,46.98,0.011560822
01/09/2004,46.44,0.007348207
31/08/2004,46.1,0.021265736
30/08/2004,45.13,-0.006845561
27/08/2004,45.44,0.004190104
26/08/2004,45.25,0.001326847
25/08/2004,45.19,0.007552235
24/08/2004,44.85,-0.003116654
23/08/2004,44.99,-0.005762427
20/08/2004,45.25,0.003542178
19/08/2004,45.09,0.006229164
18/08/2004,44.81,0.010093166
17/08/2004,44.36,-0.01632233
16/08/2004,45.09,0.003777363
13/08/2004,44.92,0.008046534
12/08/2004,44.56,-0.012710618
11/08/2004,45.13,-0.003539044
10/08/2004,45.29,-0.005943881
09/08/2004,45.56,0.009704531
06/08/2004,45.12,-0.015613291
05/08/2004,45.83,-0.008906326
04/08/2004,46.24,-0.013959209
03/08/2004,46.89,0.013742969
02/08/2004,46.25,-0.001080497
30/07/2004,46.3,0.005848603
29/07/2004,46.03,0.00479095
28/07/2004,45.81,0.008770063
27/07/2004,45.41,0.00176328
26/07/2004,45.33,0.000220629
23/07/2004,45.32,-0.00154338
22/07/2004,45.39,0.004858667
21/07/2004,45.17,-0.016031967
20/07/2004,45.9,0
19/07/2004,45.9,0.001526219
16/07/2004,45.83,0.011190462
15/07/2004,45.32,-0.003084382
14/07/2004,45.46,0.005514517
13/07/2004,45.21,-0.005074473
12/07/2004,45.44,-0.000220046
09/07/2004,45.45,0.002864384
08/07/2004,45.32,-0.001102658
07/07/2004,45.37,0.005968847
06/07/2004,45.1,0.008461418
02/07/2004,44.72,0.00291121
01/07/2004,44.59,0.004044949
30/06/2004,44.41,-0.003596318
29/06/2004,44.57,0.004272069
28/06/2004,44.38,0.002933546
25/06/2004,44.25,-0.02278919
24/06/2004,45.27,-0.004188257
23/06/2004,45.46,0.012395024
22/06/2004,44.9,0.003793377
21/06/2004,44.73,-0.005573529
18/06/2004,44.98,0.004679674
17/06/2004,44.77,0.000893855
16/06/2004,44.73,0.014638253
15/06/2004,44.08,0.005231446
14/06/2004,43.85,-0.002960266
10/06/2004,43.98,0.012124133
09/06/2004,43.45,-0.010075652
08/06/2004,43.89,-0.00250313
07/06/2004,44,0.014421676
04/06/2004,43.37,-0.004141745
03/06/2004,43.55,-0.005267389
02/06/2004,43.78,0.00182899
01/06/2004,43.7,0.010350869
28/05/2004,43.25,-0.002770724
27/05/2004,43.37,-0.004141745
26/05/2004,43.55,-0.006180631
25/05/2004,43.82,0.023552232
24/05/2004,42.8,0.004683849
21/05/2004,42.6,-0.003046996
20/05/2004,42.73,0.003046996
19/05/2004,42.6,-0.002110447
18/05/2004,42.69,-0.00839753
17/05/2004,43.05,-0.005097323
14/05/2004,43.27,0.012558305
13/05/2004,42.73,-0.006298866
12/05/2004,43,0.009345862
11/05/2004,42.6,0.012994867
10/05/2004,42.05,-0.028137847
07/05/2004,43.25,-0.013321281
06/05/2004,43.83,-0.003643821
05/05/2004,43.99,0.010741733
04/05/2004,43.52,-0.003669729
03/05/2004,43.68,0.026210476
30/04/2004,42.55,0.000235045
29/04/2004,42.54,-0.013542117
28/04/2004,43.12,-0.014504686
27/04/2004,43.75,0.017058966
26/04/2004,43.01,0.000930449
23/04/2004,42.97,-0.007650437
22/04/2004,43.3,0.008115987
21/04/2004,42.95,-0.008115987
20/04/2004,43.3,-0.00988173
19/04/2004,43.73,-0.002968378
16/04/2004,43.86,0.004112412
15/04/2004,43.68,0.008737696
14/04/2004,43.3,0.011147352
13/04/2004,42.82,-0.006749706
12/04/2004,43.11,0.015428076
08/04/2004,42.45,0.013041086
07/04/2004,41.9,-0.006897399
06/04/2004,42.19,-0.001421128
05/04/2004,42.25,0.008079892
02/04/2004,41.91,0.009349223
01/04/2004,41.52,-0.001684515
31/03/2004,41.59,0.000962232
30/03/2004,41.55,0.011132738
29/03/2004,41.09,0.008554372
26/03/2004,40.74,0.012100407
25/03/2004,40.25,0.00373367
24/03/2004,40.1,-0.016324874
23/03/2004,40.76,-0.004406372
22/03/2004,40.94,-0.013585847
19/03/2004,41.5,-0.022869029
18/03/2004,42.46,0.005194817
17/03/2004,42.24,0.004032742
16/03/2004,42.07,0.006917141
15/03/2004,41.78,-0.005965893
12/03/2004,42.03,0.016311228
11/03/2004,41.35,-0.025783238
10/03/2004,42.43,-0.008215044
09/03/2004,42.78,0.005155859
08/03/2004,42.56,0.001646091
05/03/2004,42.49,0.017569303
04/03/2004,41.75,-0.003586376
03/03/2004,41.9,-0.003335719
02/03/2004,42.04,
