Date,Close,HPQ
07/06/2007,45.41,-0.013561013
06/06/2007,46.03,0.002392606
05/06/2007,45.92,-0.001305767
04/06/2007,45.98,0.003704111
01/06/2007,45.81,0.002185316
31/05/2007,45.71,0.000875465
30/05/2007,45.67,0.002411489
29/05/2007,45.56,-0.001316078
25/05/2007,45.62,0.004834112
24/05/2007,45.4,-0.00505329
23/05/2007,45.63,0.001096371
22/05/2007,45.58,0.007929557
21/05/2007,45.22,0.014254139
18/05/2007,44.58,-0.006484092
17/05/2007,44.87,-0.007548881
16/05/2007,45.21,0.010226857
15/05/2007,44.75,-0.006015391
14/05/2007,45.02,-0.004874816
11/05/2007,45.24,0.012679516
10/05/2007,44.67,-0.005803588
09/05/2007,44.93,-0.001778964
08/05/2007,45.01,0.02725087
07/05/2007,43.8,0.000228337
04/05/2007,43.79,0.022166689
03/05/2007,42.83,-0.002332091
02/05/2007,42.93,0.000232964
01/05/2007,42.92,0.018340509
30/04/2007,42.14,-0.003553243
27/04/2007,42.29,0.005929105
26/04/2007,42.04,0.004051966
25/04/2007,41.87,0.005268211
24/04/2007,41.65,0.005778971
23/04/2007,41.41,0.000966417
20/04/2007,41.37,0.005332053
19/04/2007,41.15,0.004139784
18/04/2007,40.98,-0.005596803
17/04/2007,41.21,0.000485437
16/04/2007,41.19,0.000242807
13/04/2007,41.18,0.00145808
12/04/2007,41.12,0.009529699
11/04/2007,40.73,0.000245549
10/04/2007,40.72,-0.015111182
09/04/2007,41.34,-0.011065785
05/04/2007,41.8,0.016888218
04/04/2007,41.1,0.005122587
03/04/2007,40.89,0.014285957
02/04/2007,40.31,0.004226234
30/03/2007,40.14,0.003493889
29/03/2007,40,0.00526383
28/03/2007,39.79,-0.010997362
27/03/2007,40.23,-0.005206408
26/03/2007,40.44,0.00024731
23/03/2007,40.43,-0.00049456
22/03/2007,40.45,0.006448435
21/03/2007,40.19,0.014536597
20/03/2007,39.61,-0.015034109
19/03/2007,40.21,0.007488802
16/03/2007,39.91,0.005275731
15/03/2007,39.7,-0.002264437
14/03/2007,39.79,0.00604993
13/03/2007,39.55,-0.020521241
12/03/2007,40.37,0.006461255
09/03/2007,40.11,-0.003981095
08/03/2007,40.27,0.002486326
07/03/2007,40.17,0.0185935
06/03/2007,39.43,0.017396192
05/03/2007,38.75,0.00206665
02/03/2007,38.67,-0.006701056
01/03/2007,38.93,-0.010730813
28/02/2007,39.35,0.010987718
27/02/2007,38.92,-0.034595042
26/02/2007,40.29,-0.013068858
23/02/2007,40.82,0.000980392
22/02/2007,40.78,-0.007816356
21/02/2007,41.1,-0.048210689
20/02/2007,43.13,0.008381888
16/02/2007,42.77,0.002106496
15/02/2007,42.68,-0.003508365
14/02/2007,42.83,0.005619308
13/02/2007,42.59,0.011571743
12/02/2007,42.1,-0.003083128
09/02/2007,42.23,-0.005667075
08/02/2007,42.47,0.004010858
07/02/2007,42.3,0.006879401
06/02/2007,42.01,-0.018864035
05/02/2007,42.81,0.017436823
02/02/2007,42.07,-0.006869623
01/02/2007,42.36,-0.021486114
31/01/2007,43.28,0.003935646
30/01/2007,43.11,0.01613504
29/01/2007,42.42,0.017358657
26/01/2007,41.69,-0.000479616
25/01/2007,41.71,-0.016171577
24/01/2007,42.39,0.001889021
23/01/2007,42.31,0.006877769
22/01/2007,42.02,0.000476077
19/01/2007,42,-0.008062647
18/01/2007,42.34,-0.003536488
17/01/2007,42.49,-0.016571741
16/01/2007,43.2,-0.00760986
12/01/2007,43.53,0.020657576
11/01/2007,42.64,0.010372559
10/01/2007,42.2,0
09/01/2007,42.2,0.005465144
08/01/2007,41.97,-0.005465144
05/01/2007,42.2,0.012398824
04/01/2007,41.68,0.001440576
03/01/2007,41.62,0.010385313
29/12/2006,41.19,-0.004118722
28/12/2006,41.36,-0.005785937
27/12/2006,41.6,0.016236877
26/12/2006,40.93,0.007356581
22/12/2006,40.63,-0.004175371
21/12/2006,40.8,-0.013148473
20/12/2006,41.34,0.022258471
19/12/2006,40.43,0.009942911
18/12/2006,40.03,0.002250845
15/12/2006,39.94,0.000751409
14/12/2006,39.91,0.006031685
13/12/2006,39.67,-0.004025163
12/12/2006,39.83,-0.004509026
11/12/2006,40.01,0.009290713
08/12/2006,39.64,-0.005534605
07/12/2006,39.86,-0.007000029
06/12/2006,40.14,0.005746424
05/12/2006,39.91,0.001253604
04/12/2006,39.86,0.010592785
01/12/2006,39.44,-0.000506971
30/11/2006,39.46,0.001775524
29/11/2006,39.39,0.013289232
28/11/2006,38.87,0.005934736
27/11/2006,38.64,-0.023530497
24/11/2006,39.56,-0.004036332
22/11/2006,39.72,-0.006774584
21/11/2006,39.99,0.007026378
20/11/2006,39.71,-0.001509814
17/11/2006,39.77,-0.009011325
16/11/2006,40.13,0.00850856
15/11/2006,39.79,-0.021875095
14/11/2006,40.67,0.011126336
13/11/2006,40.22,0.005734961
10/11/2006,39.99,0.010810916
09/11/2006,39.56,0.017338527
08/11/2006,38.88,0.00464038
07/11/2006,38.7,-0.000774893
06/11/2006,38.73,0.013255555
03/11/2006,38.22,-0.009634237
02/11/2006,38.59,0.001037076
01/11/2006,38.55,-0.004916558
31/10/2006,38.74,-0.004635599
30/10/2006,38.92,0.011889517
27/10/2006,38.46,-0.018292408
26/10/2006,39.17,0
25/10/2006,39.17,-0.006869382
24/10/2006,39.44,-0.010843632
23/10/2006,39.87,0.012366088
20/10/2006,39.38,-0.004560434
19/10/2006,39.56,0.014000483
18/10/2006,39.01,-0.001280902
17/10/2006,39.06,0.007710138
16/10/2006,38.76,-0.002576657
13/10/2006,38.86,0.011387287
12/10/2006,38.42,0.014418915
11/10/2006,37.87,-0.001583114
10/10/2006,37.93,-0.001843804
09/10/2006,38,0.007395702
06/10/2006,37.72,-0.003176286
05/10/2006,37.84,-0.004745593
04/10/2006,38.02,0.015907016
03/10/2006,37.42,-0.006393202
02/10/2006,37.66,0.026094285
29/09/2006,36.69,0.019818981
28/09/2006,35.97,0.016255963
27/09/2006,35.39,-0.008721394
26/09/2006,35.7,-0.000280073
25/09/2006,35.71,0.016944771
22/09/2006,35.11,0.006859129
21/09/2006,34.87,-0.053327358
20/09/2006,36.78,0.011760015
19/09/2006,36.35,-0.001374571
18/09/2006,36.4,0.006062295
15/09/2006,36.18,-0.001932901
14/09/2006,36.25,-0.003304878
13/09/2006,36.37,-0.015009151
12/09/2006,36.92,0.01528414
11/09/2006,36.36,0.005239223
08/09/2006,36.17,0.020953414
07/09/2006,35.42,-0.011787956
06/09/2006,35.84,-0.017151181
05/09/2006,36.46,-0.001918072
01/09/2006,36.53,-0.000820906
31/08/2006,36.56,0.015435808
30/08/2006,36,0.006688988
29/08/2006,35.76,0.013513719
28/08/2006,35.28,0.001418239
25/08/2006,35.23,-0.004248696
24/08/2006,35.38,0.003397512
23/08/2006,35.26,0.00682985
22/08/2006,35.02,0.003719072
21/08/2006,34.89,-0.017895663
18/08/2006,35.52,0.0104713
17/08/2006,35.15,0.020696341
16/08/2006,34.43,0.012861914
15/08/2006,33.99,0.020809312
14/08/2006,33.29,0.007235485
11/08/2006,33.05,0.00121102
10/08/2006,33.01,-0.001513547
09/08/2006,33.06,0.005155432
08/08/2006,32.89,0.004571088
07/08/2006,32.74,0.009205343
04/08/2006,32.44,-0.004613264
03/08/2006,32.59,0.002765404
02/08/2006,32.5,0.025870229
01/08/2006,31.67,-0.00754958
31/07/2006,31.91,-0.006248068
28/07/2006,32.11,-0.002488337
27/07/2006,32.19,0.01376312
26/07/2006,31.75,0.01331662
25/07/2006,31.33,0.008333382
24/07/2006,31.07,0.017860517
21/07/2006,30.52,-0.041084083
20/07/2006,31.8,-0.014051753
19/07/2006,32.25,0.041145044
18/07/2006,30.95,-0.008045096
17/07/2006,31.2,0.01420295
14/07/2006,30.76,-0.01484377
13/07/2006,31.22,-0.014310945
12/07/2006,31.67,-0.027100241
11/07/2006,32.54,0.018924095
10/07/2006,31.93,-0.028405738
07/07/2006,32.85,-0.007581537
06/07/2006,33.1,0.01001982
05/07/2006,32.77,0.007965728
03/07/2006,32.51,0.025862167
30/06/2006,31.68,-0.010987397
29/06/2006,32.03,0.013832349
28/06/2006,31.59,-0.011018528
27/06/2006,31.94,-0.017073207
26/06/2006,32.49,-0.005218738
23/06/2006,32.66,-0.00944697
22/06/2006,32.97,-0.02308602
21/06/2006,33.74,0.026427965
20/06/2006,32.86,-0.021376698
19/06/2006,33.57,0.015913862
16/06/2006,33.04,0.035740095
15/06/2006,31.88,0.056125661
14/06/2006,30.14,0.011680426
13/06/2006,29.79,-0.002681866
12/06/2006,29.87,-0.002340747
09/06/2006,29.94,-0.004000005
08/06/2006,30.06,-0.028531202
07/06/2006,30.93,0.000970403
06/06/2006,30.9,-0.022084431
05/06/2006,31.59,-0.025317808
02/06/2006,32.4,-0.000925498
01/06/2006,32.43,0.001542972
31/05/2006,32.38,0.014308176
30/05/2006,31.92,-0.019237329
26/05/2006,32.54,0.008332096
25/05/2006,32.27,-0.003094062
24/05/2006,32.37,0.00806456
23/05/2006,32.11,-0.002177633
22/05/2006,32.18,0.004984434
19/05/2006,32.02,-0.014263808
18/05/2006,32.48,0.009901071
17/05/2006,32.16,0.033194133
16/05/2006,31.11,-0.016576726
15/05/2006,31.63,-0.015684136
12/05/2006,32.13,-0.012372567
11/05/2006,32.53,-0.01676613
10/05/2006,33.08,-0.001208459
09/05/2006,33.12,-0.020027571
08/05/2006,33.79,-0.002364766
05/05/2006,33.87,0.017272615
04/05/2006,33.29,0.013609767
03/05/2006,32.84,0.015961051
02/05/2006,32.32,-0.009852296
01/05/2006,32.64,0.005221944
28/04/2006,32.47,-0.024038888
27/04/2006,33.26,0.013926958
26/04/2006,32.8,-0.00638203
25/04/2006,33.01,0.003337888
24/04/2006,32.9,-0.001822047
21/04/2006,32.96,-0.025461912
20/04/2006,33.81,0.024552131
19/04/2006,32.99,-0.01474376
18/04/2006,33.48,0.044275282
17/04/2006,32.03,-0.018252634
13/04/2006,32.62,0.008930005
12/04/2006,32.33,-0.00647451
11/04/2006,32.54,-0.017063181
10/04/2006,33.1,-0.00812401
07/04/2006,33.37,-0.021640092
06/04/2006,34.1,-0.007595713
05/04/2006,34.36,0.01969204
04/04/2006,33.69,0.004760497
03/04/2006,33.53,0.018967903
31/03/2006,32.9,0.010081038
30/03/2006,32.57,-0.004594892
29/03/2006,32.72,0.020065498
28/03/2006,32.07,-0.031914338
27/03/2006,33.11,-0.001810501
24/03/2006,33.17,0.005138291
23/03/2006,33,-0.010850016
22/03/2006,33.36,-0.005381179
21/03/2006,33.54,-0.012444605
20/03/2006,33.96,-0.005872007
17/03/2006,34.16,0.008820992
16/03/2006,33.86,-0.000885609
15/03/2006,33.89,0.014564086
14/03/2006,33.4,0.005403796
13/03/2006,33.22,0.006947619
10/03/2006,32.99,0.006996226
09/03/2006,32.76,0.002444989
08/03/2006,32.68,-0.008531435
07/03/2006,32.96,0.003038592
06/03/2006,32.86,-0.012099361
03/03/2006,33.26,-0.02757773
02/03/2006,34.19,0.004103171
01/03/2006,34.05,0.037096686
28/02/2006,32.81,-0.018121909
27/02/2006,33.41,0.042494549
24/02/2006,32.02,-0.01087136
23/02/2006,32.37,-0.017455657
22/02/2006,32.94,0.01313999
21/02/2006,32.51,-0.046869497
17/02/2006,34.07,0.001468645
16/02/2006,34.02,0.071578726
15/02/2006,31.67,-0.025562489
14/02/2006,32.49,0.023354635
13/02/2006,31.74,0.007272759
10/02/2006,31.51,-0.002852165
09/02/2006,31.6,-0.012891233
08/02/2006,32.01,0.052593075
07/02/2006,30.37,0.003298156
06/02/2006,30.27,-0.009534841
03/02/2006,30.56,-0.011387792
02/02/2006,30.91,-0.010299415
01/02/2006,31.23,0.001602308
31/01/2006,31.18,-0.003202052
30/01/2006,31.28,-0.000319642
27/01/2006,31.29,-0.009858563
26/01/2006,31.6,-0.016010388
25/01/2006,32.11,0.023315486
24/01/2006,31.37,0.000956785
23/01/2006,31.34,-0.012682478
20/01/2006,31.74,-0.015630203
19/01/2006,32.24,0.017838057
18/01/2006,31.67,0.000315806
17/01/2006,31.66,-0.007551955
13/01/2006,31.9,0.027973852
12/01/2006,31.02,-0.010263079
11/01/2006,31.34,0.018030109
10/01/2006,30.78,0.005211738
09/01/2006,30.62,0.012487839
06/01/2006,30.24,0.028170877
05/01/2006,29.4,-0.007117468
04/01/2006,29.61,0.028778965
03/01/2006,28.77,0.004878058
30/12/2005,28.63,-0.003834762
29/12/2005,28.74,-0.002085506
28/12/2005,28.8,0.002085506
27/12/2005,28.74,-0.001043297
23/12/2005,28.77,-0.004508418
22/12/2005,28.9,0.004508418
21/12/2005,28.77,-0.002776815
20/12/2005,28.85,-0.000693001
19/12/2005,28.87,-0.001730404
16/12/2005,28.92,-0.009635312
15/12/2005,29.2,-0.013943433
14/12/2005,29.61,0.018405428
13/12/2005,29.07,-0.030490167
12/12/2005,29.97,0.001669728
09/12/2005,29.92,0.023331574
08/12/2005,29.23,-0.009872421
07/12/2005,29.52,-0.003381809
06/12/2005,29.62,-0.005722958
05/12/2005,29.79,0.018977188
02/12/2005,29.23,-0.011226517
01/12/2005,29.56,-0.003714338
30/11/2005,29.67,-0.009726724
29/11/2005,29.96,0
28/11/2005,29.96,0.007706522
25/11/2005,29.73,0.011842466
23/11/2005,29.38,0.001021624
22/11/2005,29.35,0.002387857
21/11/2005,29.28,-0.004089985
18/11/2005,29.4,0.013698844
17/11/2005,29,0.025494658
16/11/2005,28.27,0.005320105
15/11/2005,28.12,-0.002840911
14/11/2005,28.2,-0.011283618
11/11/2005,28.52,0.008804424
10/11/2005,28.27,0.001415929
09/11/2005,28.23,-0.01092137
08/11/2005,28.54,-0.006635261
07/11/2005,28.73,0.006985708
04/11/2005,28.53,-0.007333715
03/11/2005,28.74,-0.001738224
02/11/2005,28.79,0.017873264
01/11/2005,28.28,0.008522779
31/10/2005,28.04,0.002857145
28/10/2005,27.96,0.04237303
27/10/2005,26.8,-0.005952399
26/10/2005,26.96,-0.019104181
25/10/2005,27.48,-0.02763499
24/10/2005,28.25,0.024365233
21/10/2005,27.57,0.005455551
20/10/2005,27.42,-0.007991325
19/10/2005,27.64,-0.003250861
18/10/2005,27.73,0.01270204
17/10/2005,27.38,-0.005826673
14/10/2005,27.54,0.010953012
13/10/2005,27.24,-0.002200221
12/10/2005,27.3,0.002200221
11/10/2005,27.24,0.021147143
10/10/2005,26.67,-0.01599439
07/10/2005,27.1,0.007779258
06/10/2005,26.89,-0.02134003
05/10/2005,27.47,-0.038562436
04/10/2005,28.55,-0.012184659
03/10/2005,28.9,-0.010327114
30/09/2005,29.2,0.008943988
29/09/2005,28.94,0.014619126
28/09/2005,28.52,0.005273347
27/09/2005,28.37,-0.019892472
26/09/2005,28.94,0.01637382
23/09/2005,28.47,0.016289312
22/09/2005,28.01,-0.002852052
21/09/2005,28.09,-0.0067412
20/09/2005,28.28,-0.020994473
19/09/2005,28.88,0.01887508
16/09/2005,28.34,0.016723393
15/09/2005,27.87,0.013364837
14/09/2005,27.5,-0.001090314
13/09/2005,27.53,-0.007599096
12/09/2005,27.74,-0.002520253
09/09/2005,27.81,-0.001437298
08/09/2005,27.85,0.014102566
07/09/2005,27.46,0.007676879
06/09/2005,27.25,-0.012762252
02/09/2005,27.6,-0.010810916
01/09/2005,27.9,0.005030553
31/08/2005,27.76,0.024062408
30/08/2005,27.1,0.015244764
29/08/2005,26.69,-0.011918204
26/08/2005,27.01,0.004080881
25/08/2005,26.9,0.006713938
24/08/2005,26.72,0.000374322
23/08/2005,26.71,0.006761859
22/08/2005,26.53,0.001508865
19/08/2005,26.49,-0.006021847
18/08/2005,26.65,-0.006358727
17/08/2005,26.82,0.12367283
16/08/2005,23.7,-0.016321768
15/08/2005,24.09,0.002493767
12/08/2005,24.03,-0.006222795
11/08/2005,24.18,0.00165563
10/08/2005,24.14,-0.016841639
09/08/2005,24.55,-0.00244101
08/08/2005,24.61,-0.002840335
05/08/2005,24.68,0.008954069
04/08/2005,24.46,-0.006113734
03/08/2005,24.61,0.011853807
02/08/2005,24.32,-0.00737406
01/08/2005,24.5,-0.004886003
29/07/2005,24.62,0.00529425
28/07/2005,24.49,-0.011772005
27/07/2005,24.78,0.017094433
26/07/2005,24.36,0.002466092
25/07/2005,24.3,0.004950505
22/07/2005,24.18,-0.004538898
21/07/2005,24.29,-0.017952339
20/07/2005,24.73,0.00852797
19/07/2005,24.52,-0.016181583
18/07/2005,24.92,-0.000802246
15/07/2005,24.94,0.012913819
14/07/2005,24.62,0.008156652
13/07/2005,24.42,0.012775776
12/07/2005,24.11,-0.000829187
11/07/2005,24.13,-0.006197087
08/07/2005,24.28,0.005368586
07/07/2005,24.15,0.007898607
06/07/2005,23.96,0.010488873
05/07/2005,23.71,0.009747905
01/07/2005,23.48,-0.001276868
30/06/2005,23.51,-0.023540389
29/06/2005,24.07,0.017180393
28/06/2005,23.66,0.006359996
27/06/2005,23.51,-0.012259718
24/06/2005,23.8,-0.024487632
23/06/2005,24.39,-0.004499905
22/06/2005,24.5,-0.004479747
21/06/2005,24.61,0.031368647
20/06/2005,23.85,-0.002512564
17/06/2005,23.91,0.000418323
16/06/2005,23.9,0.00083717
15/06/2005,23.88,0.001257071
14/06/2005,23.85,-0.001675744
13/06/2005,23.89,0.01645954
10/06/2005,23.5,0.031995812
09/06/2005,22.76,0.014605261
08/06/2005,22.43,-0.003560306
07/06/2005,22.51,-0.003104904
06/06/2005,22.58,-0.006181035
03/06/2005,22.72,0.001762115
02/06/2005,22.68,0
01/06/2005,22.68,0.007523824
31/05/2005,22.51,-0.011484225
27/05/2005,22.77,-0.010050336
26/05/2005,23,0.007856871
25/05/2005,22.82,0.004391751
24/05/2005,22.72,0.007510528
23/05/2005,22.55,0.002219757
20/05/2005,22.5,-0.000444346
19/05/2005,22.51,-0.001775411
18/05/2005,22.55,0.045359249
17/05/2005,21.55,0.025377302
16/05/2005,21.01,0.018737036
13/05/2005,20.62,0.02305719
12/05/2005,20.15,-0.020143152
11/05/2005,20.56,0.005364558
10/05/2005,20.45,-0.01408132
09/05/2005,20.74,-0.0115054
06/05/2005,20.98,0.002386067
05/05/2005,20.93,-0.004766453
04/05/2005,21.03,0.001427552
03/05/2005,21,0.001429593
02/05/2005,20.97,0.024132445
29/04/2005,20.47,0.008339514
28/04/2005,20.3,0.006424534
27/04/2005,20.17,-0.014764048
26/04/2005,20.47,-0.030312641
25/04/2005,21.1,0.015282055
22/04/2005,20.78,-0.014333738
21/04/2005,21.08,0.023519203
20/04/2005,20.59,-0.002909798
19/04/2005,20.65,0.010221554
18/04/2005,20.44,-0.019380452
15/04/2005,20.84,-0.042739541
14/04/2005,21.75,-0.009153382
13/04/2005,21.95,0.010994156
12/04/2005,21.71,0.006469523
11/04/2005,21.57,-0.003239994
08/04/2005,21.64,-0.007366516
07/04/2005,21.8,0.001377095
06/04/2005,21.77,0.009693129
05/04/2005,21.56,-0.016103408
04/04/2005,21.91,0.00917017
01/04/2005,21.71,-0.010538471
31/03/2005,21.94,-0.002730999
30/03/2005,22,0.010050336
29/03/2005,21.78,0.095815358
28/03/2005,19.79,-0.001010101
24/03/2005,19.81,0.002527168
23/03/2005,19.76,-0.012572456
22/03/2005,20.01,-0.00697214
21/03/2005,20.15,0.002484473
18/03/2005,20.1,-0.013834213
17/03/2005,20.38,0.007881814
16/03/2005,20.22,0.003964326
15/03/2005,20.14,-0.002974717
14/03/2005,20.2,0.01295484
11/03/2005,19.94,-0.032077757
10/03/2005,20.59,-0.00242542
09/03/2005,20.64,-0.013474699
08/03/2005,20.92,0.002392918
07/03/2005,20.87,0.014965281
04/03/2005,20.56,-0.0120862
03/03/2005,20.81,0.00529994
02/03/2005,20.7,-0.000965717
01/03/2005,20.72,-0.003853569
28/02/2005,20.8,0.006753523
25/02/2005,20.66,0.010705698
24/02/2005,20.44,0.003921574
23/02/2005,20.36,-0.010261512
22/02/2005,20.57,-0.020688734
18/02/2005,21,0.006688988
17/02/2005,20.86,-0.009542057
16/02/2005,21.06,-0.002844952
15/02/2005,21.12,0.016710821
14/02/2005,20.77,-0.025197435
11/02/2005,21.3,-0.008415197
10/02/2005,21.48,-0.002325042
09/02/2005,21.53,0.066739424
08/02/2005,20.14,-0.011355343
07/02/2005,20.37,-0.003919652
04/02/2005,20.45,0.027263151
03/02/2005,19.9,0.01672195
02/02/2005,19.57,-0.012693747
01/02/2005,19.82,0.011672297
31/01/2005,19.59,0.012843742
28/01/2005,19.34,-0.007726023
27/01/2005,19.49,-0.005117718
26/01/2005,19.59,-0.003566883
25/01/2005,19.66,-0.011630978
24/01/2005,19.89,-0.005015056
21/01/2005,19.99,-0.001499625
20/01/2005,20.02,-0.012903405
19/01/2005,20.28,-0.00736923
18/01/2005,20.43,0.017778246
14/01/2005,20.07,0.005997019
13/01/2005,19.95,-0.004501133
12/01/2005,20.04,-0.000498878
11/01/2005,20.05,-0.037204487
10/01/2005,20.81,-0.001440576
07/01/2005,20.84,-0.005741643
06/01/2005,20.96,-0.001906578
05/01/2005,21,0.004294924
04/01/2005,20.91,-0.006673047
03/01/2005,21.05,0.003807715
31/12/2004,20.97,-0.007600987
30/12/2004,21.13,-0.00330735
29/12/2004,21.2,-0.001414094
28/12/2004,21.23,0.006616281
27/12/2004,21.09,0.001423488
23/12/2004,21.06,-0.007097262
22/12/2004,21.21,0
21/12/2004,21.21,0.010903166
20/12/2004,20.98,0.000953744
17/12/2004,20.96,-0.004284701
16/12/2004,21.05,0.016283885
15/12/2004,20.71,0.0053256
14/12/2004,20.6,-0.004842624
13/12/2004,20.7,-0.00529994
