Date,Close,FCX
14/11/2007,104,0.025515066
13/11/2007,101.38,0.021233913
12/11/2007,99.25,-0.099286692
09/11/2007,109.61,-0.017992439
08/11/2007,111.6,0.031864325
07/11/2007,108.1,-0.048746112
06/11/2007,113.5,0.02977821
05/11/2007,110.17,-0.023591712
02/11/2007,112.8,0.006671139
01/11/2007,112.05,-0.049023876
31/10/2007,117.68,0.031682912
30/10/2007,114.01,-0.033211316
29/10/2007,117.86,0.008606418
26/10/2007,116.85,0.0350088
25/10/2007,112.83,0.008812983
24/10/2007,111.84,0.006188638
23/10/2007,111.15,0.040578359
22/10/2007,106.73,-0.027811651
19/10/2007,109.74,-0.035889126
18/10/2007,113.75,0.027811758
17/10/2007,110.63,-0.002798215
16/10/2007,110.94,-0.026331356
15/10/2007,113.9,-0.021883471
12/10/2007,116.42,0.02575399
11/10/2007,113.46,-0.034136555
10/10/2007,117.4,0.037668256
09/10/2007,113.06,0.044584444
08/10/2007,108.13,-0.023128231
05/10/2007,110.66,0.021926696
04/10/2007,108.26,0.007044894
03/10/2007,107.5,-0.015232235
02/10/2007,109.15,-0.018427427
01/10/2007,111.18,0.058238328
28/09/2007,104.89,-0.018045745
27/09/2007,106.8,0.027432787
26/09/2007,103.91,-0.012433213
25/09/2007,105.21,-0.023484078
24/09/2007,107.71,-0.008873337
21/09/2007,108.67,0.010173969
20/09/2007,107.57,0.019430846
19/09/2007,105.5,0.021073577
18/09/2007,103.3,0.062205008
17/09/2007,97.07,-0.006469191
14/09/2007,97.7,0.016512243
13/09/2007,96.1,0.049050344
12/09/2007,91.5,-0.005123465
11/09/2007,91.97,0.032039859
10/09/2007,89.07,-0.012385096
07/09/2007,90.18,-0.016714706
06/09/2007,91.7,0.024842569
05/09/2007,89.45,-0.017728996
04/09/2007,91.05,0.040684717
31/08/2007,87.42,0.028190487
30/08/2007,84.99,-0.001293433
29/08/2007,85.1,0.036620102
28/08/2007,82.04,-0.043879237
27/08/2007,85.72,-0.016315086
24/08/2007,87.13,0.033850104
23/08/2007,84.23,-0.016017302
22/08/2007,85.59,0.051545446
21/08/2007,81.29,0.016496498
20/08/2007,79.96,0.039020633
17/08/2007,76.9,0.051087991
16/08/2007,73.07,-0.063622884
15/08/2007,77.87,-0.06800784
14/08/2007,83.35,-0.052012891
13/08/2007,87.8,0.015379621
10/08/2007,86.46,0.006963816
09/08/2007,85.86,-0.054949542
08/08/2007,90.71,0.03283392
07/08/2007,87.78,0.026668247
06/08/2007,85.47,-0.007808442
03/08/2007,86.14,-0.050038735
02/08/2007,90.56,0.008873173
01/08/2007,89.76,-0.045942552
31/07/2007,93.98,0.002237018
30/07/2007,93.77,0.041591015
27/07/2007,89.95,0.00233736
26/07/2007,89.74,-0.047441446
25/07/2007,94.1,-0.009518845
24/07/2007,95,-0.041141943
23/07/2007,98.99,-0.000404
20/07/2007,99.03,0.013930776
