Date,Close,JNJ
13/12/2004,60.64,0.006452169
10/12/2004,60.25,-0.017440389
09/12/2004,61.31,0.0026131
08/12/2004,61.15,0.012175208
07/12/2004,60.41,-0.023234029
06/12/2004,61.83,-0.001293034
03/12/2004,61.91,0.002587742
02/12/2004,61.75,0.009110198
01/12/2004,61.19,0.014320054
30/11/2004,60.32,0.001991371
29/11/2004,60.2,-0.004144225
26/11/2004,60.45,-0.000992064
24/11/2004,60.51,-0.00099108
23/11/2004,60.57,-0.004940722
22/11/2004,60.87,0.005436139
19/11/2004,60.54,-0.009534841
18/11/2004,61.12,0.00360597
17/11/2004,60.9,-0.002132372
16/11/2004,61.03,-0.002127835
15/11/2004,61.16,0.002619517
12/11/2004,61,0.006578971
11/11/2004,60.6,0.007952328
10/11/2004,60.12,0.004835357
09/11/2004,59.83,-0.000167126
08/11/2004,59.84,0.011090687
05/11/2004,59.18,-0.000675676
04/11/2004,59.22,-0.0038763
03/11/2004,59.45,0.024003195
02/11/2004,58.04,-0.006868159
01/11/2004,58.44,0.001027221
29/10/2004,58.38,0.006357956
28/10/2004,58.01,0.0041458
27/10/2004,57.77,0.009391373
26/10/2004,57.23,0.002624444
25/10/2004,57.08,-0.003672296
22/10/2004,57.29,-0.008516607
21/10/2004,57.78,0.004857747
20/10/2004,57.5,0.0155993
19/10/2004,56.61,-0.012463955
18/10/2004,57.32,0.012994037
15/10/2004,56.58,0.001061008
14/10/2004,56.52,0.000176944
13/10/2004,56.51,-0.005470763
12/10/2004,56.82,0.026031065
11/10/2004,55.36,0.000722805
08/10/2004,55.32,-0.010787591
07/10/2004,55.92,-0.032201251
06/10/2004,57.75,0.005034296
05/10/2004,57.46,0.003661411
04/10/2004,57.25,0.004376375
01/10/2004,57,0.011824015
30/09/2004,56.33,-0.012350192
29/09/2004,57.03,-0.001226671
28/09/2004,57.1,0.010032646
27/09/2004,56.53,-0.000353732
24/09/2004,56.55,-0.000176819
23/09/2004,56.56,-0.012998602
22/09/2004,57.3,-0.010416761
21/09/2004,57.9,-0.000345363
20/09/2004,57.92,-0.010305828
17/09/2004,58.52,0.006858737
16/09/2004,58.12,-0.001031814
15/09/2004,58.18,-0.002917706
14/09/2004,58.35,0.00343348
13/09/2004,58.15,0.01002428
10/09/2004,57.57,0.001042753
09/09/2004,57.51,-0.013128535
08/09/2004,58.27,0.007061082
07/09/2004,57.86,0.000172846
03/09/2004,57.85,0.00224972
02/09/2004,57.72,-0.001212016
01/09/2004,57.79,-0.005349914
31/08/2004,58.1,0.009685306
30/08/2004,57.54,-0.002950111
27/08/2004,57.71,0.003297755
26/08/2004,57.52,-0.002430979
25/08/2004,57.66,0.008534407
24/08/2004,57.17,0.002101209
23/08/2004,57.05,0.0001753
20/08/2004,57.04,0.004568625
19/08/2004,56.78,-0.004393294
18/08/2004,57.03,0.008629093
17/08/2004,56.54,0.007990809
16/08/2004,56.09,0.009854062
13/08/2004,55.54,-0.013591053
12/08/2004,56.3,0.005342844
11/08/2004,56,0.01820034
10/08/2004,54.99,0.009134152
09/08/2004,54.49,-0.002016684
06/08/2004,54.6,-0.011291324
05/08/2004,55.22,-0.006498218
04/08/2004,55.58,0.002702461
03/08/2004,55.43,-0.001622353
02/08/2004,55.52,0.00451305
30/07/2004,55.27,-0.003612068
29/07/2004,55.47,-0.003778682
28/07/2004,55.68,0.000538938
27/07/2004,55.65,0.003961114
26/07/2004,55.43,-0.005577059
23/07/2004,55.74,-0.008930225
22/07/2004,56.24,0.008750837
21/07/2004,55.75,-0.009994729
20/07/2004,56.31,-0.001597019
19/07/2004,56.4,-0.007067167
16/07/2004,56.8,0.025859667
15/07/2004,55.35,-0.010245439
14/07/2004,55.92,0.00970358
13/07/2004,55.38,0.008887335
12/07/2004,54.89,-0.001820168
09/07/2004,54.99,0.00419135
08/07/2004,54.76,0.004208991
07/07/2004,54.53,-0.007672672
06/07/2004,54.95,-0.007252978
02/07/2004,55.35,-0.002165675
01/07/2004,55.47,-0.004137813
30/06/2004,55.7,-0.000717875
29/06/2004,55.74,0.01391044
28/06/2004,54.97,0.00858688
25/06/2004,54.5,-0.021599896
24/06/2004,55.69,0.000898231
23/06/2004,55.64,0.004864436
22/06/2004,55.37,0.001626751
21/06/2004,55.28,0.000542839
18/06/2004,55.25,-0.005415176
17/06/2004,55.55,-0.005923018
16/06/2004,55.88,-0.005888143
15/06/2004,56.21,-0.014132014
14/06/2004,57.01,-0.001051894
10/06/2004,57.07,0.005446732
09/06/2004,56.76,-0.003692961
08/06/2004,56.97,0.004397931
07/06/2004,56.72,0.006012397
04/06/2004,56.38,-0.003717805
03/06/2004,56.59,0.006915534
02/06/2004,56.2,0.007680666
01/06/2004,55.77,0.001076426
28/05/2004,55.71,-0.001434978
27/05/2004,55.79,0.005572046
26/05/2004,55.48,0.002165284
25/05/2004,55.36,0.019148939
24/05/2004,54.31,-0.011533309
21/05/2004,54.94,0.006574165
20/05/2004,54.58,0.00551168
19/05/2004,54.28,-0.006427347
18/05/2004,54.63,-0.001280527
17/05/2004,54.7,0.003296103
14/05/2004,54.52,-0.007492041
13/05/2004,54.93,-0.005627681
12/05/2004,55.24,0.001811923
11/05/2004,55.14,-0.005606308
10/05/2004,55.45,0.002708805
07/05/2004,55.3,0.008353054
06/05/2004,54.84,0.013955423
05/05/2004,54.08,-0.013225762
04/05/2004,54.8,-0.002369453
03/05/2004,54.93,0.016520199
30/04/2004,54.03,-0.001294738
29/04/2004,54.1,-0.001662204
28/04/2004,54.19,-0.0031322
27/04/2004,54.36,0.008498111
26/04/2004,53.9,0.004089985
23/04/2004,53.68,0.000745434
22/04/2004,53.64,-0.000745434
21/04/2004,53.68,0.010298752
20/04/2004,53.13,-0.014759726
19/04/2004,53.92,-0.003887094
16/04/2004,54.13,-0.007179046
15/04/2004,54.52,0.035851487
14/04/2004,52.6,0.023272519
13/04/2004,51.39,0.003704069
12/04/2004,51.2,0.006466173
08/04/2004,50.87,-0.009975633
07/04/2004,51.38,-0.001944391
06/04/2004,51.48,-0.000776699
05/04/2004,51.52,0.006621251
02/04/2004,51.18,0.012979533
01/04/2004,50.52,-0.003951013
31/03/2004,50.72,0.005932388
30/03/2004,50.42,-0.002970593
29/03/2004,50.57,0.008738884
26/03/2004,50.13,-0.001395395
25/03/2004,50.2,0.011016636
24/03/2004,49.65,0
23/03/2004,49.65,0.003025721
22/03/2004,49.5,-0.011049836
19/03/2004,50.05,-0.018410893
18/03/2004,50.98,0.00196348
17/03/2004,50.88,-0.003923112
16/03/2004,51.08,0.010034516
15/03/2004,50.57,-0.002764615
12/03/2004,50.71,-0.007857043
11/03/2004,51.11,-0.012830658
10/03/2004,51.77,-0.017235203
09/03/2004,52.67,-0.008130895
08/03/2004,53.1,-0.000564812
05/03/2004,53.13,0.001883949
04/03/2004,53.03,-0.003576474
03/03/2004,53.22,0.006598195
02/03/2004,52.87,
