Date,Close,LLY
13/12/2004,56.05,0.018183956
10/12/2004,55.04,0.006562182
09/12/2004,54.68,0.006237408
08/12/2004,54.34,0.012592759
07/12/2004,53.66,-0.017366038
06/12/2004,54.6,0.001833181
03/12/2004,54.5,-0.005306994
02/12/2004,54.79,0.005857604
01/12/2004,54.47,0.021151067
30/11/2004,53.33,-0.018393459
29/11/2004,54.32,-0.007884885
26/11/2004,54.75,-0.000730327
24/11/2004,54.79,0.002924513
23/11/2004,54.63,-0.027087247
22/11/2004,56.13,0.016345222
19/11/2004,55.22,-0.021143952
18/11/2004,56.4,0.009620598
17/11/2004,55.86,-0.016863806
16/11/2004,56.81,-0.00649182
15/11/2004,57.18,0.01710951
12/11/2004,56.21,0.003921574
11/11/2004,55.99,0.006630255
10/11/2004,55.62,-0.016228622
09/11/2004,56.53,-0.007402219
08/11/2004,56.95,-0.011348878
05/11/2004,57.6,0.004872965
04/11/2004,57.32,0.012110723
03/11/2004,56.63,0.027026253
02/11/2004,55.12,-0.000544119
01/11/2004,55.15,0.004361264
29/10/2004,54.91,-0.02037024
28/10/2004,56.04,-0.002851035
27/10/2004,56.2,0.069056422
26/10/2004,52.45,0.039075824
25/10/2004,50.44,-0.027570424
22/10/2004,51.85,-0.015121352
21/10/2004,52.64,-0.045673429
20/10/2004,55.1,-0.016201975
19/10/2004,56,-0.024692613
18/10/2004,57.4,0.00087146
15/10/2004,57.35,0.023285582
14/10/2004,56.03,-0.004807274
13/10/2004,56.3,-0.014984855
12/10/2004,57.15,-0.031858054
11/10/2004,59,-0.001355014
08/10/2004,59.08,-0.00809175
07/10/2004,59.56,-0.031565043
06/10/2004,61.47,-0.008746411
05/10/2004,62.01,0.007283353
04/10/2004,61.56,0.002602474
01/10/2004,61.4,0.022232287
30/09/2004,60.05,-0.02953455
29/09/2004,61.85,-0.003228413
28/09/2004,62.05,-0.013605652
27/09/2004,62.9,-0.012010258
24/09/2004,63.66,0.002516516
23/09/2004,63.5,-0.006592396
22/09/2004,63.92,-0.019213482
21/09/2004,65.16,-0.005357019
20/09/2004,65.51,-0.01334364
17/09/2004,66.39,-0.005557656
16/09/2004,66.76,-0.005824824
15/09/2004,67.15,0.01032866
14/09/2004,66.46,0.015313771
13/09/2004,65.45,-0.006092936
10/09/2004,65.85,0.001823986
09/09/2004,65.73,0.010091829
08/09/2004,65.07,-0.014191129
07/09/2004,66,0.015575212
03/09/2004,64.98,0.002773927
02/09/2004,64.8,0.010705245
01/09/2004,64.11,0.010348164
31/08/2004,63.45,0.003947893
30/08/2004,63.2,-0.017566324
27/08/2004,64.32,0.01235839
26/08/2004,63.53,-0.014842863
25/08/2004,64.48,-0.003406103
24/08/2004,64.7,0.004647568
23/08/2004,64.4,-0.001551591
20/08/2004,64.5,0.00232829
19/08/2004,64.35,-0.00325809
18/08/2004,64.56,0.027162358
17/08/2004,62.83,-0.004129612
16/08/2004,63.09,0.024387539
13/08/2004,61.57,-0.00792692
12/08/2004,62.06,-0.008663619
11/08/2004,62.6,0.024908291
10/08/2004,61.06,0.009709613
09/08/2004,60.47,-0.00872649
06/08/2004,61,-0.006698824
05/08/2004,61.41,-0.035826637
04/08/2004,63.65,0.006778618
03/08/2004,63.22,-0.005206291
02/08/2004,63.55,-0.002671487
30/07/2004,63.72,0.001256282
29/07/2004,63.64,-0.000785361
28/07/2004,63.69,0.009782344
27/07/2004,63.07,0.014855317
26/07/2004,62.14,-0.009131021
23/07/2004,62.71,-0.031858324
22/07/2004,64.74,-0.008306462
21/07/2004,65.28,0.009388295
20/07/2004,64.67,-0.013210638
19/07/2004,65.53,-0.011681844
16/07/2004,66.3,-0.007962184
15/07/2004,66.83,-0.017208554
14/07/2004,67.99,-0.006450689
13/07/2004,68.43,0.004540469
12/07/2004,68.12,0.016578236
09/07/2004,67,-0.013048821
08/07/2004,67.88,0.005169497
07/07/2004,67.53,-0.011044954
06/07/2004,68.28,-0.015837599
02/07/2004,69.37,0.006363
01/07/2004,68.93,-0.014117204
30/06/2004,69.91,-0.004851608
29/06/2004,70.25,-0.020430439
28/06/2004,71.7,0.004192878
25/06/2004,71.4,-0.018456085
24/06/2004,72.73,-0.005621459
23/06/2004,73.14,0.002875336
22/06/2004,72.93,0.003571432
21/06/2004,72.67,-0.012444605
18/06/2004,73.58,0.000543774
17/06/2004,73.54,0.004634055
16/06/2004,73.2,0.007955055
15/06/2004,72.62,-0.001101019
14/06/2004,72.7,-0.012846972
10/06/2004,73.64,0.000951022
09/06/2004,73.57,-0.024304654
08/06/2004,75.38,-0.003707631
07/06/2004,75.66,0.008761506
04/06/2004,75,0.008569951
03/06/2004,74.36,-0.001880963
02/06/2004,74.5,-0.003216299
01/06/2004,74.74,0.014419763
28/05/2004,73.67,-0.003928746
27/05/2004,73.96,0.007328028
26/05/2004,73.42,0.018558509
25/05/2004,72.07,0.018202687
24/05/2004,70.77,-0.016953121
21/05/2004,71.98,-0.00457413
20/05/2004,72.31,0.00596437
19/05/2004,71.88,-0.009553551
18/05/2004,72.57,-0.004948464
17/05/2004,72.93,-0.012535932
14/05/2004,73.85,0.008021252
13/05/2004,73.26,-0.006123718
12/05/2004,73.71,-0.001897534
11/05/2004,73.85,-0.00715108
10/05/2004,74.38,-0.0156076
07/05/2004,75.55,-0.009353866
06/05/2004,76.26,0.012270093
05/05/2004,75.33,0
04/05/2004,75.33,0.009201905
03/05/2004,74.64,0.011182333
30/04/2004,73.81,0.005570288
29/04/2004,73.4,-0.003400207
28/04/2004,73.65,-0.001763549
27/04/2004,73.78,0.005845188
26/04/2004,73.35,0.002730377
23/04/2004,73.15,-0.011823199
22/04/2004,74.02,0.008275161
21/04/2004,73.41,0.015927839
20/04/2004,72.25,-0.015791609
19/04/2004,73.4,0.013027267
16/04/2004,72.45,-0.00619197
15/04/2004,72.9,0.03475334
14/04/2004,70.41,0.015313358
13/04/2004,69.34,0.001876579
12/04/2004,69.21,0.004779501
08/04/2004,68.88,-0.007521007
07/04/2004,69.4,0.008973863
06/04/2004,68.78,-0.005365053
05/04/2004,69.15,0.006528859
02/04/2004,68.7,0.016141216
01/04/2004,67.6,0.010409016
31/03/2004,66.9,0.016579129
30/03/2004,65.8,0.003044142
29/03/2004,65.6,0.009188426
26/03/2004,65,-0.007662873
25/03/2004,65.5,-0.015001418
24/03/2004,66.49,-0.015816504
23/03/2004,67.55,-0.006051232
22/03/2004,67.96,-0.00981046
19/03/2004,68.63,-0.017190745
18/03/2004,69.82,-0.000143215
17/03/2004,69.83,-0.011957438
16/03/2004,70.67,0.014107822
15/03/2004,69.68,-0.017780143
12/03/2004,70.93,0.025126233
11/03/2004,69.17,-0.018903613
10/03/2004,70.49,-0.019109757
09/03/2004,71.85,-0.013135343
08/03/2004,72.8,-0.009025085
05/03/2004,73.46,0.004639113
04/03/2004,73.12,0.000547196
03/03/2004,73.08,0.006176672
02/03/2004,72.63,
