Date,Close,WMB
08/12/2004,15.2,-0.015018239
07/12/2004,15.43,-0.019891577
06/12/2004,15.74,-0.011998881
03/12/2004,15.93,0.017733207
02/12/2004,15.65,-0.043145172
01/12/2004,16.34,-0.019994607
30/11/2004,16.67,-0.025467767
29/11/2004,17.1,0.022472856
26/11/2004,16.72,0.016888218
24/11/2004,16.44,0.042877024
23/11/2004,15.75,0.003179653
22/11/2004,15.7,0.019942765
19/11/2004,15.39,0.028337975
18/11/2004,14.96,0.046520016
17/11/2004,14.28,0.000700525
16/11/2004,14.27,-0.00419581
15/11/2004,14.33,-0.022767455
12/11/2004,14.66,-0.001363327
11/11/2004,14.68,0.018563613
10/11/2004,14.41,0.060060936
09/11/2004,13.57,0.014848083
08/11/2004,13.37,0.008261406
05/11/2004,13.26,0.011376687
04/11/2004,13.11,0.025493849
03/11/2004,12.78,0.028573372
02/11/2004,12.42,-0.008019289
01/11/2004,12.52,0.000799041
29/10/2004,12.51,0.00079968
28/10/2004,12.5,-0.00796817
27/10/2004,12.6,-0.018089365
26/10/2004,12.83,0.006254907
25/10/2004,12.75,-0.00547518
22/10/2004,12.82,-0.00622086
21/10/2004,12.9,0.000775494
20/10/2004,12.89,0.022755003
19/10/2004,12.6,0.005571045
18/10/2004,12.53,-0.003982482
15/10/2004,12.58,-0.003174606
14/10/2004,12.62,0.021626794
13/10/2004,12.35,-0.025580931
12/10/2004,12.67,-0.004724418
11/10/2004,12.73,-0.009382399
08/10/2004,12.85,0.001557633
07/10/2004,12.83,-0.00930961
06/10/2004,12.95,0.019493795
05/10/2004,12.7,0.023905521
04/10/2004,12.4,-0.00643089
01/10/2004,12.48,0.03092191
30/09/2004,12.1,0.011637704
29/09/2004,11.96,-0.012463809
28/09/2004,12.11,0.004137366
27/09/2004,12.06,-0.013179762
24/09/2004,12.22,0.004922077
23/09/2004,12.16,0.018257769
22/09/2004,11.94,0
21/09/2004,11.94,0
20/09/2004,11.94,-0.005012542
17/09/2004,12,-0.00415801
16/09/2004,12.05,0.00083022
15/09/2004,12.04,-0.024611579
14/09/2004,12.34,0.002434078
13/09/2004,12.31,0.005702663
10/09/2004,12.24,0.004093334
09/09/2004,12.19,0.022398282
08/09/2004,11.92,0.003361348
07/09/2004,11.88,-0.005874964
03/09/2004,11.95,-0.00083647
02/09/2004,11.96,0.010084119
01/09/2004,11.84,-0.004214081
31/08/2004,11.89,0.015254533
30/08/2004,11.71,-0.005960001
27/08/2004,11.78,-0.005080451
26/08/2004,11.84,0.008481815
25/08/2004,11.74,0.006837633
24/08/2004,11.66,-0.010238997
23/08/2004,11.78,-0.01349093
20/08/2004,11.94,-0.00083717
19/08/2004,11.95,0.005874964
18/08/2004,11.88,0.025576842
17/08/2004,11.58,0.003460211
16/08/2004,11.54,0.007829531
13/08/2004,11.45,-0.008695707
12/08/2004,11.55,-0.006042314
11/08/2004,11.62,-0.002578429
10/08/2004,11.65,-0.009397762
09/08/2004,11.76,-0.006779687
06/08/2004,11.84,-0.011754963
05/08/2004,11.98,0.016835414
04/08/2004,11.78,-0.01516457
03/08/2004,11.96,-0.003338901
02/08/2004,12,-0.01242252
30/07/2004,12.15,0.01242252
29/07/2004,12,0.021053409
28/07/2004,11.75,-0.01184447
27/07/2004,11.89,0.020391531
26/07/2004,11.65,-0.03375848
23/07/2004,12.05,0.007496911
22/07/2004,11.96,0
21/07/2004,11.96,-0.030467569
20/07/2004,12.33,-0.014493007
19/07/2004,12.51,0.002400962
16/07/2004,12.48,0.014528101
15/07/2004,12.3,0.008163311
14/07/2004,12.2,0.003284075
13/07/2004,12.16,0.001646091
12/07/2004,12.14,-0.004110158
09/07/2004,12.19,0.012381504
08/07/2004,12.04,-0.013201512
07/07/2004,12.2,0.002462045
06/07/2004,12.17,0.006595242
02/07/2004,12.09,-0.003303058
01/07/2004,12.13,0.019143323
30/06/2004,11.9,0.001682086
29/06/2004,11.88,-0.008382279
28/06/2004,11.98,-0.009140072
25/06/2004,12.09,-0.011513285
24/06/2004,12.23,0
23/06/2004,12.23,0.01648842
22/06/2004,12.03,0.003330561
21/06/2004,11.99,-0.000833681
18/06/2004,12,-0.001665279
17/06/2004,12.02,0.006677821
16/06/2004,11.94,-0.010828927
15/06/2004,12.07,0.030279857
14/06/2004,11.71,-0.008503453
10/06/2004,11.81,0.009357788
09/06/2004,11.7,-0.011894788
08/06/2004,11.84,-0.000844238
07/06/2004,11.85,0.012739026
04/06/2004,11.7,0.00686109
03/06/2004,11.62,-0.022128563
02/06/2004,11.88,-0.029035636
01/06/2004,12.23,0.026513566
28/05/2004,11.91,-0.001677853
27/05/2004,11.93,0.016906573
26/05/2004,11.73,-0.017744445
25/05/2004,11.94,0.072949
24/05/2004,11.1,0.024625047
21/05/2004,10.83,-0.00368664
20/05/2004,10.87,-0.001838236
19/05/2004,10.89,-0.006407345
18/05/2004,10.96,0.004572482
17/05/2004,10.91,-0.023551813
14/05/2004,11.17,0.01261278
13/05/2004,11.03,0.039764832
12/05/2004,10.6,0
11/05/2004,10.6,0.029681451
10/05/2004,10.29,-0.009671255
07/05/2004,10.39,-0.034061949
06/05/2004,10.75,-0.017520042
05/05/2004,10.94,0.007339482
04/05/2004,10.86,0.033711057
03/05/2004,10.5,0.019231362
30/04/2004,10.3,-0.009661911
29/04/2004,10.4,-0.010521379
28/04/2004,10.51,0.002858506
27/04/2004,10.48,0.008624874
26/04/2004,10.39,0.001926783
23/04/2004,10.37,0.023415704
22/04/2004,10.13,0.014918228
21/04/2004,9.98,-0.007984074
20/04/2004,10.06,-0.019685675
19/04/2004,10.26,-0.004861458
16/04/2004,10.31,0.007789718
15/04/2004,10.23,0.033800434
14/04/2004,9.89,-0.008056438
13/04/2004,9.97,-0.01295484
12/04/2004,10.1,0.001982161
08/04/2004,10.08,-0.004948056
07/04/2004,10.13,0.006934154
06/04/2004,10.06,0.00199005
05/04/2004,10.04,0.003992021
02/04/2004,10,-0.002995509
01/04/2004,10.03,0.046947397
31/03/2004,9.57,0
30/03/2004,9.57,-0.001044387
29/03/2004,9.58,-0.003126631
26/03/2004,9.61,0.032789823
25/03/2004,9.3,0.022839492
24/03/2004,9.09,-0.021763645
23/03/2004,9.29,-0.00643779
22/03/2004,9.35,-0.031581572
19/03/2004,9.65,-0.00516797
18/03/2004,9.7,0.01349268
17/03/2004,9.57,0.004188488
16/03/2004,9.53,0.002100841
15/03/2004,9.51,0.013764114
12/03/2004,9.38,0.049163368
11/03/2004,8.93,-0.050228898
10/03/2004,9.39,-0.031449133
09/03/2004,9.69,-0.019418086
08/03/2004,9.88,-0.016064603
05/03/2004,10.04,0.030335997
04/03/2004,9.74,0.036595824
03/03/2004,9.39,0.003200003
02/03/2004,9.36,
