Date,Close,HON
10/12/2004,35.31,0.021179956
09/12/2004,34.57,0.00028931
08/12/2004,34.56,-0.000867679
07/12/2004,34.59,-0.019468121
06/12/2004,35.27,-0.011557563
03/12/2004,35.68,-0.007816902
02/12/2004,35.96,-0.010236637
01/12/2004,36.33,0.027911385
30/11/2004,35.33,-0.007332238
29/11/2004,35.59,-0.003646056
26/11/2004,35.72,-0.003632811
24/11/2004,35.85,0.003352895
23/11/2004,35.73,0.002241525
22/11/2004,35.65,0.005343846
19/11/2004,35.46,-0.016224132
18/11/2004,36.04,0.003892137
17/11/2004,35.9,0.004466786
16/11/2004,35.74,-0.01223597
15/11/2004,36.18,-0.012088059
12/11/2004,36.62,0.001366307
11/11/2004,36.57,0.00438477
10/11/2004,36.41,0.004128257
09/11/2004,36.26,0.001656086
08/11/2004,36.2,0.006930035
05/11/2004,35.95,0.010626498
04/11/2004,35.57,0.020449449
03/11/2004,34.85,0.01154414
02/11/2004,34.45,-0.016981269
01/11/2004,35.04,0.039586077
29/10/2004,33.68,0.002080548
28/10/2004,33.61,0.008065764
27/10/2004,33.34,0.011766616
26/10/2004,32.95,0.022093565
25/10/2004,32.23,-0.015088816
22/10/2004,32.72,-0.00852105
21/10/2004,33,-0.023953241
20/10/2004,33.8,-0.047380323
19/10/2004,35.44,0.0225434
18/10/2004,34.65,-0.010050336
15/10/2004,35,0.006305553
14/10/2004,34.78,-0.00972826
13/10/2004,35.12,-0.006244698
12/10/2004,35.34,-0.005643356
11/10/2004,35.54,-0.005891446
08/10/2004,35.75,0.001679732
07/10/2004,35.69,-0.02817866
06/10/2004,36.71,0.005463002
05/10/2004,36.51,-0.002735231
04/10/2004,36.61,-0.00408887
01/10/2004,36.76,0.024787829
30/09/2004,35.86,0.004751931
29/09/2004,35.69,0.002805838
28/09/2004,35.59,0.01414851
27/09/2004,35.09,-0.007099277
24/09/2004,35.34,-0.00451723
23/09/2004,35.5,-0.00028165
22/09/2004,35.51,-0.018415699
21/09/2004,36.17,-0.011271597
20/09/2004,36.58,-0.004364437
17/09/2004,36.74,0.004637848
16/09/2004,36.57,0.005209059
15/09/2004,36.38,-0.011206896
14/09/2004,36.79,0.002721831
13/09/2004,36.69,0.00656278
10/09/2004,36.45,0.003297612
09/09/2004,36.33,-0.003846159
08/09/2004,36.47,-0.010365614
07/09/2004,36.85,0.012836446
03/09/2004,36.38,-0.00548247
02/09/2004,36.58,0.015982705
01/09/2004,36,0.00055571
31/08/2004,35.98,0.008372921
30/08/2004,35.68,-0.021625462
27/08/2004,36.46,0.003021565
26/08/2004,36.35,-0.003844046
25/08/2004,36.49,0.022167713
24/08/2004,35.69,0.010421162
23/08/2004,35.32,-0.00254489
20/08/2004,35.41,0.013075797
19/08/2004,34.95,-0.018988809
18/08/2004,35.62,0.013851812
17/08/2004,35.13,-0.005676995
16/08/2004,35.33,0.015115075
13/08/2004,34.8,0.0028777
12/08/2004,34.7,-0.026448293
11/08/2004,35.63,0.004500711
10/08/2004,35.47,0.024544611
09/08/2004,34.61,0.000867177
06/08/2004,34.58,-0.033834073
05/08/2004,35.77,-0.024576689
04/08/2004,36.66,-0.00923167
03/08/2004,37,-0.012355784
02/08/2004,37.46,-0.003996275
30/07/2004,37.61,-0.007417253
29/07/2004,37.89,-0.00578949
28/07/2004,38.11,0.020143803
27/07/2004,37.35,0.023842907
26/07/2004,36.47,0.005774799
23/07/2004,36.26,-0.009333035
22/07/2004,36.6,-0.000273187
21/07/2004,36.61,0.019584132
20/07/2004,35.9,0.001114827
19/07/2004,35.86,-0.014946306
16/07/2004,36.4,0.019418086
15/07/2004,35.7,0.00646342
14/07/2004,35.47,-0.004220009
13/07/2004,35.62,-0.00810853
12/07/2004,35.91,-0.008043311
09/07/2004,36.2,0.018400296
08/07/2004,35.54,-0.010913778
07/07/2004,35.93,0.009507902
06/07/2004,35.59,-0.008115338
02/07/2004,35.88,-0.005004181
01/07/2004,36.06,-0.015683359
30/06/2004,36.63,-0.000545852
29/06/2004,36.65,0.008494365
28/06/2004,36.34,-0.012850484
25/06/2004,36.81,-0.006768673
24/06/2004,37.06,-0.012069343
23/06/2004,37.51,0.020197267
22/06/2004,36.76,0.013695092
21/06/2004,36.26,-0.007692346
18/06/2004,36.54,0.010177505
17/06/2004,36.17,0.003323182
16/06/2004,36.05,0.002221606
15/06/2004,35.97,0.009497278
14/06/2004,35.63,0.006476159
10/06/2004,35.4,0.010221554
09/06/2004,35.04,0.006585564
08/06/2004,34.81,0.003453241
07/06/2004,34.69,0.027767384
04/06/2004,33.74,0.014930107
03/06/2004,33.24,-0.013447087
02/06/2004,33.69,0.014651181
01/06/2004,33.2,-0.014947961
28/05/2004,33.7,-0.002667063
27/05/2004,33.79,0.005936497
26/05/2004,33.59,-0.000297663
25/05/2004,33.6,0.011373963
24/05/2004,33.22,-0.002705548
21/05/2004,33.31,0.008744214
20/05/2004,33.02,-0.008143613
19/05/2004,33.29,0.001503082
18/05/2004,33.24,0.019441682
17/05/2004,32.6,-0.026635957
14/05/2004,33.48,-0.00119403
13/05/2004,33.52,0.004185357
12/05/2004,33.38,0.001199041
11/05/2004,33.34,0.002402404
10/05/2004,33.26,-0.019649337
07/05/2004,33.92,-0.012888286
06/05/2004,34.36,-0.007249561
05/05/2004,34.61,-0.006049277
04/05/2004,34.82,0.00720568
03/05/2004,34.57,-0.000289226
30/04/2004,34.58,-0.018622512
29/04/2004,35.23,0.001704546
28/04/2004,35.17,-0.007647679
27/04/2004,35.44,0.019373825
26/04/2004,34.76,-0.003446299
23/04/2004,34.88,0.008059917
22/04/2004,34.6,0.0183759
21/04/2004,33.97,-0.000882742
20/04/2004,34,-0.018359834
19/04/2004,34.63,-0.012340521
16/04/2004,35.06,0.016101555
15/04/2004,34.5,0.000579878
14/04/2004,34.48,-0.003474236
13/04/2004,34.6,-0.011780053
12/04/2004,35.01,0.010047451
08/04/2004,34.66,0.001154735
07/04/2004,34.62,-0.012058716
06/04/2004,35.04,0.001142205
05/04/2004,35,0.02195351
02/04/2004,34.24,0.010864884
01/04/2004,33.87,0.000590667
31/03/2004,33.85,0.00266233
30/03/2004,33.76,0.009224883
29/03/2004,33.45,0.010518504
26/03/2004,33.1,0.006972895
25/03/2004,32.87,0.02744968
24/03/2004,31.98,0.002191267
23/03/2004,31.91,0.005026715
22/03/2004,31.75,-0.027645805
19/03/2004,32.64,-0.002753558
18/03/2004,32.73,-0.002136427
17/03/2004,32.8,0.021261007
16/03/2004,32.11,-0.014837985
15/03/2004,32.59,-0.012502069
12/03/2004,33,0.017115332
11/03/2004,32.44,-0.015902476
10/03/2004,32.96,-0.029888656
09/03/2004,33.96,-0.015775963
08/03/2004,34.5,-0.013245227
05/03/2004,34.96,-0.006841532
04/03/2004,35.2,0.003700018
03/03/2004,35.07,0.004859235
02/03/2004,34.9,
