Date,Close,C
13/12/2004,46.77,0.018559013
10/12/2004,45.91,-0.011478199
09/12/2004,46.44,0.003235202
08/12/2004,46.29,0.006284559
07/12/2004,46,-0.00368884
06/12/2004,46.17,0.011326629
03/12/2004,45.65,-0.00240674
02/12/2004,45.76,-0.00392585
01/12/2004,45.94,0.026244753
30/11/2004,44.75,-0.004681761
29/11/2004,44.96,-0.010179331
26/11/2004,45.42,-0.002199253
24/11/2004,45.52,0.006833489
23/11/2004,45.21,0.000885152
22/11/2004,45.17,0.00044287
19/11/2004,45.15,-0.016692678
18/11/2004,45.91,-0.005863846
17/11/2004,46.18,0.002819041
16/11/2004,46.05,-0.013373797
15/11/2004,46.67,-0.008534295
12/11/2004,47.07,0.017358199
11/11/2004,46.26,0.004549894
10/11/2004,46.05,-0.003468462
09/11/2004,46.21,-0.000865239
08/11/2004,46.25,0.002597966
05/11/2004,46.13,0.000867491
04/11/2004,46.09,0.017509749
03/11/2004,45.29,0.008648463
02/11/2004,44.9,0.01322741
01/11/2004,44.31,-0.00135318
29/10/2004,44.37,0.002482231
28/10/2004,44.26,0.00702871
27/10/2004,43.95,0.013976628
26/10/2004,43.34,0.017691337
25/10/2004,42.58,0.000469814
22/10/2004,42.56,-0.009121803
21/10/2004,42.95,-0.007885013
20/10/2004,43.29,-0.006906105
19/10/2004,43.59,-0.014349409
18/10/2004,44.22,0.006352108
15/10/2004,43.94,0.005476965
14/10/2004,43.7,-0.009338412
13/10/2004,44.11,-0.015521625
12/10/2004,44.8,-0.00133839
11/10/2004,44.86,0.006709933
08/10/2004,44.56,-0.004478288
07/10/2004,44.76,0.000446927
06/10/2004,44.74,0.00492943
05/10/2004,44.52,-0.004705891
04/10/2004,44.73,-0.003125003
01/10/2004,44.87,0.016856226
30/09/2004,44.12,-0.013060307
29/09/2004,44.7,0.008763116
28/09/2004,44.31,0.015923903
27/09/2004,43.61,-0.012306445
24/09/2004,44.15,0.006134292
23/09/2004,43.88,-0.011330282
22/09/2004,44.38,-0.02821469
21/09/2004,45.65,0.005491502
20/09/2004,45.4,-0.033571101
17/09/2004,46.95,-0.004886868
16/09/2004,47.18,0.004248095
15/09/2004,46.98,-0.004460027
14/09/2004,47.19,0.004034404
13/09/2004,47,-0.00509339
10/09/2004,47.24,0.006157786
09/09/2004,46.95,0.002772744
08/09/2004,46.82,-0.008295272
07/09/2004,47.21,0.007868196
03/09/2004,46.84,-0.003835504
02/09/2004,47.02,0.012196578
01/09/2004,46.45,-0.002794799
31/08/2004,46.58,0.003656311
30/08/2004,46.41,-0.006657385
27/08/2004,46.72,0.005580611
26/08/2004,46.46,0.003449766
25/08/2004,46.3,0.008241209
24/08/2004,45.92,0.002180075
23/08/2004,45.82,-0.002833172
20/08/2004,45.95,0.01072103
19/08/2004,45.46,-0.003951707
18/08/2004,45.64,0.010572786
17/08/2004,45.16,0.008673467
16/08/2004,44.77,0.017121391
13/08/2004,44.01,0.002502561
12/08/2004,43.9,-0.010198389
11/08/2004,44.35,0.003840511
10/08/2004,44.18,0.016201153
09/08/2004,43.47,0.006462058
06/08/2004,43.19,-0.014709527
05/08/2004,43.83,-0.012920955
04/08/2004,44.4,0.008141158
03/08/2004,44.04,-0.006337731
02/08/2004,44.32,0.005203043
30/07/2004,44.09,-0.004300108
29/07/2004,44.28,0.003846594
28/07/2004,44.11,0.004772194
27/07/2004,43.9,0.002052218
26/07/2004,43.81,-0.011348283
23/07/2004,44.31,-0.006523474
22/07/2004,44.6,0.014908792
21/07/2004,43.94,-0.002500285
20/07/2004,44.05,0.001363017
19/07/2004,43.99,0.008446575
16/07/2004,43.62,-0.013435247
15/07/2004,44.21,-0.019931239
14/07/2004,45.1,-0.004424786
13/07/2004,45.3,0.008869238
12/07/2004,44.9,-0.00289114
09/07/2004,45.03,-0.003104215
08/07/2004,45.17,-0.010132245
07/07/2004,45.63,0.003952574
06/07/2004,45.45,-0.006797526
02/07/2004,45.76,-0.005883011
01/07/2004,46.03,-0.010158955
30/06/2004,46.5,0.003662613
29/06/2004,46.33,-0.004092628
28/06/2004,46.52,-0.006000875
25/06/2004,46.8,-0.013582552
24/06/2004,47.44,0.004224763
23/06/2004,47.24,0.005306178
22/06/2004,46.99,-0.004035261
21/06/2004,47.18,-0.006759637
18/06/2004,47.5,0.008881429
17/06/2004,47.08,0.001275239
16/06/2004,47.02,0
15/06/2004,47.02,0.005972714
14/06/2004,46.74,-0.012966491
10/06/2004,47.35,0.006355954
09/06/2004,47.05,-0.011621895
08/06/2004,47.6,0.001471671
07/06/2004,47.53,0.020834087
04/06/2004,46.55,0.004089985
03/06/2004,46.36,-0.014348677
02/06/2004,47.03,0.005543724
01/06/2004,46.77,0.00729617
28/05/2004,46.43,-0.001936526
27/05/2004,46.52,-0.00042983
26/05/2004,46.54,0.000859845
25/05/2004,46.5,0.024380833
24/05/2004,45.38,0.000881834
21/05/2004,45.34,0.001324211
20/05/2004,45.28,0.006202944
19/05/2004,45,-0.00332779
18/05/2004,45.15,0.006443751
17/05/2004,44.86,-0.017457078
14/05/2004,45.65,-0.006767846
13/05/2004,45.96,-0.007586468
12/05/2004,46.31,0.013478465
11/05/2004,45.69,0.00614711
10/05/2004,45.41,-0.028439993
07/05/2004,46.72,-0.016767877
06/05/2004,47.51,-0.023300409
05/05/2004,48.63,-0.004309025
04/05/2004,48.84,0.005749502
03/05/2004,48.56,0.009725891
30/04/2004,48.09,-0.001662165
29/04/2004,48.17,-0.005383036
28/04/2004,48.43,-0.010884182
27/04/2004,48.96,-0.000612557
26/04/2004,48.99,-0.003870841
23/04/2004,49.18,-0.009712743
22/04/2004,49.66,0.010526413
21/04/2004,49.14,-0.001423488
20/04/2004,49.21,-0.015526071
19/04/2004,49.98,-0.002398083
16/04/2004,50.1,0.003599284
15/04/2004,49.92,-0.020423036
14/04/2004,50.95,-0.004894772
13/04/2004,51.2,-0.016657368
12/04/2004,52.06,0.010232737
08/04/2004,51.53,-0.003487024
07/04/2004,51.71,-0.010197299
06/04/2004,52.24,0.000191443
05/04/2004,52.23,0.008266893
02/04/2004,51.8,-0.009414999
01/04/2004,52.29,0.011347367
31/03/2004,51.7,-0.004631425
30/03/2004,51.94,0.012008666
29/03/2004,51.32,0.024858254
26/03/2004,50.06,-0.003987246
25/03/2004,50.26,0.009395371
24/03/2004,49.79,-0.000200823
23/03/2004,49.8,0.003822558
22/03/2004,49.61,-0.014607563
19/03/2004,50.34,-0.018500823
18/03/2004,51.28,0.009010835
17/03/2004,50.82,0.016466992
16/03/2004,49.99,0.017556702
15/03/2004,49.12,-0.003860616
12/03/2004,49.31,0.014091931
11/03/2004,48.62,-0.012061886
10/03/2004,49.21,-0.01272102
09/03/2004,49.84,-0.00200441
08/03/2004,49.94,-0.001200721
05/03/2004,50,0.012477522
04/03/2004,49.38,-0.008871026
03/03/2004,49.82,0.001004117
02/03/2004,49.77,
