Date,Close,EXC
09/12/2004,41.46,0.005805532
08/12/2004,41.22,-0.008214591
07/12/2004,41.56,-0.02142429
06/12/2004,42.46,0.00970307
03/12/2004,42.05,0.017996886
02/12/2004,41.3,-0.013229297
01/12/2004,41.85,0.003350889
30/11/2004,41.71,-0.018292469
29/11/2004,42.48,0.002356824
26/11/2004,42.38,-0.000943396
24/11/2004,42.42,-0.005172831
23/11/2004,42.64,0.013457882
22/11/2004,42.07,0
19/11/2004,42.07,0.009553452
18/11/2004,41.67,0.013530045
17/11/2004,41.11,-0.009923838
16/11/2004,41.52,-0.001684515
15/11/2004,41.59,-0.019760195
12/11/2004,42.42,0.015681006
11/11/2004,41.76,0.015930822
10/11/2004,41.1,-0.006789551
09/11/2004,41.38,0.004359416
08/11/2004,41.2,0.0141777
05/11/2004,40.62,-0.008579535
04/11/2004,40.97,0.020217651
03/11/2004,40.15,0.027779564
02/11/2004,39.05,-0.028277572
01/11/2004,40.17,0.013786407
29/10/2004,39.62,0.004553512
28/10/2004,39.44,0.003556011
27/10/2004,39.3,-0.012893618
26/10/2004,39.81,0.011622162
25/10/2004,39.35,0.017431869
22/10/2004,38.67,0.016951769
21/10/2004,38.02,-0.001051525
20/10/2004,38.06,0.01029984
19/10/2004,37.67,-0.001591512
18/10/2004,37.73,-0.004231691
15/10/2004,37.89,0.009813101
14/10/2004,37.52,-0.00159787
13/10/2004,37.58,-0.00689475
12/10/2004,37.84,0.001057642
11/10/2004,37.8,-0.001057642
08/10/2004,37.84,-0.001320481
07/10/2004,37.89,-0.002898935
06/10/2004,38,0.01912917
05/10/2004,37.28,0.003224076
04/10/2004,37.16,-0.003760413
01/10/2004,37.3,0.016489088
30/09/2004,36.69,0.003549492
29/09/2004,36.56,-0.003822008
28/09/2004,36.7,0.007933293
27/09/2004,36.41,-0.001646543
24/09/2004,36.47,0.004121451
23/09/2004,36.32,-0.004669697
22/09/2004,36.49,-0.006827829
21/09/2004,36.74,-0.002175096
20/09/2004,36.82,-0.009998732
17/09/2004,37.19,0.004311513
16/09/2004,37.03,0.008406829
15/09/2004,36.72,-0.001088732
14/09/2004,36.76,-0.001630878
13/09/2004,36.82,-0.023088274
10/09/2004,37.68,0.000265428
09/09/2004,37.67,0.010138828
08/09/2004,37.29,-0.010404256
07/09/2004,37.68,0.008796538
03/09/2004,37.35,-0.004008021
02/09/2004,37.5,0.009377162
01/09/2004,37.15,0.008108153
31/08/2004,36.85,0.016968114
30/08/2004,36.23,0.00553558
27/08/2004,36.03,-0.001663894
26/08/2004,36.09,-0.00772844
25/08/2004,36.37,0.005237779
24/08/2004,36.18,0.003599616
23/08/2004,36.05,-0.009387148
20/08/2004,36.39,0.008278193
19/08/2004,36.09,-0.010748347
18/08/2004,36.48,0.012689825
17/08/2004,36.02,0
16/08/2004,36.02,-0.000555093
13/08/2004,36.04,-0.008564771
12/08/2004,36.35,-0.003021565
11/08/2004,36.46,-0.001370426
10/08/2004,36.51,0.010185911
09/08/2004,36.14,0.003603608
06/08/2004,36.01,0.013419268
05/08/2004,35.53,-0.007291115
04/08/2004,35.79,0.008699367
03/08/2004,35.48,0.001128032
02/08/2004,35.44,0.015354297
30/07/2004,34.9,0.005747142
29/07/2004,34.7,0.021261905
28/07/2004,33.97,0.032309122
27/07/2004,32.89,-0.009682375
26/07/2004,33.21,0.004224508
23/07/2004,33.07,-0.00241619
22/07/2004,33.15,-0.013185687
21/07/2004,33.59,-0.025280594
20/07/2004,34.45,-0.003187946
19/07/2004,34.56,0.003478264
16/07/2004,34.44,0.009041917
15/07/2004,34.13,0.00029304
14/07/2004,34.12,0.017443162
13/07/2004,33.53,0.005682683
12/07/2004,33.34,0.009644439
09/07/2004,33.02,-0.010244139
08/07/2004,33.36,0.006918361
07/07/2004,33.13,0.005447955
06/07/2004,32.95,-0.002727688
02/07/2004,33.04,0.006680863
01/07/2004,32.82,-0.014218966
30/06/2004,33.29,0.004817835
29/06/2004,33.13,-0.01229954
28/06/2004,33.54,-0.000298107
25/06/2004,33.55,-0.00801548
24/06/2004,33.82,0.005633818
23/06/2004,33.63,0.014677514
22/06/2004,33.14,-0.00571688
21/06/2004,33.33,0.01420178
18/06/2004,32.86,0.007024002
17/06/2004,32.63,0.002454742
16/06/2004,32.55,-0.004597709
15/06/2004,32.7,0.000917852
14/06/2004,32.67,-0.003666365
10/06/2004,32.79,0.01971114
09/06/2004,32.15,-0.014513147
08/06/2004,32.62,-0.015211732
07/06/2004,33.12,0.004236012
04/06/2004,32.98,0.009138047
03/06/2004,32.68,-0.009744291
02/06/2004,33,-0.010250316
01/06/2004,33.34,0.00120048
28/05/2004,33.3,0.003610112
27/05/2004,33.18,0.010604553
26/05/2004,32.83,-0.004255326
25/05/2004,32.97,0.010979067
24/05/2004,32.61,0.016697976
21/05/2004,32.07,0.008769239
20/05/2004,31.79,0.012662404
19/05/2004,31.39,-0.005401125
18/05/2004,31.56,0.004764182
17/05/2004,31.41,-0.00127267
14/05/2004,31.45,0.005100425
13/05/2004,31.29,-0.004146075
12/05/2004,31.42,-0.005712488
11/05/2004,31.6,-0.014763893
10/05/2004,32.07,-0.00838384
07/05/2004,32.34,-0.026546181
06/05/2004,33.21,-0.689829428
05/05/2004,66.2,-0.008273834
04/05/2004,66.75,0.000899281
03/05/2004,66.69,-0.003741679
30/04/2004,66.94,0.005392464
29/04/2004,66.58,-0.00554184
28/04/2004,66.95,0.003441314
27/04/2004,66.72,-0.000449539
26/04/2004,66.75,0.009331796
23/04/2004,66.13,-0.001209007
22/04/2004,66.21,0.016753362
21/04/2004,65.11,-0.002454365
20/04/2004,65.27,-0.01384579
19/04/2004,66.18,0.000453412
16/04/2004,66.15,0.012932854
15/04/2004,65.3,-0.000765404
14/04/2004,65.35,-0.010957346
13/04/2004,66.07,-0.022449312
12/04/2004,67.57,-0.018475599
08/04/2004,68.83,0.000872093
07/04/2004,68.77,-0.007965862
06/04/2004,69.32,-0.00216154
05/04/2004,69.47,0.007658444
02/04/2004,68.94,-0.005208345
01/04/2004,69.3,0.006224237
31/03/2004,68.87,0.004657264
30/03/2004,68.55,0.003653639
29/03/2004,68.3,0
26/03/2004,68.3,0.007790147
25/03/2004,67.77,0.015165322
24/03/2004,66.75,0.00978555
23/03/2004,66.1,-0.001813785
22/03/2004,66.22,-0.011710087
19/03/2004,67,-0.005952399
18/03/2004,67.4,-0.006506974
17/03/2004,67.84,0.017696945
16/03/2004,66.65,-0.002697035
15/03/2004,66.83,-0.00462791
12/03/2004,67.14,-0.000744435
11/03/2004,67.19,-0.009480148
10/03/2004,67.83,-0.007636988
09/03/2004,68.35,0.009998613
08/03/2004,67.67,-0.000147765
05/03/2004,67.68,0.01099402
04/03/2004,66.94,-0.002983296
03/03/2004,67.14,0.000446927
02/03/2004,67.11,
