Date,Close,PEP
10/12/2004,51.22,-0.007197774
09/12/2004,51.59,0.009739072
08/12/2004,51.09,0.011813486
07/12/2004,50.49,-0.005530332
06/12/2004,50.77,-0.006283154
03/12/2004,51.09,-0.007021679
02/12/2004,51.45,0.012320484
01/12/2004,50.82,0.018068594
30/11/2004,49.91,-0.010761363
29/11/2004,50.45,-0.016123039
26/11/2004,51.27,0.000390168
24/11/2004,51.25,-0.002144041
23/11/2004,51.36,0.002729579
22/11/2004,51.22,0.007249958
19/11/2004,50.85,-0.007445175
18/11/2004,51.23,-0.001170503
17/11/2004,51.29,0.000780183
16/11/2004,51.25,-0.01318104
15/11/2004,51.93,-0.005568905
12/11/2004,52.22,0.013107358
11/11/2004,51.54,0.004277665
10/11/2004,51.32,0.005862827
09/11/2004,51.02,0.002944354
08/11/2004,50.87,-0.006466173
05/11/2004,51.2,-0.000195293
04/11/2004,51.21,0.021115733
03/11/2004,50.14,0.010022132
02/11/2004,49.64,0.006872879
01/11/2004,49.3,-0.005663446
29/10/2004,49.58,0.000807103
28/10/2004,49.54,-0.002217966
27/10/2004,49.65,0.024466052
26/10/2004,48.45,0.004551104
25/10/2004,48.23,-0.005170108
22/10/2004,48.48,-0.007807724
21/10/2004,48.86,0.000614188
20/10/2004,48.83,-0.007548745
19/10/2004,49.2,0.004277428
18/10/2004,48.99,0.014184635
15/10/2004,48.3,0.009360443
14/10/2004,47.85,-0.004171018
13/10/2004,48.05,-0.004982364
12/10/2004,48.29,-0.009070357
11/10/2004,48.73,-0.001435456
08/10/2004,48.8,-0.004294046
07/10/2004,49.01,-0.005899722
06/10/2004,49.3,-0.001013685
05/10/2004,49.35,-0.007871672
04/10/2004,49.74,-0.006812288
01/10/2004,50.08,0.028969918
30/09/2004,48.65,0.011369632
29/09/2004,48.1,0
28/09/2004,48.1,0.001456361
27/09/2004,48.03,-0.006019738
24/09/2004,48.32,-0.00413053
23/09/2004,48.52,-0.003497586
22/09/2004,48.69,-0.005121388
21/09/2004,48.94,-0.004485227
20/09/2004,49.16,-0.010924648
17/09/2004,49.7,0.014797067
16/09/2004,48.97,-0.010764804
15/09/2004,49.5,-0.02059455
14/09/2004,50.53,-0.002964136
13/09/2004,50.68,0.006930035
10/09/2004,50.33,0.000596244
09/09/2004,50.3,0.012000144
08/09/2004,49.7,-0.026800612
07/09/2004,51.05,0.004122098
03/09/2004,50.84,0.004336691
02/09/2004,50.62,0.017537317
01/09/2004,49.74,-0.005213567
31/08/2004,50,0.012680053
30/08/2004,49.37,0.002027576
27/08/2004,49.27,-0.002837456
26/08/2004,49.41,0.008332535
25/08/2004,49,-0.007522654
24/08/2004,49.37,-0.010277169
23/08/2004,49.88,-0.002202865
20/08/2004,49.99,-0.003793556
19/08/2004,50.18,-0.001791937
18/08/2004,50.27,-0.000994135
17/08/2004,50.32,-0.011067307
16/08/2004,50.88,-0.000196522
13/08/2004,50.89,-0.004704968
12/08/2004,51.13,-0.012439422
11/08/2004,51.77,0.013222048
10/08/2004,51.09,0.005692429
09/08/2004,50.8,-0.000983768
06/08/2004,50.85,-0.012895841
05/08/2004,51.51,-0.008698228
04/08/2004,51.96,0.01473466
03/08/2004,51.2,0.002346501
02/08/2004,51.08,0.021370026
30/07/2004,50,0.002002003
29/07/2004,49.9,-0.025523198
28/07/2004,51.19,0.003718568
27/07/2004,51,-0.010726578
26/07/2004,51.55,0.013278852
23/07/2004,50.87,0.00670614
22/07/2004,50.53,-0.011608591
21/07/2004,51.12,-0.010507978
20/07/2004,51.66,-0.009248621
19/07/2004,52.14,-0.003063963
16/07/2004,52.3,0.007292299
15/07/2004,51.92,-0.028293922
14/07/2004,53.41,0.004315609
13/07/2004,53.18,0.002070589
12/07/2004,53.07,0.000376932
09/07/2004,53.05,-0.002447521
08/07/2004,53.18,-0.003379016
07/07/2004,53.36,-0.002620252
06/07/2004,53.5,0.00487166
02/07/2004,53.24,-0.005805803
01/07/2004,53.55,-0.006143555
30/06/2004,53.88,0.00334635
29/06/2004,53.7,-0.008714248
28/06/2004,54.17,0.003143203
25/06/2004,54,-0.020709986
24/06/2004,55.13,-0.006508792
23/06/2004,55.49,-0.001080692
22/06/2004,55.55,0.011770168
21/06/2004,54.9,-0.001819837
18/06/2004,55,0.001091505
17/06/2004,54.94,-0.005083526
16/06/2004,55.22,0.000724638
15/06/2004,55.18,0.009468388
14/06/2004,54.66,-0.0052915
10/06/2004,54.95,0.006389798
09/06/2004,54.6,-0.006389798
08/06/2004,54.95,0.005108568
07/06/2004,54.67,0.006054509
04/06/2004,54.34,0.006832267
03/06/2004,53.97,-0.005358971
02/06/2004,54.26,0.014853597
01/06/2004,53.46,0.00168492
28/05/2004,53.37,-0.002993454
27/05/2004,53.53,0.004305913
26/05/2004,53.3,-0.009708814
25/05/2004,53.82,0.007459938
24/05/2004,53.42,-0.000748503
21/05/2004,53.46,-0.006339756
20/05/2004,53.8,0.016870128
19/05/2004,52.9,-0.006594466
18/05/2004,53.25,-0.005057611
17/05/2004,53.52,-0.004288251
14/05/2004,53.75,0.011225562
13/05/2004,53.15,-0.009176954
12/05/2004,53.64,-0.002606592
11/05/2004,53.78,-0.000371816
10/05/2004,53.8,-0.010355122
07/05/2004,54.36,-0.008973597
06/05/2004,54.85,0.00603458
05/05/2004,54.52,0.002387293
04/05/2004,54.39,-0.008786438
03/05/2004,54.87,0.006949552
30/04/2004,54.49,0.006998187
29/04/2004,54.11,0.00407408
28/04/2004,53.89,-0.013821283
27/04/2004,54.64,-0.000914662
26/04/2004,54.69,-0.004742803
23/04/2004,54.95,0.001092498
22/04/2004,54.89,0.00401607
21/04/2004,54.67,0.00844972
20/04/2004,54.21,-0.01573971
19/04/2004,55.07,0.005097408
16/04/2004,54.79,-0.000364964
15/04/2004,54.81,-0.001822822
14/04/2004,54.91,0.002918113
13/04/2004,54.75,-0.004737618
12/04/2004,55.01,0.004920283
08/04/2004,54.74,-0.001825151
07/04/2004,54.84,0.002373347
06/04/2004,54.71,0.004212846
05/04/2004,54.48,0.011631258
02/04/2004,53.85,-0.00555557
01/04/2004,54.15,0.00555557
31/03/2004,53.85,0.010641377
30/03/2004,53.28,0.020286979
29/03/2004,52.21,0.022272636
26/03/2004,51.06,-0.003128669
25/03/2004,51.22,0.008430596
24/03/2004,50.79,-0.003341526
23/03/2004,50.96,0.003341526
22/03/2004,50.79,-0.002752656
19/03/2004,50.93,-0.009575061
18/03/2004,51.42,0
17/03/2004,51.42,0.00428767
16/03/2004,51.2,-0.002925404
15/03/2004,51.35,-0.003887274
12/03/2004,51.55,-0.002905571
11/03/2004,51.7,-0.010390703
10/03/2004,52.24,-0.009715287
09/03/2004,52.75,0.008949884
08/03/2004,52.28,0.001148325
05/03/2004,52.22,-0.001339585
04/03/2004,52.29,-0.002673798
03/03/2004,52.43,0.002482576
02/03/2004,52.3,
