Date,Close,MSFT
09/12/2004,27.23,-0.004762786
08/12/2004,27.36,0.010655989
07/12/2004,27.07,-0.009558896
06/12/2004,27.33,0.003665693
03/12/2004,27.23,0.005154651
02/12/2004,27.09,-0.005888865
01/12/2004,27.25,0.016278569
30/11/2004,26.81,0.001493095
29/11/2004,26.77,0.006370642
26/11/2004,26.6,-0.00150263
24/11/2004,26.64,0.004137678
23/11/2004,26.53,-0.004512982
22/11/2004,26.65,-0.00784904
19/11/2004,26.86,-0.007787913
18/11/2004,27.07,-0.00368732
17/11/2004,27.17,0.00184196
16/11/2004,27.12,-0.00990652
15/11/2004,27.39,-0.090018898
12/11/2004,29.97,-0.000333611
11/11/2004,29.98,0.008373856
10/11/2004,29.73,-0.001344538
09/11/2004,29.77,0.016596486
08/11/2004,29.28,-0.001024066
05/11/2004,29.31,0.010632925
04/11/2004,29,0.018444929
03/11/2004,28.47,0.008111489
02/11/2004,28.24,0.005681833
01/11/2004,28.08,0.003925072
29/10/2004,27.97,-0.001429082
28/10/2004,28.01,-0.004985765
27/10/2004,28.15,0.008920666
26/10/2004,27.9,0.00972455
25/10/2004,27.63,-0.003973276
22/10/2004,27.74,-0.029131723
21/10/2004,28.56,-0.004889985
20/10/2004,28.7,0.018284616
19/10/2004,28.18,-0.008128689
18/10/2004,28.41,0.014893892
15/10/2004,27.99,0.006811283
14/10/2004,27.8,-0.008239344
13/10/2004,28.03,0
12/10/2004,28.03,-0.001069709
11/10/2004,28.06,0.002497771
08/10/2004,27.99,-0.006410278
07/10/2004,28.17,-0.012698583
06/10/2004,28.53,0.005271493
05/10/2004,28.38,0.009203605
04/10/2004,28.12,-0.004612391
01/10/2004,28.25,0.02146773
30/09/2004,27.65,0.002534856
29/09/2004,27.58,0.011303676
28/09/2004,27.27,0.002937938
27/09/2004,27.19,-0.003671076
24/09/2004,27.29,-0.002196194
23/09/2004,27.35,0.008445066
22/09/2004,27.12,-0.005148963
21/09/2004,27.26,-0.009129149
20/09/2004,27.51,0
17/09/2004,27.51,0.009129149
16/09/2004,27.26,0.002571168
15/09/2004,27.19,-0.009152544
14/09/2004,27.44,0.006948282
13/09/2004,27.25,-0.008768781
10/09/2004,27.49,0.007668469
09/09/2004,27.28,0.000733407
08/09/2004,27.26,-0.003661666
07/09/2004,27.36,0.009179429
03/09/2004,27.11,-0.018637484
02/09/2004,27.62,0.008362165
01/09/2004,27.39,0.003291281
31/08/2004,27.3,0
30/08/2004,27.3,-0.005843698
27/08/2004,27.46,0.000728597
26/08/2004,27.44,-0.004000733
25/08/2004,27.55,0.011316054
24/08/2004,27.24,0
23/08/2004,27.24,0.001469508
20/08/2004,27.2,0.00294551
19/08/2004,27.12,-0.012458937
18/08/2004,27.46,0.015043395
17/08/2004,27.05,-0.001477651
16/08/2004,27.09,0.002587324
13/08/2004,27.02,0.005194817
12/08/2004,26.88,-0.019525395
11/08/2004,27.41,-0.011246264
10/08/2004,27.72,0.019672766
09/08/2004,27.18,0.001472754
06/08/2004,27.14,-0.014267665
05/08/2004,27.53,-0.019068756
04/08/2004,28.06,-0.000356316
03/08/2004,28.07,-0.015904205
02/08/2004,28.52,0.001052447
30/07/2004,28.49,0.000351062
29/07/2004,28.48,-0.003505086
28/07/2004,28.58,0.004910568
27/07/2004,28.44,-0.007705817
26/07/2004,28.66,0.022227057
23/07/2004,28.03,-0.034020465
22/07/2004,29,0.004839277
21/07/2004,28.86,0.018888285
20/07/2004,28.32,0.013151069
19/07/2004,27.95,0.016958732
16/07/2004,27.48,-0.014092374
15/07/2004,27.87,-0.009285781
14/07/2004,28.13,0.01902085
13/07/2004,27.6,-0.010452429
12/07/2004,27.89,0.001076233
09/07/2004,27.86,0.007927969
08/07/2004,27.64,-0.016505577
07/07/2004,28.1,0.002851035
06/07/2004,28.02,-0.019438675
02/07/2004,28.57,-0.002097903
01/07/2004,28.63,0.002447982
30/06/2004,28.56,0.00210305
29/06/2004,28.5,0.007749246
28/06/2004,28.28,-0.010202375
25/06/2004,28.57,0.006320246
24/06/2004,28.39,0.003175166
23/06/2004,28.3,0.000353419
22/06/2004,28.29,-0.002118645
21/06/2004,28.35,0
18/06/2004,28.35,0.020670729
17/06/2004,27.77,0.016337267
16/06/2004,27.32,-0.003288876
15/06/2004,27.41,0.018781624
14/06/2004,26.9,0.004844429
10/06/2004,26.77,0.011269841
09/06/2004,26.47,-0.0048992
08/06/2004,26.6,0.006411487
07/06/2004,26.43,0.018328119
04/06/2004,25.95,0.002314816
03/06/2004,25.89,-0.009227286
02/06/2004,26.13,0.000765697
01/06/2004,26.11,-0.004585411
28/05/2004,26.23,0.001526135
27/05/2004,26.19,0.00191095
26/05/2004,26.14,0.001531394
25/05/2004,26.1,0.013112413
24/05/2004,25.76,-0.005033893
21/05/2004,25.89,0.006199167
20/05/2004,25.73,0.00428433
19/05/2004,25.62,-0.008163311
18/05/2004,25.83,0.011290757
17/05/2004,25.54,-0.012451523
14/05/2004,25.86,-0.009237941
13/05/2004,26.1,0.006149135
12/05/2004,25.94,0
11/05/2004,25.94,0.000385579
10/05/2004,25.93,0.005801602
07/05/2004,25.78,-0.013102307
06/05/2004,26.12,-0.006867635
05/05/2004,26.3,-0.001140034
04/05/2004,26.33,-0.000759301
03/05/2004,26.35,0.008384195
30/04/2004,26.13,-0.013305652
29/04/2004,26.48,-0.003016594
28/04/2004,26.56,-0.024545673
27/04/2004,27.22,-0.000734484
26/04/2004,27.24,-0.010953012
23/04/2004,27.54,0.059467884
22/04/2004,25.95,0.019455867
21/04/2004,25.45,0.004726279
20/04/2004,25.33,-0.007864767
19/04/2004,25.53,0.014598799
16/04/2004,25.16,-0.002381899
15/04/2004,25.22,-0.011433202
14/04/2004,25.51,0.002354789
13/04/2004,25.45,-0.006267157
12/04/2004,25.61,0.00508907
08/04/2004,25.48,-0.004307819
07/04/2004,25.59,-0.008172842
06/04/2004,25.8,-0.005797118
05/04/2004,25.95,0.003861009
02/04/2004,25.85,0.030239885
01/04/2004,25.08,0.005998818
31/03/2004,24.93,-0.010772097
30/03/2004,25.2,-0.00435558
29/03/2004,25.31,0.011124469
26/03/2004,25.03,-0.006371985
25/03/2004,25.19,0.031454206
24/03/2004,24.41,0.010708504
23/03/2004,24.15,-0.014388737
22/03/2004,24.5,-0.005292095
19/03/2004,24.63,-0.010500904
18/03/2004,24.89,-0.009596235
17/03/2004,25.13,-0.001987677
16/03/2004,25.18,0.000794597
15/03/2004,25.16,-0.00870603
12/03/2004,25.38,0.011492102
11/03/2004,25.09,-0.011098013
10/03/2004,25.37,-0.013701526
09/03/2004,25.72,-0.004267708
08/03/2004,25.83,-0.019931668
05/03/2004,26.35,-0.000758725
04/03/2004,26.37,0
03/03/2004,26.37,-0.00075815
02/03/2004,26.39,
