Date,Close,EMR
08/12/2004,68.61,0.005260863
07/12/2004,68.25,-0.01020417
06/12/2004,68.95,0.012991935
03/12/2004,68.06,0.007373577
02/12/2004,67.56,-0.005756049
01/12/2004,67.95,0.016769704
30/11/2004,66.82,-0.006414582
29/11/2004,67.25,-0.001931219
26/11/2004,67.38,-0.004294712
24/11/2004,67.67,-0.005452817
23/11/2004,68.04,-0.001615391
22/11/2004,68.15,0.012105256
19/11/2004,67.33,-0.010342882
18/11/2004,68.03,0.008117527
17/11/2004,67.48,-0.008411471
16/11/2004,68.05,0.000146962
15/11/2004,68.04,-0.00848827
12/11/2004,68.62,0.007606824
11/11/2004,68.1,0.009145955
10/11/2004,67.48,0.00415801
09/11/2004,67.2,-0.010657294
08/11/2004,67.92,0.007240519
05/11/2004,67.43,-0.009740337
04/11/2004,68.09,0.025735894
03/11/2004,66.36,0.012586412
02/11/2004,65.53,0.019259512
01/11/2004,64.28,0.003584513
29/10/2004,64.05,0.000468494
28/10/2004,64.02,-0.010565667
27/10/2004,64.7,0.023140495
26/10/2004,63.22,0.015944215
25/10/2004,62.22,0.001608493
22/10/2004,62.12,-0.007857011
21/10/2004,62.61,0.009145671
20/10/2004,62.04,0.000483676
19/10/2004,62.01,-0.0166324
18/10/2004,63.05,0.001746171
15/10/2004,62.94,0.013435903
14/10/2004,62.1,-0.009455956
13/10/2004,62.69,-0.006043275
12/10/2004,63.07,0.00190446
11/10/2004,62.95,0.000158869
08/10/2004,62.94,-0.002697344
07/10/2004,63.11,-0.010089948
06/10/2004,63.75,0.014377371
05/10/2004,62.84,-0.01578814
04/10/2004,63.84,-0.000939408
01/10/2004,63.9,0.031960746
30/09/2004,61.89,-0.004674789
29/09/2004,62.18,0.001448459
28/09/2004,62.09,0.012152787
27/09/2004,61.34,-0.010540923
24/09/2004,61.99,-0.002577736
23/09/2004,62.15,-0.005615739
22/09/2004,62.5,-0.011612315
21/09/2004,63.23,0.009694156
20/09/2004,62.62,-0.001755086
17/09/2004,62.73,0.000637857
16/09/2004,62.69,0.003835709
15/09/2004,62.45,-0.015728341
14/09/2004,63.44,-0.009100957
13/09/2004,64.02,0.005324993
10/09/2004,63.68,0.018703985
09/09/2004,62.5,-0.003992021
08/09/2004,62.75,-0.007145723
07/09/2004,63.2,0.01386145
03/09/2004,62.33,-0.002563693
02/09/2004,62.49,0.006904885
01/09/2004,62.06,-0.003056876
31/08/2004,62.25,0.006123126
30/08/2004,61.87,-0.004837159
27/08/2004,62.17,-0.006093669
26/08/2004,62.55,0.006093669
25/08/2004,62.17,0.005645632
24/08/2004,61.82,0
23/08/2004,61.82,0.003565066
20/08/2004,61.6,-0.00162206
19/08/2004,61.7,-0.011761998
18/08/2004,62.43,0.013221734
17/08/2004,61.61,0.006023624
16/08/2004,61.24,0.015966103
13/08/2004,60.27,0.009334957
12/08/2004,59.71,-0.014135099
11/08/2004,60.56,-0.01132924
10/08/2004,61.25,0.010503953
09/08/2004,60.61,0.001651255
06/08/2004,60.51,-0.012971202
05/08/2004,61.3,-0.015378692
04/08/2004,62.25,-0.00704341
03/08/2004,62.69,0.030612156
02/08/2004,60.8,0.001646091
30/07/2004,60.7,-0.001481604
29/07/2004,60.79,0.011581863
28/07/2004,60.09,-0.005807699
27/07/2004,60.44,0.02275868
26/07/2004,59.08,-0.006747664
23/07/2004,59.48,-0.006368381
22/07/2004,59.86,-0.009642635
21/07/2004,60.44,-0.01036961
20/07/2004,61.07,0.007066006
19/07/2004,60.64,-0.010825102
16/07/2004,61.3,0.009012761
15/07/2004,60.75,0.005943554
14/07/2004,60.39,-0.003636368
13/07/2004,60.61,-0.012624153
12/07/2004,61.38,-0.00292826
09/07/2004,61.56,0.013080631
08/07/2004,60.76,-0.023744814
07/07/2004,62.22,0.000160733
06/07/2004,62.21,-0.005130683
02/07/2004,62.53,-0.00015991
01/07/2004,62.54,-0.016020646
30/06/2004,63.55,0.009486237
29/06/2004,62.95,0.0228159
28/06/2004,61.53,0.002115026
25/06/2004,61.4,-0.002277535
24/06/2004,61.54,0.006684626
23/06/2004,61.13,0.015330392
22/06/2004,60.2,0.009010573
21/06/2004,59.66,0.015030258
18/06/2004,58.77,-0.018711039
17/06/2004,59.88,-0.018367357
16/06/2004,60.99,0.001640959
15/06/2004,60.89,0.008411033
14/06/2004,60.38,-0.006273753
10/06/2004,60.76,0.008263144
09/06/2004,60.26,-0.012041383
08/06/2004,60.99,0.003778239
07/06/2004,60.76,0.005446007
04/06/2004,60.43,0.010981808
03/06/2004,59.77,-0.0048402
02/06/2004,60.06,0.005844552
01/06/2004,59.71,0.00016749
28/05/2004,59.7,0.004196397
27/05/2004,59.45,0.004551976
26/05/2004,59.18,-0.005392666
25/05/2004,59.5,0.028122859
24/05/2004,57.85,0.003116346
21/05/2004,57.67,0.013793322
20/05/2004,56.88,-0.009274719
19/05/2004,57.41,0.002092416
18/05/2004,57.29,0.012824067
17/05/2004,56.56,-0.013522025
14/05/2004,57.33,-0.002439026
13/05/2004,57.47,-0.011762806
12/05/2004,58.15,0.0022381
11/05/2004,58.02,0.004664429
10/05/2004,57.75,-0.009135632
07/05/2004,58.28,-0.015662561
06/05/2004,59.2,-0.002699057
05/05/2004,59.36,-0.004538204
04/05/2004,59.63,-0.014815086
03/05/2004,60.52,0.004969366
30/04/2004,60.22,-0.007609631
29/04/2004,60.68,-0.012446934
28/04/2004,61.44,-0.017105468
27/04/2004,62.5,0.00625955
26/04/2004,62.11,0.000644226
23/04/2004,62.07,-0.007703456
22/04/2004,62.55,0.014655226
21/04/2004,61.64,0.008962824
20/04/2004,61.09,-0.013495043
19/04/2004,61.92,-0.008523007
16/04/2004,62.45,0.02185437
15/04/2004,61.1,0.002622093
14/04/2004,60.94,-0.004257416
13/04/2004,61.2,-0.014115591
12/04/2004,62.07,0.01346221
08/04/2004,61.24,-0.006672659
07/04/2004,61.65,-0.010809172
06/04/2004,62.32,0.002248997
05/04/2004,62.18,0.022608103
02/04/2004,60.79,0.01391442
01/04/2004,59.95,0.000500542
31/03/2004,59.92,-0.00996355
30/03/2004,60.52,0.003973515
29/03/2004,60.28,0.012016166
26/03/2004,59.56,-0.010688144
25/03/2004,60.2,0.01354649
24/03/2004,59.39,-0.005373649
23/03/2004,59.71,0.003019123
22/03/2004,59.53,-0.014343141
19/03/2004,60.39,-0.018701332
18/03/2004,61.53,-0.011312338
17/03/2004,62.23,0.019799413
16/03/2004,61.01,0.006083044
15/03/2004,60.64,-0.007066006
12/03/2004,61.07,0.020680694
11/03/2004,59.82,-0.032563311
10/03/2004,61.8,-0.02634883
09/03/2004,63.45,-0.000157592
08/03/2004,63.46,0.006481724
05/03/2004,63.05,0.012448294
04/03/2004,62.27,0.004184107
03/03/2004,62.01,-0.002255156
02/03/2004,62.15,
