Date,Close,WFC
10/12/2004,63.02,0.000952532
09/12/2004,62.96,0.008613867
08/12/2004,62.42,0.0096588
07/12/2004,61.82,-0.010619569
06/12/2004,62.48,0.00128123
03/12/2004,62.4,-0.004317589
02/12/2004,62.67,-0.003345284
01/12/2004,62.88,0.017810338
30/11/2004,61.77,-0.00693719
29/11/2004,62.2,-0.004811557
26/11/2004,62.5,0.00080032
24/11/2004,62.45,0.000800961
23/11/2004,62.4,0.005624764
22/11/2004,62.05,0.008090659
19/11/2004,61.55,-0.014516384
18/11/2004,62.45,-0.000160115
17/11/2004,62.46,0.004492947
16/11/2004,62.18,-0.005932832
15/11/2004,62.55,-0.000319693
12/11/2004,62.57,0.006735112
11/11/2004,62.15,0.010513643
10/11/2004,61.5,-0.000812678
09/11/2004,61.55,-0.000974342
08/11/2004,61.61,0.00178702
05/11/2004,61.5,0.00130166
04/11/2004,61.42,0.018403411
03/11/2004,60.3,0.008326443
02/11/2004,59.8,-0.001837775
01/11/2004,59.91,0.003176463
29/10/2004,59.72,-0.001840235
28/10/2004,59.83,0.011430617
27/10/2004,59.15,0.007636864
26/10/2004,58.7,0.014586273
25/10/2004,57.85,-0.000518448
22/10/2004,57.88,-0.010996674
21/10/2004,58.52,-0.005113357
20/10/2004,58.82,-0.008970188
19/10/2004,59.35,-0.013389321
18/10/2004,60.15,0.001663894
15/10/2004,60.05,0.009537427
14/10/2004,59.48,-0.012696462
13/10/2004,60.24,-0.003645406
12/10/2004,60.46,0.000165412
11/10/2004,60.45,-0.000496155
08/10/2004,60.48,0.003976148
07/10/2004,60.24,-0.006783052
06/10/2004,60.65,0.005124402
05/10/2004,60.34,-0.001324942
04/10/2004,60.42,0.00381395
01/10/2004,60.19,0.009347422
30/09/2004,59.63,0.005212286
29/09/2004,59.32,-0.000337098
28/09/2004,59.34,0.005407245
27/09/2004,59.02,0.006459312
24/09/2004,58.64,0.008735176
23/09/2004,58.13,-0.009757845
22/09/2004,58.7,-0.006283454
21/09/2004,59.07,0.000508001
20/09/2004,59.04,-0.005068435
17/09/2004,59.34,0.001855445
16/09/2004,59.23,0.002197246
15/09/2004,59.1,0.003899301
14/09/2004,58.87,-0.005420986
13/09/2004,59.19,0.001014199
10/09/2004,59.13,0.002370472
09/09/2004,58.99,-0.000169506
08/09/2004,59,-0.012129529
07/09/2004,59.72,0.007563697
03/09/2004,59.27,-0.002864125
02/09/2004,59.44,0.010315472
01/09/2004,58.83,0.001360776
31/08/2004,58.75,0.006146511
30/08/2004,58.39,-0.004613421
27/08/2004,58.66,0
26/08/2004,58.66,0.001876974
25/08/2004,58.55,0.006511332
24/08/2004,58.17,0.0048251
23/08/2004,57.89,-0.00276005
20/08/2004,58.05,0.001724138
19/08/2004,57.95,-0.000172548
18/08/2004,57.96,0.001381216
17/08/2004,57.88,0.001729207
16/08/2004,57.78,0.004162337
13/08/2004,57.54,0.006626005
12/08/2004,57.16,-0.007147246
11/08/2004,57.57,0.009950331
10/08/2004,57,0.01075943
09/08/2004,56.39,0.000532151
06/08/2004,56.36,0.001242788
05/08/2004,56.29,-0.017260027
04/08/2004,57.27,-0.003660135
03/08/2004,57.48,-0.006589238
02/08/2004,57.86,0.007807795
30/07/2004,57.41,-0.005558465
29/07/2004,57.73,0.005210154
28/07/2004,57.43,0
27/07/2004,57.43,0.010678438
26/07/2004,56.82,0.003172927
23/07/2004,56.64,-0.007913521
22/07/2004,57.09,-0.002798672
21/07/2004,57.25,-0.014049316
20/07/2004,58.06,-0.006694729
19/07/2004,58.45,0.009281607
16/07/2004,57.91,0.008845778
15/07/2004,57.4,-0.001740644
14/07/2004,57.5,-0.004684662
13/07/2004,57.77,0.003468011
12/07/2004,57.57,0.009599515
09/07/2004,57.02,0.001404002
08/07/2004,56.94,-0.005080155
07/07/2004,57.23,0.005431463
06/07/2004,56.92,-0.005431463
02/07/2004,57.23,0.011245945
01/07/2004,56.59,-0.011245945
30/06/2004,57.23,-0.002094607
29/06/2004,57.35,-0.006950506
28/06/2004,57.75,0.003816799
25/06/2004,57.53,-0.019962804
24/06/2004,58.69,-0.006115188
23/06/2004,59.05,0.004923191
22/06/2004,58.76,0.004092775
21/06/2004,58.52,-0.00136612
18/06/2004,58.6,0.003247589
17/06/2004,58.41,0.003601753
16/06/2004,58.2,-0.000858738
15/06/2004,58.25,0.003611664
14/06/2004,58.04,-0.009772902
10/06/2004,58.61,0.01046232
09/06/2004,58,-0.013698844
08/06/2004,58.8,-0.003565066
07/06/2004,59.01,0.007142888
04/06/2004,58.59,0.005133481
03/06/2004,58.29,-0.003938024
02/06/2004,58.52,-0.001877935
01/06/2004,58.63,-0.002895344
28/05/2004,58.8,-0.004242688
27/05/2004,59.05,-0.001184734
26/05/2004,59.12,0.006278124
25/05/2004,58.75,0.007174612
24/05/2004,58.33,0.004811833
21/05/2004,58.05,0.000861698
20/05/2004,58,0.005185837
19/05/2004,57.7,-0.00259628
18/05/2004,57.85,0.016382381
17/05/2004,56.91,-0.001404741
14/05/2004,56.99,0.015740001
13/05/2004,56.1,0.003571432
12/05/2004,55.9,0.014414664
11/05/2004,55.1,0.005642021
10/05/2004,54.79,-0.005460516
07/05/2004,55.09,-0.01905847
06/05/2004,56.15,-0.008335598
05/05/2004,56.62,-0.007565797
04/05/2004,57.05,0.001403263
03/05/2004,56.97,0.008992391
30/04/2004,56.46,0.000708717
29/04/2004,56.42,0.00212917
28/04/2004,56.3,-0.013934435
27/04/2004,57.09,0.012337132
26/04/2004,56.39,-0.000177321
23/04/2004,56.4,-0.006186498
22/04/2004,56.75,0.009560979
21/04/2004,56.21,0.015237366
20/04/2004,55.36,-0.009885944
19/04/2004,55.91,-0.002857655
16/04/2004,56.07,0.020359229
15/04/2004,54.94,-0.005445648
14/04/2004,55.24,-0.007394749
13/04/2004,55.65,-0.024495367
12/04/2004,57.03,0.00263366
08/04/2004,56.88,0.002288129
07/04/2004,56.75,-0.007548531
06/04/2004,57.18,0.009665307
05/04/2004,56.63,0.000353232
02/04/2004,56.61,-0.011241994
01/04/2004,57.25,0.010182672
31/03/2004,56.67,-0.002819385
30/03/2004,56.83,-0.00596493
29/03/2004,57.17,0.003855595
26/03/2004,56.95,-0.003330707
25/03/2004,57.14,0.010025587
24/03/2004,56.57,-0.00088347
23/03/2004,56.62,-0.003174046
22/03/2004,56.8,-0.013465273
19/03/2004,57.57,-0.012772007
18/03/2004,58.31,-0.001028454
17/03/2004,58.37,0.00515288
16/03/2004,58.07,0.005006484
15/03/2004,57.78,-0.002420053
12/03/2004,57.92,0.003632279
11/03/2004,57.71,-0.012570118
10/03/2004,58.44,0
09/03/2004,58.44,-0.00273411
08/03/2004,58.6,0.003590054
05/03/2004,58.39,0.004634804
04/03/2004,58.12,0.006386489
03/03/2004,57.75,0.007473746
02/03/2004,57.32,
