Date,Close,WMT
10/12/2004,52.71,-0.001137657
09/12/2004,52.77,0.00493922
08/12/2004,52.51,0.000190458
07/12/2004,52.5,-0.00038088
06/12/2004,52.52,-0.007776236
03/12/2004,52.93,-0.001321628
02/12/2004,53,0.003402007
01/12/2004,52.82,0.014493007
30/11/2004,52.06,-0.020721205
29/11/2004,53.15,-0.040016402
26/11/2004,55.32,-0.003248514
24/11/2004,55.5,-0.002699057
23/11/2004,55.65,-0.000538938
22/11/2004,55.68,0.007752676
19/11/2004,55.25,-0.009905529
18/11/2004,55.8,-0.007854378
17/11/2004,56.24,-0.011491331
16/11/2004,56.89,-0.014137595
15/11/2004,57.7,0.014840953
12/11/2004,56.85,0.004053941
11/11/2004,56.62,0.01011813
10/11/2004,56.05,-0.004805562
09/11/2004,56.32,-0.003721759
08/11/2004,56.53,0.001061947
05/11/2004,56.47,0.003725721
04/11/2004,56.26,0.032150141
03/11/2004,54.48,0.006075688
02/11/2004,54.15,0.00555557
01/11/2004,53.85,-0.001299063
29/10/2004,53.92,-0.001297378
28/10/2004,53.99,0.005013473
27/10/2004,53.72,0.016895465
26/10/2004,52.82,0.009893536
25/10/2004,52.3,0.005944979
22/10/2004,51.99,-0.002305477
21/10/2004,52.11,-0.007075276
20/10/2004,52.48,-0.003803732
19/10/2004,52.68,-0.004545462
18/10/2004,52.92,0.007396904
15/10/2004,52.53,0.008219486
14/10/2004,52.1,-0.008600149
13/10/2004,52.55,-0.007016242
12/10/2004,52.92,0.000378
11/10/2004,52.9,0.000945627
08/10/2004,52.85,-0.013158085
07/10/2004,53.55,-0.007997811
06/10/2004,53.98,0.010615613
05/10/2004,53.41,0.001874064
04/10/2004,53.31,0.00338219
01/10/2004,53.13,-0.001316656
30/09/2004,53.2,0.003766483
29/09/2004,53,0.004159582
28/09/2004,52.78,0.004938282
27/09/2004,52.52,-0.005506517
24/09/2004,52.81,0.005125782
23/09/2004,52.54,0.016697442
22/09/2004,51.67,-0.011353918
21/09/2004,52.26,0.001148765
20/09/2004,52.2,-0.00534965
17/09/2004,52.48,-0.005510703
16/09/2004,52.77,-0.002649509
15/09/2004,52.91,-0.005841909
14/09/2004,53.22,-0.002439712
13/09/2004,53.35,-0.00187266
10/09/2004,53.45,0.016601023
09/09/2004,52.57,-0.009654595
08/09/2004,53.08,-0.003948487
07/09/2004,53.29,0.000750892
03/09/2004,53.25,0.002444299
02/09/2004,53.12,0.009267206
01/09/2004,52.63,-0.000759734
31/08/2004,52.67,-0.010012363
30/08/2004,53.2,-0.006744124
27/08/2004,53.56,-0.005956831
26/08/2004,53.88,-0.004074834
25/08/2004,54.1,0.004446098
24/08/2004,53.86,0.00111462
23/08/2004,53.8,-0.015675747
20/08/2004,54.65,-0.003835271
19/08/2004,54.86,0.007317998
18/08/2004,54.46,-0.009321095
17/08/2004,54.97,0.012263355
16/08/2004,54.3,0.016713481
13/08/2004,53.4,0.014144507
12/08/2004,52.65,0.01956334
11/08/2004,51.63,-0.00925397
10/08/2004,52.11,0.014302524
09/08/2004,51.37,0.000778968
06/08/2004,51.33,-0.013929418
05/08/2004,52.05,-0.021853601
04/08/2004,53.2,0.006222326
03/08/2004,52.87,-0.005846316
02/08/2004,53.18,0.003201811
30/07/2004,53.01,-0.008827177
29/07/2004,53.48,-0.008008237
28/07/2004,53.91,0.000185512
27/07/2004,53.9,0.023464239
26/07/2004,52.65,-0.009639995
23/07/2004,53.16,0.004713877
22/07/2004,52.91,-0.003961148
21/07/2004,53.12,-0.002444299
20/07/2004,53.25,0.007350895
19/07/2004,52.86,0.003980671
16/07/2004,52.65,0.006096418
15/07/2004,52.33,-0.004765999
14/07/2004,52.58,-0.008144756
13/07/2004,53.01,0.015206528
12/07/2004,52.21,0.008656397
09/07/2004,51.76,-0.00808163
08/07/2004,52.18,-0.002679427
07/07/2004,52.32,0.004597709
06/07/2004,52.08,0.00288434
02/07/2004,51.93,0.003279008
01/07/2004,51.76,-0.014195519
30/06/2004,52.5,0.00995414
29/06/2004,51.98,-0.009191945
28/06/2004,52.46,-0.000952653
25/06/2004,52.51,-0.012114477
24/06/2004,53.15,-0.007497692
23/06/2004,53.55,-0.009478744
22/06/2004,54.06,-0.015965107
21/06/2004,54.93,-0.012483201
18/06/2004,55.62,-0.004126677
17/06/2004,55.85,-0.00482273
16/06/2004,56.12,-0.010458307
15/06/2004,56.71,0.005836076
14/06/2004,56.38,-0.014439413
10/06/2004,57.2,0.002976453
09/06/2004,57.03,-0.011333048
08/06/2004,57.68,0.003125545
07/06/2004,57.5,0.015952657
04/06/2004,56.59,-0.000176694
03/06/2004,56.6,0.004426745
02/06/2004,56.35,0.016280886
01/06/2004,55.44,-0.005217247
28/05/2004,55.73,-0.004297231
27/05/2004,55.97,0.012404653
26/05/2004,55.28,-0.003791645
25/05/2004,55.49,0.009051474
24/05/2004,54.99,-0.001816861
21/05/2004,55.09,0.004548357
20/05/2004,54.84,0.001094691
19/05/2004,54.78,-0.007818932
18/05/2004,55.21,0.009280387
17/05/2004,54.7,-0.00655979
14/05/2004,55.06,-0.003444841
13/05/2004,55.25,0.003444841
12/05/2004,55.06,0.009672491
11/05/2004,54.53,-0.012574198
10/05/2004,55.22,0.024194729
07/05/2004,53.9,-0.012537037
06/05/2004,54.58,-0.023181045
05/05/2004,55.86,-0.00250313
04/05/2004,56,-0.009596662
03/05/2004,56.54,-0.008102916
30/04/2004,57,-0.009950331
29/04/2004,57.57,-0.007096525
28/04/2004,57.98,-0.010636573
27/04/2004,58.6,0.007880801
26/04/2004,58.14,-0.014174945
23/04/2004,58.97,0.006294143
22/04/2004,58.6,0.004275338
21/04/2004,58.35,0.004293695
20/04/2004,58.1,-0.004636395
19/04/2004,58.37,-0.001198528
16/04/2004,58.44,0.011184837
15/04/2004,57.79,0.006423076
14/04/2004,57.42,0.016683151
13/04/2004,56.47,-0.015288937
12/04/2004,57.34,0.011400632
08/04/2004,56.69,-0.022500295
07/04/2004,57.98,-0.017778246
06/04/2004,59.02,0.006459312
05/04/2004,58.64,0.000682361
02/04/2004,58.6,0.004275338
01/04/2004,58.35,-0.022705143
31/03/2004,59.69,-0.00518006
30/03/2004,60,-0.002164323
29/03/2004,60.13,0.012046323
26/03/2004,59.41,-0.006877491
25/03/2004,59.82,0.020946712
24/03/2004,58.58,0.00633618
23/03/2004,58.21,0.001891497
22/03/2004,58.1,-0.008569033
19/03/2004,58.6,-0.005785281
18/03/2004,58.94,0.010060619
17/03/2004,58.35,0.006533723
16/03/2004,57.97,0.001208251
15/03/2004,57.9,-0.009967431
12/03/2004,58.48,0.009967431
11/03/2004,57.9,-0.014743967
10/03/2004,58.76,-0.025539022
09/03/2004,60.28,-0.002981616
08/03/2004,60.46,0.003645406
05/03/2004,60.24,-0.013356617
04/03/2004,61.05,0.011366567
03/03/2004,60.36,0.013510338
02/03/2004,59.55,
