Date,Close,TWX
07/12/2004,18.21,0.001098901
06/12/2004,18.19,0.007726308
03/12/2004,18.05,-0.009922904
02/12/2004,18.23,0.001097695
01/12/2004,18.21,0.027841442
30/11/2004,17.71,-0.00619197
29/11/2004,17.82,-0.008938607
26/11/2004,17.98,-0.00609927
24/11/2004,18.09,0.008326443
23/11/2004,17.94,0.027120306
22/11/2004,17.46,0.002293579
19/11/2004,17.42,-0.005153175
18/11/2004,17.51,0.009756175
17/11/2004,17.34,-0.000576535
16/11/2004,17.35,-0.001727613
15/11/2004,17.38,-0.001150086
12/11/2004,17.4,0.008658063
11/11/2004,17.25,0.012835649
10/11/2004,17.03,-0.000587027
09/11/2004,17.04,0.013589574
08/11/2004,16.81,0.004770432
05/11/2004,16.73,-0.012474174
04/11/2004,16.94,0.020877585
03/11/2004,16.59,0.018862744
02/11/2004,16.28,-0.006123718
01/11/2004,16.38,-0.015748357
29/10/2004,16.64,0.009661911
28/10/2004,16.48,0.005476132
27/10/2004,16.39,0.009810011
26/10/2004,16.23,-0.001231527
25/10/2004,16.25,-0.001844452
22/10/2004,16.28,-0.005513031
21/10/2004,16.37,0.001222494
20/10/2004,16.35,-0.001833181
19/10/2004,16.38,-0.004264399
18/10/2004,16.45,0.00732157
15/10/2004,16.33,-0.00122399
14/10/2004,16.35,-0.012762252
13/10/2004,16.56,-0.005420067
12/10/2004,16.65,0.009049836
11/10/2004,16.5,0.006079046
08/10/2004,16.4,-0.017528403
07/10/2004,16.69,-0.002991327
06/10/2004,16.74,0.004190368
05/10/2004,16.67,-0.0005997
04/10/2004,16.68,0.004807702
01/10/2004,16.6,0.028102033
30/09/2004,16.14,0.004346483
29/09/2004,16.07,-0.009907202
28/09/2004,16.23,-0.006142525
27/09/2004,16.33,-0.010356474
24/09/2004,16.5,-0.001816531
23/09/2004,16.53,0.004851435
22/09/2004,16.45,-0.007268354
21/09/2004,16.57,-0.011997744
20/09/2004,16.77,-0.007130155
17/09/2004,16.89,0.010714388
16/09/2004,16.71,0.002996706
15/09/2004,16.66,-0.00836825
14/09/2004,16.8,0.021053409
13/09/2004,16.45,-0.003640781
10/09/2004,16.51,0.016488923
09/09/2004,16.24,0.004938282
08/09/2004,16.16,-0.003089283
07/09/2004,16.21,0.010542733
03/09/2004,16.04,-0.00992564
02/09/2004,16.2,0.001853569
01/09/2004,16.17,-0.011070224
31/08/2004,16.35,-0.003053437
30/08/2004,16.4,-0.018726008
27/08/2004,16.71,0.004197907
26/08/2004,16.64,-0.000600781
25/08/2004,16.65,0.010262692
24/08/2004,16.48,0.00060698
23/08/2004,16.47,-0.004845558
20/08/2004,16.55,0.003025721
19/08/2004,16.5,0.003642991
18/08/2004,16.44,0.011624481
17/08/2004,16.25,0.002464573
16/08/2004,16.21,0.038357421
13/08/2004,15.6,0
12/08/2004,15.6,-0.016529302
11/08/2004,15.86,-0.015019056
10/08/2004,16.1,0.010615148
09/08/2004,15.93,-0.024799783
06/08/2004,16.33,-0.018805528
05/08/2004,16.64,-0.014320054
04/08/2004,16.88,-0.001775674
03/08/2004,16.91,0.005931215
02/08/2004,16.81,0.009563731
30/07/2004,16.65,0.007233305
29/07/2004,16.53,-0.007233305
28/07/2004,16.65,-0.015494946
27/07/2004,16.91,0.015494946
26/07/2004,16.65,-0.017267473
23/07/2004,16.94,-0.01639381
22/07/2004,17.22,0.004073325
21/07/2004,17.15,0.002335086
20/07/2004,17.11,0.015906079
19/07/2004,16.84,0.002973538
16/07/2004,16.79,-0.015366733
15/07/2004,17.05,-0.012820688
14/07/2004,17.27,-0.005197817
13/07/2004,17.36,-0.001151411
12/07/2004,17.38,0.004035751
09/07/2004,17.31,-0.002308137
08/07/2004,17.35,-0.010891481
07/07/2004,17.54,0.017831936
06/07/2004,17.23,-0.009243278
02/07/2004,17.39,-0.001149425
01/07/2004,17.41,-0.009717138
30/06/2004,17.58,0.010291686
29/06/2004,17.4,0.009818156
28/06/2004,17.23,-0.011540809
25/06/2004,17.43,0.000573888
24/06/2004,17.42,0.004026465
23/06/2004,17.35,0.000576535
22/06/2004,17.34,-0.012607617
21/06/2004,17.56,-0.006810469
18/06/2004,17.68,-0.000565451
17/06/2004,17.69,0.004532586
16/06/2004,17.61,0.009700504
15/06/2004,17.44,0.008059917
14/06/2004,17.3,-0.011494379
10/06/2004,17.5,0.006305553
09/06/2004,17.39,0.001150748
08/06/2004,17.37,0.008673081
07/06/2004,17.22,0.00174368
04/06/2004,17.19,0.008177616
03/06/2004,17.05,-0.007013471
02/06/2004,17.17,0.00818718
01/06/2004,17.03,-0.000587027
28/05/2004,17.04,-0.008764298
27/05/2004,17.19,0.000581903
26/05/2004,17.18,0.016432295
25/05/2004,16.9,0.021531932
24/05/2004,16.54,-0.006027746
21/05/2004,16.64,0.020644328
20/05/2004,16.3,-0.00306279
19/05/2004,16.35,0.000611808
18/05/2004,16.34,0.005523181
17/05/2004,16.25,-0.015267472
14/05/2004,16.5,0.005469476
13/05/2004,16.41,-0.010306245
12/05/2004,16.58,0.004230892
11/05/2004,16.51,0.014028897
10/05/2004,16.28,-0.020067563
07/05/2004,16.61,-0.022620012
06/05/2004,16.99,-0.004111606
05/05/2004,17.06,-0.002926546
04/05/2004,17.11,-0.006408411
03/05/2004,17.22,0.023502844
30/04/2004,16.82,-0.008878425
29/04/2004,16.97,0.027480821
28/04/2004,16.51,-0.018602397
27/04/2004,16.82,0.007159935
26/04/2004,16.7,-0.007754289
23/04/2004,16.83,-0.006514681
22/04/2004,16.94,0.008894218
21/04/2004,16.79,0.001788376
20/04/2004,16.76,-0.003573559
19/04/2004,16.82,0.011360361
16/04/2004,16.63,-0.004200426
15/04/2004,16.7,-0.002392346
14/04/2004,16.74,-0.009512557
13/04/2004,16.9,-0.027430958
12/04/2004,17.37,-0.001150748
08/04/2004,17.39,0.010404718
07/04/2004,17.21,-0.010979596
06/04/2004,17.4,0.004608303
05/04/2004,17.32,0.005209853
02/04/2004,17.23,0.015204971
01/04/2004,16.97,0.006503127
31/03/2004,16.86,-0.001185537
30/03/2004,16.88,-0.002957707
29/03/2004,16.93,0.006518542
26/03/2004,16.82,-0.004744967
25/03/2004,16.9,0.026988145
24/03/2004,16.45,0.002434572
23/03/2004,16.41,-0.000609199
22/03/2004,16.42,-0.03176773
19/03/2004,16.95,0.014260491
18/03/2004,16.71,-0.00893661
17/03/2004,16.86,0.035006592
16/03/2004,16.28,0.003692312
15/03/2004,16.22,-0.038105608
12/03/2004,16.85,0.015550553
11/03/2004,16.59,-0.001806685
10/03/2004,16.62,-0.028471674
09/03/2004,17.1,-0.00291971
08/03/2004,17.15,0
05/03/2004,17.15,-0.008708328
04/03/2004,17.3,0.020438668
03/03/2004,16.95,-0.008225663
02/03/2004,17.09,
