Date,Close,IBM
10/12/2004,96.67,-0.00865182
09/12/2004,97.51,0.008858731
08/12/2004,96.65,0.00570689
07/12/2004,96.1,-0.016205133
06/12/2004,97.67,0.006059069
03/12/2004,97.08,0.01369032
02/12/2004,95.76,-0.001252348
01/12/2004,95.88,0.01725269
30/11/2004,94.24,-0.013281528
29/11/2004,95.5,0.008201076
26/11/2004,94.72,-0.00778214
24/11/2004,95.46,0.001887387
23/11/2004,95.28,0.001785809
22/11/2004,95.11,0.006963523
19/11/2004,94.45,-0.006858376
18/11/2004,95.1,-0.003778342
17/11/2004,95.46,0.005988986
16/11/2004,94.89,-0.010796185
15/11/2004,95.92,0.006274858
12/11/2004,95.32,0.005575734
11/11/2004,94.79,0.012526703
10/11/2004,93.61,0.002567121
09/11/2004,93.37,0
08/11/2004,93.37,0.000964372
05/11/2004,93.28,0.009695218
04/11/2004,92.38,0.012855608
03/11/2004,91.2,0.008036593
02/11/2004,90.47,0.003987158
01/11/2004,90.11,0.004003119
29/10/2004,89.75,0.002789402
28/10/2004,89.5,-0.005571045
27/10/2004,90,0.011173301
26/10/2004,89,0.006425091
25/10/2004,88.43,0.011830419
22/10/2004,87.39,-0.008091673
21/10/2004,88.1,-0.008139317
20/10/2004,88.82,-0.006173206
19/10/2004,89.37,0.039368425
18/10/2004,85.92,0.012531639
15/10/2004,84.85,0.000825326
14/10/2004,84.78,-0.002356269
13/10/2004,84.98,-0.011931362
12/10/2004,86,-0.00729888
11/10/2004,86.63,-0.000923041
08/10/2004,86.71,-0.008154872
07/10/2004,87.42,-0.007067167
06/10/2004,88.04,0.008211725
05/10/2004,87.32,0.001834022
04/10/2004,87.16,0.005060972
01/10/2004,86.72,0.011365077
30/09/2004,85.74,0.008903526
29/09/2004,84.98,0.005901115
28/09/2004,84.48,0.003795071
27/09/2004,84.16,-0.00320304
24/09/2004,84.43,0.006535583
23/09/2004,83.88,-0.005113276
22/09/2004,84.31,-0.016585689
21/09/2004,85.72,0.000233345
20/09/2004,85.7,-0.000466636
17/09/2004,85.74,-0.004422211
16/09/2004,86.12,-0.002898721
15/09/2004,86.37,-0.004044144
14/09/2004,86.72,0.002655737
13/09/2004,86.49,-0.003116886
10/09/2004,86.76,0.003695154
09/09/2004,86.44,0.006732469
08/09/2004,85.86,0.01041981
07/09/2004,84.97,0.006849342
03/09/2004,84.39,-0.002130683
02/09/2004,84.57,0.004147171
01/09/2004,84.22,-0.005565108
31/08/2004,84.69,0.003430129
30/08/2004,84.4,-0.006377723
27/08/2004,84.94,0.002947594
26/08/2004,84.69,-0.004476916
25/08/2004,85.07,0.004240789
24/08/2004,84.71,0.00070855
23/08/2004,84.65,-0.007063008
20/08/2004,85.25,0.004231815
19/08/2004,84.89,-0.002823199
18/08/2004,85.13,0.012886624
17/08/2004,84.04,0.00023801
16/08/2004,84.02,0.00131007
13/08/2004,83.91,0.020467847
12/08/2004,82.21,-0.017842547
11/08/2004,83.69,-0.015414106
10/08/2004,84.99,0.017088347
09/08/2004,83.55,0.000838173
06/08/2004,83.48,-0.020276974
05/08/2004,85.19,-0.009114342
04/08/2004,85.97,0.003028893
03/08/2004,85.71,-0.011369032
02/08/2004,86.69,-0.004373856
30/07/2004,87.07,0.003451453
29/07/2004,86.77,0.010659352
28/07/2004,85.85,-0.000349386
27/07/2004,85.88,0.009241453
26/07/2004,85.09,0.002824528
23/07/2004,84.85,-0.014159736
22/07/2004,86.06,0.008870273
21/07/2004,85.3,-0.012350151
20/07/2004,86.36,0.012350151
19/07/2004,85.3,0.012029866
16/07/2004,84.28,0.003089723
15/07/2004,84.02,-0.001308356
14/07/2004,84.13,-0.013224895
13/07/2004,85.25,0.013581549
12/07/2004,84.1,0.00250015
09/07/2004,83.89,0.002864989
08/07/2004,83.65,-0.020119022
07/07/2004,85.35,-0.004092376
06/07/2004,85.7,-0.015514958
02/07/2004,87.04,-0.00527101
01/07/2004,87.5,-0.007401115
30/06/2004,88.15,-0.001586942
29/06/2004,88.29,-0.004745772
28/06/2004,88.71,-0.009424506
25/06/2004,89.55,-0.004901425
24/06/2004,89.99,-0.008850594
23/06/2004,90.79,0.00851728
22/06/2004,90.02,0.005904981
21/06/2004,89.49,-0.006349228
18/06/2004,90.06,-0.004210533
17/06/2004,90.44,0.000663643
16/06/2004,90.38,-0.001768738
15/06/2004,90.54,0.005204596
14/06/2004,90.07,-0.004320618
10/06/2004,90.46,0.004098593
09/06/2004,90.09,0.000555155
08/06/2004,90.04,0.015670793
07/06/2004,88.64,0.01225895
04/06/2004,87.56,0.002401236
03/06/2004,87.35,-0.007186479
02/06/2004,87.98,-0.001590006
01/06/2004,88.12,-0.005319462
28/05/2004,88.59,0
27/05/2004,88.59,0.002712786
26/05/2004,88.35,-0.003953691
25/05/2004,88.7,0.018203005
24/05/2004,87.1,-0.000344372
21/05/2004,87.13,-0.003322833
20/05/2004,87.42,0.004241423
19/05/2004,87.05,0.011437939
18/05/2004,86.06,0.006177536
17/05/2004,85.53,-0.010236218
14/05/2004,86.41,-0.008986236
13/05/2004,87.19,0.004367823
12/05/2004,86.81,-0.003679434
11/05/2004,87.13,0.0028734
10/05/2004,86.88,-0.014965722
07/05/2004,88.19,-0.001925801
06/05/2004,88.36,-0.006767452
05/05/2004,88.96,-0.000449539
04/05/2004,89,0.011072308
03/05/2004,88.02,-0.001702708
30/04/2004,88.17,-0.010268073
29/04/2004,89.08,-0.014820038
28/04/2004,90.41,-0.007712687
27/04/2004,91.11,0.007491497
26/04/2004,90.43,-0.009355635
23/04/2004,91.28,0.005933431
22/04/2004,90.74,-0.005714301
21/04/2004,91.26,0.006706638
20/04/2004,90.65,-0.014130253
19/04/2004,91.94,-0.003691243
16/04/2004,92.28,-0.012599101
15/04/2004,93.45,-0.002671655
14/04/2004,93.7,0.007068681
13/04/2004,93.04,-0.007495484
12/04/2004,93.74,0.006636009
08/04/2004,93.12,0.000429646
07/04/2004,93.08,-0.006638851
06/04/2004,93.7,-0.005109656
05/04/2004,94.18,-0.000212337
02/04/2004,94.2,0.019617931
01/04/2004,92.37,0.005754318
31/03/2004,91.84,-0.00521287
30/03/2004,92.32,-0.003891897
29/03/2004,92.68,-0.000970612
26/03/2004,92.77,0.004104564
25/03/2004,92.39,0.006733301
24/03/2004,91.77,0.004915625
23/03/2004,91.32,0.003290559
22/03/2004,91.02,-0.006570326
19/03/2004,91.62,-0.013335699
18/03/2004,92.85,-0.005798985
17/03/2004,93.39,0.010116315
16/03/2004,92.45,0.006837819
15/03/2004,91.82,-0.015989969
12/03/2004,93.3,0.022655568
11/03/2004,91.21,-0.020079906
10/03/2004,93.06,-0.015672798
09/03/2004,94.53,-0.000634518
08/03/2004,94.59,-0.019472977
05/03/2004,96.45,0.000622278
04/03/2004,96.39,-0.00465767
03/03/2004,96.84,0.000206548
02/03/2004,96.82,
