Date,Close,UPS
13/12/2004,87.35,0.008507754
10/12/2004,86.61,-0.010566309
09/12/2004,87.53,0.005728705
08/12/2004,87.03,0.013185479
07/12/2004,85.89,0
06/12/2004,85.89,0.003031719
03/12/2004,85.63,0.000467235
02/12/2004,85.59,0.002808005
01/12/2004,85.35,0.014159529
30/11/2004,84.15,0.001665081
29/11/2004,84.01,0.004413965
26/11/2004,83.64,0.001555489
24/11/2004,83.51,-0.003466622
23/11/2004,83.8,-0.001192606
22/11/2004,83.9,0.009821614
19/11/2004,83.08,-0.005880605
18/11/2004,83.57,0.002635995
17/11/2004,83.35,0.007224595
16/11/2004,82.75,-0.011892746
15/11/2004,83.74,-0.009626315
12/11/2004,84.55,0.008075094
11/11/2004,83.87,0.014411202
10/11/2004,82.67,0.005214978
09/11/2004,82.24,-0.000729306
08/11/2004,82.3,0.006582981
05/11/2004,81.76,0.002571797
04/11/2004,81.55,0.021692825
03/11/2004,79.8,0.009949078
02/11/2004,79.01,0.003931271
01/11/2004,78.7,-0.006080586
29/10/2004,79.18,0.003162358
28/10/2004,78.93,-0.000253357
27/10/2004,78.95,0.00686327
26/10/2004,78.41,0.015552013
25/10/2004,77.2,0.009239444
22/10/2004,76.49,-0.020189634
21/10/2004,78.05,0.003208216
20/10/2004,77.8,0.001157482
19/10/2004,77.71,-0.00947753
18/10/2004,78.45,0.009091554
15/10/2004,77.74,0.020008463
14/10/2004,76.2,-0.002621233
13/10/2004,76.4,-0.003788626
12/10/2004,76.69,0.005098383
11/10/2004,76.3,0.003544939
08/10/2004,76.03,-0.00524729
07/10/2004,76.43,-0.009765067
06/10/2004,77.18,0.002724621
05/10/2004,76.97,-0.003890046
04/10/2004,77.27,0.006622111
01/10/2004,76.76,0.011003517
30/09/2004,75.92,0.004753112
29/09/2004,75.56,0.013725314
28/09/2004,74.53,0.005516327
27/09/2004,74.12,0.007040376
24/09/2004,73.6,0.010517068
23/09/2004,72.83,-0.007659728
22/09/2004,73.39,-0.022100347
21/09/2004,75.03,-0.00039976
20/09/2004,75.06,0.000266489
17/09/2004,75.04,0.013685978
16/09/2004,74.02,0.002299318
15/09/2004,73.85,-0.002029084
14/09/2004,74,0.006099646
13/09/2004,73.55,-0.002986698
10/09/2004,73.77,0.007483537
09/09/2004,73.22,-0.006805525
08/09/2004,73.72,0.000678472
07/09/2004,73.67,0.008588424
03/09/2004,73.04,-0.003416938
02/09/2004,73.29,0.005747142
01/09/2004,72.87,-0.002467107
31/08/2004,73.05,0.006179216
30/08/2004,72.6,-0.002338861
27/08/2004,72.77,-0.00013741
26/08/2004,72.78,0.001099808
25/08/2004,72.7,0.007178385
24/08/2004,72.18,0.008906265
23/08/2004,71.54,0.003220164
20/08/2004,71.31,0.007884034
19/08/2004,70.75,-0.007042283
18/08/2004,71.25,0.010582109
17/08/2004,70.5,-0.001842274
16/08/2004,70.63,0.019731838
13/08/2004,69.25,-0.006620634
12/08/2004,69.71,-0.009991519
11/08/2004,70.41,-0.010455026
10/08/2004,71.15,0.009035781
09/08/2004,70.51,0.003551897
06/08/2004,70.26,-0.012306542
05/08/2004,71.13,-0.02334412
04/08/2004,72.81,0.002062282
03/08/2004,72.66,0.001652893
02/08/2004,72.54,0.008027725
30/07/2004,71.96,-0.002359637
29/07/2004,72.13,0.01438271
28/07/2004,71.1,0.001266625
27/07/2004,71.01,-0.004075615
26/07/2004,71.3,-0.001541588
23/07/2004,71.41,-0.016940144
22/07/2004,72.63,-0.005902962
21/07/2004,73.06,-0.014134511
20/07/2004,74.1,0.00826619
19/07/2004,73.49,-0.004073879
16/07/2004,73.79,-0.00351732
15/07/2004,74.05,0.011271933
14/07/2004,73.22,-0.000273112
13/07/2004,73.24,0.003693322
12/07/2004,72.97,-0.001232624
09/07/2004,73.06,0.004939637
08/07/2004,72.7,-0.012846972
07/07/2004,73.64,-0.001628223
06/07/2004,73.76,-0.006890522
02/07/2004,74.27,-0.006843368
01/07/2004,74.78,-0.005201746
30/06/2004,75.17,0.002397444
29/06/2004,74.99,0.000933894
28/06/2004,74.92,0.002004143
25/06/2004,74.77,0.0053641
24/06/2004,74.37,-0.00281974
23/06/2004,74.58,0.006321899
22/06/2004,74.11,0.00636212
21/06/2004,73.64,0.002991978
18/06/2004,73.42,0.007244923
17/06/2004,72.89,-0.003423957
16/06/2004,73.14,0
15/06/2004,73.14,0.003698381
14/06/2004,72.87,-0.004381768
10/06/2004,73.19,0.00616736
09/06/2004,72.74,-0.005620688
08/06/2004,73.15,0.005483221
07/06/2004,72.75,0.013980434
04/06/2004,71.74,-0.000278746
03/06/2004,71.76,-0.002922148
02/06/2004,71.97,0.006132423
01/06/2004,71.53,-0.002652707
28/05/2004,71.72,0.002932349
27/05/2004,71.51,0.007580048
26/05/2004,70.97,0.003104716
25/05/2004,70.75,0.017825784
24/05/2004,69.5,0.005482628
21/05/2004,69.12,0.002317498
20/05/2004,68.96,-0.002606808
19/05/2004,69.14,-0.004473635
18/05/2004,69.45,0.001296737
17/05/2004,69.36,-0.000144165
14/05/2004,69.37,0.001442585
13/05/2004,69.27,-0.007765354
12/05/2004,69.81,-0.00057282
11/05/2004,69.85,0.008193821
10/05/2004,69.28,-0.005900571
07/05/2004,69.69,-0.009425948
06/05/2004,70.35,-0.001420455
05/05/2004,70.45,0.002985289
04/05/2004,70.24,-0.006527624
03/05/2004,70.7,0.007809766
30/04/2004,70.15,-0.002846977
29/04/2004,70.35,-0.007223316
28/04/2004,70.86,-0.009830159
27/04/2004,71.56,0.000279525
26/04/2004,71.54,-0.003627742
23/04/2004,71.8,-0.001947962
22/04/2004,71.94,0.01033962
21/04/2004,71.2,0.011015505
20/04/2004,70.42,-0.00932869
19/04/2004,71.08,-0.007568361
16/04/2004,71.62,0.004057368
15/04/2004,71.33,0.006893183
14/04/2004,70.84,0.009930568
13/04/2004,70.14,-0.004126064
12/04/2004,70.43,-0.000567779
08/04/2004,70.47,0.002130834
07/04/2004,70.32,-0.005247867
06/04/2004,70.69,0.005532321
05/04/2004,70.3,-0.002415289
02/04/2004,70.47,0.00612058
01/04/2004,70.04,0.002859596
31/03/2004,69.84,0
30/03/2004,69.84,0.000716179
29/03/2004,69.79,0.01037025
26/03/2004,69.07,-0.006637831
25/03/2004,69.53,0.016970456
24/03/2004,68.36,0.000585309
23/03/2004,68.32,-0.000292697
22/03/2004,68.34,-0.008451165
19/03/2004,68.92,-0.01182763
18/03/2004,69.74,0.003879037
17/03/2004,69.47,0.020358417
16/03/2004,68.07,0.001323043
15/03/2004,67.98,-0.01416806
12/03/2004,68.95,0.011963959
11/03/2004,68.13,-0.006145761
10/03/2004,68.55,-0.005092772
09/03/2004,68.9,-0.002753824
08/03/2004,69.09,-0.007929112
05/03/2004,69.64,0.003884618
04/03/2004,69.37,0.006072893
03/03/2004,68.95,-0.0075134
02/03/2004,69.47,
