Date,Close,TGT
13/12/2004,51.51,-0.003681818
10/12/2004,51.7,-0.004246291
09/12/2004,51.92,0.005020285
08/12/2004,51.66,0.015213869
07/12/2004,50.88,-0.004510254
06/12/2004,51.11,-0.011477609
03/12/2004,51.7,-0.01344881
02/12/2004,52.4,0.009009933
01/12/2004,51.93,0.013766577
30/11/2004,51.22,-0.013188709
29/11/2004,51.9,-0.005955257
26/11/2004,52.21,0.004607418
24/11/2004,51.97,0.005208848
23/11/2004,51.7,0.009718249
22/11/2004,51.2,-0.001756269
19/11/2004,51.29,-0.006025871
18/11/2004,51.6,0.01130396
17/11/2004,51.02,-0.008587094
16/11/2004,51.46,-0.01867414
15/11/2004,52.43,0.007850687
12/11/2004,52.02,0.024322631
11/11/2004,50.77,-0.00216429
10/11/2004,50.88,-0.004118864
09/11/2004,51.09,-0.009157395
08/11/2004,51.56,-0.005222954
05/11/2004,51.83,0.009693756
04/11/2004,51.33,0.018879617
03/11/2004,50.37,-0.002577577
02/11/2004,50.5,0.000594236
01/11/2004,50.47,0.008956175
29/10/2004,50.02,0.00039992
28/10/2004,50,0.011060947
27/10/2004,49.45,0.020223343
26/10/2004,48.46,0.013085658
25/10/2004,47.83,0.002512038
22/10/2004,47.71,-0.008141158
21/10/2004,48.1,-0.001454244
20/10/2004,48.17,-0.006002295
19/10/2004,48.46,0.014759648
18/10/2004,47.75,0.018174634
15/10/2004,46.89,0.018728348
14/10/2004,46.02,-0.014025475
13/10/2004,46.67,-0.016364195
12/10/2004,47.44,-0.006722714
11/10/2004,47.76,0.009044125
08/10/2004,47.33,0.004234603
07/10/2004,47.13,0.00063674
06/10/2004,47.1,0.012390673
05/10/2004,46.52,-0.003647681
04/10/2004,46.69,0.026917188
01/10/2004,45.45,0.00441015
30/09/2004,45.25,-0.012299738
29/09/2004,45.81,-0.000436491
28/09/2004,45.83,0.001747107
27/09/2004,45.75,-0.010220813
24/09/2004,46.22,0.023200866
23/09/2004,45.16,-0.00485974
22/09/2004,45.38,-0.006151162
21/09/2004,45.66,0.006151162
20/09/2004,45.38,0.001323043
17/09/2004,45.32,-0.00066174
16/09/2004,45.35,-0.005278218
15/09/2004,45.59,-0.013507831
14/09/2004,46.21,-0.000865239
13/09/2004,46.25,0.009340787
10/09/2004,45.82,0.014287527
09/09/2004,45.17,-0.014069258
08/09/2004,45.81,-0.009559056
07/09/2004,46.25,0.006942966
03/09/2004,45.93,0.004363961
02/09/2004,45.73,0.016981332
01/09/2004,44.96,0.008487878
31/08/2004,44.58,-0.003582628
30/08/2004,44.74,-0.004460311
27/08/2004,44.94,0.006026131
26/08/2004,44.67,-0.002459476
25/08/2004,44.78,0.010099962
24/08/2004,44.33,0.013398634
23/08/2004,43.74,-0.001599087
20/08/2004,43.81,-0.002279983
19/08/2004,43.91,-0.00454443
18/08/2004,44.11,0.002951529
17/08/2004,43.98,0.001592901
16/08/2004,43.91,0.022338292
13/08/2004,42.94,0.024517966
12/08/2004,41.9,0.035961115
11/08/2004,40.42,-0.0157097
10/08/2004,41.06,-0.000730371
09/08/2004,41.09,0.006837633
06/08/2004,40.81,-0.023011794
05/08/2004,41.76,-0.032279867
04/08/2004,43.13,-0.007392041
03/08/2004,43.45,-0.010075652
02/08/2004,43.89,0.006629353
30/07/2004,43.6,-0.016604498
29/07/2004,44.33,0.006790429
28/07/2004,44.03,-0.005436027
27/07/2004,44.27,0.034470325
26/07/2004,42.77,-0.024481592
23/07/2004,43.83,0.016331588
22/07/2004,43.12,0.002786811
21/07/2004,43,-0.011790681
20/07/2004,43.51,0.017855547
19/07/2004,42.74,0.007986888
16/07/2004,42.4,-0.004705891
15/07/2004,42.6,-0.000234714
14/07/2004,42.61,-0.023885193
13/07/2004,43.64,0.03000574
12/07/2004,42.35,0.025832577
09/07/2004,41.27,0.011453762
08/07/2004,40.8,-0.016770353
07/07/2004,41.49,0.006043775
06/07/2004,41.24,-0.012290792
02/07/2004,41.75,-0.011904903
01/07/2004,42.25,-0.005193591
30/06/2004,42.47,0.004247293
29/06/2004,42.29,-0.04054766
28/06/2004,44.04,-0.00926665
25/06/2004,44.45,-0.022247859
24/06/2004,45.45,-0.008107856
23/06/2004,45.82,0.014508938
22/06/2004,45.16,-0.027734063
21/06/2004,46.43,0.00952182
18/06/2004,45.99,-0.004339343
17/06/2004,46.19,0.004121928
16/06/2004,46,-0.004554828
15/06/2004,46.21,0.010004433
14/06/2004,45.75,0
10/06/2004,45.75,0.002626397
09/06/2004,45.63,-0.012414403
08/06/2004,46.2,0.006950506
07/06/2004,45.88,0.014710991
04/06/2004,45.21,-0.003312358
03/06/2004,45.36,-0.00044082
02/06/2004,45.38,0.024990145
01/06/2004,44.26,-0.009892167
28/05/2004,44.7,0.006508832
27/05/2004,44.41,0.017261387
26/05/2004,43.65,-0.010936541
25/05/2004,44.13,0.008419665
24/05/2004,43.76,0.012648208
21/05/2004,43.21,0.004174403
20/05/2004,43.03,-0.005793088
19/05/2004,43.28,-0.001846723
18/05/2004,43.36,0.026880197
17/05/2004,42.21,-0.018542956
14/05/2004,43,-0.003945694
13/05/2004,43.17,-0.026966899
12/05/2004,44.35,0.001353791
11/05/2004,44.29,0.016849215
10/05/2004,43.55,0.006681283
07/05/2004,43.26,-0.020364507
06/05/2004,44.15,-0.012604263
05/05/2004,44.71,0.013737408
04/05/2004,44.1,0.000680504
03/05/2004,44.07,0.016011321
30/04/2004,43.37,-0.000691483
29/04/2004,43.4,-0.018717734
28/04/2004,44.22,-0.007210486
27/04/2004,44.54,0.007210486
26/04/2004,44.22,-0.011690781
23/04/2004,44.74,-0.00490525
22/04/2004,44.96,0.019313423
21/04/2004,44.1,0.008882874
20/04/2004,43.71,-0.002056909
19/04/2004,43.8,-0.01089929
16/04/2004,44.28,0.013413865
15/04/2004,43.69,0.019180253
14/04/2004,42.86,-0.019637919
13/04/2004,43.71,-0.02574668
12/04/2004,44.85,0.015277763
08/04/2004,44.17,-0.014385503
07/04/2004,44.81,-0.013080776
06/04/2004,45.4,0.007073416
05/04/2004,45.08,0.007347244
02/04/2004,44.75,0.009655402
01/04/2004,44.32,-0.016114941
31/03/2004,45.04,-0.003767317
30/03/2004,45.21,-0.004854378
29/03/2004,45.43,0.020458797
26/03/2004,44.51,0.002024065
25/03/2004,44.42,0.013371304
24/03/2004,43.83,-0.000228128
23/03/2004,43.84,-0.008630533
22/03/2004,44.22,-0.011467242
19/03/2004,44.73,-0.003570635
18/03/2004,44.89,-0.002447437
17/03/2004,45,-0.006423768
16/03/2004,45.29,0.003317486
15/03/2004,45.14,-0.010796624
12/03/2004,45.63,0.020591893
11/03/2004,44.7,0.068753207
10/03/2004,41.73,-0.02648535
09/03/2004,42.85,-0.001865237
08/03/2004,42.93,-0.006269613
05/03/2004,43.2,-0.013108156
04/03/2004,43.77,0.004120885
03/03/2004,43.59,0.000229437
02/03/2004,43.58,
