Date,Close,FDX
13/12/2004,99.2,0.003534465
10/12/2004,98.85,-0.007659012
09/12/2004,99.61,0.005839727
08/12/2004,99.03,0.028369971
07/12/2004,96.26,-0.012081308
06/12/2004,97.43,0.007520769
03/12/2004,96.7,-0.00216931
02/12/2004,96.91,0.010059717
01/12/2004,95.94,0.009530365
30/11/2004,95.03,-0.004200363
29/11/2004,95.43,-0.002929792
26/11/2004,95.71,0
24/11/2004,95.71,0.002929792
23/11/2004,95.43,0.001573069
22/11/2004,95.28,0.012993369
19/11/2004,94.05,-0.007731861
18/11/2004,94.78,0.003487823
17/11/2004,94.45,0.007545601
16/11/2004,93.74,-0.012930758
15/11/2004,94.96,-0.004308313
12/11/2004,95.37,0.005994654
11/11/2004,94.8,0.023264308
10/11/2004,92.62,0
09/11/2004,92.62,-0.007529346
08/11/2004,93.32,0.014898257
05/11/2004,91.94,0.005015821
04/11/2004,91.48,0.014534499
03/11/2004,90.16,-0.008943912
02/11/2004,90.97,0.002972425
01/11/2004,90.7,-0.004619962
29/10/2004,91.12,0.006275135
28/10/2004,90.55,0.008428574
27/10/2004,89.79,0.013228892
26/10/2004,88.61,0.019026492
25/10/2004,86.94,-0.009615459
22/10/2004,87.78,-0.018846126
21/10/2004,89.45,0.01782136
20/10/2004,87.87,0.014558634
19/10/2004,86.6,-0.003458217
18/10/2004,86.9,0.008087855
15/10/2004,86.2,0.014018921
14/10/2004,85,0.000823869
13/10/2004,84.93,-0.022815563
12/10/2004,86.89,0.005076739
11/10/2004,86.45,0.005916834
08/10/2004,85.94,-0.010533114
07/10/2004,86.85,-0.016444358
06/10/2004,88.29,0.010245991
05/10/2004,87.39,-0.002856655
04/10/2004,87.64,0.015871524
01/10/2004,86.26,0.006629859
30/09/2004,85.69,0.007614399
29/09/2004,85.04,-0.0018797
28/09/2004,85.2,-0.002344667
27/09/2004,85.4,0.009530044
24/09/2004,84.59,0.007475561
23/09/2004,83.96,-0.014778303
22/09/2004,85.21,-0.040028346
21/09/2004,88.69,0.001579779
20/09/2004,88.55,0.00498133
17/09/2004,88.11,0.012677915
16/09/2004,87,0.012957146
15/09/2004,85.88,-0.005226189
14/09/2004,86.33,-0.001967252
13/09/2004,86.5,0.009758442
10/09/2004,85.66,0.020164589
09/09/2004,83.95,0.001430445
08/09/2004,83.83,-0.004403983
07/09/2004,84.2,0.014233839
03/09/2004,83.01,-0.003847546
02/09/2004,83.33,0.012680564
01/09/2004,82.28,0.003530776
31/08/2004,81.99,0.009066467
30/08/2004,81.25,-0.000984131
27/08/2004,81.33,-0.002578745
26/08/2004,81.54,-0.005747494
25/08/2004,82.01,0.003542421
24/08/2004,81.72,0.00946709
23/08/2004,80.95,0.020593551
20/08/2004,79.3,0.008866429
19/08/2004,78.6,-0.008866429
18/08/2004,79.3,0.008484823
17/08/2004,78.63,0.000763359
16/08/2004,78.57,0.027614658
13/08/2004,76.43,-0.011965288
12/08/2004,77.35,-0.017175506
11/08/2004,78.69,-0.004058344
10/08/2004,79.01,0.021621772
09/08/2004,77.32,-0.010549435
06/08/2004,78.14,-0.014105323
05/08/2004,79.25,-0.027750179
04/08/2004,81.48,-0.004041894
03/08/2004,81.81,-0.007792563
02/08/2004,82.45,0.006937288
30/07/2004,81.88,-0.0004884
29/07/2004,81.92,0.008827914
28/07/2004,81.2,0.009155081
27/07/2004,80.46,0.001243627
26/07/2004,80.36,-0.002609832
23/07/2004,80.57,-0.007419349
22/07/2004,81.17,-0.004915827
21/07/2004,81.57,-0.01508728
20/07/2004,82.81,0.024324367
19/07/2004,80.82,0.000247494
16/07/2004,80.8,-0.006169051
15/07/2004,81.3,0.016119382
14/07/2004,80,0.006269613
13/07/2004,79.5,-0.00539423
12/07/2004,79.93,-0.000125102
09/07/2004,79.94,0.007659986
08/07/2004,79.33,-0.020585843
07/07/2004,80.98,0.011425857
06/07/2004,80.06,-0.005480831
02/07/2004,80.5,-0.00495664
01/07/2004,80.9,-0.009717771
30/06/2004,81.69,0.007618616
29/06/2004,81.07,0.003583569
28/06/2004,80.78,0.011830036
25/06/2004,79.83,0.001002632
24/06/2004,79.75,-0.003754698
23/06/2004,80.05,0.020444932
22/06/2004,78.43,0.005754124
21/06/2004,77.98,-0.003200822
18/06/2004,78.23,0.003842218
17/06/2004,77.93,-0.003074954
16/06/2004,78.17,0.009899162
15/06/2004,77.4,0.009215459
14/06/2004,76.69,-0.003254576
10/06/2004,76.94,0.012160987
09/06/2004,76.01,-0.006033596
08/06/2004,76.47,0.010120347
07/06/2004,75.7,0.019744505
04/06/2004,74.22,0.000808734
03/06/2004,74.16,0.005272776
02/06/2004,73.77,0.012961502
01/06/2004,72.82,-0.010382607
28/05/2004,73.58,0.00463153
27/05/2004,73.24,-0.008971108
26/05/2004,73.9,0.001760683
25/05/2004,73.77,0.02567588
24/05/2004,71.9,0.017679708
21/05/2004,70.64,-0.005224156
20/05/2004,71.01,-0.003233746
19/05/2004,71.24,-0.006854612
18/05/2004,71.73,0.016587392
17/05/2004,70.55,-0.006358199
14/05/2004,71,0.005224894
13/05/2004,70.63,-0.009441344
12/05/2004,71.3,0.001684447
11/05/2004,71.18,0.007049233
10/05/2004,70.68,-0.013211717
07/05/2004,71.62,-0.009864616
06/05/2004,72.33,-0.010452578
05/05/2004,73.09,0.000410537
04/05/2004,73.06,0.003153063
03/05/2004,72.83,0.012712621
30/04/2004,71.91,-0.005961889
29/04/2004,72.34,-0.010040659
28/04/2004,73.07,-0.015346264
27/04/2004,74.2,0.016578719
26/04/2004,72.98,-0.015904638
23/04/2004,74.15,-0.016451919
22/04/2004,75.38,0.020776835
21/04/2004,73.83,0.010894837
20/04/2004,73.03,-0.01157184
19/04/2004,73.88,-0.00835697
16/04/2004,74.5,-0.006022099
15/04/2004,74.95,0.002538242
14/04/2004,74.76,0.005902888
13/04/2004,74.32,-0.006571471
12/04/2004,74.81,0.013321868
08/04/2004,73.82,-0.016658096
07/04/2004,75.06,-0.009018629
06/04/2004,75.74,0.002644105
05/04/2004,75.54,-0.006991652
02/04/2004,76.07,0.016836084
01/04/2004,74.8,-0.00480129
31/03/2004,75.16,0.007210607
30/03/2004,74.62,0.008478619
29/03/2004,73.99,0.016351366
26/03/2004,72.79,-0.003017835
25/03/2004,73.01,0.027212564
24/03/2004,71.05,-0.007571545
23/03/2004,71.59,0.007290093
22/03/2004,71.07,-0.002950476
19/03/2004,71.28,-0.009772519
18/03/2004,71.98,0.005432903
17/03/2004,71.59,0.045144074
16/03/2004,68.43,0.019627281
15/03/2004,67.1,-0.010967948
12/03/2004,67.84,0.023414685
11/03/2004,66.27,0.001056843
10/03/2004,66.2,-0.034882943
09/03/2004,68.55,-0.006832912
08/03/2004,69.02,-0.006930435
05/03/2004,69.5,0.010850016
04/03/2004,68.75,-0.007101994
03/03/2004,69.24,-0.00288434
02/03/2004,69.44,
