Date,Close,NSC
10/12/2004,35.1,0.002281804
09/12/2004,35.02,-0.005410806
08/12/2004,35.21,0.005696398
07/12/2004,35.01,-0.013053534
06/12/2004,35.47,-0.010935199
03/12/2004,35.86,0.013475779
02/12/2004,35.38,-0.003386008
01/12/2004,35.5,0.033513089
30/11/2004,34.33,0.004964239
29/11/2004,34.16,-0.00554665
26/11/2004,34.35,0.00408402
24/11/2004,34.21,0.004981695
23/11/2004,34.04,0.002942044
22/11/2004,33.94,0.023551543
19/11/2004,33.15,-0.009307979
18/11/2004,33.46,-0.010110107
17/11/2004,33.8,-0.001773574
16/11/2004,33.86,-0.021619305
15/11/2004,34.6,-0.008919639
12/11/2004,34.91,-0.002003148
11/11/2004,34.98,0.00774864
10/11/2004,34.71,-0.022223137
09/11/2004,35.49,0.007069166
08/11/2004,35.24,0.011702717
05/11/2004,34.83,-0.006296529
04/11/2004,35.05,0.02484241
03/11/2004,34.19,0.00586684
02/11/2004,33.99,-0.004696222
01/11/2004,34.15,0.005873732
29/10/2004,33.95,0.02053338
28/10/2004,33.26,-0.005397314
27/10/2004,33.44,0.010219506
26/10/2004,33.1,0.005452907
25/10/2004,32.92,0.010074883
22/10/2004,32.59,0.00030689
21/10/2004,32.58,0.047134078
20/10/2004,31.08,0.002254792
19/10/2004,31.01,-0.024212715
18/10/2004,31.77,0.015863277
15/10/2004,31.27,0.010286172
14/10/2004,30.95,0.007459091
13/10/2004,30.72,-0.006812678
12/10/2004,30.93,0.009420242
11/10/2004,30.64,-0.00195631
08/10/2004,30.7,0.010149048
07/10/2004,30.39,-0.014698942
06/10/2004,30.84,0.025949888
05/10/2004,30.05,-0.0145361
04/10/2004,30.49,0.007241638
01/10/2004,30.27,0.017664182
30/09/2004,29.74,0.009799031
29/09/2004,29.45,0.011955736
28/09/2004,29.1,0.014189544
27/09/2004,28.69,-0.02410585
24/09/2004,29.39,0.007856573
23/09/2004,29.16,-0.000342877
22/09/2004,29.17,-0.011927216
21/09/2004,29.52,0.014329826
20/09/2004,29.1,-0.01161612
17/09/2004,29.44,0.015058464
16/09/2004,29,0.013539523
15/09/2004,28.61,-0.002443709
14/09/2004,28.68,-0.00798754
13/09/2004,28.91,-0.008267357
10/09/2004,29.15,0.011732364
09/09/2004,28.81,-0.01344616
08/09/2004,29.2,0.007217766
07/09/2004,28.99,-0.009612158
03/09/2004,29.27,-0.000341588
02/09/2004,29.28,0.028756529
01/09/2004,28.45,0.001759015
31/08/2004,28.4,0.01204407
30/08/2004,28.06,0.005001797
27/08/2004,27.92,-0.003218311
26/08/2004,28.01,0.000714286
25/08/2004,27.99,0.018752803
24/08/2004,27.47,0.010981077
23/08/2004,27.17,-0.014252023
20/08/2004,27.56,0.017939343
19/08/2004,27.07,-0.01175188
18/08/2004,27.39,0.011382535
17/08/2004,27.08,0.001478197
16/08/2004,27.04,0.028889647
13/08/2004,26.27,-0.001141335
12/08/2004,26.3,-0.026267927
11/08/2004,27,0.006688988
10/08/2004,26.82,0.02568117
09/08/2004,26.14,-0.004199281
06/08/2004,26.25,-0.037754437
05/08/2004,27.26,0.005886698
04/08/2004,27.1,0.013747198
03/08/2004,26.73,-0.008938607
02/08/2004,26.97,0.010436174
30/07/2004,26.69,-0.011547903
29/07/2004,27,0.006316202
28/07/2004,26.83,0.035277696
27/07/2004,25.9,0.017527226
26/07/2004,25.45,0.002360347
23/07/2004,25.39,-0.009017901
22/07/2004,25.62,-0.018945086
21/07/2004,26.11,-0.01934443
20/07/2004,26.62,0.025491203
19/07/2004,25.95,0.001156738
16/07/2004,25.92,-0.00231214
15/07/2004,25.98,0.009280809
14/07/2004,25.74,0.002723207
13/07/2004,25.67,-0.005051497
12/07/2004,25.8,0.00232829
09/07/2004,25.74,0.035993603
08/07/2004,24.83,-0.028193251
07/07/2004,25.54,0.019771304
06/07/2004,25.04,-0.004780886
02/07/2004,25.16,-0.02123556
01/07/2004,25.7,-0.031408173
30/06/2004,26.52,0.010233176
29/06/2004,26.25,0.013036994
28/06/2004,25.91,0.002318394
25/06/2004,25.85,-0.001546193
24/06/2004,25.89,-0.001929385
23/06/2004,25.94,0.043330922
22/06/2004,24.84,-0.004017683
21/06/2004,24.94,-0.002402885
18/06/2004,25,-0.002397125
17/06/2004,25.06,-0.000398963
16/06/2004,25.07,0.010022132
15/06/2004,24.82,0.013384909
14/06/2004,24.49,-0.020210874
10/06/2004,24.99,0.008842501
09/06/2004,24.77,-0.026689495
08/06/2004,25.44,-0.000393005
07/06/2004,25.45,0.02587209
04/06/2004,24.8,0.015850769
03/06/2004,24.41,0
02/06/2004,24.41,0.017355808
01/06/2004,23.99,-0.009954458
28/05/2004,24.23,0.005379694
27/05/2004,24.1,0.018003417
26/05/2004,23.67,-0.003795071
25/05/2004,23.76,0.000842105
24/05/2004,23.74,-0.004203453
21/05/2004,23.84,0.008847751
20/05/2004,23.63,0.005942293
19/05/2004,23.49,-0.000851064
18/05/2004,23.51,0.000851064
17/05/2004,23.49,-0.013530862
14/05/2004,23.81,-0.015006534
13/05/2004,24.17,0.013327977
12/05/2004,23.85,0.009690407
11/05/2004,23.62,0.006796968
10/05/2004,23.46,-0.00891158
07/05/2004,23.67,-0.02462048
06/05/2004,24.26,0.01244313
05/05/2004,23.96,-0.002084637
04/05/2004,24.01,0.000833333
03/05/2004,23.99,0.007111513
30/04/2004,23.82,-0.009609433
29/04/2004,24.05,-0.01157516
28/04/2004,24.33,-0.006146301
27/04/2004,24.48,0.022723556
26/04/2004,23.93,-0.033288465
23/04/2004,24.74,0.020417206
22/04/2004,24.24,0.065198805
21/04/2004,22.71,0.052893684
20/04/2004,21.54,-0.01611824
19/04/2004,21.89,-0.009547697
16/04/2004,22.1,-0.000904568
15/04/2004,22.12,0.010452265
14/04/2004,21.89,-0.005466984
13/04/2004,22.01,0.003185441
12/04/2004,21.94,0.000911993
08/04/2004,21.92,-0.012692827
07/04/2004,22.2,-0.007181359
06/04/2004,22.36,0.00223864
05/04/2004,22.31,-0.001791313
02/04/2004,22.35,0.01442116
01/04/2004,22.03,-0.002719857
31/03/2004,22.09,0.017812757
30/03/2004,21.7,-0.002761161
29/03/2004,21.76,0.011090687
26/03/2004,21.52,-0.000928936
25/03/2004,21.54,0.025389234
24/03/2004,21,0.019231362
23/03/2004,20.6,0.002916871
22/03/2004,20.54,-0.013059436
19/03/2004,20.81,-0.011941866
18/03/2004,21.06,-0.004264399
17/03/2004,21.15,0.015725842
16/03/2004,20.82,-0.00765554
15/03/2004,20.98,-0.018418466
12/03/2004,21.37,0.01937221
11/03/2004,20.96,-0.008551121
10/03/2004,21.14,-0.009416265
09/03/2004,21.34,-0.013035566
08/03/2004,21.62,-0.010124339
05/03/2004,21.84,0.01615544
04/03/2004,21.49,0.001863065
03/03/2004,21.45,-0.008356595
02/03/2004,21.63,
