Date,Close,UNP
09/12/2004,62.25,-0.01261091
08/12/2004,63.04,-0.000475775
07/12/2004,63.07,-0.004429686
06/12/2004,63.35,-0.007235011
03/12/2004,63.81,-0.006871806
02/12/2004,64.25,-0.008678189
01/12/2004,64.81,0.021365335
30/11/2004,63.44,0.004423388
29/11/2004,63.16,-0.003950388
26/11/2004,63.41,-0.001575796
24/11/2004,63.51,-0.000786968
23/11/2004,63.56,0.001732148
22/11/2004,63.45,0.005372959
19/11/2004,63.11,-0.003006094
18/11/2004,63.3,-0.001420791
17/11/2004,63.39,-0.009576963
16/11/2004,64,-0.007316916
15/11/2004,64.47,-0.003406631
12/11/2004,64.69,0.009942602
11/11/2004,64.05,0.001718885
10/11/2004,63.94,-0.012588557
09/11/2004,64.75,-0.000154428
08/11/2004,64.76,-0.002929614
05/11/2004,64.95,-0.006904515
04/11/2004,65.4,0.024612341
03/11/2004,63.81,0.015477251
02/11/2004,62.83,-0.000159147
01/11/2004,62.84,-0.002066609
29/10/2004,62.97,0.005414026
28/10/2004,62.63,-0.009850731
27/10/2004,63.25,0.016418636
26/10/2004,62.22,0.015712642
25/10/2004,61.25,0.004089985
22/10/2004,61,0
21/10/2004,61,0.00525971
20/10/2004,60.68,-0.000329544
19/10/2004,60.7,-0.006077049
18/10/2004,61.07,0.009542685
15/10/2004,60.49,0.00331181
14/10/2004,60.29,-0.00066324
13/10/2004,60.33,-0.019370271
12/10/2004,61.51,-0.006643466
11/10/2004,61.92,0.001778066
08/10/2004,61.81,0.00795911
07/10/2004,61.32,-0.004068685
06/10/2004,61.57,0.033358443
05/10/2004,59.55,-0.00602714
04/10/2004,59.91,0.007035205
01/10/2004,59.49,0.015073535
30/09/2004,58.6,-0.003747237
29/09/2004,58.82,0.00494249
28/09/2004,58.53,-0.003411226
27/09/2004,58.73,-0.007970872
24/09/2004,59.2,0.015662561
23/09/2004,58.28,0.003093317
22/09/2004,58.1,-0.010444406
21/09/2004,58.71,0.003241494
20/09/2004,58.52,-0.012565966
17/09/2004,59.26,0.006942708
16/09/2004,58.85,0.000679925
15/09/2004,58.81,0.003235973
14/09/2004,58.62,0.000341239
13/09/2004,58.6,-0.005276159
10/09/2004,58.91,0.009208796
09/09/2004,58.37,-0.003079031
08/09/2004,58.55,0.022104164
07/09/2004,57.27,0.000523972
03/09/2004,57.24,-0.007137292
02/09/2004,57.65,0.011514433
01/09/2004,56.99,-0.002103419
31/08/2004,57.11,0.007205022
30/08/2004,56.7,-0.001233806
27/08/2004,56.77,0.001233806
26/08/2004,56.7,-0.00140994
25/08/2004,56.78,0.004766537
24/08/2004,56.51,0.00942313
23/08/2004,55.98,-0.004811557
20/08/2004,56.25,0.011083417
19/08/2004,55.63,-0.010549941
18/08/2004,56.22,0.009112901
17/08/2004,55.71,-0.004656169
16/08/2004,55.97,0.013128504
13/08/2004,55.24,0.001811923
12/08/2004,55.14,-0.017973165
11/08/2004,56.14,0.008047973
10/08/2004,55.69,0.010650881
09/08/2004,55.1,-0.001088337
06/08/2004,55.16,-0.023117238
05/08/2004,56.45,-0.000885348
04/08/2004,56.5,0.004612391
03/08/2004,56.24,-0.001243892
02/08/2004,56.31,-0.000532623
30/07/2004,56.34,-0.001950528
29/07/2004,56.45,0.008718141
28/07/2004,55.96,0.015668938
27/07/2004,55.09,-0.010293545
26/07/2004,55.66,-0.011077476
23/07/2004,56.28,-0.006552755
22/07/2004,56.65,-0.012803823
21/07/2004,57.38,-0.009712182
20/07/2004,57.94,0.005191221
19/07/2004,57.64,-0.004155131
16/07/2004,57.88,-0.003965864
15/07/2004,58.11,0.006041272
14/07/2004,57.76,0.001212646
13/07/2004,57.69,0.002951135
12/07/2004,57.52,-0.006411945
09/07/2004,57.89,0.005195717
08/07/2004,57.59,-0.012253152
07/07/2004,58.3,0.008267357
06/07/2004,57.82,-0.012375545
02/07/2004,58.54,-0.009182176
01/07/2004,59.08,-0.006243165
30/06/2004,59.45,0.001009761
29/06/2004,59.39,0.010664511
28/06/2004,58.76,-0.001020582
25/06/2004,58.82,0.000170025
24/06/2004,58.81,0.013868898
23/06/2004,58,0.016514934
22/06/2004,57.05,-0.007508985
21/06/2004,57.48,-0.002259103
18/06/2004,57.61,-0.005366584
17/06/2004,57.92,-0.002758622
16/06/2004,58.08,0.004659599
15/06/2004,57.81,0.007814575
14/06/2004,57.36,-0.014538158
10/06/2004,58.2,-0.009916306
09/06/2004,58.78,-0.020376221
08/06/2004,59.99,-0.000499958
07/06/2004,60.02,0.012743298
04/06/2004,59.26,0.009324472
03/06/2004,58.71,0.001875373
02/06/2004,58.6,0.006162293
01/06/2004,58.24,-0.001372684
28/05/2004,58.32,-0.004618946
27/05/2004,58.59,0.016520768
26/05/2004,57.63,0.01450694
25/05/2004,56.8,0.001938497
24/05/2004,56.69,0.007614025
21/05/2004,56.26,0.006777269
20/05/2004,55.88,-0.008020719
19/05/2004,56.33,0.000532718
18/05/2004,56.3,-0.002837888
17/05/2004,56.46,-0.015989096
14/05/2004,57.37,-0.002611195
13/05/2004,57.52,0.012948562
12/05/2004,56.78,-0.002462622
11/05/2004,56.92,0.004048945
10/05/2004,56.69,-0.005277986
07/05/2004,56.99,-0.018256614
06/05/2004,58.04,-0.00703926
05/05/2004,58.45,-0.003074823
04/05/2004,58.63,-0.001193216
03/05/2004,58.7,-0.003910572
30/04/2004,58.93,-0.006259007
29/04/2004,59.3,-0.00990024
28/04/2004,59.89,0.010575004
27/04/2004,59.26,-0.003537442
26/04/2004,59.47,-0.00620235
23/04/2004,59.84,0.011597743
22/04/2004,59.15,0.017394709
21/04/2004,58.13,0.010549168
20/04/2004,57.52,0.000173868
19/04/2004,57.51,-0.000173868
16/04/2004,57.52,0.003657585
15/04/2004,57.31,0
14/04/2004,57.31,0.009467111
13/04/2004,56.77,-0.005095329
12/04/2004,57.06,0.000175269
08/04/2004,57.05,-0.016687333
07/04/2004,58.01,-0.009948624
06/04/2004,58.59,-0.000511902
05/04/2004,58.62,-0.020096936
02/04/2004,59.81,0.00083633
01/04/2004,59.76,-0.001003512
31/03/2004,59.82,-0.009980123
30/03/2004,60.42,-0.011682568
29/03/2004,61.13,0.004590925
26/03/2004,60.85,0.001315573
25/03/2004,60.77,0.011918698
24/03/2004,60.05,-0.007631092
23/03/2004,60.51,-0.001981179
22/03/2004,60.63,-0.008703561
19/03/2004,61.16,-0.013157016
18/03/2004,61.97,0.000322789
17/03/2004,61.95,0.001938925
16/03/2004,61.83,-0.002423069
15/03/2004,61.98,-0.005149673
12/03/2004,62.3,0.018958682
11/03/2004,61.13,-0.001634521
10/03/2004,61.23,-0.005862254
09/03/2004,61.59,-0.004050885
08/03/2004,61.84,0.000161721
05/03/2004,61.83,0.009751418
04/03/2004,61.23,-0.01378661
03/03/2004,62.08,-0.004339796
02/03/2004,62.35,
