Date,Close,BK
08/12/2004,33.18,0.005439723
07/12/2004,33,-0.001211387
06/12/2004,33.04,-0.001814334
03/12/2004,33.1,0.004542021
02/12/2004,32.95,-0.007558615
01/12/2004,33.2,0.008773313
30/11/2004,32.91,-0.002427922
29/11/2004,32.99,0.001820389
26/11/2004,32.93,0.000607533
24/11/2004,32.91,0.007931707
23/11/2004,32.65,0.00552827
22/11/2004,32.47,0.002775638
19/11/2004,32.38,-0.020480618
18/11/2004,33.05,0.005461179
17/11/2004,32.87,0.003657426
16/11/2004,32.75,-0.013044323
15/11/2004,33.18,-0.006309169
12/11/2004,33.39,0.00390098
11/11/2004,33.26,0.010882816
10/11/2004,32.9,0.004875086
09/11/2004,32.74,-0.029790077
08/11/2004,33.73,-0.005617162
05/11/2004,33.92,0.009181169
04/11/2004,33.61,0.018013096
03/11/2004,33.01,0.01035332
02/11/2004,32.67,0.007990208
01/11/2004,32.41,-0.001541545
29/10/2004,32.46,0.003394541
28/10/2004,32.35,-0.001544402
27/10/2004,32.4,0.015552413
26/10/2004,31.9,0.028618805
25/10/2004,31,-0.001289491
22/10/2004,31.04,-0.017880425
21/10/2004,31.6,0.008900249
20/10/2004,31.32,0.018366877
19/10/2004,30.75,-0.011317825
18/10/2004,31.1,0.00483482
15/10/2004,30.95,0.023207448
14/10/2004,30.24,-0.011507607
13/10/2004,30.59,-0.006841532
12/10/2004,30.8,0.000649562
11/10/2004,30.78,0.004885208
08/10/2004,30.63,-0.003259455
07/10/2004,30.73,-0.004221471
06/10/2004,30.86,0.02593285
05/10/2004,30.07,0.009019603
04/10/2004,29.8,0.005046268
01/10/2004,29.65,0.016321342
30/09/2004,29.17,-0.011249479
29/09/2004,29.5,0.008852628
28/09/2004,29.24,-0.000341939
27/09/2004,29.25,-0.025984253
24/09/2004,30.02,0.003670954
23/09/2004,29.91,-0.007328481
22/09/2004,30.13,0.005992029
21/09/2004,29.95,0.005020931
20/09/2004,29.8,-0.006355599
17/09/2004,29.99,0.009716947
16/09/2004,29.7,0.005063302
15/09/2004,29.55,-0.008760164
14/09/2004,29.81,-0.006020085
13/09/2004,29.99,0.0003335
10/09/2004,29.98,0.00200334
09/09/2004,29.92,-0.005998019
08/09/2004,30.1,-0.005301537
07/09/2004,30.26,0.012637348
03/09/2004,29.88,-0.004008021
02/09/2004,30,0.010050336
01/09/2004,29.7,-0.003361348
31/08/2004,29.8,0.008763116
30/08/2004,29.54,-0.003379523
27/08/2004,29.64,-0.004712227
26/08/2004,29.78,0.000335852
25/08/2004,29.77,0.009449952
24/08/2004,29.49,0.001357313
23/08/2004,29.45,-0.003728186
20/08/2004,29.56,0.009858995
19/08/2004,29.27,-0.006809696
18/08/2004,29.47,0.026127303
17/08/2004,28.71,0.008043408
16/08/2004,28.48,0.033199551
13/08/2004,27.55,-0.012982512
12/08/2004,27.91,-0.016347201
11/08/2004,28.37,0.00211715
10/08/2004,28.31,0.011367796
09/08/2004,27.99,-0.002141328
06/08/2004,28.05,-0.004623875
05/08/2004,28.18,-0.021762881
04/08/2004,28.8,-0.001387925
03/08/2004,28.84,0.000346801
02/08/2004,28.83,0.003474639
30/07/2004,28.73,-0.006591524
29/07/2004,28.92,0.021671593
28/07/2004,28.3,-0.009145333
27/07/2004,28.56,0.013394631
26/07/2004,28.18,0.00284293
23/07/2004,28.1,-0.002132955
22/07/2004,28.16,0.002844952
21/07/2004,28.08,-0.025317808
20/07/2004,28.8,0.002781643
19/07/2004,28.72,-0.00243436
16/07/2004,28.79,0.02390272
15/07/2004,28.11,0.020122849
14/07/2004,27.55,-0.017986096
13/07/2004,28.05,-0.009932682
12/07/2004,28.33,-0.004226847
09/07/2004,28.45,-0.000351432
08/07/2004,28.46,-0.006304749
07/07/2004,28.64,-0.003137531
06/07/2004,28.73,-0.019645643
02/07/2004,29.3,0.008224858
01/07/2004,29.06,-0.014349409
30/06/2004,29.48,0.006807378
29/06/2004,29.28,0.002393573
28/06/2004,29.21,-0.007163599
25/06/2004,29.42,0.001360544
24/06/2004,29.38,0
23/06/2004,29.38,-0.002040123
22/06/2004,29.44,0.024064413
21/06/2004,28.74,-0.007625687
18/06/2004,28.96,0.006234866
17/06/2004,28.78,-0.009337782
16/06/2004,29.05,-0.004122301
15/06/2004,29.17,-0.000685401
14/06/2004,29.19,-0.017657505
10/06/2004,29.71,-0.004366086
09/06/2004,29.84,-0.016617199
08/06/2004,30.34,-0.001975634
07/06/2004,30.4,0.012911949
04/06/2004,30.01,0.00971044
03/06/2004,29.72,-0.018336903
02/06/2004,30.27,0.008626464
01/06/2004,30.01,-0.001997338
28/05/2004,30.07,0.002330615
27/05/2004,30,-0.001665279
26/05/2004,30.05,0.000998835
25/05/2004,30.02,0.021549655
24/05/2004,29.38,0.001703288
21/05/2004,29.33,0.009248225
20/05/2004,29.06,-0.009248225
19/05/2004,29.33,-0.000681663
18/05/2004,29.35,0.022743916
17/05/2004,28.69,-0.019330944
14/05/2004,29.25,0.004797816
13/05/2004,29.11,0.012791877
12/05/2004,28.74,-0.005551714
11/05/2004,28.9,-0.001728609
10/05/2004,28.95,-0.016104511
07/05/2004,29.42,-0.024178478
06/05/2004,30.14,0.003656311
05/05/2004,30.03,0.018145659
04/05/2004,29.49,0.01365675
03/05/2004,29.09,-0.001717328
30/04/2004,29.14,-0.007861944
29/04/2004,29.37,-0.004755444
28/04/2004,29.51,-0.030042313
27/04/2004,30.41,0.004944793
26/04/2004,30.26,-0.001321004
23/04/2004,30.3,0
22/04/2004,30.3,0.021685587
21/04/2004,29.65,-0.024322372
20/04/2004,30.38,-0.012430647
19/04/2004,30.76,-0.01195684
16/04/2004,31.13,0.01390933
15/04/2004,30.7,-0.019355443
14/04/2004,31.3,-0.024614685
13/04/2004,32.08,-0.028577763
12/04/2004,33.01,0.01803503
08/04/2004,32.42,0.000617094
07/04/2004,32.4,-0.00584707
06/04/2004,32.59,-0.001226618
05/04/2004,32.63,0.012024193
02/04/2004,32.24,0.012484557
01/04/2004,31.84,0.010735815
31/03/2004,31.5,-0.011049836
30/03/2004,31.85,0.001885607
29/03/2004,31.79,0.006627766
26/03/2004,31.58,-0.008513373
25/03/2004,31.85,0.018058466
24/03/2004,31.28,-0.009228387
23/03/2004,31.57,-0.0135286
22/03/2004,32,-0.021639175
19/03/2004,32.7,0.001530222
18/03/2004,32.65,-0.008842869
17/03/2004,32.94,0.016837992
16/03/2004,32.39,0.0304051
15/03/2004,31.42,-0.02078815
12/03/2004,32.08,0.022380761
11/03/2004,31.37,-0.021757125
10/03/2004,32.06,-0.024342598
09/03/2004,32.85,-0.007581537
08/03/2004,33.1,-0.009621241
05/03/2004,33.42,0.009923401
04/03/2004,33.09,-0.003318754
03/03/2004,33.2,0.006042314
02/03/2004,33,
