Date,Close,INTC
09/12/2004,22.76,-0.010924295
08/12/2004,23.01,-0.020220091
07/12/2004,23.48,-0.022321415
06/12/2004,24.01,0.004173629
03/12/2004,23.91,0.051491425
02/12/2004,22.71,-0.017027261
01/12/2004,23.1,0.031664915
30/11/2004,22.38,-0.029931812
29/11/2004,23.06,-0.006483705
26/11/2004,23.21,-0.017087131
24/11/2004,23.61,0.010217203
23/11/2004,23.37,-0.030758692
22/11/2004,24.1,-0.002486533
19/11/2004,24.16,-0.02614528
18/11/2004,24.8,0.019544596
17/11/2004,24.32,0.019934215
16/11/2004,23.84,0.002940561
15/11/2004,23.77,0.003371263
12/11/2004,23.69,0.02219468
11/11/2004,23.17,0.01346968
10/11/2004,22.86,-0.009577783
09/11/2004,23.08,-0.006478105
08/11/2004,23.23,-0.005580611
05/11/2004,23.36,0.020761991
04/11/2004,22.88,0.009220702
03/11/2004,22.67,0.002650178
02/11/2004,22.61,0.007547206
01/11/2004,22.44,0.008053735
29/10/2004,22.26,-0.000449135
28/10/2004,22.27,0.012198028
27/10/2004,22,0.027651531
26/10/2004,21.4,0.004214476
25/10/2004,21.31,0.000469373
22/10/2004,21.3,-0.018144252
21/10/2004,21.69,0.011126679
20/10/2004,21.45,0.030771659
19/10/2004,20.8,0.000480885
18/10/2004,20.79,0.008695707
15/10/2004,20.61,0.004863823
14/10/2004,20.51,-0.023133562
13/10/2004,20.99,0.034410955
12/10/2004,20.28,-0.016141216
11/10/2004,20.61,0.002915454
08/10/2004,20.55,-0.033025255
07/10/2004,21.24,0.005192365
06/10/2004,21.13,-0.008951768
05/10/2004,21.32,0.008951768
04/10/2004,21.13,0.013339883
01/10/2004,20.85,0.038626166
30/09/2004,20.06,-0.00049838
29/09/2004,20.07,0.019623271
28/09/2004,19.68,-0.012121361
27/09/2004,19.92,-0.010486987
24/09/2004,20.13,-0.012342788
23/09/2004,20.38,-0.001960785
22/09/2004,20.42,-0.031809911
21/09/2004,21.08,0.007619084
20/09/2004,20.92,0.015900118
17/09/2004,20.59,0.023588317
16/09/2004,20.11,-0.015297609
15/09/2004,20.42,-0.016994825
14/09/2004,20.77,-0.001443349
13/09/2004,20.8,0.011119283
10/09/2004,20.57,0.019637352
09/09/2004,20.17,0.022563003
08/09/2004,19.72,-0.008583744
07/09/2004,19.89,-0.008012061
03/09/2004,20.05,-0.075852086
02/09/2004,21.63,0.00928943
01/09/2004,21.43,0.006554331
31/08/2004,21.29,-0.014455836
30/08/2004,21.6,-0.019257817
27/08/2004,22.02,0.011418256
26/08/2004,21.77,-0.008234264
25/08/2004,21.95,0.012838324
24/08/2004,21.67,-0.010101096
23/08/2004,21.89,0.012411099
20/08/2004,21.62,-0.017878083
19/08/2004,22.01,-0.009495889
18/08/2004,22.22,0.032474841
17/08/2004,21.51,0.004192878
16/08/2004,21.42,-0.006514681
13/08/2004,21.56,0.01495355
12/08/2004,21.24,-0.042402666
11/08/2004,22.16,-0.017002647
10/08/2004,22.54,-0.001330082
09/08/2004,22.57,-0.008822289
06/08/2004,22.77,-0.038764543
05/08/2004,23.67,-0.012594625
04/08/2004,23.97,-0.008309146
03/08/2004,24.17,-0.029755609
02/08/2004,24.9,0.021104679
30/07/2004,24.38,0.005758963
29/07/2004,24.24,0.032707318
28/07/2004,23.46,0.008131866
27/07/2004,23.27,0.012975961
26/07/2004,22.97,0.013146552
23/07/2004,22.67,-0.026122513
22/07/2004,23.27,0.030986551
21/07/2004,22.56,-0.029696505
20/07/2004,23.24,0.014301436
19/07/2004,22.91,0.007887859
16/07/2004,22.73,-0.018309143
15/07/2004,23.15,-0.009886176
14/07/2004,23.38,-0.111585752
13/07/2004,26.14,-0.003818256
12/07/2004,26.24,-0.012497796
09/07/2004,26.57,0.013260281
08/07/2004,26.22,-0.004566218
07/07/2004,26.34,0.008770314
06/07/2004,26.11,-0.008390591
02/07/2004,26.33,-0.025868359
01/07/2004,27.02,-0.02123844
30/06/2004,27.6,0
29/06/2004,27.6,0.008002953
28/06/2004,27.38,-0.014503517
25/06/2004,27.78,-0.006100862
24/06/2004,27.95,-0.020188396
23/06/2004,28.52,0.016973533
22/06/2004,28.04,0.018719049
21/06/2004,27.52,-0.004350986
18/06/2004,27.64,0.00036186
17/06/2004,27.63,-0.017578928
16/06/2004,28.12,-0.010963859
15/06/2004,28.43,0.015597622
14/06/2004,27.99,-0.022957039
10/06/2004,28.64,0.008415197
09/06/2004,28.4,-0.020561798
08/06/2004,28.99,0.008313176
07/06/2004,28.75,0.021445716
04/06/2004,28.14,0.026284141
03/06/2004,27.41,-0.021653679
02/06/2004,28.01,-0.011359725
01/06/2004,28.33,-0.007735622
28/05/2004,28.55,0.003508776
27/05/2004,28.45,0.002815912
26/05/2004,28.37,0.009562672
25/05/2004,28.1,0.012894161
24/05/2004,27.74,0.006872879
21/05/2004,27.55,0.005094625
20/05/2004,27.41,0.011005247
19/05/2004,27.11,-0.001474383
18/05/2004,27.15,0.011483734
17/05/2004,26.84,-0.007423939
14/05/2004,27.04,-0.014684552
13/05/2004,27.44,-0.004726422
12/05/2004,27.57,-0.007228076
11/05/2004,27.77,0.044926554
10/05/2004,26.55,0.003017731
07/05/2004,26.47,0.018685005
06/05/2004,25.98,-0.0084324
05/05/2004,26.2,-0.003048783
04/05/2004,26.28,0.009174376
03/05/2004,26.04,0.011976191
30/04/2004,25.73,-0.015426453
29/04/2004,26.13,-0.008384195
28/04/2004,26.35,-0.019914241
27/04/2004,26.88,-0.009994531
26/04/2004,27.15,-0.013899273
23/04/2004,27.53,0.037377154
22/04/2004,26.52,0.009090972
21/04/2004,26.28,0.008022966
20/04/2004,26.07,-0.023128993
19/04/2004,26.68,0.008658063
16/04/2004,26.45,-0.007908156
15/04/2004,26.66,-0.026283208
14/04/2004,27.37,-0.010901271
13/04/2004,27.67,0.002533021
12/04/2004,27.6,0.00836825
08/04/2004,27.37,-0.009092625
07/04/2004,27.62,-0.023261024
06/04/2004,28.27,-0.009855764
05/04/2004,28.55,0.015175869
02/04/2004,28.12,0.026668247
01/04/2004,27.38,0.006595847
31/03/2004,27.2,-0.008420332
30/03/2004,27.43,-0.009434032
29/03/2004,27.69,0.011258517
26/03/2004,27.38,-0.014863424
25/03/2004,27.79,0.046400076
24/03/2004,26.53,0.014044642
23/03/2004,26.16,-0.002672267
22/03/2004,26.23,-0.009863509
19/03/2004,26.49,-0.02644967
18/03/2004,27.2,-0.02145927
17/03/2004,27.79,0.022930941
16/03/2004,27.16,0.002211575
15/03/2004,27.1,-0.021537609
12/03/2004,27.69,0.022275889
11/03/2004,27.08,-0.008457487
10/03/2004,27.31,-0.024237034
09/03/2004,27.98,0.010057556
08/03/2004,27.7,-0.044137791
05/03/2004,28.95,-0.023891921
04/03/2004,29.65,0.020787935
03/03/2004,29.04,-0.019100171
02/03/2004,29.6,
