Date,Close,BAC
10/12/2004,45.88,-0.006950506
09/12/2004,46.2,0.001949952
08/12/2004,46.11,0.005654648
07/12/2004,45.85,-0.014077114
06/12/2004,46.5,0.003878479
03/12/2004,46.32,-0.002156568
02/12/2004,46.42,-0.003655525
01/12/2004,46.59,0.006892123
30/11/2004,46.27,-0.001511716
29/11/2004,46.34,-0.002801424
26/11/2004,46.47,0.000215216
24/11/2004,46.46,0.001292268
23/11/2004,46.4,0.003021802
22/11/2004,46.26,0.008902458
19/11/2004,45.85,-0.012139755
18/11/2004,46.41,-0.003870973
17/11/2004,46.59,-0.003856046
16/11/2004,46.77,-0.011902372
15/11/2004,47.33,-0.002321411
12/11/2004,47.44,0.006980462
11/11/2004,47.11,0.018856355
10/11/2004,46.23,0.00651044
09/11/2004,45.93,-0.000870511
08/11/2004,45.97,0.000435161
05/11/2004,45.95,-0.006507615
04/11/2004,46.25,0.013276939
03/11/2004,45.64,0.010351375
02/11/2004,45.17,0.001329198
01/11/2004,45.11,0.007119051
29/10/2004,44.79,0.006046374
28/10/2004,44.52,0.003600364
27/10/2004,44.36,0.011107447
26/10/2004,43.87,0.005714954
25/10/2004,43.62,-0.004118057
22/10/2004,43.8,-0.002508267
21/10/2004,43.91,0.004336421
20/10/2004,43.72,-0.014532499
19/10/2004,44.36,-0.013879784
18/10/2004,44.98,-0.000222296
15/10/2004,44.99,0.017715454
14/10/2004,44.2,-0.018159898
13/10/2004,45.01,-0.011486762
12/10/2004,45.53,0.002639104
11/10/2004,45.41,0.005963574
08/10/2004,45.14,-0.006403908
07/10/2004,45.43,0.00397001
06/10/2004,45.25,0.011781841
05/10/2004,44.72,0.00830812
04/10/2004,44.35,0.004293307
01/10/2004,44.16,0.018974166
30/09/2004,43.33,-0.00598253
29/09/2004,43.59,-0.002062565
28/09/2004,43.68,-0.003200003
27/09/2004,43.82,-0.003644651
24/09/2004,43.98,0.009366145
23/09/2004,43.57,-0.008000957
22/09/2004,43.92,-0.017156177
21/09/2004,44.68,0.006962409
20/09/2004,44.37,-0.006514681
17/09/2004,44.66,0.007191042
16/09/2004,44.34,0.003841379
15/09/2004,44.17,-0.004066883
14/09/2004,44.35,-0.002926941
13/09/2004,44.48,-0.002694209
10/09/2004,44.6,0.005170294
09/09/2004,44.37,0.005877051
08/09/2004,44.11,-0.003620733
07/09/2004,44.27,0.015020765
03/09/2004,43.61,-0.005488237
02/09/2004,43.85,0.004571437
01/09/2004,43.65,-0.030014664
31/08/2004,44.98,0.00915696
30/08/2004,44.57,-0.691687736
27/08/2004,89.01,0.00914176
26/08/2004,88.2,-0.005427422
25/08/2004,88.68,-0.000112759
24/08/2004,88.69,0.004407036
23/08/2004,88.3,-0.002262444
20/08/2004,88.5,0.009536857
19/08/2004,87.66,0.002398494
18/08/2004,87.45,0.006539345
17/08/2004,86.88,0.009018445
16/08/2004,86.1,0.013328854
13/08/2004,84.96,-0.004111123
12/08/2004,85.31,-0.002575511
11/08/2004,85.53,0.006215935
10/08/2004,85,0.012668138
09/08/2004,83.93,0.000238322
06/08/2004,83.91,0.000119182
05/08/2004,83.9,-0.014201422
04/08/2004,85.1,-0.008308514
03/08/2004,85.81,0.001632844
02/08/2004,85.67,0.007733809
30/07/2004,85.01,0.000470644
29/07/2004,84.97,0.000470865
28/07/2004,84.93,-0.000823869
27/07/2004,85,-0.003171436
26/07/2004,85.27,0.004819853
23/07/2004,84.86,-0.000117834
22/07/2004,84.87,0.011375878
21/07/2004,83.91,-0.015960615
20/07/2004,85.26,-0.00140647
19/07/2004,85.38,0.01071544
16/07/2004,84.47,0.007366953
15/07/2004,83.85,-0.005352377
14/07/2004,84.3,-0.009797635
13/07/2004,85.13,0.003294508
12/07/2004,84.85,0.011140196
09/07/2004,83.91,0.003581666
08/07/2004,83.61,-0.007388022
07/07/2004,84.23,0.006790186
06/07/2004,83.66,-0.006790186
02/07/2004,84.23,0.002972477
01/07/2004,83.98,-0.00759197
30/06/2004,84.62,0.000591051
29/06/2004,84.57,-0.001772107
28/06/2004,84.72,0.008534902
25/06/2004,84,-0.016997576
24/06/2004,85.44,0.007872669
23/06/2004,84.77,0.002953514
22/06/2004,84.52,-0.004956932
21/06/2004,84.94,0.005075254
18/06/2004,84.51,0.00998938
17/06/2004,83.67,-0.003102628
16/06/2004,83.93,-0.003568034
15/06/2004,84.23,0.020146982
14/06/2004,82.55,-0.019909509
10/06/2004,84.21,0.007868424
09/06/2004,83.55,-0.007155666
08/06/2004,84.15,-0.005687893
07/06/2004,84.63,0.012245294
04/06/2004,83.6,0.006841532
03/06/2004,83.03,-0.001203659
02/06/2004,83.13,0.001083228
01/06/2004,83.04,-0.001083228
28/05/2004,83.13,0.006274909
27/05/2004,82.61,-0.003986716
26/05/2004,82.94,0.006046699
25/05/2004,82.44,0.010854427
24/05/2004,81.55,0.000981475
21/05/2004,81.47,0.001842866
20/05/2004,81.32,0.008273184
19/05/2004,80.65,-0.002476781
18/05/2004,80.85,0.012195273
17/05/2004,79.87,-0.004123202
14/05/2004,80.2,0.000249408
13/05/2004,80.18,-0.001993522
12/05/2004,80.34,0.024061122
11/05/2004,78.43,0.006523848
10/05/2004,77.92,-0.008052705
07/05/2004,78.55,-0.019540489
06/05/2004,80.1,-0.018185693
05/05/2004,81.57,0.000613158
04/05/2004,81.52,0.006646178
03/05/2004,80.98,0.006069257
30/04/2004,80.49,-0.001985851
29/04/2004,80.65,-0.003095019
28/04/2004,80.9,-0.010941163
27/04/2004,81.79,0.006624166
26/04/2004,81.25,-0.002458514
23/04/2004,81.45,0.00073692
22/04/2004,81.39,0.010001936
21/04/2004,80.58,0.006224345
20/04/2004,80.08,-0.01339638
19/04/2004,81.16,0.004693105
16/04/2004,80.78,0.006208886
15/04/2004,80.28,0.002369522
14/04/2004,80.09,-0.005106182
13/04/2004,80.5,-0.018096142
12/04/2004,81.97,0.011287078
08/04/2004,81.05,-0.004923087
07/04/2004,81.45,-0.006729912
06/04/2004,82,0.009188426
05/04/2004,81.25,0.009149421
02/04/2004,80.51,-0.011853454
01/04/2004,81.47,0.006032644
31/03/2004,80.98,-0.009708218
30/03/2004,81.77,0.008967568
29/03/2004,81.04,0.011667006
26/03/2004,80.1,0.004504512
25/03/2004,79.74,0.018096033
24/03/2004,78.31,-0.002805409
23/03/2004,78.53,-0.00254356
22/03/2004,78.73,-0.014125597
19/03/2004,79.85,-0.00287626
18/03/2004,80.08,-0.004609738
17/03/2004,80.45,0.004235183
16/03/2004,80.11,0.009028274
15/03/2004,79.39,-0.01164624
12/03/2004,80.32,0.009632901
11/03/2004,79.55,-0.005515872
10/03/2004,79.99,-0.022008801
09/03/2004,81.77,-0.008160328
08/03/2004,82.44,-0.003632405
05/03/2004,82.74,0.007521569
04/03/2004,82.12,-0.00607019
03/03/2004,82.62,0.001453489
02/03/2004,82.5,
