Date,Close,MDLZ
09/12/2004,34.55,0.007262196
08/12/2004,34.3,-0.006103783
07/12/2004,34.51,-0.005778693
06/12/2004,34.71,0.013049337
03/12/2004,34.26,-0.015064016
02/12/2004,34.78,0.005767029
01/12/2004,34.58,0.011049836
30/11/2004,34.2,-0.015953928
29/11/2004,34.75,-0.00172513
26/11/2004,34.81,0.007786629
24/11/2004,34.54,-0.006924436
23/11/2004,34.78,0.005767029
22/11/2004,34.58,0.015739177
19/11/2004,34.04,-0.018338456
18/11/2004,34.67,-0.002592541
17/11/2004,34.76,0.00519182
16/11/2004,34.58,-0.002887672
15/11/2004,34.68,-0.005750447
12/11/2004,34.88,-0.003434462
11/11/2004,35,0.004294924
10/11/2004,34.85,0.013869046
09/11/2004,34.37,-0.003195355
08/11/2004,34.48,-0.007512315
05/11/2004,34.74,0.006352895
04/11/2004,34.52,0.032085166
03/11/2004,33.43,-0.000598086
02/11/2004,33.45,-0.006852403
01/11/2004,33.68,0.011046537
29/10/2004,33.31,-0.00120012
28/10/2004,33.35,0.003003005
27/10/2004,33.25,0.013016681
26/10/2004,32.82,0.014424065
25/10/2004,32.35,-0.006163348
22/10/2004,32.55,-0.005820203
21/10/2004,32.74,-0.005178991
20/10/2004,32.91,0.014384334
19/10/2004,32.44,0.003396638
18/10/2004,32.33,0.005894231
15/10/2004,32.14,0.017894058
14/10/2004,31.57,0.007950431
13/10/2004,31.32,0.004800777
12/10/2004,31.17,-0.001282463
11/10/2004,31.21,-0.003198979
08/10/2004,31.31,-0.008586473
07/10/2004,31.58,-0.012273954
06/10/2004,31.97,0.01799007
05/10/2004,31.4,-0.009508788
04/10/2004,31.7,0.000315507
01/10/2004,31.69,-0.000946223
30/09/2004,31.72,-0.005658613
29/09/2004,31.9,-0.001566171
28/09/2004,31.95,0.01101506
27/09/2004,31.6,0.004440223
24/09/2004,31.46,0.002227527
23/09/2004,31.39,-0.000318522
22/09/2004,31.4,-0.01892801
21/09/2004,32,-0.01242252
20/09/2004,32.4,-0.003696862
17/09/2004,32.52,0.01331083
16/09/2004,32.09,0.004998448
15/09/2004,31.93,0.003450984
14/09/2004,31.82,0.000628733
13/09/2004,31.8,0.012976919
10/09/2004,31.39,-0.006034638
09/09/2004,31.58,0.004125026
08/09/2004,31.45,-0.011067307
07/09/2004,31.8,0.009478744
03/09/2004,31.5,-0.00031741
02/09/2004,31.51,0.006686858
01/09/2004,31.3,0.000639182
31/08/2004,31.28,0.002881385
30/08/2004,31.19,-0.008619367
27/08/2004,31.46,-0.002856691
26/08/2004,31.55,0.006040394
25/08/2004,31.36,0.002234638
24/08/2004,31.29,0.001279181
23/08/2004,31.25,-0.004469995
20/08/2004,31.39,0.018001129
19/08/2004,30.83,0.004877265
18/08/2004,30.68,0.006540246
17/08/2004,30.48,0.001641767
16/08/2004,30.43,0.018909172
13/08/2004,29.86,0.003354582
12/08/2004,29.76,0.001008573
11/08/2004,29.73,0.005734541
10/08/2004,29.56,-0.003040029
09/08/2004,29.65,-0.001011293
06/08/2004,29.68,-0.005376357
05/08/2004,29.84,-0.007012886
04/08/2004,30.05,-0.003322262
03/08/2004,30.15,-0.002980628
02/08/2004,30.24,-0.010199134
30/07/2004,30.55,0.000982479
29/07/2004,30.52,0.005915232
28/07/2004,30.34,-0.008533035
27/07/2004,30.6,0.002617803
26/07/2004,30.52,0.000327708
23/07/2004,30.51,-0.020438668
22/07/2004,31.14,-0.011176869
21/07/2004,31.49,-0.009796255
20/07/2004,31.8,0.021294305
19/07/2004,31.13,0.027024272
16/07/2004,30.3,-0.01017904
15/07/2004,30.61,-0.021012572
14/07/2004,31.26,0.005774799
13/07/2004,31.08,-0.00896867
12/07/2004,31.36,0
09/07/2004,31.36,-0.006674107
08/07/2004,31.57,0.007950431
07/07/2004,31.32,-0.007316718
06/07/2004,31.55,0.016941431
02/07/2004,31.02,-0.005144706
01/07/2004,31.18,-0.015908703
30/06/2004,31.68,0.015267472
29/06/2004,31.2,0.00643089
28/06/2004,31,0.011028331
25/06/2004,30.66,-0.002931121
24/06/2004,30.75,-0.000975134
23/06/2004,30.78,-0.005184717
22/06/2004,30.94,0.002913095
21/06/2004,30.85,-0.011281344
18/06/2004,31.2,0.010957248
17/06/2004,30.86,0.002595719
16/06/2004,30.78,0.00130039
15/06/2004,30.74,0.00065083
14/06/2004,30.72,-0.008427927
10/06/2004,30.98,0.015287336
09/06/2004,30.51,-0.001637466
08/06/2004,30.56,-0.002614381
07/06/2004,30.64,0.012149222
04/06/2004,30.27,-0.013779746
03/06/2004,30.69,0.021074208
02/06/2004,30.05,0.005004181
01/06/2004,29.9,0.001338688
28/05/2004,29.86,-0.00567709
27/05/2004,30.03,0.000666223
26/05/2004,30.01,0.004341299
25/05/2004,29.88,-0.002339964
24/05/2004,29.95,0.001002171
21/05/2004,29.92,-0.001002171
20/05/2004,29.95,-0.017541406
19/05/2004,30.48,-0.004256022
18/05/2004,30.61,-0.009753003
17/05/2004,30.91,-0.002262079
14/05/2004,30.98,0.012341826
13/05/2004,30.6,-0.018456085
12/05/2004,31.17,-0.013384521
11/05/2004,31.59,-0.000316506
10/05/2004,31.6,-0.015075662
07/05/2004,32.08,-0.014544586
06/05/2004,32.55,-0.002454742
05/05/2004,32.63,-0.007024002
04/05/2004,32.86,-0.006672758
03/05/2004,33.08,0.005152307
30/04/2004,32.91,0
29/04/2004,32.91,0.000303905
28/04/2004,32.9,-0.004851435
27/04/2004,33.06,0.008505519
26/04/2004,32.78,-0.009412549
23/04/2004,33.09,0.004239861
22/04/2004,32.95,0.026135231
21/04/2004,32.1,0.026196859
20/04/2004,31.27,-0.003830199
19/04/2004,31.39,0.000956175
16/04/2004,31.36,0.002234638
15/04/2004,31.29,0.009633986
14/04/2004,30.99,0.004852023
13/04/2004,30.84,-0.007751977
12/04/2004,31.08,-0.011834458
08/04/2004,31.45,-0.001588563
07/04/2004,31.5,-0.009478744
06/04/2004,31.8,-0.012500163
05/04/2004,32.2,0.010615148
02/04/2004,31.86,-0.002820876
01/04/2004,31.95,-0.001876173
31/03/2004,32.01,0.009416265
30/03/2004,31.71,-0.004719216
29/03/2004,31.86,0.013906672
26/03/2004,31.42,-0.002542913
25/03/2004,31.5,-0.003802286
24/03/2004,31.62,-0.016933613
23/03/2004,32.16,0.001555936
22/03/2004,32.11,-0.011149078
19/03/2004,32.47,-0.007975502
18/03/2004,32.73,-0.004572482
17/03/2004,32.88,0.014706147
16/03/2004,32.4,-0.003696862
15/03/2004,32.52,-0.008573231
12/03/2004,32.8,-0.005472802
11/03/2004,32.98,-0.034861269
10/03/2004,34.15,-0.010196738
09/03/2004,34.5,0.008441325
08/03/2004,34.21,0.002634276
05/03/2004,34.12,0.017741447
04/03/2004,33.52,-0.003573559
03/03/2004,33.64,-0.01064469
02/03/2004,34,
