Date,Close,NKE
08/12/2004,86.7,0.010201804
07/12/2004,85.82,-0.009740337
06/12/2004,86.66,-0.000692121
03/12/2004,86.72,0.000230654
02/12/2004,86.7,0.001731602
01/12/2004,86.55,0.022079047
30/11/2004,84.66,-0.012676226
29/11/2004,85.74,0.007609941
26/11/2004,85.09,-0.003987807
24/11/2004,85.43,0.006930197
23/11/2004,84.84,0.013050369
22/11/2004,83.74,0.014918467
19/11/2004,82.5,-0.029852963
18/11/2004,85,-0.011579754
17/11/2004,85.99,0.00594858
16/11/2004,85.48,-0.011052407
15/11/2004,86.43,0.000347162
12/11/2004,86.4,0.016454073
11/11/2004,84.99,0.008151738
10/11/2004,84.3,-0.006031595
09/11/2004,84.81,0.002242815
08/11/2004,84.62,-0.017571027
05/11/2004,86.12,0.008746921
04/11/2004,85.37,0.027311125
03/11/2004,83.07,0.010041824
02/11/2004,82.24,0.00781254
01/11/2004,81.6,0.003560252
29/10/2004,81.31,0.002462752
28/10/2004,81.11,-0.004796762
27/10/2004,81.5,0.00887361
26/10/2004,80.78,0.010703276
25/10/2004,79.92,0.010186845
22/10/2004,79.11,-0.021013906
21/10/2004,80.79,0.014211159
20/10/2004,79.65,-0.007753916
19/10/2004,80.27,0.004620099
18/10/2004,79.9,0.022785796
15/10/2004,78.1,0.009390948
14/10/2004,77.37,-0.002710553
13/10/2004,77.58,-0.005783706
12/10/2004,78.03,-0.013240168
11/10/2004,79.07,-0.000252908
08/10/2004,79.09,-0.006553269
07/10/2004,79.61,-0.005761539
06/10/2004,80.07,0.004757145
05/10/2004,79.69,-0.001128739
04/10/2004,79.78,-0.001252662
01/10/2004,79.88,0.013612512
30/09/2004,78.8,0.003432279
29/09/2004,78.53,-0.014788868
28/09/2004,79.7,0.005031457
27/09/2004,79.3,-0.005031457
24/09/2004,79.7,0.007683141
23/09/2004,79.09,0.001645049
22/09/2004,78.96,-0.004927052
21/09/2004,79.35,0.01715962
20/09/2004,78,0.01863408
17/09/2004,76.56,-0.005730675
16/09/2004,77,0.009132484
15/09/2004,76.3,0.008159014
14/09/2004,75.68,0.001983996
13/09/2004,75.53,-0.001587512
10/09/2004,75.65,0.009563096
09/09/2004,74.93,-0.031786233
08/09/2004,77.35,0.00194112
07/09/2004,77.2,0.005064617
03/09/2004,76.81,0.001693922
02/09/2004,76.68,0.0078555
01/09/2004,76.08,0.01017249
31/08/2004,75.31,0.00773131
30/08/2004,74.73,-0.016193611
27/08/2004,75.95,-0.000131657
26/08/2004,75.96,0.012052328
25/08/2004,75.05,0.007758198
24/08/2004,74.47,0.007142406
23/08/2004,73.94,-0.004318495
20/08/2004,74.26,0.008248306
19/08/2004,73.65,0.009138712
18/08/2004,72.98,0.019090357
17/08/2004,71.6,-0.002789402
16/08/2004,71.8,0.029827641
13/08/2004,69.69,0.001723396
12/08/2004,69.57,-0.010722813
11/08/2004,70.32,-0.007649846
10/08/2004,70.86,0.012639521
09/08/2004,69.97,0.009477383
06/08/2004,69.31,-0.024935395
05/08/2004,71.06,-0.028303776
04/08/2004,73.1,0.005486982
03/08/2004,72.7,-0.012846972
02/08/2004,73.64,0.01270943
30/07/2004,72.71,-0.002609712
29/07/2004,72.9,0.029229638
28/07/2004,70.8,0.000706464
27/07/2004,70.75,0.011228886
26/07/2004,69.96,-0.004421315
23/07/2004,70.27,-0.016512971
22/07/2004,71.44,-0.003214313
21/07/2004,71.67,-0.012892672
20/07/2004,72.6,0.001516301
19/07/2004,72.49,-0.013836785
16/07/2004,73.5,0.003953383
15/07/2004,73.21,0.006303118
14/07/2004,72.75,-0.015683922
13/07/2004,73.9,-0.002837648
12/07/2004,74.11,-0.005114412
09/07/2004,74.49,0.008493479
08/07/2004,73.86,-0.017447765
07/07/2004,75.16,0.002531141
06/07/2004,74.97,-0.004524895
02/07/2004,75.31,0.000265604
01/07/2004,75.29,-0.006091121
30/06/2004,75.75,0.004896457
29/06/2004,75.38,-0.006874697
28/06/2004,75.9,0.007803756
25/06/2004,75.31,0.039406629
24/06/2004,72.4,0.001520492
23/06/2004,72.29,0.008195059
22/06/2004,71.7,0.007138388
21/06/2004,71.19,-0.006022005
18/06/2004,71.62,-0.002510111
17/06/2004,71.8,-0.001669914
16/06/2004,71.92,0.003342621
15/06/2004,71.68,0.006297691
14/06/2004,71.23,-0.000280741
10/06/2004,71.25,0.010582109
09/06/2004,70.5,0.000283728
08/06/2004,70.48,0.002414945
07/06/2004,70.31,0.014757772
04/06/2004,69.28,-0.013192047
03/06/2004,70.2,-0.006248245
02/06/2004,70.64,-0.005505767
01/06/2004,71.03,-0.001688002
28/05/2004,71.15,0.002955875
27/05/2004,70.94,0.000705069
26/05/2004,70.89,0.003391271
25/05/2004,70.65,0.024356505
24/05/2004,68.95,0.021550347
21/05/2004,67.48,0.015682496
20/05/2004,66.43,-0.001654509
19/05/2004,66.54,0.000601323
18/05/2004,66.5,0.006789917
17/05/2004,66.05,-0.024526428
14/05/2004,67.69,-0.0067727
13/05/2004,68.15,0.002203453
12/05/2004,68,0.00678769
11/05/2004,67.54,0.017022958
10/05/2004,66.4,-0.002556969
07/05/2004,66.57,-0.026387538
06/05/2004,68.35,-0.034510973
05/05/2004,70.75,0.004249298
04/05/2004,70.45,-0.008902765
03/05/2004,71.08,-0.01216543
30/04/2004,71.95,-0.002637242
29/04/2004,72.14,-0.020172211
28/04/2004,73.61,-0.011346873
27/04/2004,74.45,0.012298283
26/04/2004,73.54,-0.021922739
23/04/2004,75.17,-0.006629566
22/04/2004,75.67,0.002911595
21/04/2004,75.45,-0.003968259
20/04/2004,75.75,-0.007496583
19/04/2004,76.32,0.005386599
16/04/2004,75.91,0.004224429
15/04/2004,75.59,-0.002906211
14/04/2004,75.81,-0.007490672
13/04/2004,76.38,-0.011196576
12/04/2004,77.24,0.006103519
08/04/2004,76.77,0.000260552
07/04/2004,76.75,-0.008304187
06/04/2004,77.39,-0.008876369
05/04/2004,78.08,0.018614808
02/04/2004,76.64,0.003267336
01/04/2004,76.39,-0.019188972
31/03/2004,77.87,0.013575747
30/03/2004,76.82,0.002867946
29/03/2004,76.6,0.004579661
26/03/2004,76.25,-0.003011853
25/03/2004,76.48,-0.001567808
24/03/2004,76.6,0.003924138
23/03/2004,76.3,-0.003663008
22/03/2004,76.58,-0.003779737
19/03/2004,76.87,0.00065066
18/03/2004,76.82,0.008759944
17/03/2004,76.15,0.013751374
16/03/2004,75.11,0.009497764
15/03/2004,74.4,-0.005361943
12/03/2004,74.8,0.001605566
11/03/2004,74.68,-0.026037287
10/03/2004,76.65,-0.000130455
09/03/2004,76.66,0.028715172
08/03/2004,74.49,-0.004553986
05/03/2004,74.83,0.00147108
04/03/2004,74.72,0.011982641
03/03/2004,73.83,-0.000406256
02/03/2004,73.86,
