Date,Close,MS
10/12/2004,53.7,0.022409374
09/12/2004,52.51,-0.002282672
08/12/2004,52.63,-0.000189988
07/12/2004,52.64,-0.011897034
06/12/2004,53.27,0.003761524
03/12/2004,53.07,0.017679388
02/12/2004,52.14,0.003073379
01/12/2004,51.98,0.023947411
30/11/2004,50.75,-0.007459791
29/11/2004,51.13,0.000195599
26/11/2004,51.12,-0.004489126
24/11/2004,51.35,-0.002916871
23/11/2004,51.5,-0.00869991
22/11/2004,51.95,-0.005949543
19/11/2004,52.26,-0.024944604
18/11/2004,53.58,0.006553717
17/11/2004,53.23,0.01361852
16/11/2004,52.51,-0.013054769
15/11/2004,53.2,0.001316656
12/11/2004,53.13,0.018617559
11/11/2004,52.15,0.011378003
10/11/2004,51.56,-0.008497541
09/11/2004,52,-0.017726567
08/11/2004,52.93,-0.015373381
05/11/2004,53.75,-0.000557984
04/11/2004,53.78,0.016120312
03/11/2004,52.92,0.014657158
02/11/2004,52.15,-0.000766724
01/11/2004,52.19,0.021302122
29/10/2004,51.09,-0.014380349
28/10/2004,51.83,0.011839051
27/10/2004,51.22,0.039220713
26/10/2004,49.25,0.024043077
25/10/2004,48.08,-0.004979263
22/10/2004,48.32,-0.007833476
21/10/2004,48.7,0.018653391
20/10/2004,47.8,-0.008748233
19/10/2004,48.22,-0.012775776
18/10/2004,48.84,0.012361097
15/10/2004,48.24,0.019678257
14/10/2004,47.3,-0.021955926
13/10/2004,48.35,-0.011311175
12/10/2004,48.9,0.002047084
11/10/2004,48.8,0.010298752
08/10/2004,48.3,-0.011732151
07/10/2004,48.87,-0.011798347
06/10/2004,49.45,-0.00141457
05/10/2004,49.52,-0.021574948
04/10/2004,50.6,0.000790826
01/10/2004,50.56,0.025236669
30/09/2004,49.3,-0.004048589
29/09/2004,49.5,0.013218291
28/09/2004,48.85,0.001639009
27/09/2004,48.77,-0.025507456
24/09/2004,50.03,0.010246197
23/09/2004,49.52,0.016287005
22/09/2004,48.72,-0.072435216
21/09/2004,52.38,0.027483828
20/09/2004,50.96,-0.009569451
17/09/2004,51.45,-0.015429429
16/09/2004,52.25,0.011549695
15/09/2004,51.65,-0.010209084
14/09/2004,52.18,-0.001149205
13/09/2004,52.24,-0.013499587
10/09/2004,52.95,0.01887388
09/09/2004,51.96,-0.004608303
08/09/2004,52.2,-0.009912395
07/09/2004,52.72,0.033169257
03/09/2004,51,-0.004889985
02/09/2004,51.25,0.017716999
01/09/2004,50.35,-0.007518832
31/08/2004,50.73,0.002565875
30/08/2004,50.6,-0.018988532
27/08/2004,51.57,-0.008111284
26/08/2004,51.99,0.019617993
25/08/2004,50.98,0.022816187
24/08/2004,49.83,-0.007397814
23/08/2004,50.2,-0.00199005
20/08/2004,50.3,0.015022816
19/08/2004,49.55,-0.005434249
18/08/2004,49.82,0.00927613
17/08/2004,49.36,0.018814461
16/08/2004,48.44,0.024450074
13/08/2004,47.27,0.000423191
12/08/2004,47.25,-0.012827429
11/08/2004,47.86,-0.006041056
10/08/2004,48.15,0.025237933
09/08/2004,46.95,0.003200003
06/08/2004,46.8,-0.026567027
05/08/2004,48.06,-0.019982125
04/08/2004,49.03,-0.005694545
03/08/2004,49.31,-0.003441647
02/08/2004,49.48,0.003036132
30/07/2004,49.33,-0.011488588
29/07/2004,49.9,0.02229069
28/07/2004,48.8,0.003078504
27/07/2004,48.65,0.02602958
26/07/2004,47.4,-0.012578782
23/07/2004,48,-0.007885494
22/07/2004,48.38,0.010597502
21/07/2004,47.87,-0.012249712
20/07/2004,48.46,0.02106219
19/07/2004,47.45,0.00804067
16/07/2004,47.07,-0.018731475
15/07/2004,47.96,-0.023288018
14/07/2004,49.09,-0.008317322
13/07/2004,49.5,-0.01682732
12/07/2004,50.34,0.006776984
09/07/2004,50,0.003606496
08/07/2004,49.82,-0.001203611
07/07/2004,49.88,-0.021813278
06/07/2004,50.98,-0.013443943
02/07/2004,51.67,0.00135567
01/07/2004,51.6,-0.022421175
30/06/2004,52.77,0.007608939
29/06/2004,52.37,0.000955201
28/06/2004,52.32,-0.002290952
25/06/2004,52.44,-0.007030908
24/06/2004,52.81,0.005887397
23/06/2004,52.5,0.006688988
22/06/2004,52.15,0.017408563
21/06/2004,51.25,-0.007774578
18/06/2004,51.65,0.000581001
17/06/2004,51.62,-0.010023214
16/06/2004,52.14,0.019560999
15/06/2004,51.13,-0.021094154
14/06/2004,52.22,-0.019156584
10/06/2004,53.23,-0.012508331
09/06/2004,53.9,-0.012170536
08/06/2004,54.56,-0.001465202
07/06/2004,54.64,0.029908424
04/06/2004,53.03,0.019614073
03/06/2004,52,-0.024317308
02/06/2004,53.28,-0.000937998
01/06/2004,53.33,-0.003369528
28/05/2004,53.51,-0.010040992
27/05/2004,54.05,-0.002771364
26/05/2004,54.2,0.005921557
25/05/2004,53.88,0.011198325
24/05/2004,53.28,0.014176591
21/05/2004,52.53,0.005153175
20/05/2004,52.26,0.004987542
19/05/2004,52,0.013163179
18/05/2004,51.32,0.013931355
17/05/2004,50.61,-0.028631813
14/05/2004,52.08,-0.010885241
13/05/2004,52.65,-0.002466092
12/05/2004,52.78,0.006462672
11/05/2004,52.44,0.00650471
10/05/2004,52.1,0.003075743
07/05/2004,51.94,-0.007289501
06/05/2004,52.32,-0.003434462
05/05/2004,52.5,0.000381025
04/05/2004,52.48,0.019433031
03/05/2004,51.47,0.001555513
30/04/2004,51.39,-0.01869934
29/04/2004,52.36,-0.00076365
28/04/2004,52.4,-0.022082619
27/04/2004,53.57,-0.001678635
26/04/2004,53.66,0.011810054
23/04/2004,53.03,-0.008449961
22/04/2004,53.48,0.013175421
21/04/2004,52.78,-0.004914015
20/04/2004,53.04,-0.022925242
19/04/2004,54.27,-0.004779421
16/04/2004,54.53,0.019069355
15/04/2004,53.5,0.002807676
14/04/2004,53.35,-0.019857756
13/04/2004,54.42,-0.034850507
12/04/2004,56.35,0.002665484
08/04/2004,56.2,-0.005323881
07/04/2004,56.5,-0.007933052
06/04/2004,56.95,0.006164705
05/04/2004,56.6,-0.002646671
02/04/2004,56.75,-0.008247831
01/04/2004,57.22,-0.001397136
31/03/2004,57.3,0.002446271
30/03/2004,57.16,0.007022501
29/03/2004,56.76,0.000528681
26/03/2004,56.73,0.003177969
25/03/2004,56.55,0.011560822
24/03/2004,55.9,-0.027524673
23/03/2004,57.46,-0.01348335
22/03/2004,58.24,-0.023250941
19/03/2004,59.61,-0.005020091
18/03/2004,59.91,-0.009138553
17/03/2004,60.46,0.020722667
16/03/2004,59.22,0.000337781
15/03/2004,59.2,-0.02436296
12/03/2004,60.66,0.021832381
11/03/2004,59.35,-0.001515279
10/03/2004,59.44,-0.01850207
09/03/2004,60.55,-0.007240446
08/03/2004,60.99,-0.019966575
05/03/2004,62.22,0.005317876
04/03/2004,61.89,0.010558045
03/03/2004,61.24,0.006881889
02/03/2004,60.82,
