Date,Close,AMGN
15/12/2004,63.54,-0.012822693
14/12/2004,64.36,0.006390794
13/12/2004,63.95,0
10/12/2004,63.95,-0.005924557
09/12/2004,64.33,0.019780865
08/12/2004,63.07,0.017917613
07/12/2004,61.95,-0.014582423
06/12/2004,62.86,0.013614369
03/12/2004,62.01,-0.014886229
02/12/2004,62.94,0.03196398
01/12/2004,60.96,0.015206905
30/11/2004,60.04,-0.011591453
29/11/2004,60.74,0.008764008
26/11/2004,60.21,-0.003978126
24/11/2004,60.45,0.008305696
23/11/2004,59.95,-0.006981411
22/11/2004,60.37,0.008149733
19/11/2004,59.88,-0.003334448
18/11/2004,60.08,0.003501463
17/11/2004,59.87,0.000501211
16/11/2004,59.84,-0.001336006
15/11/2004,59.92,-0.000834098
12/11/2004,59.97,0.001501878
11/11/2004,59.88,0.009058945
10/11/2004,59.34,-0.008056438
09/11/2004,59.82,-0.003837495
08/11/2004,60.05,-0.010106954
05/11/2004,60.66,0.027747058
04/11/2004,59,0.007656354
03/11/2004,58.55,0.06272974
02/11/2004,54.99,-0.012290052
01/11/2004,55.67,-0.020094924
29/10/2004,56.8,0.00671262
28/10/2004,56.42,0.007114936
27/10/2004,56.02,0.019831189
26/10/2004,54.92,0.032007172
25/10/2004,53.19,0.009254953
22/10/2004,52.7,-0.029540379
21/10/2004,54.28,-0.038490613
20/10/2004,56.41,-0.004069002
19/10/2004,56.64,0.000176569
18/10/2004,56.63,0.025213674
15/10/2004,55.22,0.02234116
14/10/2004,54,-0.018167304
13/10/2004,54.99,-0.012290052
12/10/2004,55.67,-0.003944071
11/10/2004,55.89,0.003944071
08/10/2004,55.67,-0.015860619
07/10/2004,56.56,-0.017873264
06/10/2004,57.58,0.001390337
05/10/2004,57.5,-0.002258318
04/10/2004,57.63,-0.002253229
01/10/2004,57.76,0.016584128
30/09/2004,56.81,-0.020558215
29/09/2004,57.99,0.011097738
28/09/2004,57.35,0.012457394
27/09/2004,56.64,-0.008788947
24/09/2004,57.14,-0.007497202
23/09/2004,57.57,0
22/09/2004,57.57,-0.017050271
21/09/2004,58.56,0.011334485
20/09/2004,57.9,-0.002931795
17/09/2004,58.07,-0.002064339
16/09/2004,58.19,0.00068764
15/09/2004,58.15,-0.003262085
14/09/2004,58.34,0.007225216
13/09/2004,57.92,0.010762124
10/09/2004,57.3,-0.030253253
09/09/2004,59.06,-0.015457297
08/09/2004,59.98,0.001000834
07/09/2004,59.92,0.006529952
03/09/2004,59.53,-0.006363049
02/09/2004,59.91,0.009559821
01/09/2004,59.34,0.000842957
31/08/2004,59.29,0.004733737
30/08/2004,59.01,-0.011290035
27/08/2004,59.68,0.008751318
26/08/2004,59.16,-0.002532288
25/08/2004,59.31,0.008125997
24/08/2004,58.83,0.013347221
23/08/2004,58.05,-0.002580647
20/08/2004,58.2,0.014015283
19/08/2004,57.39,0.002267772
18/08/2004,57.26,0.022607816
17/08/2004,55.98,0.003758394
16/08/2004,55.77,0.025607501
13/08/2004,54.36,-0.0086089
12/08/2004,54.83,-0.006725464
11/08/2004,55.2,0.023832475
10/08/2004,53.9,0.012508331
09/08/2004,53.23,-0.01065132
06/08/2004,53.8,-0.023876249
05/08/2004,55.1,-0.025975486
04/08/2004,56.55,0.003542962
03/08/2004,56.35,0.000710101
02/08/2004,56.31,-0.010071646
30/07/2004,56.88,-0.002107482
29/07/2004,57,0
28/07/2004,57,0.019308013
27/07/2004,55.91,0.007360234
26/07/2004,55.5,0.002525709
23/07/2004,55.36,-0.013278501
22/07/2004,56.1,0.004466287
21/07/2004,55.85,-0.020381742
20/07/2004,57,0.024688227
19/07/2004,55.61,-0.00215556
16/07/2004,55.73,-0.004833089
15/07/2004,56,0.00896867
14/07/2004,55.5,0.017815414
13/07/2004,54.52,0.009953999
12/07/2004,53.98,0.00687799
09/07/2004,53.61,0.005424123
08/07/2004,53.32,-0.010633437
07/07/2004,53.89,-0.002594516
06/07/2004,54.03,-0.021423505
02/07/2004,55.2,0.008002953
01/07/2004,54.76,0.003475719
30/06/2004,54.57,0.008834955
29/06/2004,54.09,0.009846805
28/06/2004,53.56,-0.01058604
25/06/2004,54.13,-0.007179046
24/06/2004,54.52,0.005517763
23/06/2004,54.22,0.020872916
22/06/2004,53.1,0.005287021
21/06/2004,52.82,-0.012417845
18/06/2004,53.48,-0.009120584
17/06/2004,53.97,-0.007935817
16/06/2004,54.4,-0.008420332
15/06/2004,54.86,-0.010877555
14/06/2004,55.46,0.001624109
10/06/2004,55.37,0.003799878
09/06/2004,55.16,-0.009742094
08/06/2004,55.7,-0.001255943
07/06/2004,55.77,0.006115127
04/06/2004,55.43,0.004701636
03/06/2004,55.17,0.000181274
02/06/2004,55.16,0.015898005
01/06/2004,54.29,-0.007523662
28/05/2004,54.7,-0.005105773
27/05/2004,54.98,0.003826884
26/05/2004,54.77,0.002559416
25/05/2004,54.63,0.019967386
24/05/2004,53.55,-0.006514681
21/05/2004,53.9,0.006514681
20/05/2004,53.55,-0.017584905
19/05/2004,54.5,-0.026257733
18/05/2004,55.95,-0.008365271
17/05/2004,56.42,-0.005655724
14/05/2004,56.74,-0.008074469
13/05/2004,57.2,-0.002444562
12/05/2004,57.34,0.004719876
11/05/2004,57.07,-0.002624903
10/05/2004,57.22,0.004729798
07/05/2004,56.95,-0.014469005
06/05/2004,57.78,-0.011528993
05/05/2004,58.45,0.012914514
04/05/2004,57.7,-0.004150819
03/05/2004,57.94,0.026761545
30/04/2004,56.41,-0.029863391
29/04/2004,58.12,-0.008736672
28/04/2004,58.63,-0.021930703
27/04/2004,59.93,0.014623338
26/04/2004,59.06,0.012780271
23/04/2004,58.31,0.020269208
22/04/2004,57.14,0.002277706
21/04/2004,57.01,-0.026995929
20/04/2004,58.57,-0.03126305
19/04/2004,60.43,0.004810493
16/04/2004,60.14,-0.003651456
15/04/2004,60.36,0.021772758
14/04/2004,59.06,0.00781918
13/04/2004,58.6,-0.004257137
12/04/2004,58.85,0.00938974
08/04/2004,58.3,0.004986684
07/04/2004,58.01,-0.012675744
06/04/2004,58.75,-0.015873349
05/04/2004,59.69,0.003020137
02/04/2004,59.51,0.014727308
01/04/2004,58.64,0.008391179
31/03/2004,58.15,-0.014850491
30/03/2004,59.02,-0.008939926
29/03/2004,59.55,0.024822764
26/03/2004,58.09,-0.016052257
25/03/2004,59.03,0.014504136
24/03/2004,58.18,0.006033981
23/03/2004,57.83,-0.038668545
22/03/2004,60.11,-0.013877639
19/03/2004,60.95,-0.003766483
18/03/2004,61.18,-0.001959504
17/03/2004,61.3,0.0373953
16/03/2004,59.05,-0.007255579
15/03/2004,59.48,-0.022771698
12/03/2004,60.85,0.010739467
11/03/2004,60.2,-0.013857035
10/03/2004,61.04,-0.027788541
09/03/2004,62.76,0.004791576
08/03/2004,62.46,-0.012568776
05/03/2004,63.25,0.005707959
04/03/2004,62.89,-0.002382277
03/03/2004,63.04,-0.007900183
02/03/2004,63.54,
