Date,Close,EBAY
10/12/2004,114.41,-0.015696459
09/12/2004,116.22,0.013949886
08/12/2004,114.61,0.006038613
07/12/2004,113.92,-0.021020491
06/12/2004,116.34,-0.000601504
03/12/2004,116.41,-0.004884538
02/12/2004,116.98,0.027648336
01/12/2004,113.79,0.013180783
30/11/2004,112.3,-0.003111805
29/11/2004,112.65,0.010261076
26/11/2004,111.5,-0.001881637
24/11/2004,111.71,0.019707743
23/11/2004,109.53,0.0004566
22/11/2004,109.48,0.010467454
19/11/2004,108.34,-0.019741091
18/11/2004,110.5,0.010278892
17/11/2004,109.37,0.013346417
16/11/2004,107.92,-0.013803477
15/11/2004,109.42,-0.004286177
12/11/2004,109.89,0.018831218
11/11/2004,107.84,0.037797394
10/11/2004,103.84,-0.006048696
09/11/2004,104.47,0.00749427
08/11/2004,103.69,0.039440624
05/11/2004,99.68,-0.011867504
04/11/2004,100.87,0.016190639
03/11/2004,99.25,-0.014106582
02/11/2004,100.66,0.01380436
01/11/2004,99.28,0.016759318
29/10/2004,97.63,-0.012621033
28/10/2004,98.87,0.002024907
27/10/2004,98.67,0.035275935
26/10/2004,95.25,-0.006905238
25/10/2004,95.91,0
22/10/2004,95.91,-0.037651506
21/10/2004,99.59,0.086254012
20/10/2004,91.36,-0.011860212
19/10/2004,92.45,-0.024151633
18/10/2004,94.71,0.010081265
15/10/2004,93.76,-0.018073736
14/10/2004,95.47,0.009577508
13/10/2004,94.56,0.011380075
12/10/2004,93.49,-0.00256383
11/10/2004,93.73,0.012237164
08/10/2004,92.59,-0.025590478
07/10/2004,94.99,-0.016807118
06/10/2004,96.6,0.028667895
05/10/2004,93.87,0.002346417
04/10/2004,93.65,0.013004643
01/10/2004,92.44,0.005423595
30/09/2004,91.94,-0.002390007
29/09/2004,92.16,0.021053409
28/09/2004,90.24,0.016874737
27/09/2004,88.73,-0.005507179
24/09/2004,89.22,-0.009814935
23/09/2004,90.1,0.014758765
22/09/2004,88.78,-0.020844538
21/09/2004,90.65,-0.008130126
20/09/2004,91.39,-0.018538121
17/09/2004,93.1,0.008305068
16/09/2004,92.33,-0.01845744
15/09/2004,94.05,-0.003820444
14/09/2004,94.41,0.024772056
13/09/2004,92.1,0.022287797
10/09/2004,90.07,0.024273582
09/09/2004,87.91,-0.013445771
08/09/2004,89.1,0
07/09/2004,89.1,-0.003137609
03/09/2004,89.38,-0.001900185
02/09/2004,89.55,0.021673723
01/09/2004,87.63,0.01251667
31/08/2004,86.54,0.011973407
30/08/2004,85.51,-0.004666908
27/08/2004,85.91,-0.005803173
26/08/2004,86.41,0.008717438
25/08/2004,85.66,0.021117991
24/08/2004,83.87,0.018289524
23/08/2004,82.35,0.011971802
20/08/2004,81.37,0.020988041
19/08/2004,79.68,-0.002882388
18/08/2004,79.91,0.004263864
17/08/2004,79.57,0.010739885
16/08/2004,78.72,0.017427402
13/08/2004,77.36,-0.001937109
12/08/2004,77.51,0.014686078
11/08/2004,76.38,0.008414459
10/08/2004,75.74,0.037258025
09/08/2004,72.97,-0.010768181
06/08/2004,73.76,-0.000406642
05/08/2004,73.79,-0.026875072
04/08/2004,75.8,-0.016745551
03/08/2004,77.08,-0.026500943
02/08/2004,79.15,0.010414115
30/07/2004,78.33,-0.014448921
29/07/2004,79.47,0.008593507
28/07/2004,78.79,0.004197144
27/07/2004,78.46,0.054881839
26/07/2004,74.27,-0.009914336
23/07/2004,75.01,-0.031236135
22/07/2004,77.39,0.010260497
21/07/2004,76.6,-0.042804363
20/07/2004,79.95,0.018302814
19/07/2004,78.5,-0.023417915
16/07/2004,80.36,-0.037850935
15/07/2004,83.46,-0.003707473
14/07/2004,83.77,0.004666476
13/07/2004,83.38,-0.009192448
12/07/2004,84.15,0.004406605
09/07/2004,83.78,0.001552888
08/07/2004,83.65,-0.037771321
07/07/2004,86.87,-0.033617562
06/07/2004,89.84,-0.015791836
02/07/2004,91.27,0.007478315
01/07/2004,90.59,-0.014901119
30/06/2004,91.95,0.001414812
29/06/2004,91.82,-0.010724254
28/06/2004,92.81,0.022776553
25/06/2004,90.72,0.022067094
24/06/2004,88.74,0.004404547
23/06/2004,88.35,0.012987196
22/06/2004,87.21,0.016183453
21/06/2004,85.81,-0.008008864
18/06/2004,86.5,-0.004038079
17/06/2004,86.85,-0.011675957
16/06/2004,87.87,0.004791248
15/06/2004,87.45,0.021265103
14/06/2004,85.61,-0.020693184
10/06/2004,87.4,0.012549816
09/06/2004,86.31,-0.030690904
08/06/2004,89,0.006085897
07/06/2004,88.46,0.00430498
04/06/2004,88.08,0.005464494
03/06/2004,87.6,-0.014731145
02/06/2004,88.9,-0.009293019
01/06/2004,89.73,0.010418511
28/05/2004,88.8,0.008481815
27/05/2004,88.05,0.018338623
26/05/2004,86.45,0.01304012
25/05/2004,85.33,0.038466281
24/05/2004,82.11,0.021792183
21/05/2004,80.34,0.003366377
20/05/2004,80.07,0.009789235
19/05/2004,79.29,0.002652019
18/05/2004,79.08,0.00940167
17/05/2004,78.34,-0.007756412
14/05/2004,78.95,-0.00606139
13/05/2004,79.43,-0.016853279
12/05/2004,80.78,0.011329097
11/05/2004,79.87,0.029735355
10/05/2004,77.53,-0.029109141
07/05/2004,79.82,-0.014304616
06/05/2004,80.97,-0.023194399
05/05/2004,82.87,0.001690822
04/05/2004,82.73,0.010693989
03/05/2004,81.85,0.022486739
30/04/2004,80.03,-0.02468347
29/04/2004,82.03,-0.01524346
28/04/2004,83.29,-0.00789289
27/04/2004,83.95,0.02863725
26/04/2004,81.58,-0.006840975
23/04/2004,82.14,-0.005463499
22/04/2004,82.59,0.099338138
21/04/2004,74.78,0.010890864
20/04/2004,73.97,-0.027073735
19/04/2004,76,0.015113638
16/04/2004,74.86,-0.006656928
15/04/2004,75.36,0.003988837
14/04/2004,75.06,0.005075475
13/04/2004,74.68,-0.020149144
12/04/2004,76.2,0.003417908
08/04/2004,75.94,0.027230727
07/04/2004,73.9,-0.002702704
06/04/2004,74.1,-0.000404776
05/04/2004,74.13,0.004868164
02/04/2004,73.77,0.020819818
01/04/2004,72.25,0.041976063
31/03/2004,69.28,-0.008336975
30/03/2004,69.86,0.020974227
29/03/2004,68.41,0.023815932
26/03/2004,66.8,-0.012348591
25/03/2004,67.63,0.020767162
24/03/2004,66.24,0.010623867
23/03/2004,65.54,-0.007599976
22/03/2004,66.04,-0.033649148
19/03/2004,68.3,-0.015112174
18/03/2004,69.34,-0.003742627
17/03/2004,69.6,0.024434025
16/03/2004,67.92,0.001473405
15/03/2004,67.82,-0.019131653
12/03/2004,69.13,0.024750476
11/03/2004,67.44,-0.015157379
10/03/2004,68.47,-0.023384437
09/03/2004,70.09,0.003716414
08/03/2004,69.83,0.007474521
05/03/2004,69.31,0.020995085
04/03/2004,67.87,0.004134068
03/03/2004,67.59,-0.005312097
02/03/2004,67.95,
