Date,Close,HAL
22/12/2004,39.6,-0.009550211
21/12/2004,39.98,0.01791846
20/12/2004,39.27,0.000764234
17/12/2004,39.24,-0.00609758
16/12/2004,39.48,-0.017575145
15/12/2004,40.18,0.015298104
14/12/2004,39.57,0.018620612
13/12/2004,38.84,0.009571927
10/12/2004,38.47,-0.023379356
09/12/2004,39.38,0.026503545
08/12/2004,38.35,-0.002604168
07/12/2004,38.45,-0.017275149
06/12/2004,39.12,0.009761187
03/12/2004,38.74,0.003361348
02/12/2004,38.61,-0.031611095
01/12/2004,39.85,-0.036950016
30/11/2004,41.35,0.009476441
29/11/2004,40.96,0.002933987
26/11/2004,40.84,0.00122504
24/11/2004,40.79,0.007875994
23/11/2004,40.47,0.01218163
22/11/2004,39.98,0.003758932
19/11/2004,39.83,0.022855236
18/11/2004,38.93,0.028134182
17/11/2004,37.85,0.011692932
16/11/2004,37.41,0.010749902
15/11/2004,37.01,-0.026398013
12/11/2004,38,0.01912917
11/11/2004,37.28,-0.000804397
10/11/2004,37.31,0.024967376
09/11/2004,36.39,-0.000549451
08/11/2004,36.41,-0.014180767
05/11/2004,36.93,0.000812678
04/11/2004,36.9,-0.00486619
03/11/2004,37.08,0.042418918
02/11/2004,35.54,-0.033207257
01/11/2004,36.74,-0.00813233
29/10/2004,37.04,0.021559028
28/10/2004,36.25,-0.012882184
27/10/2004,36.72,0.027330894
26/10/2004,35.73,0.039388653
25/10/2004,34.35,-0.002616661
22/10/2004,34.44,-0.008960892
21/10/2004,34.75,0.003748022
20/10/2004,34.62,0.031692793
19/10/2004,33.54,-0.005055773
18/10/2004,33.71,-0.017642328
15/10/2004,34.31,-0.003781823
14/10/2004,34.44,0.019349768
13/10/2004,33.78,-0.009428473
12/10/2004,34.1,-0.00846844
11/10/2004,34.39,-0.028098179
08/10/2004,35.37,0.00908839
07/10/2004,35.05,0.007445624
06/10/2004,34.79,0.023852207
05/10/2004,33.97,0.002948115
04/10/2004,33.87,-0.015526898
01/10/2004,34.4,0.020855507
30/09/2004,33.69,0.014651181
29/09/2004,33.2,-0.015837773
28/09/2004,33.73,0.015235545
27/09/2004,33.22,-0.010778547
24/09/2004,33.58,0.040722734
23/09/2004,32.24,0.00559877
22/09/2004,32.06,-0.006528859
21/09/2004,32.27,0.021297391
20/09/2004,31.59,0.00221835
17/09/2004,31.52,0.014057739
16/09/2004,31.08,0.005484769
15/09/2004,30.91,0.00584038
14/09/2004,30.73,-0.000975768
13/09/2004,30.76,0.014737454
10/09/2004,30.31,-0.001977588
09/09/2004,30.37,0.015262406
08/09/2004,29.91,0.014820076
07/09/2004,29.47,-0.021816606
03/09/2004,30.12,0.014042357
02/09/2004,29.7,-0.006042314
01/09/2004,29.88,0.024048576
31/08/2004,29.17,0.005500186
30/08/2004,29.01,0.002070394
27/08/2004,28.95,0.005542099
26/08/2004,28.79,0.013638959
25/08/2004,28.4,0.007067167
24/08/2004,28.2,-0.006362694
23/08/2004,28.38,-0.012953096
20/08/2004,28.75,0.019315789
19/08/2004,28.2,0
18/08/2004,28.2,0.032435276
17/08/2004,27.3,-0.017789542
16/08/2004,27.79,-0.010381335
13/08/2004,28.08,-0.007450806
12/08/2004,28.29,-0.027886087
11/08/2004,29.09,-0.025120126
10/08/2004,29.83,-0.002343882
09/08/2004,29.9,0.007722046
06/08/2004,29.67,-0.014720908
05/08/2004,30.11,-0.017122578
04/08/2004,30.63,-0.024190826
03/08/2004,31.38,0.00255265
02/08/2004,31.3,-0.014274628
30/07/2004,31.75,0.008540302
29/07/2004,31.48,0.008934329
28/07/2004,31.2,0.009985588
27/07/2004,30.89,0.025575164
26/07/2004,30.11,-0.014507343
23/07/2004,30.55,-0.01591201
22/07/2004,31.04,0.002903696
21/07/2004,30.95,-0.015389852
20/07/2004,31.43,0.005423526
19/07/2004,31.26,-0.007648221
16/07/2004,31.5,0.014388737
15/07/2004,31.05,0.01754431
14/07/2004,30.51,0.028929698
13/07/2004,29.64,0.002026343
12/07/2004,29.58,-0.008416141
09/07/2004,29.83,-0.008013398
08/07/2004,30.07,-0.007619716
07/07/2004,30.3,0.011952334
06/07/2004,29.94,-0.009308578
02/07/2004,30.22,-0.001653166
01/07/2004,30.27,0.000330415
30/06/2004,30.26,0.012637348
29/06/2004,29.88,-0.020209401
28/06/2004,30.49,-0.018200047
25/06/2004,31.05,0.01754431
24/06/2004,30.51,-0.003598892
23/06/2004,30.62,0.018790729
22/06/2004,30.05,0.008018753
21/06/2004,29.81,-0.007352974
18/06/2004,30.03,-0.005645042
17/06/2004,30.2,-0.004954593
16/06/2004,30.35,0.032482347
15/06/2004,29.38,0.0085456
14/06/2004,29.13,-0.002057614
10/06/2004,29.19,0.008255981
09/06/2004,28.95,-0.010992897
08/06/2004,29.27,-0.004431574
07/06/2004,29.4,0.018884681
04/06/2004,28.85,0.009752777
03/06/2004,28.57,-0.008712374
02/06/2004,28.82,-0.013099119
01/06/2004,29.2,0.005494519
28/05/2004,29.04,0.015267472
27/05/2004,28.6,-0.027587957
26/05/2004,29.4,-0.007455134
25/05/2004,29.62,0.021153979
24/05/2004,29,0.018796237
21/05/2004,28.46,0.004225358
20/05/2004,28.34,-0.009482073
19/05/2004,28.61,-0.009393007
18/05/2004,28.88,-0.001384083
17/05/2004,28.92,-0.007921516
14/05/2004,29.15,-0.00649686
13/05/2004,29.34,0.013036205
12/05/2004,28.96,0.002073972
11/05/2004,28.9,0.033782241
10/05/2004,27.94,-0.009971593
07/05/2004,28.22,-0.035506688
06/05/2004,29.24,-0.016955306
05/05/2004,29.74,-0.01036972
04/05/2004,30.05,-0.01420807
03/05/2004,30.48,0.022562337
30/04/2004,29.8,-0.015318315
29/04/2004,30.26,-0.024483025
28/04/2004,31.01,-0.021060127
27/04/2004,31.67,0.024613677
26/04/2004,30.9,0.001619434
23/04/2004,30.85,0.001946788
22/04/2004,30.79,0.031340187
21/04/2004,29.84,-0.003345604
20/04/2004,29.94,-0.018531305
19/04/2004,30.5,-0.005884293
16/04/2004,30.68,0.020082979
15/04/2004,30.07,0.009019603
14/04/2004,29.8,0.001343184
13/04/2004,29.76,-0.024561474
12/04/2004,30.5,0.021541844
08/04/2004,29.85,0.005374551
07/04/2004,29.69,0.009475536
06/04/2004,29.41,0.001020582
05/04/2004,29.38,-0.021549655
02/04/2004,30.02,-0.000666001
01/04/2004,30.04,-0.01158378
31/03/2004,30.39,0.012249781
30/03/2004,30.02,0.028037641
29/03/2004,29.19,0.007910617
26/03/2004,28.96,0.024114396
25/03/2004,28.27,0.000707714
24/03/2004,28.25,-0.020669855
23/03/2004,28.84,-0.00863116
22/03/2004,29.09,-0.013317595
19/03/2004,29.48,-0.028095493
18/03/2004,30.32,0.003965636
17/03/2004,30.2,0.045385371
16/03/2004,28.86,-0.01102699
15/03/2004,29.18,-0.000685166
12/03/2004,29.2,0.033429297
11/03/2004,28.24,-0.059457469
10/03/2004,29.97,-0.024065773
09/03/2004,30.7,-0.029210872
08/03/2004,31.61,0.00316857
05/03/2004,31.51,-0.001902347
04/03/2004,31.57,0.002219757
03/03/2004,31.5,-0.012618464
02/03/2004,31.9,
