Date,Close,MON
20/12/2004,52.49,0.020206595
17/12/2004,51.44,0.008394388
16/12/2004,51.01,-0.00371784
15/12/2004,51.2,0.00685941
14/12/2004,50.85,-0.00294551
13/12/2004,51,0.022807136
10/12/2004,49.85,-0.001002506
09/12/2004,49.9,0.036946747
08/12/2004,48.09,-0.002284766
07/12/2004,48.2,0.00520022
06/12/2004,47.95,0.016612726
03/12/2004,47.16,0.010873148
02/12/2004,46.65,0.005373468
01/12/2004,46.4,0.008223375
30/11/2004,46.02,0.001739887
29/11/2004,45.94,0.007209207
26/11/2004,45.61,0.004614886
24/11/2004,45.4,0.008849615
23/11/2004,45,0.004231161
22/11/2004,44.81,0.000223189
19/11/2004,44.8,-0.009552444
18/11/2004,45.23,0.0042096
17/11/2004,45.04,0.009368795
16/11/2004,44.62,0.002693
15/11/2004,44.5,-0.00246886
12/11/2004,44.61,0.011044855
11/11/2004,44.12,0.032011945
10/11/2004,42.73,0.006338793
09/11/2004,42.46,0.004248295
08/11/2004,42.28,-0.009884759
05/11/2004,42.7,0.002344667
04/11/2004,42.6,0.010856845
03/11/2004,42.14,0.007861863
02/11/2004,41.81,-0.010468808
01/11/2004,42.25,-0.011764842
29/10/2004,42.75,0.027749913
28/10/2004,41.58,-0.005037794
27/10/2004,41.79,0.033332364
26/10/2004,40.42,0.030137891
25/10/2004,39.22,0.003831912
22/10/2004,39.07,0.000512033
21/10/2004,39.05,0.00642263
20/10/2004,38.8,0.007762005
19/10/2004,38.5,-0.014696668
18/10/2004,39.07,0.017818418
15/10/2004,38.38,0.003915943
14/10/2004,38.23,-0.019171572
13/10/2004,38.97,0
12/10/2004,38.97,0.013693535
11/10/2004,38.44,0.013619907
08/10/2004,37.92,0.002376239
07/10/2004,37.83,0.026518227
06/10/2004,36.84,0.002718132
05/10/2004,36.74,0.009022618
04/10/2004,36.41,-0.003290379
01/10/2004,36.53,0.003015767
30/09/2004,36.42,0.03123511
29/09/2004,35.3,-0.017689637
28/09/2004,35.93,0.031667899
27/09/2004,34.81,0.00605102
24/09/2004,34.6,-0.003750185
23/09/2004,34.73,-0.013442216
22/09/2004,35.2,-0.009049836
21/09/2004,35.52,-0.003653229
20/09/2004,35.65,0.006472515
17/09/2004,35.42,0.005662529
16/09/2004,35.22,-0.005944816
15/09/2004,35.43,-0.018733946
14/09/2004,36.1,-0.012388321
13/09/2004,36.55,-0.002186391
10/09/2004,36.63,-0.007343974
09/09/2004,36.9,0.000542152
08/09/2004,36.88,-0.015604298
07/09/2004,37.46,0.00401231
03/09/2004,37.31,0.002683845
02/09/2004,37.21,0.011079697
01/09/2004,36.8,0.005449605
31/08/2004,36.6,-0.001365188
30/08/2004,36.65,-0.000545554
27/08/2004,36.67,0.004646721
26/08/2004,36.5,-0.007913809
25/08/2004,36.79,0.007366013
24/08/2004,36.52,0.008248603
23/08/2004,36.22,-0.002757101
20/08/2004,36.32,0.001929172
19/08/2004,36.25,-0.005776388
18/08/2004,36.46,0.009922904
17/08/2004,36.1,-0.00166067
16/08/2004,36.16,0.013363228
13/08/2004,35.68,0
12/08/2004,35.68,-0.019153951
11/08/2004,36.37,0.010225321
10/08/2004,36,0.01737225
09/08/2004,35.38,0.001980479
06/08/2004,35.31,-0.015177357
05/08/2004,35.85,0
04/08/2004,35.85,0
03/08/2004,35.85,-0.003341691
02/08/2004,35.97,-0.008029948
30/07/2004,36.26,-0.010698223
29/07/2004,36.65,0.001911785
28/07/2004,36.58,0.010442524
27/07/2004,36.2,0.006373861
26/07/2004,35.97,-0.015995928
23/07/2004,36.55,-0.01250696
22/07/2004,37.01,-0.005658105
21/07/2004,37.22,-0.001878943
20/07/2004,37.29,0.019223551
19/07/2004,36.58,0
16/07/2004,36.58,0.003834571
15/07/2004,36.44,0.004676119
14/07/2004,36.27,-0.000826788
13/07/2004,36.3,-0.003300333
12/07/2004,36.42,-0.012822437
09/07/2004,36.89,0.005708864
08/07/2004,36.68,-0.00625087
07/07/2004,36.91,-0.002165089
06/07/2004,36.99,0
02/07/2004,36.99,0.008415958
01/07/2004,36.68,-0.048426594
30/06/2004,38.5,0.03434948
29/06/2004,37.2,0.025042136
28/06/2004,36.28,0.022297468
25/06/2004,35.48,0.007071165
24/06/2004,35.23,-0.014652277
23/06/2004,35.75,0.00448557
22/06/2004,35.59,-0.002805838
21/06/2004,35.69,0.007593905
18/06/2004,35.42,0.007652014
17/06/2004,35.15,0.007137789
16/06/2004,34.9,0.00057323
15/06/2004,34.88,0.016476742
14/06/2004,34.31,-0.002910363
10/06/2004,34.41,-0.016143331
09/06/2004,34.97,-0.014478606
08/06/2004,35.48,0.002822469
07/06/2004,35.38,0.007945558
04/06/2004,35.1,0.005714301
03/06/2004,34.9,0
02/06/2004,34.9,0.013849038
01/06/2004,34.42,-0.002321533
28/05/2004,34.5,0.0031935
27/05/2004,34.39,0.0114053
26/05/2004,34,0.011536883
25/05/2004,33.61,0.019225585
24/05/2004,32.97,-0.003330813
21/05/2004,33.08,-0.003621006
20/05/2004,33.2,-0.015541257
19/05/2004,33.72,0.01644528
18/05/2004,33.17,0.004835307
17/05/2004,33.01,0.00273017
14/05/2004,32.92,-0.003033063
13/05/2004,33.02,0.030128316
12/05/2004,32.04,-0.016713481
11/05/2004,32.58,0.018587896
10/05/2004,31.98,-0.031093778
07/05/2004,32.99,-0.021590044
06/05/2004,33.71,-0.020552691
05/05/2004,34.41,-0.005795438
04/05/2004,34.61,0.010748106
03/05/2004,34.24,-0.010170072
30/04/2004,34.59,-0.007775417
29/04/2004,34.86,-0.032178898
28/04/2004,36,-0.022793792
27/04/2004,36.83,0.015873349
26/04/2004,36.25,-0.005502077
23/04/2004,36.45,0.007987923
22/04/2004,36.16,0.026907453
21/04/2004,35.2,0.002275314
20/04/2004,35.12,-0.029735711
19/04/2004,36.18,0.000276434
16/04/2004,36.17,0.004988924
15/04/2004,35.99,-0.000555556
14/04/2004,36.01,-0.004156858
13/04/2004,36.16,-0.014550703
12/04/2004,36.69,0.002455998
08/04/2004,36.6,0
07/04/2004,36.6,-0.005721307
06/04/2004,36.81,-0.000543183
05/04/2004,36.83,0.00900047
02/04/2004,36.5,-0.00273598
01/04/2004,36.6,-0.001910742
31/03/2004,36.67,0.014558697
30/03/2004,36.14,0.031480958
29/03/2004,35.02,0.01699105
26/03/2004,34.43,-0.00174115
25/03/2004,34.49,0.010492664
24/03/2004,34.13,0.004993401
23/03/2004,33.96,0.005610527
22/03/2004,33.77,-0.01411373
19/03/2004,34.25,-0.012476587
18/03/2004,34.68,-0.012322838
17/03/2004,35.11,0.019267311
16/03/2004,34.44,0.008163311
15/03/2004,34.16,-0.012509254
12/03/2004,34.59,-0.012069112
11/03/2004,35.01,-0.019797027
10/03/2004,35.71,0.029844477
09/03/2004,34.66,0.005206838
08/03/2004,34.48,0.003777427
05/03/2004,34.35,0.01230244
04/03/2004,33.93,0.019342963
03/03/2004,33.28,-0.016095728
02/03/2004,33.82,
