Date,Close,FOXA
10/12/2004,17.68,0.018841551
09/12/2004,17.35,0.007521007
08/12/2004,17.22,-0.018982451
07/12/2004,17.55,-0.007945558
06/12/2004,17.69,-0.003386008
03/12/2004,17.75,-0.010089772
02/12/2004,17.93,-0.00389647
01/12/2004,18,0.01737225
30/11/2004,17.69,-0.000565131
29/11/2004,17.7,0.001696353
26/11/2004,17.67,-0.001131222
24/11/2004,17.69,0.009085809
23/11/2004,17.53,-0.015284758
22/11/2004,17.8,-0.010617591
19/11/2004,17.99,-0.002220989
18/11/2004,18.03,-0.009384557
17/11/2004,18.2,0.031819598
16/11/2004,17.63,-0.011841131
15/11/2004,17.84,0.010140932
12/11/2004,17.66,0.014831989
11/11/2004,17.4,0.001150086
10/11/2004,17.38,0.00519182
09/11/2004,17.29,0.011049836
08/11/2004,17.1,-0.037870274
05/11/2004,17.76,0.010186845
04/11/2004,17.58,0.022434073
03/11/2004,17.19,-0.647928293
02/11/2004,32.86,0.051197198
01/11/2004,31.22,-0.007022052
29/10/2004,31.44,-0.020775063
28/10/2004,32.1,-0.008376038
27/10/2004,32.37,0.020915387
26/10/2004,31.7,0.014297305
25/10/2004,31.25,0.031862253
22/10/2004,30.27,-0.018979627
21/10/2004,30.85,-0.011601806
20/10/2004,31.21,-0.008613867
19/10/2004,31.48,-0.014506719
18/10/2004,31.94,-0.004996887
15/10/2004,32.1,0.00625002
14/10/2004,31.9,0.000627156
13/10/2004,31.88,0.00597768
12/10/2004,31.69,-0.00942218
11/10/2004,31.99,0.008475957
08/10/2004,31.72,-0.001889764
07/10/2004,31.78,-0.011264199
06/10/2004,32.14,0.002492213
05/10/2004,32.06,-0.008077086
04/10/2004,32.32,0.02855992
01/10/2004,31.41,0.002550209
30/09/2004,31.33,-0.006680477
29/09/2004,31.54,0.010838487
28/09/2004,31.2,-0.00192123
27/09/2004,31.26,0.00064
24/09/2004,31.24,-0.006381643
23/09/2004,31.44,-0.003492621
22/09/2004,31.55,-0.033045401
21/09/2004,32.61,0.007695898
20/09/2004,32.36,-0.005239648
17/09/2004,32.53,-0.000921801
16/09/2004,32.56,0.016099419
15/09/2004,32.04,0.018904155
14/09/2004,31.44,0.03528445
13/09/2004,30.35,0.004954593
10/09/2004,30.2,0.009983444
09/09/2004,29.9,-0.002338401
08/09/2004,29.97,0.011747072
07/09/2004,29.62,0.0142811
03/09/2004,29.2,-0.01664158
02/09/2004,29.69,-0.000336757
01/09/2004,29.7,-0.001682086
31/08/2004,29.75,0.00404177
30/08/2004,29.63,0
27/08/2004,29.63,-0.000674764
26/08/2004,29.65,-0.003030816
25/08/2004,29.74,-0.010036886
24/08/2004,30.04,-0.013556167
23/08/2004,30.45,-0.011428696
20/08/2004,30.8,0.022657347
19/08/2004,30.11,-0.010242944
18/08/2004,30.42,0.00659633
17/08/2004,30.22,-0.006267545
16/08/2004,30.41,0.005936693
13/08/2004,30.23,0.014326415
12/08/2004,29.8,0
11/08/2004,29.8,-0.019934215
10/08/2004,30.4,0.004946424
09/08/2004,30.25,0.003642991
06/08/2004,30.14,-0.006943324
05/08/2004,30.35,-0.007549683
04/08/2004,30.58,-0.046014507
03/08/2004,32.02,0.007523546
02/08/2004,31.78,0.000314713
30/07/2004,31.77,-0.00314268
29/07/2004,31.87,0.006295268
28/07/2004,31.67,-0.005667521
27/07/2004,31.85,-0.002195391
26/07/2004,31.92,-0.000939408
23/07/2004,31.95,-0.011514053
22/07/2004,32.32,0.006830204
21/07/2004,32.1,-0.026742027
20/07/2004,32.97,-0.00845671
19/07/2004,33.25,0.000601685
16/07/2004,33.23,0.01485551
15/07/2004,32.74,0.002140346
14/07/2004,32.67,-0.006407345
13/07/2004,32.88,0.003045997
12/07/2004,32.78,0.005506285
09/07/2004,32.6,0.00708022
08/07/2004,32.37,-0.022603284
07/07/2004,33.11,0.006970781
06/07/2004,32.88,-0.0060643
02/07/2004,33.08,0.003634165
01/07/2004,32.96,0.002430135
30/06/2004,32.88,0.005489492
29/06/2004,32.7,-0.003053437
28/06/2004,32.8,-0.00060957
25/06/2004,32.82,0.004886998
24/06/2004,32.66,0.004295803
23/06/2004,32.52,-0.024902593
22/06/2004,33.34,-0.009849356
21/06/2004,33.67,-0.001780416
18/06/2004,33.73,0.00684221
17/06/2004,33.5,0.002989539
16/06/2004,33.4,-0.002989539
15/06/2004,33.5,0.008995563
14/06/2004,33.2,-0.015837773
10/06/2004,33.73,0.011629772
09/06/2004,33.34,-0.020778426
08/06/2004,34.04,-0.011391974
07/06/2004,34.43,0.022915221
04/06/2004,33.65,0.01346318
03/06/2004,33.2,-0.022044384
02/06/2004,33.94,0.004725348
01/06/2004,33.78,-0.008254764
28/05/2004,34.06,-0.004101969
27/05/2004,34.2,0.005865119
26/05/2004,34,0.008269391
25/05/2004,33.72,0.020977695
24/05/2004,33.02,0.008515867
21/05/2004,32.74,0.004285284
20/05/2004,32.6,-0.011589029
19/05/2004,32.98,-0.001817632
18/05/2004,33.04,0.024511031
17/05/2004,32.24,-0.010490686
14/05/2004,32.58,-0.012808958
13/05/2004,33,0.007604599
12/05/2004,32.75,0.006125593
11/05/2004,32.55,0.000614628
10/05/2004,32.53,-0.034147448
07/05/2004,33.66,-0.004446428
06/05/2004,33.81,-0.024252467
05/05/2004,34.64,0.005209853
04/05/2004,34.46,0.021708098
03/05/2004,33.72,-0.000889284
30/04/2004,33.75,0
29/04/2004,33.75,-0.013537582
28/04/2004,34.21,-0.027391074
27/04/2004,35.16,0
26/04/2004,35.16,-0.014681235
23/04/2004,35.68,-0.007816902
22/04/2004,35.96,0.01994168
21/04/2004,35.25,0.005689916
20/04/2004,35.05,-0.002564469
19/04/2004,35.14,0.021283518
16/04/2004,34.4,0.003786228
15/04/2004,34.27,-0.005238662
14/04/2004,34.45,0.004946904
13/04/2004,34.28,-0.032149726
12/04/2004,35.4,-0.008998936
08/04/2004,35.72,-0.010582109
07/04/2004,36.1,0.030088028
06/04/2004,35.03,0.063036177
05/04/2004,32.89,0.010391292
02/04/2004,32.55,0.001537279
01/04/2004,32.5,0.024608001
31/03/2004,31.71,0.016213994
30/03/2004,31.2,0.014528101
29/03/2004,30.75,0.006525309
26/03/2004,30.55,-0.006525309
25/03/2004,30.75,0.014742282
24/03/2004,30.3,-0.00559488
23/03/2004,30.47,0.01055767
22/03/2004,30.15,-0.021005039
19/03/2004,30.79,-0.008086733
18/03/2004,31.04,-0.004500168
17/03/2004,31.18,0.007403864
16/03/2004,30.95,0
15/03/2004,30.95,-0.018566474
12/03/2004,31.53,0.015984995
11/03/2004,31.03,-0.00064433
10/03/2004,31.05,-0.027007201
09/03/2004,31.9,-0.007806441
08/03/2004,32.15,-0.018795808
05/03/2004,32.76,0.008583744
04/03/2004,32.48,0.004938282
03/03/2004,32.32,0.006518726
02/03/2004,32.11,
