Date,Close,KO
08/12/2004,40.39,0.005710754
07/12/2004,40.16,-0.005710754
06/12/2004,40.39,-0.007891533
03/12/2004,40.71,0.007149051
02/12/2004,40.42,0.016211853
01/12/2004,39.77,0.01163392
30/11/2004,39.31,-0.010124106
29/11/2004,39.71,-0.00377027
26/11/2004,39.86,0.001506402
24/11/2004,39.8,0.002263867
23/11/2004,39.71,-0.004021116
22/11/2004,39.87,0.003517592
19/11/2004,39.73,-0.013748498
18/11/2004,40.28,0
17/11/2004,40.28,0.000745064
16/11/2004,40.25,-0.008165331
15/11/2004,40.58,-0.005161619
12/11/2004,40.79,-0.004159027
11/11/2004,40.96,-0.005113855
10/11/2004,41.17,-0.001698823
09/11/2004,41.24,-0.000969462
08/11/2004,41.28,-0.00290276
05/11/2004,41.4,0.000966651
04/11/2004,41.36,0.012407409
03/11/2004,40.85,0.004907985
02/11/2004,40.65,0.002956395
01/11/2004,40.53,-0.003202368
29/10/2004,40.66,0.004189778
28/10/2004,40.49,0.001482946
27/10/2004,40.43,0.028347565
26/10/2004,39.3,0.016677744
25/10/2004,38.65,-0.006447476
22/10/2004,38.9,-0.014799964
21/10/2004,39.48,0.000760167
20/10/2004,39.45,0.001775974
19/10/2004,39.38,0.003561439
18/10/2004,39.24,0.001019888
15/10/2004,39.2,0.001276324
14/10/2004,39.15,-0.006111555
13/10/2004,39.39,-0.009852296
12/10/2004,39.78,-0.005765149
11/10/2004,40.01,0.000249969
08/10/2004,40,-0.002995509
07/10/2004,40.12,-0.0192551
06/10/2004,40.9,0.00637726
05/10/2004,40.64,-0.002703036
04/10/2004,40.75,0.010856263
01/10/2004,40.31,0.006470904
30/09/2004,40.05,0.000999251
29/09/2004,40.01,0.0005
28/09/2004,39.99,0.009043016
27/09/2004,39.63,-0.009043016
24/09/2004,39.99,-0.000749906
23/09/2004,40.02,-0.009945383
22/09/2004,40.42,-0.00764021
21/09/2004,40.73,0.007145528
20/09/2004,40.44,0.003467925
17/09/2004,40.3,0.006472515
16/09/2004,40.04,-0.027587957
15/09/2004,41.16,-0.04070537
14/09/2004,42.87,0.001634178
13/09/2004,42.8,-0.003731348
10/09/2004,42.96,-0.012721347
09/09/2004,43.51,0.001379945
08/09/2004,43.45,-0.049392755
07/09/2004,45.65,0.003511085
03/09/2004,45.49,0.002200705
02/09/2004,45.39,0.016661498
01/09/2004,44.64,-0.001566872
31/08/2004,44.71,0.008084481
30/08/2004,44.35,-0.00830812
27/08/2004,44.72,0.00583092
26/08/2004,44.46,0.002702704
25/08/2004,44.34,0.007243128
24/08/2004,44.02,-0.007243128
23/08/2004,44.34,0.002936196
20/08/2004,44.21,0.004306932
19/08/2004,44.02,-0.012416911
18/08/2004,44.57,0.005399338
17/08/2004,44.33,-0.004276878
16/08/2004,44.52,0.003374961
13/08/2004,44.37,0.012016923
12/08/2004,43.84,-0.013818319
11/08/2004,44.45,0.022523987
10/08/2004,43.46,0.005537624
09/08/2004,43.22,-0.006457587
06/08/2004,43.5,-0.008013781
05/08/2004,43.85,-0.00795007
04/08/2004,44.2,0.002038275
03/08/2004,44.11,-0.002264494
02/08/2004,44.21,0.007948265
30/07/2004,43.86,0.018408251
29/07/2004,43.06,-0.01429584
28/07/2004,43.68,-0.001601281
27/07/2004,43.75,-0.012493064
26/07/2004,44.3,-0.019448473
23/07/2004,45.17,-0.080774716
22/07/2004,48.97,-0.004685758
21/07/2004,49.2,-0.017728103
20/07/2004,50.08,-0.005178263
19/07/2004,50.34,-0.004756252
16/07/2004,50.58,-0.005127205
15/07/2004,50.84,-0.00627453
14/07/2004,51.16,0.009821332
13/07/2004,50.66,-0.003350087
12/07/2004,50.83,-0.003730981
09/07/2004,51.02,0.009056963
08/07/2004,50.56,0.002772828
07/07/2004,50.42,-0.004748723
06/07/2004,50.66,0.002569425
02/07/2004,50.53,0.00337001
01/07/2004,50.36,-0.002380009
30/06/2004,50.48,-0.001187884
29/06/2004,50.54,0.002972359
28/06/2004,50.39,0.005771735
25/06/2004,50.1,-0.018588631
24/06/2004,51.04,-0.005081113
23/06/2004,51.3,0.005473039
22/06/2004,51.02,-0.00293571
21/06/2004,51.17,-0.004290178
18/06/2004,51.39,0.005854818
17/06/2004,51.09,-0.001955417
16/06/2004,51.19,-0.000781097
15/06/2004,51.23,-0.002923694
14/06/2004,51.38,-0.004853907
10/06/2004,51.63,-0.002514751
09/06/2004,51.76,-0.016288566
08/06/2004,52.61,-0.001898975
07/06/2004,52.71,0.008382598
04/06/2004,52.27,0.009611762
03/06/2004,51.77,-0.003278375
02/06/2004,51.94,0.016891966
01/06/2004,51.07,-0.005467696
28/05/2004,51.35,0.000584397
27/05/2004,51.32,0.021667186
26/05/2004,50.22,-0.003379389
25/05/2004,50.39,0.01117553
24/05/2004,49.83,0.009071728
21/05/2004,49.38,-0.005050006
20/05/2004,49.63,0.00545511
19/05/2004,49.36,-0.014880628
18/05/2004,50.1,0.005805241
17/05/2004,49.81,-0.003807238
14/05/2004,50,0.007830579
13/05/2004,49.61,-0.006229298
12/05/2004,49.92,-0.002600782
11/05/2004,50.05,0.002400481
10/05/2004,49.93,-0.01609253
07/05/2004,50.74,-0.006482686
06/05/2004,51.07,-0.000391543
05/05/2004,51.09,0.016180306
04/05/2004,50.27,-0.006938277
03/05/2004,50.62,0.00098824
30/04/2004,50.57,0.002177572
29/04/2004,50.46,0.004966733
28/04/2004,50.21,-0.00990892
27/04/2004,50.71,0.000394477
26/04/2004,50.69,-0.007076892
23/04/2004,51.05,-0.007999262
22/04/2004,51.46,-0.012935792
21/04/2004,52.13,-0.00287329
20/04/2004,52.28,-0.013678025
19/04/2004,53,0.020395256
16/04/2004,51.93,0.014157126
15/04/2004,51.2,0.000195332
14/04/2004,51.19,0.00587776
13/04/2004,50.89,0.000786318
12/04/2004,50.85,-0.007640355
08/04/2004,51.24,0.003127446
07/04/2004,51.08,0.004119672
06/04/2004,50.87,0.005717118
05/04/2004,50.58,-0.0068959
02/04/2004,50.93,0.0068959
01/04/2004,50.58,0.005551164
31/03/2004,50.3,0.001392619
30/03/2004,50.23,0.016662034
29/03/2004,49.4,0.012630031
26/03/2004,48.78,0.000410088
25/03/2004,48.76,0.005552713
24/03/2004,48.49,0.007451908
23/03/2004,48.13,-0.002490144
22/03/2004,48.25,-0.010924565
19/03/2004,48.78,-0.005315899
18/03/2004,49.04,0.003267977
17/03/2004,48.88,0.014839514
16/03/2004,48.16,0.009387781
15/03/2004,47.71,-0.015391319
12/03/2004,48.45,0.005588341
11/03/2004,48.18,-0.035077006
10/03/2004,49.9,-0.005595538
09/03/2004,50.18,0.006397463
08/03/2004,49.86,-0.00480193
05/03/2004,50.1,0.02567613
04/03/2004,48.83,-0.006328489
03/03/2004,49.14,-0.002844952
02/03/2004,49.28,
