Date,Close,OXY
08/12/2004,54.75,-0.009271951
07/12/2004,55.26,-0.022368294
06/12/2004,56.51,-0.004238043
03/12/2004,56.75,0.004061099
02/12/2004,56.52,-0.040227338
01/12/2004,58.84,-0.023016556
30/11/2004,60.21,0.002994014
29/11/2004,60.03,-0.00465349
26/11/2004,60.31,0.007155368
24/11/2004,59.88,0
23/11/2004,59.88,0.007206936
22/11/2004,59.45,0.017306167
19/11/2004,58.43,0.019528833
18/11/2004,57.3,-0.000174505
17/11/2004,57.31,0.006828355
16/11/2004,56.92,0.006875303
15/11/2004,56.53,-0.024118611
12/11/2004,57.91,0.024295523
11/11/2004,56.52,-0.008105771
10/11/2004,56.98,0.001932368
09/11/2004,56.87,-0.008579235
08/11/2004,57.36,-0.011095814
05/11/2004,58,0.007788875
04/11/2004,57.55,0.019298845
03/11/2004,56.45,0.027295643
02/11/2004,54.93,-0.011223869
01/11/2004,55.55,-0.005027843
29/10/2004,55.83,0.016615878
28/10/2004,54.91,-0.028545157
27/10/2004,56.5,-0.022402057
26/10/2004,57.78,-0.011700065
25/10/2004,58.46,0.01187315
22/10/2004,57.77,-0.001729506
21/10/2004,57.87,0.01216983
20/10/2004,57.17,0.021570851
19/10/2004,55.95,0.00071518
18/10/2004,55.91,-0.00695128
15/10/2004,56.3,0.010714388
14/10/2004,55.7,0.014284666
13/10/2004,54.91,-0.036478209
12/10/2004,56.95,-0.010827909
11/10/2004,57.57,-0.01071192
08/10/2004,58.19,0.004996134
07/10/2004,57.9,-0.010138415
06/10/2004,58.49,0.023351403
05/10/2004,57.14,0.013567295
04/10/2004,56.37,-0.002303536
01/10/2004,56.5,0.010139729
30/09/2004,55.93,0.008619195
29/09/2004,55.45,-0.007366847
28/09/2004,55.86,0.018428706
27/09/2004,54.84,-0.002003826
24/09/2004,54.95,0.007856074
23/09/2004,54.52,-0.019255817
22/09/2004,55.58,-0.013758816
21/09/2004,56.35,0.023158741
20/09/2004,55.06,0.006742622
17/09/2004,54.69,0.014364888
16/09/2004,53.91,0.006140125
15/09/2004,53.58,-0.000559754
14/09/2004,53.61,0.002427866
13/09/2004,53.48,0.016591632
10/09/2004,52.6,-0.007387097
09/09/2004,52.99,0.013106845
08/09/2004,52.3,-0.012351701
07/09/2004,52.95,-0.007338447
03/09/2004,53.34,-0.000936944
02/09/2004,53.39,0.010544251
01/09/2004,52.83,0.022589016
31/08/2004,51.65,0.014234422
30/08/2004,50.92,0.000589333
27/08/2004,50.89,0.01106512
26/08/2004,50.33,0.009984108
25/08/2004,49.83,0.009679446
24/08/2004,49.35,-0.012084739
23/08/2004,49.95,-0.012929071
20/08/2004,50.6,0.012128591
19/08/2004,49.99,-0.002397604
18/08/2004,50.11,0.013460776
17/08/2004,49.44,-0.017642799
16/08/2004,50.32,0.004182023
13/08/2004,50.11,0.009020809
12/08/2004,49.66,-0.004821223
11/08/2004,49.9,0.005425513
10/08/2004,49.63,0.006468589
09/08/2004,49.31,0.027968099
06/08/2004,47.95,-0.021865558
05/08/2004,49.01,-0.014986105
04/08/2004,49.75,-0.004412362
03/08/2004,49.97,0.011472401
02/08/2004,49.4,0.002635048
30/07/2004,49.27,0.001218522
29/07/2004,49.21,0.008981485
28/07/2004,48.77,0.002258032
27/07/2004,48.66,0.006391115
26/07/2004,48.35,-0.014577817
23/07/2004,49.06,0.003675724
22/07/2004,48.88,-0.001635323
21/07/2004,48.96,-0.016408755
20/07/2004,49.77,-0.004610613
19/07/2004,50,-0.009356095
16/07/2004,50.47,0.026909254
15/07/2004,49.13,-0.003859832
14/07/2004,49.32,0.014500407
13/07/2004,48.61,0.004742766
12/07/2004,48.38,-0.011917133
09/07/2004,48.96,0.006763014
08/07/2004,48.63,0.003914706
07/07/2004,48.44,-0.008633147
06/07/2004,48.86,0.011734566
02/07/2004,48.29,-0.003514216
01/07/2004,48.46,0.001032311
30/06/2004,48.41,0.0105909
29/06/2004,47.9,0.010282328
28/06/2004,47.41,-0.02396697
25/06/2004,48.56,-0.008407719
24/06/2004,48.97,-0.014193263
23/06/2004,49.67,0.028798069
22/06/2004,48.26,0.001659063
21/06/2004,48.18,-0.001244555
18/06/2004,48.24,0.01609062
17/06/2004,47.47,0.011227742
16/06/2004,46.94,0.023931292
15/06/2004,45.83,0.016943964
14/06/2004,45.06,-0.014322157
10/06/2004,45.71,0.018993504
09/06/2004,44.85,-0.005336904
08/06/2004,45.09,0.000887508
07/06/2004,45.05,0.018821976
04/06/2004,44.21,-0.002936196
03/06/2004,44.34,-0.000676361
02/06/2004,44.37,-0.010537033
01/06/2004,44.84,0.014375809
28/05/2004,44.2,0.002718624
27/05/2004,44.08,-0.035654401
26/05/2004,45.68,-0.013481396
25/05/2004,46.3,0.01852914
24/05/2004,45.45,0.015521376
21/05/2004,44.75,-0.0130982
20/05/2004,45.34,-0.003742437
19/05/2004,45.51,-0.009404115
18/05/2004,45.94,-0.006292741
17/05/2004,46.23,-0.000864865
14/05/2004,46.27,0.02805356
13/05/2004,44.99,-0.012589896
12/05/2004,45.56,-0.000658256
11/05/2004,45.59,0.01014118
10/05/2004,45.13,-0.046751643
07/05/2004,47.29,-0.023614095
06/05/2004,48.42,-0.00123839
05/05/2004,48.48,-0.006783868
04/05/2004,48.81,0.001230012
03/05/2004,48.75,0.032311305
30/04/2004,47.2,0.002970509
29/04/2004,47.06,-0.019777628
28/04/2004,48,-0.018576386
27/04/2004,48.9,0.004303726
26/04/2004,48.69,0.013231535
23/04/2004,48.05,-0.009321663
22/04/2004,48.5,0.0166324
21/04/2004,47.7,-0.001047669
20/04/2004,47.75,-0.025841231
19/04/2004,49,0.007991027
16/04/2004,48.61,0.009715839
15/04/2004,48.14,0.014858492
14/04/2004,47.43,0.018942782
13/04/2004,46.54,-0.020628057
12/04/2004,47.51,0.018267288
08/04/2004,46.65,0.010775966
07/04/2004,46.15,-0.002596842
06/04/2004,46.27,-0.002590116
05/04/2004,46.39,0.009312466
02/04/2004,45.96,0.003705726
01/04/2004,45.79,-0.005662036
31/03/2004,46.05,0.013555083
30/03/2004,45.43,0.023158461
29/03/2004,44.39,0.020253281
26/03/2004,43.5,-0.000459664
25/03/2004,43.52,-0.000459453
24/03/2004,43.54,-0.026964362
23/03/2004,44.73,-0.019920977
22/03/2004,45.63,-0.014576566
19/03/2004,46.3,-0.006029303
18/03/2004,46.58,0.009057642
17/03/2004,46.16,0.012205906
16/03/2004,45.6,0.014356956
15/03/2004,44.95,-0.004439519
12/03/2004,45.15,0.014276397
11/03/2004,44.51,-0.012059101
10/03/2004,45.05,-0.016947693
09/03/2004,45.82,-0.012794276
08/03/2004,46.41,0.006485107
05/03/2004,46.11,0.024367356
04/03/2004,45,-0.006202944
03/03/2004,45.28,-0.002426383
02/03/2004,45.39,
