Date,Close,ALL
10/12/2004,50.76,-0.002164716
09/12/2004,50.87,-0.007247118
08/12/2004,51.24,0.008624122
07/12/2004,50.8,-0.00334087
06/12/2004,50.97,-0.007427712
03/12/2004,51.35,0.002925404
02/12/2004,51.2,-0.004482128
01/12/2004,51.43,0.018248324
30/11/2004,50.5,0.000792393
29/11/2004,50.46,-0.01064469
26/11/2004,51,0.001177163
24/11/2004,50.94,0.000785546
23/11/2004,50.9,-0.004117249
22/11/2004,51.11,0.016372789
19/11/2004,50.28,-0.007331847
18/11/2004,50.65,0.003362012
17/11/2004,50.48,0.002777229
16/11/2004,50.34,-0.001389578
15/11/2004,50.41,-0.006524986
12/11/2004,50.74,0.004345257
11/11/2004,50.52,0.018781771
10/11/2004,49.58,0.027191699
09/11/2004,48.25,0
08/11/2004,48.25,-0.001863547
05/11/2004,48.34,-0.004540771
04/11/2004,48.56,0.009310091
03/11/2004,48.11,-0.000207835
02/11/2004,48.12,0.00249688
01/11/2004,48,-0.001873244
29/10/2004,48.09,0.008142857
28/10/2004,47.7,-0.00272166
27/10/2004,47.83,0.004610234
26/10/2004,47.61,0.019298659
25/10/2004,46.7,-0.002779859
22/10/2004,46.83,-0.005536641
21/10/2004,47.09,0.016055145
20/10/2004,46.34,-0.003016594
19/10/2004,46.48,-0.033428118
18/10/2004,48.06,0.014038994
15/10/2004,47.39,0
14/10/2004,47.39,-0.005261509
13/10/2004,47.64,-0.004398373
12/10/2004,47.85,0
11/10/2004,47.85,-0.001044387
08/10/2004,47.9,-0.004374551
07/10/2004,48.11,-0.008073742
06/10/2004,48.5,0.004132237
05/10/2004,48.3,-0.00639771
04/10/2004,48.61,0.002884221
01/10/2004,48.47,0.009952394
30/09/2004,47.99,0.001459702
29/09/2004,47.92,0.002507314
28/09/2004,47.8,0.008192463
27/09/2004,47.41,-0.017562651
24/09/2004,48.25,-0.003103986
23/09/2004,48.4,-0.002270149
22/09/2004,48.51,-0.011681658
21/09/2004,49.08,0.014158439
20/09/2004,48.39,-0.009256468
17/09/2004,48.84,0.015683359
16/09/2004,48.08,0.007725271
15/09/2004,47.71,-0.000419111
14/09/2004,47.73,0.002097316
13/09/2004,47.63,0.015018791
10/09/2004,46.92,0.008991711
09/09/2004,46.5,-0.022119149
08/09/2004,47.54,-0.007752789
07/09/2004,47.91,0.018751208
03/09/2004,47.02,0.007471483
02/09/2004,46.67,0.010771323
01/09/2004,46.17,-0.022275498
31/08/2004,47.21,-0.00486002
30/08/2004,47.44,-0.005255978
27/08/2004,47.69,-0.009807069
26/08/2004,48.16,-0.00930047
25/08/2004,48.61,0.013879042
24/08/2004,47.94,0.005857757
23/08/2004,47.66,0.002941797
20/08/2004,47.52,0.009302393
19/08/2004,47.08,0.00447047
18/08/2004,46.87,0.016131117
17/08/2004,46.12,-0.009280308
16/08/2004,46.55,0.013408505
13/08/2004,45.93,-0.014052766
12/08/2004,46.58,-0.019137305
11/08/2004,47.48,0.005279286
10/08/2004,47.23,0.015361941
09/08/2004,46.51,0.006254738
06/08/2004,46.22,-0.010759734
05/08/2004,46.72,-0.008525201
04/08/2004,47.12,0.00297556
03/08/2004,46.98,-0.001063717
02/08/2004,47.03,-0.001062586
30/07/2004,47.08,0.002552107
29/07/2004,46.96,-0.001276868
28/07/2004,47.02,0.003622034
27/07/2004,46.85,0.009651549
26/07/2004,46.4,0.008223375
23/07/2004,46.02,0.004355408
22/07/2004,45.82,-0.006092273
21/07/2004,46.1,-0.011645592
20/07/2004,46.64,-0.020794299
19/07/2004,47.62,0.030273043
16/07/2004,46.2,-0.011620531
15/07/2004,46.74,-0.006823054
14/07/2004,47.06,0.003832238
13/07/2004,46.88,-0.003407158
12/07/2004,47.04,0.009397762
09/07/2004,46.6,0.009270305
08/07/2004,46.17,-0.009270305
07/07/2004,46.6,0.00387014
06/07/2004,46.42,0.00258844
02/07/2004,46.3,-0.005385043
01/07/2004,46.55,0
30/06/2004,46.55,0.012973155
29/06/2004,45.95,0.00261495
28/06/2004,45.83,-0.001526219
25/06/2004,45.9,-0.010187581
24/06/2004,46.37,0.004539076
23/06/2004,46.16,0.00521287
22/06/2004,45.92,0.005459125
21/06/2004,45.67,-0.000656671
18/06/2004,45.7,0.005265479
17/06/2004,45.46,0.008615982
16/06/2004,45.07,-0.005310922
15/06/2004,45.31,0.011989486
14/06/2004,44.77,-0.008673467
10/06/2004,45.16,0.008450128
09/06/2004,44.78,-0.003121519
08/06/2004,44.92,0.007149271
07/06/2004,44.6,0.018785208
04/06/2004,43.77,0.007107676
03/06/2004,43.46,-0.017336201
02/06/2004,44.22,0.005669592
01/06/2004,43.97,-0.000227402
28/05/2004,43.98,-0.002724797
27/05/2004,44.1,0.002497447
26/05/2004,43.99,-0.00408349
25/05/2004,44.17,0.010697724
24/05/2004,43.7,0.000686735
21/05/2004,43.67,-0.002515725
20/05/2004,43.78,0.012873741
19/05/2004,43.22,-0.000925069
18/05/2004,43.26,-0.002308937
17/05/2004,43.36,-0.007810745
14/05/2004,43.7,-0.008658063
13/05/2004,44.08,0.006144063
12/05/2004,43.81,-0.008862687
11/05/2004,44.2,0
10/05/2004,44.2,-0.013036822
07/05/2004,44.78,-0.01836538
06/05/2004,45.61,-0.009383593
05/05/2004,46.04,-0.003685641
04/05/2004,46.21,-0.001945736
03/05/2004,46.3,0.008676844
30/04/2004,45.9,-0.001523893
29/04/2004,45.97,-0.005423595
28/04/2004,46.22,-0.012897857
27/04/2004,46.82,0.008795509
26/04/2004,46.41,-0.001937359
23/04/2004,46.5,-0.004077696
22/04/2004,46.69,0.014888612
21/04/2004,46,-0.005203828
20/04/2004,46.24,-0.017153079
19/04/2004,47.04,-0.003395589
16/04/2004,47.2,0.011292333
15/04/2004,46.67,-0.007896744
14/04/2004,47.04,0.001915098
13/04/2004,46.95,-0.011225364
12/04/2004,47.48,-0.007762548
08/04/2004,47.85,0.042695919
07/04/2004,45.85,-0.006738423
06/04/2004,46.16,-0.00733869
05/04/2004,46.5,0.008422466
02/04/2004,46.11,-0.001733478
01/04/2004,46.19,0.015930506
31/03/2004,45.46,0.002202159
30/03/2004,45.36,0
29/03/2004,45.36,0.013315776
26/03/2004,44.76,-0.004013383
25/03/2004,44.94,0.026379616
24/03/2004,43.77,-0.015416311
23/03/2004,44.45,0.002026799
22/03/2004,44.36,-0.008976721
19/03/2004,44.76,-0.000670017
18/03/2004,44.79,0.005148305
17/03/2004,44.56,0.004498433
16/03/2004,44.36,0.009513096
15/03/2004,43.94,-0.01602924
12/03/2004,44.65,0.013528955
11/03/2004,44.05,-0.017998236
10/03/2004,44.85,-0.006445183
09/03/2004,45.14,0.003106282
08/03/2004,45,0.012297528
05/03/2004,44.45,-0.001124227
04/03/2004,44.5,0.000449539
03/03/2004,44.48,-0.002021337
02/03/2004,44.57,
