Date,Close,QCOM
12/07/2007,45.25,0.031656028
11/07/2007,43.84,0.014474693
10/07/2007,43.21,-0.008755816
09/07/2007,43.59,0.000229437
06/07/2007,43.58,0.000918274
05/07/2007,43.54,-0.007322687
03/07/2007,43.86,-0.001594715
02/07/2007,43.93,0.012368458
29/06/2007,43.39,-0.001611975
28/06/2007,43.46,0.00092081
27/06/2007,43.42,0.013447919
