Date,Close,DOW
13/12/2004,49.31,0.012037277
10/12/2004,48.72,-0.002050442
09/12/2004,48.82,0.004722317
08/12/2004,48.59,-0.00185052
07/12/2004,48.68,-0.028553119
06/12/2004,50.09,0.006609939
03/12/2004,49.76,-0.003610836
02/12/2004,49.94,-0.021395428
01/12/2004,51.02,0.010838612
30/11/2004,50.47,-0.006517254
29/11/2004,50.8,0.007508433
26/11/2004,50.42,0.007365416
24/11/2004,50.05,0.008225545
23/11/2004,49.64,0.002622291
22/11/2004,49.51,0.012806355
19/11/2004,48.88,-0.0091641
18/11/2004,49.33,0.009778037
17/11/2004,48.85,0.007396787
16/11/2004,48.49,-0.008419805
15/11/2004,48.9,-0.009362983
12/11/2004,49.36,0.016340233
11/11/2004,48.56,0.003300333
10/11/2004,48.4,0.006009758
09/11/2004,48.11,0.008139458
08/11/2004,47.72,0.001887782
05/11/2004,47.63,0.009068922
04/11/2004,47.2,0.028146664
03/11/2004,45.89,0.019584739
02/11/2004,45,-0.004213334
01/11/2004,45.19,0.005547557
29/10/2004,44.94,0.019548988
28/10/2004,44.07,-0.021105408
27/10/2004,45.01,0.015223039
26/10/2004,44.33,0.011571315
25/10/2004,43.82,0.005033184
22/10/2004,43.6,0.023907371
21/10/2004,42.57,-0.008188138
20/10/2004,42.92,-0.013193109
19/10/2004,43.49,-0.025651162
18/10/2004,44.62,0.009231181
15/10/2004,44.21,0.016419981
14/10/2004,43.49,-0.006417625
13/10/2004,43.77,-0.021248539
12/10/2004,44.71,-0.005353571
11/10/2004,44.95,-0.003109732
08/10/2004,45.09,-0.007732282
07/10/2004,45.44,-0.020044244
06/10/2004,46.36,0.020924913
05/10/2004,45.4,0.002205073
04/10/2004,45.3,-0.001544061
01/10/2004,45.37,0.004196583
30/09/2004,45.18,0.008669611
29/09/2004,44.79,0.022579419
28/09/2004,43.79,0.019834599
27/09/2004,42.93,0.006074785
24/09/2004,42.67,0.022275803
23/09/2004,41.73,-0.01285732
22/09/2004,42.27,-0.011759308
21/09/2004,42.77,0.000701672
20/09/2004,42.74,0.007986888
17/09/2004,42.4,-0.004236297
16/09/2004,42.58,0.010149975
15/09/2004,42.15,0.001662116
14/09/2004,42.08,-0.001187508
13/09/2004,42.13,-0.005208345
10/09/2004,42.35,-0.013136478
09/09/2004,42.91,0.005140198
08/09/2004,42.69,-0.016033805
07/09/2004,43.38,0.012993222
03/09/2004,42.82,0.002572198
02/09/2004,42.71,0.00351824
01/09/2004,42.56,-0.005856875
31/08/2004,42.81,0.004917467
30/08/2004,42.6,-0.002110447
27/08/2004,42.69,0.002110447
26/08/2004,42.6,0.017762456
25/08/2004,41.85,0.022961734
24/08/2004,40.9,0.007608332
23/08/2004,40.59,-0.007852801
20/08/2004,40.91,0.010072558
19/08/2004,40.5,0
18/08/2004,40.5,0.01242252
17/08/2004,40,0.008788506
16/08/2004,39.65,0.029952322
13/08/2004,38.48,-0.009569451
12/08/2004,38.85,-0.01532597
11/08/2004,39.45,0.001775974
10/08/2004,39.38,0.014322495
09/08/2004,38.82,0.008796952
06/08/2004,38.48,-0.022103187
05/08/2004,39.34,-0.02013153
04/08/2004,40.14,0.009763502
03/08/2004,39.75,-0.008267616
02/08/2004,40.08,0.004751791
30/07/2004,39.89,-0.015176308
29/07/2004,40.5,0.027536158
28/07/2004,39.4,0.008154989
27/07/2004,39.08,0.017292985
26/07/2004,38.41,-0.004416165
23/07/2004,38.58,-0.005170642
22/07/2004,38.78,-0.01687588
21/07/2004,39.44,-0.001520142
20/07/2004,39.5,0.006349228
19/07/2004,39.25,-0.004829086
16/07/2004,39.44,0.009425621
15/07/2004,39.07,-0.000255918
14/07/2004,39.08,-0.001534135
13/07/2004,39.14,-0.005859143
12/07/2004,39.37,0.005603683
09/07/2004,39.15,0.002813661
08/07/2004,39.04,-0.010447286
07/07/2004,39.45,0.012241928
06/07/2004,38.97,-0.010973697
02/07/2004,39.4,-0.008340754
01/07/2004,39.73,-0.024121523
30/06/2004,40.7,-0.005635198
29/06/2004,40.93,0.019489947
28/06/2004,40.14,-0.00447428
25/06/2004,40.32,-0.00272446
24/06/2004,40.43,-0.007883756
23/06/2004,40.75,0.026860605
22/06/2004,39.67,-0.001763003
21/06/2004,39.74,-0.006771186
18/06/2004,40.01,0.024286547
17/06/2004,39.05,-0.004343944
16/06/2004,39.22,-0.000254939
15/06/2004,39.23,-0.00533877
14/06/2004,39.44,-0.010843632
10/06/2004,39.87,0.003265924
09/06/2004,39.74,-0.001257387
08/06/2004,39.79,-0.000753674
07/06/2004,39.82,0.014672664
04/06/2004,39.24,0.020337939
03/06/2004,38.45,-0.047240881
02/06/2004,40.31,0.017770459
01/06/2004,39.6,-0.007547206
28/05/2004,39.9,0.000501379
27/05/2004,39.88,0.022826251
26/05/2004,38.98,0.007467525
25/05/2004,38.69,0.014317569
24/05/2004,38.14,0.01054306
21/05/2004,37.74,0.016564632
20/05/2004,37.12,-0.007514797
19/05/2004,37.4,0.001337793
18/05/2004,37.35,0.013205959
17/05/2004,36.86,-0.020940362
14/05/2004,37.64,-0.00026564
13/05/2004,37.65,0.009339628
12/05/2004,37.3,-0.020695883
11/05/2004,38.08,0.02607224
10/05/2004,37.1,-0.021070255
07/05/2004,37.89,-0.03780875
06/05/2004,39.35,-0.015633198
05/05/2004,39.97,-0.01020544
04/05/2004,40.38,0.014216476
03/05/2004,39.81,0.00301887
30/04/2004,39.69,0.000504032
29/04/2004,39.67,-0.031023707
28/04/2004,40.92,-0.023189445
27/04/2004,41.88,0.004067478
26/04/2004,41.71,0.007460027
23/04/2004,41.4,-0.011049836
22/04/2004,41.86,0.024179128
21/04/2004,40.86,0.007122712
20/04/2004,40.57,-0.027472252
19/04/2004,41.7,0.000239837
16/04/2004,41.69,0.014009891
15/04/2004,41.11,0.002679334
14/04/2004,41,0.005135113
13/04/2004,40.79,-0.014843928
12/04/2004,41.4,0.015089116
08/04/2004,40.78,0.001226843
07/04/2004,40.73,-0.016315959
06/04/2004,41.4,0.008002953
05/04/2004,41.07,-0.007761378
02/04/2004,41.39,0.020996865
01/04/2004,40.53,0.006187373
31/03/2004,40.28,-0.001736327
30/03/2004,40.35,-0.007653413
29/03/2004,40.66,0.022886571
26/03/2004,39.74,-0.005270435
25/03/2004,39.95,0.022017845
24/03/2004,39.08,0.001536492
23/03/2004,39.02,0.033618801
22/03/2004,37.73,-0.036944888
19/03/2004,39.15,-0.003315061
18/03/2004,39.28,0.001783667
17/03/2004,39.21,0.012317323
16/03/2004,38.73,0.010381614
15/03/2004,38.33,-0.026771226
12/03/2004,39.37,0.009955411
11/03/2004,38.98,-0.023578225
10/03/2004,39.91,-0.024747613
09/03/2004,40.91,-0.022478288
08/03/2004,41.84,-0.011170645
05/03/2004,42.31,-0.02312917
04/03/2004,43.3,0.006952519
03/03/2004,43,-0.003018695
02/03/2004,43.13,
