Date,Close,CL
10/12/2004,50.46,0.004170396
09/12/2004,50.25,0.014028286
08/12/2004,49.55,-0.010439766
07/12/2004,50.07,0.078496071
06/12/2004,46.29,-0.01309172
03/12/2004,46.9,-0.009760315
02/12/2004,47.36,0.013605652
01/12/2004,46.72,0.015748357
30/11/2004,45.99,-0.000217415
29/11/2004,46,0.002176279
26/11/2004,45.9,0.00239939
24/11/2004,45.79,-0.00457567
23/11/2004,46,-0.000651961
22/11/2004,46.03,-0.004119247
19/11/2004,46.22,-0.015031419
18/11/2004,46.92,-0.038056024
17/11/2004,48.74,0.012386616
16/11/2004,48.14,0.004997928
15/11/2004,47.9,0.005862663
12/11/2004,47.62,0.005052642
11/11/2004,47.38,0.019823733
10/11/2004,46.45,-0.004725095
09/11/2004,46.67,0.006233228
08/11/2004,46.38,-0.011362541
05/11/2004,46.91,0.008348545
04/11/2004,46.52,0.022609659
03/11/2004,45.48,0.010165833
02/11/2004,45.02,0.007133334
01/11/2004,44.7,0.001791313
29/10/2004,44.62,-0.007368572
28/10/2004,44.95,-0.010401776
27/10/2004,45.42,0.000881057
26/10/2004,45.38,0.009520718
25/10/2004,44.95,-0.016547537
22/10/2004,45.7,-0.003276901
21/10/2004,45.85,0.010965022
20/10/2004,45.35,0.051815685
19/10/2004,43.06,-0.019775305
18/10/2004,43.92,-0.000227661
15/10/2004,43.93,0.010986606
14/10/2004,43.45,0
13/10/2004,43.45,0.002304148
12/10/2004,43.35,-0.014655632
11/10/2004,43.99,-0.003630592
08/10/2004,44.15,-0.005871742
07/10/2004,44.41,-0.003147485
06/10/2004,44.55,0.001122965
05/10/2004,44.5,-0.008948606
04/10/2004,44.9,-0.004887812
01/10/2004,45.12,-0.001328904
30/09/2004,45.18,-0.007057815
29/09/2004,45.5,0.003302149
28/09/2004,45.35,0.002649593
27/09/2004,45.23,0.001770304
24/09/2004,45.15,-0.014293811
23/09/2004,45.8,-0.001091108
22/09/2004,45.85,-0.00478678
21/09/2004,46.07,-0.045819255
20/09/2004,48.23,-0.119095326
17/09/2004,54.33,0.000552334
16/09/2004,54.3,-0.001288304
15/09/2004,54.37,0.000367918
14/09/2004,54.35,-0.002205478
13/09/2004,54.47,0.001285938
10/09/2004,54.4,0.00331431
09/09/2004,54.22,-0.005150858
08/09/2004,54.5,-0.009132484
07/09/2004,55,0.002730999
03/09/2004,54.85,-0.001093295
02/09/2004,54.91,0.009515168
01/09/2004,54.39,0.007196267
31/08/2004,54,0.005198675
30/08/2004,53.72,-0.00427232
27/08/2004,53.95,0
26/08/2004,53.95,0.001855288
25/08/2004,53.85,0.009141002
24/08/2004,53.36,0.000374883
23/08/2004,53.34,0.012830365
20/08/2004,52.66,0.014922795
19/08/2004,51.88,-0.004807239
18/08/2004,52.13,0.009831404
17/08/2004,51.62,-0.006372523
16/08/2004,51.95,0.004243834
13/08/2004,51.73,-0.004821145
12/08/2004,51.98,-0.004415018
11/08/2004,52.21,-0.000382995
10/08/2004,52.23,0.013104832
09/08/2004,51.55,-0.003872222
06/08/2004,51.75,-0.009615459
05/08/2004,52.25,-0.010850016
04/08/2004,52.82,-0.002835809
03/08/2004,52.97,-0.006960803
02/08/2004,53.34,0.002628122
30/07/2004,53.2,-0.0016903
29/07/2004,53.29,-0.002997941
28/07/2004,53.45,0.007323289
27/07/2004,53.06,0.006807893
26/07/2004,52.7,0.001139169
23/07/2004,52.64,-0.022726117
22/07/2004,53.85,-0.021130782
21/07/2004,55,-0.029029094
20/07/2004,56.62,0.008691851
19/07/2004,56.13,-0.003379283
16/07/2004,56.32,-0.010245629
15/07/2004,56.9,0.000175762
14/07/2004,56.89,-0.010317482
13/07/2004,57.48,-0.003126631
12/07/2004,57.66,-0.001732802
09/07/2004,57.76,-0.005180464
08/07/2004,58.06,-0.000688705
07/07/2004,58.1,-0.003264888
06/07/2004,58.29,-0.001542813
02/07/2004,58.38,-0.005977304
01/07/2004,58.73,0.004778982
30/06/2004,58.45,-0.002563009
29/06/2004,58.6,0.014438202
28/06/2004,57.76,0.007123651
25/06/2004,57.35,-0.01402499
24/06/2004,58.16,-0.004460464
23/06/2004,58.42,-0.004440656
22/06/2004,58.68,0.006839972
21/06/2004,58.28,-0.001714384
18/06/2004,58.38,0.000514007
17/06/2004,58.35,-0.002054443
16/06/2004,58.47,0.004800284
15/06/2004,58.19,0.001547855
14/06/2004,58.1,-0.000860215
10/06/2004,58.15,0.000688113
09/06/2004,58.11,0.005868156
08/06/2004,57.77,0.002947042
07/06/2004,57.6,0.011875794
04/06/2004,56.92,-0.002281303
03/06/2004,57.05,-0.006464598
02/06/2004,57.42,-0.002087683
01/06/2004,57.54,0.00592646
28/05/2004,57.2,-0.005578815
27/05/2004,57.52,-0.006411945
26/05/2004,57.89,0.012690305
25/05/2004,57.16,0.006318027
24/05/2004,56.8,-0.007541911
21/05/2004,57.23,0.022262404
20/05/2004,55.97,0.001072578
19/05/2004,55.91,-0.004283426
18/05/2004,56.15,-0.000356125
17/05/2004,56.17,0.007505396
14/05/2004,55.75,-0.004295693
13/05/2004,55.99,-0.016297969
12/05/2004,56.91,-0.002807512
11/05/2004,57.07,0.001051894
10/05/2004,57.01,-0.010816574
07/05/2004,57.63,-0.014812534
06/05/2004,58.49,-0.001537542
05/05/2004,58.58,-0.002557328
04/05/2004,58.73,-0.003229922
03/05/2004,58.92,0.01780869
30/04/2004,57.88,0.000518448
29/04/2004,57.85,0.025384295
28/04/2004,56.4,-0.010932925
27/04/2004,57.02,-0.000701262
26/04/2004,57.06,0.007387896
23/04/2004,56.64,0.003891744
22/04/2004,56.42,0.003017664
21/04/2004,56.25,-0.006379607
20/04/2004,56.61,0.005313509
19/04/2004,56.31,0.009994729
16/04/2004,55.75,0.00449439
15/04/2004,55.5,0.011780834
14/04/2004,54.85,0.023799666
13/04/2004,53.56,-0.007811087
12/04/2004,53.98,-0.00535798
08/04/2004,54.27,-0.001657001
07/04/2004,54.36,-0.011340893
06/04/2004,54.98,0.002549628
05/04/2004,54.84,-0.014122994
02/04/2004,55.62,0.012665268
01/04/2004,54.92,-0.003272135
31/03/2004,55.1,-0.017094433
30/03/2004,56.05,0.01256749
29/03/2004,55.35,0.011447386
26/03/2004,54.72,-0.003466208
25/03/2004,54.91,0.039184291
24/03/2004,52.8,-0.003592026
23/03/2004,52.99,-0.012378253
22/03/2004,53.65,-0.0202959
19/03/2004,54.75,-0.004555817
18/03/2004,55,0
17/03/2004,55,0.006201005
16/03/2004,54.66,0.003298519
15/03/2004,54.48,-0.008043919
12/03/2004,54.92,0.000364232
11/03/2004,54.9,-0.029611854
10/03/2004,56.55,0.0051414
09/03/2004,56.26,-0.004610755
08/03/2004,56.52,0.003012317
05/03/2004,56.35,0.005516519
04/03/2004,56.04,-0.004806418
03/03/2004,56.31,0.00320171
02/03/2004,56.13,
