Date,Close,GILD
23/12/2004,34.31,-0.007838623
22/12/2004,34.58,-0.012929357
21/12/2004,35.03,0.000571102
20/12/2004,35.01,0.004580598
17/12/2004,34.85,-0.02157336
16/12/2004,35.61,-0.015603549
15/12/2004,36.17,-0.02646451
14/12/2004,37.14,0.000538648
13/12/2004,37.12,0.020136735
10/12/2004,36.38,-0.012565038
09/12/2004,36.84,0.013940365
08/12/2004,36.33,0.018894699
07/12/2004,35.65,-0.00559442
06/12/2004,35.85,0.01037441
03/12/2004,35.48,0.016768902
02/12/2004,34.89,0.007191172
01/12/2004,34.64,0.005209853
30/11/2004,34.46,0.008743862
29/11/2004,34.16,-0.010193768
26/11/2004,34.51,-0.002604545
24/11/2004,34.6,0.003474236
23/11/2004,34.48,-0.003474236
22/11/2004,34.6,0.007251663
19/11/2004,34.35,-0.03208525
18/11/2004,35.47,0.028597888
17/11/2004,34.47,-0.019819692
16/11/2004,35.16,-0.021385171
15/11/2004,35.92,-0.028000731
12/11/2004,36.94,-0.006744933
11/11/2004,37.19,0.018727647
10/11/2004,36.5,-0.007370035
09/11/2004,36.77,-0.00135888
08/11/2004,36.82,-0.016164145
05/11/2004,37.42,0.00589656
04/11/2004,37.2,0.018722566
03/11/2004,36.51,0.034269965
02/11/2004,35.28,-0.001982161
01/11/2004,35.35,0.020578034
29/10/2004,34.63,-0.011484479
28/10/2004,35.03,0.002572533
27/10/2004,34.94,0.026683718
26/10/2004,34.02,0.032260862
25/10/2004,32.94,-0.009367042
22/10/2004,33.25,-0.09817688
21/10/2004,36.68,-0.030341971
20/10/2004,37.81,0.014653253
19/10/2004,37.26,-0.028051588
18/10/2004,38.32,0.021897722
15/10/2004,37.49,0.002136182
14/10/2004,37.41,-0.00373533
13/10/2004,37.55,-0.017685561
12/10/2004,38.22,0.00893567
11/10/2004,37.88,0.002114166
08/10/2004,37.8,-0.005803234
07/10/2004,38.02,-0.026474424
06/10/2004,39.04,0.016529302
05/10/2004,38.4,-0.001041125
04/10/2004,38.44,0.019703777
01/10/2004,37.69,0.008259005
30/09/2004,37.38,0.033182267
29/09/2004,36.16,0.011123585
28/09/2004,35.76,0.007297254
27/09/2004,35.5,-0.027779564
24/09/2004,36.5,0.004118057
23/09/2004,36.35,0.001651983
22/09/2004,36.29,-0.029058392
21/09/2004,37.36,0.018368966
20/09/2004,36.68,-0.005708864
17/09/2004,36.89,0.028875924
16/09/2004,35.84,0.010659287
15/09/2004,35.46,-0.006465237
14/09/2004,35.69,-0.001120135
13/09/2004,35.73,0.006739705
10/09/2004,35.49,0.018197829
09/09/2004,34.85,0.022635906
08/09/2004,34.07,-0.014858249
07/09/2004,34.58,-0.709780773
03/09/2004,70.32,-0.013840074
02/09/2004,71.3,0.00421645
01/09/2004,71,0.026691087
31/08/2004,69.13,0.013837523
30/08/2004,68.18,-0.017591498
27/08/2004,69.39,0.002164035
26/08/2004,69.24,0.035576293
25/08/2004,66.82,0.030851166
24/08/2004,64.79,-0.002466473
23/08/2004,64.95,-0.019213766
20/08/2004,66.21,0.021525906
19/08/2004,64.8,-0.020619287
18/08/2004,66.15,0.031948655
17/08/2004,64.07,-0.010248537
16/08/2004,64.73,0.027248789
13/08/2004,62.99,-0.010894558
12/08/2004,63.68,-0.032445299
11/08/2004,65.78,0.026339605
10/08/2004,64.07,0.038178647
09/08/2004,61.67,0.000648824
06/08/2004,61.63,-0.032407657
05/08/2004,63.66,0.012328274
04/08/2004,62.88,-0.007762415
03/08/2004,63.37,-0.002049343
02/08/2004,63.5,-0.017793508
30/07/2004,64.64,0.082857102
29/07/2004,59.5,0.02123222
28/07/2004,58.25,0.000343407
27/07/2004,58.23,0.033528547
26/07/2004,56.31,-0.032841379
23/07/2004,58.19,-0.028294984
22/07/2004,59.86,0.007714276
21/07/2004,59.4,-0.04911078
20/07/2004,62.39,-0.011474229
19/07/2004,63.11,0.01067314
16/07/2004,62.44,-0.022487092
15/07/2004,63.86,-0.007021953
14/07/2004,64.31,-0.021383785
13/07/2004,65.7,0.001066017
12/07/2004,65.63,0.00458156
09/07/2004,65.33,-0.006712458
08/07/2004,65.77,-0.020169257
07/07/2004,67.11,0.002536368
06/07/2004,66.94,-0.007145014
02/07/2004,67.42,0.006995638
01/07/2004,66.95,-0.000746547
30/06/2004,67,0.02233718
29/06/2004,65.52,0.024410296
28/06/2004,63.94,-0.015672599
25/06/2004,64.95,0.004474971
24/06/2004,64.66,-0.007549531
23/06/2004,65.15,0.03673723
22/06/2004,62.8,-0.002703349
21/06/2004,62.97,-0.022455211
18/06/2004,64.4,0.015176697
17/06/2004,63.43,-0.015176697
16/06/2004,64.4,0.008263866
15/06/2004,63.87,0.032946403
14/06/2004,61.8,0.001133328
10/06/2004,61.73,-0.019888386
09/06/2004,62.97,-0.023541577
08/06/2004,64.47,-0.007109767
07/06/2004,64.93,0.00602458
04/06/2004,64.54,0.003570046
03/06/2004,64.31,-0.034839276
02/06/2004,66.59,-0.00524228
01/06/2004,66.94,0.024345347
28/05/2004,65.33,-0.005799772
27/05/2004,65.71,-0.003190765
26/05/2004,65.92,0.033002224
25/05/2004,63.78,0.015484588
24/05/2004,62.8,-0.008404077
21/05/2004,63.33,0.002846302
20/05/2004,63.15,0.004284701
19/05/2004,62.88,0.005421796
18/05/2004,62.54,0.082283784
17/05/2004,57.6,0.033003966
14/05/2004,55.73,-0.016549893
13/05/2004,56.66,0.005663732
12/05/2004,56.34,0.016825169
11/05/2004,55.4,0.012167589
10/05/2004,54.73,-0.014871511
07/05/2004,55.55,-0.021019655
06/05/2004,56.73,-0.027984793
05/05/2004,58.34,-0.000171394
04/05/2004,58.35,-0.035026312
03/05/2004,60.43,-0.008404103
30/04/2004,60.94,-0.008334062
29/04/2004,61.45,0.002280874
28/04/2004,61.31,-0.017301749
27/04/2004,62.38,0.013394859
26/04/2004,61.55,0.023507288
23/04/2004,60.12,0.015083242
22/04/2004,59.22,0.023578745
21/04/2004,57.84,0.01462931
20/04/2004,57,-0.025804532
19/04/2004,58.49,0.020206196
16/04/2004,57.32,0.007705817
15/04/2004,56.88,0.005111494
14/04/2004,56.59,0.018368773
13/04/2004,55.56,-0.026464558
12/04/2004,57.05,-0.007334996
08/04/2004,57.47,0.008562743
07/04/2004,56.98,0.011650617
06/04/2004,56.32,-0.028013036
05/04/2004,57.92,0.009541229
02/04/2004,57.37,0.027568454
01/04/2004,55.81,0.006471351
31/03/2004,55.45,0
30/03/2004,55.45,0.002708805
29/03/2004,55.3,0.027685332
26/03/2004,53.79,0.008401058
25/03/2004,53.34,0.030068869
24/03/2004,51.76,-0.00270114
23/03/2004,51.9,-0.029614921
22/03/2004,53.46,-0.033839198
19/03/2004,55.3,-0.025177653
18/03/2004,56.71,0.007256027
17/03/2004,56.3,0.01539318
16/03/2004,55.44,-0.015925898
15/03/2004,56.33,-0.020557695
12/03/2004,57.5,0.028220568
11/03/2004,55.9,-0.005530297
10/03/2004,56.21,-0.004791916
09/03/2004,56.48,0.009785684
08/03/2004,55.93,-0.024723138
05/03/2004,57.33,0.030640846
04/03/2004,55.6,0.000719683
03/03/2004,55.56,0.020548045
02/03/2004,54.43,
