Date,Close,AIG
10/12/2004,65,-0.01025493
09/12/2004,65.67,0.0141085
08/12/2004,64.75,0
07/12/2004,64.75,-0.009223739
06/12/2004,65.35,-0.002750613
03/12/2004,65.53,0.005815749
02/12/2004,65.15,0.006467531
01/12/2004,64.73,0.021549866
30/11/2004,63.35,-0.006764755
29/11/2004,63.78,-0.000470256
26/11/2004,63.81,-0.006560473
24/11/2004,64.23,0.000467181
23/11/2004,64.2,0.021252276
22/11/2004,62.85,0.016847571
19/11/2004,61.8,-0.019548772
18/11/2004,63.02,-0.000951626
17/11/2004,63.08,0.006840081
16/11/2004,62.65,-0.003028132
15/11/2004,62.84,0.029226267
12/11/2004,61.03,0.001311691
11/11/2004,60.95,0.004110158
10/11/2004,60.7,-0.000823384
09/11/2004,60.75,0.003462779
08/11/2004,60.54,-0.008388897
05/11/2004,61.05,-0.000327547
04/11/2004,61.07,-0.009452482
03/11/2004,61.65,0.002923979
02/11/2004,61.47,0.011453005
01/11/2004,60.77,0.000987817
29/10/2004,60.71,-0.008202146
28/10/2004,61.21,0.019632735
27/10/2004,60.02,-0.005151652
26/10/2004,60.33,0.07269368
25/10/2004,56.1,0.025272103
22/10/2004,54.7,-0.031491581
21/10/2004,56.45,-0.020167277
20/10/2004,57.6,-0.001734606
19/10/2004,57.7,-0.033739782
18/10/2004,59.68,0.031143502
15/10/2004,57.85,-0.039652772
14/10/2004,60.19,-0.107037129
13/10/2004,66.99,-0.005804883
12/10/2004,67.38,-0.00148302
11/10/2004,67.48,0.008632291
08/10/2004,66.9,0.001346197
07/10/2004,66.81,0.003148192
06/10/2004,66.6,0.00150263
05/10/2004,66.5,-0.029485802
04/10/2004,68.49,-0.003352528
01/10/2004,68.72,0.010679642
30/09/2004,67.99,-0.00747311
29/09/2004,68.5,0.002045887
28/09/2004,68.36,-0.004087597
27/09/2004,68.64,-0.007113335
24/09/2004,69.13,-0.002023122
23/09/2004,69.27,-0.009339819
22/09/2004,69.92,-0.014482718
21/09/2004,70.94,-0.004220009
20/09/2004,71.24,-0.00615731
17/09/2004,71.68,0.002933987
16/09/2004,71.47,0.003504103
15/09/2004,71.22,-0.003923772
14/09/2004,71.5,0.00448557
13/09/2004,71.18,-0.010203457
10/09/2004,71.91,-0.001250782
09/09/2004,72,-0.007747687
08/09/2004,72.56,-0.001377221
07/09/2004,72.66,0.012463809
03/09/2004,71.76,-0.001670844
02/09/2004,71.88,0.023507311
01/09/2004,70.21,-0.014563707
31/08/2004,71.24,0.005066152
30/08/2004,70.88,-0.000564175
27/08/2004,70.92,0.00268267
26/08/2004,70.73,-0.005217526
25/08/2004,71.1,0.009752038
24/08/2004,70.41,0.001990333
23/08/2004,70.27,-0.003267745
20/08/2004,70.5,0.0099787
19/08/2004,69.8,-0.002432569
18/08/2004,69.97,0.023864029
17/08/2004,68.32,0.00395982
16/08/2004,68.05,0.023341579
13/08/2004,66.48,-0.006297817
12/08/2004,66.9,-0.017925078
11/08/2004,68.11,-0.00614756
10/08/2004,68.53,0.002630042
09/08/2004,68.35,0.001903786
06/08/2004,68.22,-0.015707129
05/08/2004,69.3,-0.0225434
04/08/2004,70.88,-0.004504512
03/08/2004,71.2,0.008604327
02/08/2004,70.59,-0.000849618
30/07/2004,70.65,0.004255326
29/07/2004,70.35,-0.01032322
28/07/2004,71.08,0.00338219
27/07/2004,70.84,0.026317308
26/07/2004,69,0.013129291
23/07/2004,68.1,0.012857637
22/07/2004,67.23,-0.001783326
21/07/2004,67.35,-0.021010102
20/07/2004,68.78,-0.00029074
19/07/2004,68.8,-0.003047677
16/07/2004,69.01,-0.007506892
15/07/2004,69.53,-0.008307123
14/07/2004,70.11,-0.002848599
13/07/2004,70.31,-0.003691089
12/07/2004,70.57,0.008538546
09/07/2004,69.97,-0.002141481
08/07/2004,70.12,-0.009368415
07/07/2004,70.78,-0.004510862
06/07/2004,71.1,-0.007007737
02/07/2004,71.6,0.001397624
01/07/2004,71.5,0.003081667
30/06/2004,71.28,-0.000981561
29/06/2004,71.35,-0.002519598
28/06/2004,71.53,-0.003070913
25/06/2004,71.75,0.004889985
24/06/2004,71.4,-0.009478744
23/06/2004,72.08,-0.003047516
22/06/2004,72.3,0.010148137
21/06/2004,71.57,-0.008348455
18/06/2004,72.17,-0.001246279
17/06/2004,72.26,-0.00082999
16/06/2004,72.32,0.002353431
15/06/2004,72.15,-0.008419068
14/06/2004,72.76,-0.006848404
10/06/2004,73.26,-0.001636662
09/06/2004,73.38,-0.010033982
08/06/2004,74.12,-0.009132484
07/06/2004,74.8,0.009402353
04/06/2004,74.1,0.00881063
03/06/2004,73.45,-0.005566507
02/06/2004,73.86,0.011711968
01/06/2004,73,-0.004101168
28/05/2004,73.3,0.006844654
27/05/2004,72.8,0.009523224
26/05/2004,72.11,0.001526612
25/05/2004,72,0.031032109
24/05/2004,69.8,-0.005001797
21/05/2004,70.15,0.001997718
20/05/2004,70.01,0.006592171
19/05/2004,69.55,0.001726868
18/05/2004,69.43,0.000576286
17/05/2004,69.39,-0.020116236
14/05/2004,70.8,-0.002961711
13/05/2004,71.01,-0.003374107
12/05/2004,71.25,0.009589694
11/05/2004,70.57,0.011687704
10/05/2004,69.75,-0.008707499
07/05/2004,70.36,-0.011867899
06/05/2004,71.2,-0.004204631
05/05/2004,71.5,-0.0023748
04/05/2004,71.67,-0.002647532
03/05/2004,71.86,0.002926627
30/04/2004,71.65,-0.002091322
29/04/2004,71.8,0.004047176
28/04/2004,71.51,-0.015953727
27/04/2004,72.66,-0.005079289
26/04/2004,73.03,-0.012654091
23/04/2004,73.96,0.003521607
22/04/2004,73.7,0.006807378
21/04/2004,73.2,0.00273598
20/04/2004,73,-0.02676197
19/04/2004,74.98,-0.00292982
16/04/2004,75.2,0.006938912
15/04/2004,74.68,-0.004942239
14/04/2004,75.05,-0.003989367
13/04/2004,75.35,-0.018670014
12/04/2004,76.77,0.006534263
08/04/2004,76.27,0.000262261
07/04/2004,76.25,0.005655305
06/04/2004,75.82,-0.002239643
05/04/2004,75.99,0.022490801
02/04/2004,74.3,0.013277529
01/04/2004,73.32,0.027236079
31/03/2004,71.35,-0.005172305
30/03/2004,71.72,0.00223339
29/03/2004,71.56,0.019330408
26/03/2004,70.19,-0.003129448
25/03/2004,70.41,0.015601834
24/03/2004,69.32,-0.009761777
23/03/2004,70,-0.009808878
22/03/2004,70.69,-0.019749924
19/03/2004,72.1,-0.018006122
18/03/2004,73.41,0.005463748
17/03/2004,73.01,0.034983708
16/03/2004,70.5,0.006260692
15/03/2004,70.06,-0.021882711
12/03/2004,71.61,0.010669763
11/03/2004,70.85,-0.014850371
10/03/2004,71.91,-0.015044104
09/03/2004,73,-0.008321445
08/03/2004,73.61,-0.00906085
05/03/2004,74.28,-0.009379675
04/03/2004,74.98,0.003741319
03/03/2004,74.7,0.010496665
02/03/2004,73.92,
