Date,Close,TXN
11/06/2007,35.79,-0.005016733
08/06/2007,35.97,0.044919433
07/06/2007,34.39,-0.018724442
06/06/2007,35.04,-0.004839867
05/06/2007,35.21,-0.013820556
04/06/2007,35.7,-0.006143555
01/06/2007,35.92,0.015713006
31/05/2007,35.36,0.009947503
30/05/2007,35.01,0.001715266
29/05/2007,34.95,0.001718213
25/05/2007,34.89,0.008057598
24/05/2007,34.61,-0.011491077
23/05/2007,35.01,-0.013617232
22/05/2007,35.49,-0.00168919
21/05/2007,35.55,-0.008961135
18/05/2007,35.87,-0.00194959
17/05/2007,35.94,-0.012992581
16/05/2007,36.41,-0.00711552
15/05/2007,36.67,-0.007065247
14/05/2007,36.93,0.006247474
11/05/2007,36.7,0.002182216
10/05/2007,36.62,-0.005718191
09/05/2007,36.83,0.046119284
08/05/2007,35.17,-0.000852636
07/05/2007,35.2,0.00113701
04/05/2007,35.16,0.001992883
03/05/2007,35.09,-0.000569801
02/05/2007,35.11,0.007719838
01/05/2007,34.84,0.013582061
30/04/2007,34.37,-0.013294994
27/04/2007,34.83,-0.009429988
26/04/2007,35.16,-0.005106394
25/04/2007,35.34,0.011955736
24/04/2007,34.92,0.074592714
23/04/2007,32.41,-0.002773072
20/04/2007,32.5,0.00030774
19/04/2007,32.49,0.016760169
18/04/2007,31.95,0.020234645
17/04/2007,31.31,-0.00636742
16/04/2007,31.51,0.021816714
13/04/2007,30.83,-0.005498963
12/04/2007,31,0.007122076
11/04/2007,30.78,-0.015474197
10/04/2007,31.26,0.014175495
09/04/2007,30.82,0
05/04/2007,30.82,0.007163821
04/04/2007,30.6,0.017472012
03/04/2007,30.07,0.005669517
02/04/2007,29.9,-0.006666691
30/03/2007,30.1,-0.009588435
29/03/2007,30.39,-0.010149048
28/03/2007,30.7,-0.01679626
27/03/2007,31.22,0.00224467
26/03/2007,31.15,-0.00671895
23/03/2007,31.36,0.003513819
22/03/2007,31.25,-0.014297305
21/03/2007,31.7,0.011102414
20/03/2007,31.35,0.004155352
19/03/2007,31.22,-0.001920001
16/03/2007,31.28,-0.009228387
15/03/2007,31.57,-0.003162558
14/03/2007,31.67,-0.002207855
13/03/2007,31.74,-0.026427778
12/03/2007,32.59,0.003996931
09/03/2007,32.46,0.023691881
08/03/2007,31.7,0.017823514
07/03/2007,31.14,-0.006721101
06/03/2007,31.35,0.014458083
05/03/2007,30.9,0.004541039
02/03/2007,30.76,-0.000974817
01/03/2007,30.79,-0.005506087
28/02/2007,30.96,0.009411071
27/02/2007,30.67,-0.03523747
26/02/2007,31.77,-0.013754515
23/02/2007,32.21,0.003732508
22/02/2007,32.09,0.03520262
21/02/2007,30.98,-0.002256973
20/02/2007,31.05,0.00873368
16/02/2007,30.78,-0.012270093
15/02/2007,31.16,0.006762222
14/02/2007,30.95,0.022215876
13/02/2007,30.27,-0.007897376
12/02/2007,30.51,-0.013348725
09/02/2007,30.92,-0.005161302
08/02/2007,31.08,0.00128783
07/02/2007,31.04,-0.00578222
06/02/2007,31.22,-0.0117817
05/02/2007,31.59,0.006351244
02/02/2007,31.39,0.000637349
01/02/2007,31.37,0.005754492
31/01/2007,31.19,0.011284982
30/01/2007,30.84,-0.003237296
29/01/2007,30.94,-0.002582313
26/01/2007,31.02,0.017889565
25/01/2007,30.47,0.015545211
24/01/2007,30,0.01342302
23/01/2007,29.6,0.034717355
22/01/2007,28.59,0.007020036
19/01/2007,28.39,0.002468702
18/01/2007,28.32,-0.028200302
17/01/2007,29.13,0.008619257
16/01/2007,28.88,-0.006213344
12/01/2007,29.06,0.00103288
11/01/2007,29.03,-0.010281105
10/01/2007,29.33,0.016847571
09/01/2007,28.84,-0.002078283
08/01/2007,28.9,0.004856062
05/01/2007,28.76,-0.011752641
04/01/2007,29.1,0.018731037
03/01/2007,28.56,-0.00836825
29/12/2006,28.8,-0.007265211
28/12/2006,29.01,0.001725031
27/12/2006,28.96,0.01215926
26/12/2006,28.61,0.002099371
22/12/2006,28.55,-0.007328597
21/12/2006,28.76,-0.011752641
20/12/2006,29.1,0.007935181
19/12/2006,28.87,-0.025984368
18/12/2006,29.63,-0.001349073
15/12/2006,29.67,-0.008724888
14/12/2006,29.93,0.01684676
13/12/2006,29.43,-0.011486613
12/12/2006,29.77,0.015913659
11/12/2006,29.3,-0.003407158
08/12/2006,29.4,-0.011834458
07/12/2006,29.75,-0.010698865
06/12/2006,30.07,0.012380951
05/12/2006,29.7,0.002022245
04/12/2006,29.64,0.017356229
01/12/2006,29.13,-0.014315173
30/11/2006,29.55,0.012600201
29/11/2006,29.18,-0.011584457
28/11/2006,29.52,0.004753829
27/11/2006,29.38,-0.021549655
24/11/2006,30.02,-0.005646918
22/11/2006,30.19,0.017374309
21/11/2006,29.67,-0.016711619
20/11/2006,30.17,0.004318226
17/11/2006,30.04,-0.007296881
16/11/2006,30.26,0.002978655
15/11/2006,30.17,0.017048716
14/11/2006,29.66,0.023883769
13/11/2006,28.96,0.007625687
10/11/2006,28.74,0.002787458
09/11/2006,28.66,-0.023790124
08/11/2006,29.35,-0.013200395
07/11/2006,29.74,0
06/11/2006,29.74,0.005732607
03/11/2006,29.57,-0.005732607
02/11/2006,29.74,-0.00770394
01/11/2006,29.97,-0.006982572
31/10/2006,30.18,0.00066291
30/10/2006,30.16,0.008658063
27/10/2006,29.9,-0.026404174
26/10/2006,30.7,-0.000976722
25/10/2006,30.73,0.00685717
24/10/2006,30.52,-0.043596648
23/10/2006,31.88,0.016126832
20/10/2006,31.37,-0.00793781
19/10/2006,31.62,0.001582529
18/10/2006,31.57,-0.02471579
17/10/2006,32.36,-0.021401
16/10/2006,33.06,0.007590745
13/10/2006,32.81,0.009800997
12/10/2006,32.49,0.015821642
11/10/2006,31.98,0.023731536
10/10/2006,31.23,-0.00638368
09/10/2006,31.43,0.003825315
06/10/2006,31.31,-0.009219585
05/10/2006,31.6,-0.017566324
04/10/2006,32.16,-0.002794599
03/10/2006,32.25,-0.021776662
02/10/2006,32.96,-0.008760062
29/09/2006,33.25,-0.019065219
28/09/2006,33.89,0.018463896
27/09/2006,33.27,0.001503986
26/09/2006,33.22,0.014554532
25/09/2006,32.74,0.022549218
22/09/2006,32.01,0.017013643
21/09/2006,31.47,-0.027270143
20/09/2006,32.34,0.016838564
19/09/2006,31.8,-0.017147731
18/09/2006,32.35,0.013068014
15/09/2006,31.93,0.009439969
14/09/2006,31.63,-0.013191146
13/09/2006,32.05,-0.013942906
12/09/2006,32.5,0.022402928
11/09/2006,31.78,0.024849957
08/09/2006,31,0.016260521
07/09/2006,30.5,-0.021087562
06/09/2006,31.15,-0.027858718
05/09/2006,32.03,0.003126957
01/09/2006,31.93,-0.020459486
31/08/2006,32.59,-0.002757777
30/08/2006,32.68,0.01169604
29/08/2006,32.3,0.016859594
28/08/2006,31.76,0.010126669
25/08/2006,31.44,-0.002541297
24/08/2006,31.52,0.001269841
23/08/2006,31.48,-0.031579926
22/08/2006,32.49,-0.006748492
21/08/2006,32.71,-0.01155028
18/08/2006,33.09,0.004239861
17/08/2006,32.95,0.003953175
16/08/2006,32.82,0.024052963
15/08/2006,32.04,0.036228938
14/08/2006,30.9,0.012373977
11/08/2006,30.52,-0.022996965
10/08/2006,31.23,0.02398041
09/08/2006,30.49,0.009556837
08/08/2006,30.2,0.007311432
07/08/2006,29.98,-0.001666389
04/08/2006,30.03,-0.007629826
03/08/2006,30.26,0.027472414
02/08/2006,29.44,0.009899381
01/08/2006,29.15,-0.021382114
31/07/2006,29.78,0.014544481
28/07/2006,29.35,-0.004419521
27/07/2006,29.48,0.000678656
26/07/2006,29.46,0.017463207
25/07/2006,28.95,0.039096369
24/07/2006,27.84,0.030636969
21/07/2006,27,-0.038151766
20/07/2006,28.05,-0.005333346
19/07/2006,28.2,0.003552402
18/07/2006,28.1,-0.009562672
17/07/2006,28.37,-0.013305518
14/07/2006,28.75,0.016129382
13/07/2006,28.29,-0.032002731
12/07/2006,29.21,-0.014276245
11/07/2006,29.63,0.024253964
10/07/2006,28.92,-0.008607387
07/07/2006,29.17,-0.011249479
06/07/2006,29.5,-0.01413689
05/07/2006,29.92,-0.026061181
03/07/2006,30.71,0.013770709
30/06/2006,30.29,0.009620243
29/06/2006,30,0.035281814
28/06/2006,28.96,-0.023546558
27/06/2006,29.65,-0.011735256
26/06/2006,30,0.020542901
23/06/2006,29.39,-0.009481954
22/06/2006,29.67,-0.022660083
21/06/2006,30.35,0.014938037
20/06/2006,29.9,-0.003338901
19/06/2006,30,0.014775286
16/06/2006,29.56,-0.015774786
15/06/2006,30.03,0.038355287
14/06/2006,28.9,-0.003109348
13/06/2006,28.99,0.001035375
12/06/2006,28.96,-0.024557851
09/06/2006,29.68,-0.03444049
08/06/2006,30.72,0
07/06/2006,30.72,-0.022848943
06/06/2006,31.43,0.00638368
05/06/2006,31.23,-0.028411002
02/06/2006,32.13,0.006244166
01/06/2006,31.93,0.022166835
31/05/2006,31.23,0.005136448
30/05/2006,31.07,-0.018179419
26/05/2006,31.64,-0.002209946
25/05/2006,31.71,-0.003777153
24/05/2006,31.83,0.028036242
23/05/2006,30.95,-0.021416833
22/05/2006,31.62,-0.011008131
19/05/2006,31.97,0.005331673
18/05/2006,31.8,-0.010635071
17/05/2006,32.14,-0.025193345
16/05/2006,32.96,0.001518142
15/05/2006,32.91,-0.009074472
12/05/2006,33.21,-0.004506542
11/05/2006,33.36,-0.01014026
10/05/2006,33.7,-0.018813018
09/05/2006,34.34,-0.005517656
08/05/2006,34.53,-0.012089957
05/05/2006,34.95,0.010064787
04/05/2006,34.6,-0.00605102
03/05/2006,34.81,0.012138877
02/05/2006,34.39,0.000290824
01/05/2006,34.38,-0.00955283
28/04/2006,34.71,-0.012312253
27/04/2006,35.14,0.008860998
26/04/2006,34.83,-0.019335263
25/04/2006,35.51,0.01360951
24/04/2006,35.03,-0.00881063
21/04/2006,35.34,-0.006205944
20/04/2006,35.56,0.031712413
19/04/2006,34.45,0.013148473
18/04/2006,34,0.039597255
17/04/2006,32.68,0
13/04/2006,32.68,-0.005797118
12/04/2006,32.87,-0.000608273
11/04/2006,32.89,0.003960401
10/04/2006,32.76,-0.009418268
07/04/2006,33.07,-0.016791999
06/04/2006,33.63,0.012266422
05/04/2006,33.22,0.02684725
04/04/2006,32.34,0.001547269
03/04/2006,32.29,-0.005559001
31/03/2006,32.47,-0.018612284
30/03/2006,33.08,0.033505516
29/03/2006,31.99,0.033050355
28/03/2006,30.95,-0.010286172
27/03/2006,31.27,0.012226665
24/03/2006,30.89,0.014346513
23/03/2006,30.45,0.014555335
22/03/2006,30.01,-0.004654264
21/03/2006,30.15,0.00099552
20/03/2006,30.12,-0.002321341
17/03/2006,30.19,0.001325821
16/03/2006,30.15,-0.036793993
15/03/2006,31.28,0.001920001
14/03/2006,31.22,0.010626408
13/03/2006,30.89,0.003892318
10/03/2006,30.77,-0.001623641
09/03/2006,30.82,-0.016731407
08/03/2006,31.34,0.002555912
07/03/2006,31.26,-0.033656267
06/03/2006,32.33,0.001238007
03/03/2006,32.29,-0.001856436
02/03/2006,32.35,0.005268879
01/03/2006,32.18,0.075160302
28/02/2006,29.85,0.007060039
27/02/2006,29.64,-0.001348618
24/02/2006,29.68,-0.006046374
23/02/2006,29.86,-0.038112366
22/02/2006,31.02,0.011999495
21/02/2006,30.65,-0.026719761
17/02/2006,31.48,-0.008540302
16/02/2006,31.75,0.036239335
15/02/2006,30.62,0.001961426
14/02/2006,30.56,0.002621233
13/02/2006,30.48,-0.014009025
10/02/2006,30.91,-0.004519052
09/02/2006,31.05,0.0106849
08/02/2006,30.72,0.003260518
07/02/2006,30.62,0.00261609
06/02/2006,30.54,0.017839918
03/02/2006,30,0.008032172
02/02/2006,29.76,-0.000335965
01/02/2006,29.77,0.018305596
31/01/2006,29.23,-0.027667082
30/01/2006,30.05,-0.005972148
27/01/2006,30.23,0.002318266
26/01/2006,30.16,0.008992567
25/01/2006,29.89,-0.026412892
24/01/2006,30.69,-0.032379812
23/01/2006,31.7,0.001262626
20/01/2006,31.66,-0.026186035
19/01/2006,32.5,0.012384059
18/01/2006,32.1,-0.004351888
17/01/2006,32.24,-0.024208322
13/01/2006,33.03,-0.010241053
12/01/2006,33.37,-0.01280351
11/01/2006,33.8,-0.001182732
10/01/2006,33.84,-0.009997143
09/01/2006,34.18,-0.00786832
06/01/2006,34.45,0.00903928
05/01/2006,34.14,0.017730961
04/01/2006,33.54,0.008984786
03/01/2006,33.24,0.035832956
30/12/2005,32.07,-0.010546003
29/12/2005,32.41,-0.009213824
28/12/2005,32.71,0.011994608
27/12/2005,32.32,-0.018697863
23/12/2005,32.93,0.006397585
22/12/2005,32.72,0.020065498
21/12/2005,32.07,0.007197653
20/12/2005,31.84,-0.005949603
19/12/2005,32.03,-0.031953563
16/12/2005,33.07,-0.006630525
15/12/2005,33.29,-0.012537478
14/12/2005,33.71,0.005950627
13/12/2005,33.51,-0.001788909
12/12/2005,33.57,0.005975518
09/12/2005,33.37,0.022425182
08/12/2005,32.63,-0.028102771
07/12/2005,33.56,0.00807783
06/12/2005,33.29,0.002406016
05/12/2005,33.21,-0.026739561
02/12/2005,34.11,0.007651597
01/12/2005,33.85,0.041314484
30/11/2005,32.48,0.019273211
29/11/2005,31.86,-0.004384598
28/11/2005,32,-0.004987542
25/11/2005,32.16,-0.001243008
23/11/2005,32.2,-0.010810916
22/11/2005,32.55,0.023311079
21/11/2005,31.8,-0.002512564
18/11/2005,31.88,0
17/11/2005,31.88,0.010405265
16/11/2005,31.55,0.002538878
15/11/2005,31.47,-0.012944143
14/11/2005,31.88,0.024128155
11/11/2005,31.12,-0.015939132
10/11/2005,31.62,0.011770456
09/11/2005,31.25,0.003847392
08/11/2005,31.13,0.002573176
07/11/2005,31.05,0.003225809
04/11/2005,30.95,0.004533687
03/11/2005,30.81,0.038714512
02/11/2005,29.64,0.037467864
01/11/2005,28.55,0
31/10/2005,28.55,0.019452426
28/10/2005,28,0.01911001
27/10/2005,27.47,-0.027290742
26/10/2005,28.23,-0.011271694
25/10/2005,28.55,-0.079746288
24/10/2005,30.92,0.013021017
21/10/2005,30.52,0.024881031
20/10/2005,29.77,-0.010026822
19/10/2005,30.07,0.009019603
18/10/2005,29.8,0.001007218
17/10/2005,29.77,-0.005360147
14/10/2005,29.93,-0.031571185
13/10/2005,30.89,0.025907335
12/10/2005,30.1,0.024551427
11/10/2005,29.37,-0.023221639
10/10/2005,30.06,-0.018784537
07/10/2005,30.63,0.003270114
06/10/2005,30.53,-0.027779564
05/10/2005,31.39,-0.019558983
04/10/2005,32.01,-0.056776516
03/10/2005,33.88,-0.000590145
30/09/2005,33.9,0.02146773
29/09/2005,33.18,0.0103
28/09/2005,32.84,-0.002433091
27/09/2005,32.92,-0.025492459
26/09/2005,33.77,-0.00384218
23/09/2005,33.9,0.035122926
22/09/2005,32.73,0.016636243
21/09/2005,32.19,-0.015719233
20/09/2005,32.7,-0.002138385
19/09/2005,32.77,-0.000915053
16/09/2005,32.8,-0.007895577
15/09/2005,33.06,-0.026564762
14/09/2005,33.95,-0.000294507
13/09/2005,33.96,0.02534801
12/09/2005,33.11,-0.018848726
09/09/2005,33.74,-0.00029634
08/09/2005,33.75,0.01342302
07/09/2005,33.3,0.003911544
06/09/2005,33.17,0.020405764
02/09/2005,32.5,-0.00796817
01/09/2005,32.76,0.002444989
31/08/2005,32.68,0.015728929
30/08/2005,32.17,-0.010513393
29/08/2005,32.51,0.013938587
26/08/2005,32.06,-0.008077086
25/08/2005,32.32,0.004341092
24/08/2005,32.18,0.005609239
23/08/2005,32,0.001563722
22/08/2005,31.95,0.02503696
19/08/2005,31.16,-0.011804253
18/08/2005,31.53,-0.020716372
17/08/2005,32.19,0.009363364
16/08/2005,31.89,-0.009673972
15/08/2005,32.2,0.012814678
12/08/2005,31.79,-0.028834737
11/08/2005,32.72,0.005823771
10/08/2005,32.53,0.000615006
09/08/2005,32.51,0.030608261
08/08/2005,31.53,0.007001938
05/08/2005,31.31,-0.018668474
04/08/2005,31.9,-0.01863408
03/08/2005,32.5,-0.004910998
02/08/2005,32.66,0.023858607
01/08/2005,31.89,0.004084845
29/07/2005,31.76,0.001575548
28/07/2005,31.71,-0.002834201
27/07/2005,31.8,-0.01560094
26/07/2005,32.3,0.054067221
25/07/2005,30.6,-0.005215136
22/07/2005,30.76,-0.003893581
21/07/2005,30.88,-0.019878821
20/07/2005,31.5,0.010210682
19/07/2005,31.18,0.006112292
18/07/2005,30.99,0.007449427
15/07/2005,30.76,-0.000325045
14/07/2005,30.77,0.004560268
13/07/2005,30.63,0.001306763
12/07/2005,30.59,-0.001959504
11/07/2005,30.65,0.02980353
08/07/2005,29.75,0.011834458
07/07/2005,29.4,0.006825965
06/07/2005,29.2,0.008943988
05/07/2005,28.94,0.031949356
01/07/2005,28.03,-0.001426025
30/06/2005,28.07,-0.005329556
29/06/2005,28.22,-0.001416431
28/06/2005,28.26,0.026171058
27/06/2005,27.53,-0.01728527
24/06/2005,28.01,-0.007469357
23/06/2005,28.22,-0.004243288
22/06/2005,28.34,0.012069724
21/06/2005,28,0.012940511
20/06/2005,27.64,0.011644964
17/06/2005,27.32,0.003667037
16/06/2005,27.22,0.002943343
15/06/2005,27.14,0.004431322
14/06/2005,27.02,-0.012139196
13/06/2005,27.35,-0.001096291
10/06/2005,27.38,-0.023462545
09/06/2005,28.03,0.004648676
08/06/2005,27.9,0.022472856
07/06/2005,27.28,-0.017082007
06/06/2005,27.75,-0.008254129
03/06/2005,27.98,-0.002142093
02/06/2005,28.04,0.008955818
01/06/2005,27.79,0.005412245
31/05/2005,27.64,-0.003971841
27/05/2005,27.75,-0.007181359
26/05/2005,27.95,0.016594897
25/05/2005,27.49,-0.001454017
24/05/2005,27.53,0.005463499
23/05/2005,27.38,-0.011619593
20/05/2005,27.7,0.011619593
19/05/2005,27.38,-0.006552626
18/05/2005,27.56,0.005457536
17/05/2005,27.41,0.016553624
16/05/2005,26.96,0.017209553
13/05/2005,26.5,0.006815627
12/05/2005,26.32,0.008393792
11/05/2005,26.1,0.008464845
10/05/2005,25.88,-0.019514681
09/05/2005,26.39,-0.000757576
06/05/2005,26.41,0.014108909
05/05/2005,26.04,0.01003482
04/05/2005,25.78,0.022755003
03/05/2005,25.2,0.002781643
02/05/2005,25.13,0.006787808
29/04/2005,24.96,0.014121679
28/04/2005,24.61,-0.004055156
27/04/2005,24.71,0.006903581
26/04/2005,24.54,-0.003254681
25/04/2005,24.62,0.008156652
22/04/2005,24.42,-0.01059073
21/04/2005,24.68,0.027106382
20/04/2005,24.02,-0.006225378
19/04/2005,24.17,0.053102303
18/04/2005,22.92,0.007005283
15/04/2005,22.76,-0.027303971
14/04/2005,23.39,-0.010631612
13/04/2005,23.64,-0.024238546
12/04/2005,24.22,-0.019624506
11/04/2005,24.7,-0.008466086
08/04/2005,24.91,-0.006402583
07/04/2005,25.07,0.013654831
06/04/2005,24.73,-0.005645176
05/04/2005,24.87,0.000804505
04/04/2005,24.85,-0.004416791
01/04/2005,24.96,-0.021011675
31/03/2005,25.49,-0.010148409
30/03/2005,25.75,0.022384598
29/03/2005,25.18,-0.01223619
28/03/2005,25.49,-0.000784314
24/03/2005,25.51,0.006686357
23/03/2005,25.34,0.01350835
22/03/2005,25,-0.008761506
21/03/2005,25.22,-0.008685408
18/03/2005,25.44,-0.007830894
17/03/2005,25.64,0.007437889
16/03/2005,25.45,-0.010553156
15/03/2005,25.72,-0.02077797
14/03/2005,26.26,0.002287458
11/03/2005,26.2,-0.033036037
10/03/2005,27.08,0.016381602
09/03/2005,26.64,0.011325149
08/03/2005,26.34,-0.038358827
07/03/2005,27.37,0.017693053
04/03/2005,26.89,0.011595417
03/03/2005,26.58,-0.014566084
02/03/2005,26.97,-0.006651909
01/03/2005,27.15,0.02536503
28/02/2005,26.47,-0.008651549
25/02/2005,26.7,0.028106674
24/02/2005,25.96,0.019055603
23/02/2005,25.47,-0.0039185
22/02/2005,25.57,0.009825192
18/02/2005,25.32,-0.006299233
17/02/2005,25.48,-0.023658268
16/02/2005,26.09,0.001918282
15/02/2005,26.04,0.003462208
14/02/2005,25.95,0.003474236
11/02/2005,25.86,0.037428044
10/02/2005,24.91,0.011304117
09/02/2005,24.63,-0.028813518
08/02/2005,25.35,0.025975486
07/02/2005,24.7,-0.00404041
04/02/2005,24.8,0.069713177
03/02/2005,23.13,-0.015444322
02/02/2005,23.49,-0.003824096
01/02/2005,23.58,0.015815675
31/01/2005,23.21,0.004317796
28/01/2005,23.11,0.010002258
27/01/2005,22.88,0.009661911
26/01/2005,22.66,0.070380797
25/01/2005,21.12,0.016710821
24/01/2005,20.77,-0.012440352
21/01/2005,21.03,-0.016505916
20/01/2005,21.38,-0.024943556
19/01/2005,21.92,-0.026115847
18/01/2005,22.5,0.001334223
14/01/2005,22.47,0.012088797
13/01/2005,22.2,-0.008522142
12/01/2005,22.39,0.000893655
11/01/2005,22.37,-0.010671511
10/01/2005,22.61,-0.013617606
07/01/2005,22.92,0.005249356
06/01/2005,22.8,-0.003939598
05/01/2005,22.89,-0.030546578
04/01/2005,23.6,-0.024279133
03/01/2005,24.18,-0.018033276
31/12/2004,24.62,0.006928905
30/12/2004,24.45,0.004920059
29/12/2004,24.33,0.017831698
28/12/2004,23.9,0.004192878
27/12/2004,23.8,-0.002517836
23/12/2004,23.86,-0.001256545
22/12/2004,23.89,0.01094287
21/12/2004,23.63,0.009781069
20/12/2004,23.4,-0.001707942
17/12/2004,23.44,-0.024859085
16/12/2004,24.03,-0.016099419
15/12/2004,24.42,0.003281381
14/12/2004,24.34,0.027068069
13/12/2004,23.69,0.002535927
10/12/2004,23.63,-0.002957957
