Date,Close,BAX
10/12/2004,31.99,-0.001561768
09/12/2004,32.04,-0.002493767
08/12/2004,32.12,-0.002487563
07/12/2004,32.2,0.00810731
06/12/2004,31.94,-0.002501565
03/12/2004,32.02,-0.010562385
02/12/2004,32.36,0.005888751
01/12/2004,32.17,0.016296193
30/11/2004,31.65,-0.009434032
29/11/2004,31.95,-0.010895049
26/11/2004,32.3,0.002790267
24/11/2004,32.21,0.003420933
23/11/2004,32.1,0.000623247
22/11/2004,32.08,0.010340058
19/11/2004,31.75,-0.006279455
18/11/2004,31.95,0.00376294
17/11/2004,31.83,0.001257466
16/11/2004,31.79,-0.005958932
15/11/2004,31.98,-0.000625195
12/11/2004,32,0.005955197
11/11/2004,31.81,0.00188798
10/11/2004,31.75,-0.004713284
09/11/2004,31.9,0.014525042
08/11/2004,31.44,-0.004443041
05/11/2004,31.58,0.004125026
04/11/2004,31.45,0.016672396
03/11/2004,30.93,0.008441609
02/11/2004,30.67,-0.006823747
01/11/2004,30.88,0.003893581
29/10/2004,30.76,0.009800797
28/10/2004,30.46,-0.003604788
27/10/2004,30.57,0.016823752
26/10/2004,30.06,0.012721966
25/10/2004,29.68,-0.011057241
22/10/2004,30.01,-0.021102003
21/10/2004,30.65,-0.011677071
20/10/2004,31.01,-0.005787798
19/10/2004,31.19,-0.004478574
18/10/2004,31.33,0.003837549
15/10/2004,31.21,-0.005432191
14/10/2004,31.38,0.004471422
13/10/2004,31.24,0.009326326
12/10/2004,30.95,-0.007724531
11/10/2004,31.19,0.001604364
08/10/2004,31.14,-0.014347448
07/10/2004,31.59,-0.020677428
06/10/2004,32.25,0.002172902
05/10/2004,32.18,-0.007121876
04/10/2004,32.41,0.000308594
01/10/2004,32.4,0.007434978
30/09/2004,32.16,0.003426261
29/09/2004,32.05,0.005318329
28/09/2004,31.88,0.005031457
27/09/2004,31.72,-0.011908633
24/09/2004,32.1,0.003120127
23/09/2004,32,-0.003120127
22/09/2004,32.1,-0.002178311
21/09/2004,32.17,0.003425194
20/09/2004,32.06,-0.004978231
17/09/2004,32.22,0.005290194
16/09/2004,32.05,-0.004047958
15/09/2004,32.18,0.0003108
14/09/2004,32.17,0.009369213
13/09/2004,31.87,0.00914112
10/09/2004,31.58,0.006990813
09/09/2004,31.36,0.008325376
08/09/2004,31.1,-0.003210276
07/09/2004,31.2,-0.006071276
03/09/2004,31.39,0.005750815
02/09/2004,31.21,0.012574726
01/09/2004,30.82,0.00912653
31/08/2004,30.54,0.014179957
30/08/2004,30.11,-0.01646941
27/08/2004,30.61,-0.007161489
26/08/2004,30.83,-0.029089473
25/08/2004,31.74,0.001261034
24/08/2004,31.7,0.003476066
23/08/2004,31.59,-0.011331566
20/08/2004,31.95,0.006594466
19/08/2004,31.74,-0.003459667
18/08/2004,31.85,0.011367347
17/08/2004,31.49,-0.003803491
16/08/2004,31.61,0.017552709
13/08/2004,31.06,-0.001608493
12/08/2004,31.11,-0.000963855
11/08/2004,31.14,0.014230512
10/08/2004,30.7,0.02473333
09/08/2004,29.95,0.000668003
06/08/2004,29.93,-0.012616369
05/08/2004,30.31,-0.016036999
04/08/2004,30.8,0.014718172
03/08/2004,30.35,0.000988957
02/08/2004,30.32,0.008279564
30/07/2004,30.07,0.012044308
29/07/2004,29.71,-0.009713692
28/07/2004,30,-0.003659961
27/07/2004,30.11,0.019112065
26/07/2004,29.54,-0.019776076
23/07/2004,30.13,-0.021668609
22/07/2004,30.79,-0.046948044
21/07/2004,32.27,-0.010787591
20/07/2004,32.62,0.001533978
19/07/2004,32.57,0.000921517
16/07/2004,32.54,-0.023687716
15/07/2004,33.32,-0.005984458
14/07/2004,33.52,-0.000894588
13/07/2004,33.55,-0.002084265
12/07/2004,33.62,-0.001783061
09/07/2004,33.68,0.004761914
08/07/2004,33.52,0.003885822
07/07/2004,33.39,0.004803372
06/07/2004,33.23,-0.012559974
02/07/2004,33.65,-0.008875798
01/07/2004,33.95,-0.016360283
30/06/2004,34.51,0.00174014
29/06/2004,34.45,0.005530505
28/06/2004,34.26,-0.002041115
25/06/2004,34.33,0.008483304
24/06/2004,34.04,-0.01342302
23/06/2004,34.5,0.045664619
22/06/2004,32.96,0.007919627
21/06/2004,32.7,-0.003663008
18/06/2004,32.82,0
17/06/2004,32.82,-0.000609199
16/06/2004,32.84,0.007948681
15/06/2004,32.58,-0.004898969
14/06/2004,32.74,-0.001830943
10/06/2004,32.8,0.006116227
09/06/2004,32.6,-0.003674223
08/06/2004,32.72,0.002447982
07/06/2004,32.64,0.017305747
04/06/2004,32.08,0.009081008
03/06/2004,31.79,-0.004080998
02/06/2004,31.92,0.006285376
01/06/2004,31.72,0.008866429
28/05/2004,31.44,-0.002858506
27/05/2004,31.53,0.026351139
26/05/2004,30.71,-0.009076237
25/05/2004,30.99,-0.013143321
24/05/2004,31.4,-0.006349228
21/05/2004,31.6,0.000633112
20/05/2004,31.58,0.006671987
19/05/2004,31.37,-0.012670426
18/05/2004,31.77,0.000629723
17/05/2004,31.75,-0.012519725
14/05/2004,32.15,0.008747322
13/05/2004,31.87,0.005348448
12/05/2004,31.7,0.001894538
11/05/2004,31.64,-0.003470582
10/05/2004,31.75,-0.014384238
07/05/2004,32.21,-0.013567892
06/05/2004,32.65,-0.006411257
05/05/2004,32.86,0.019668735
04/05/2004,32.22,0.006851475
03/05/2004,32,0.010997754
30/04/2004,31.65,0.00221414
29/04/2004,31.58,-0.008827296
28/04/2004,31.86,-0.026023773
27/04/2004,32.7,0.007674635
26/04/2004,32.45,-0.025856954
23/04/2004,33.3,-0.01342302
22/04/2004,33.75,-0.006202944
21/04/2004,33.96,0.03384063
20/04/2004,32.83,0.034395335
19/04/2004,31.72,0.005373808
16/04/2004,31.55,0.002538878
15/04/2004,31.47,0.032948717
14/04/2004,30.45,-0.01790121
13/04/2004,31,-0.008991711
12/04/2004,31.28,0.005128216
08/04/2004,31.12,-0.004168677
07/04/2004,31.25,-0.00796817
06/04/2004,31.5,-0.002219757
05/04/2004,31.57,0.012109772
02/04/2004,31.19,0.010312692
01/04/2004,30.87,-0.000647668
31/03/2004,30.89,0.002268677
30/03/2004,30.82,-0.001944895
29/03/2004,30.88,0.009108716
26/03/2004,30.6,0.003929278
25/03/2004,30.48,0.024241599
24/03/2004,29.75,0.001008912
23/03/2004,29.72,0.005736476
22/03/2004,29.55,-0.020101179
19/03/2004,30.15,-0.001988072
18/03/2004,30.21,0.01467182
17/03/2004,29.77,-0.001342733
16/03/2004,29.81,0.015210704
15/03/2004,29.36,-0.005434796
12/03/2004,29.52,0.013986242
11/03/2004,29.11,-0.011612152
10/03/2004,29.45,-0.012485399
09/03/2004,29.82,0.008757213
08/03/2004,29.56,-0.014108397
05/03/2004,29.98,0.011068367
04/03/2004,29.65,0.01324073
03/03/2004,29.26,-0.003071151
02/03/2004,29.35,
