Date,Close,RTN
07/12/2004,39.48,-0.02229272
06/12/2004,40.37,-0.019865767
03/12/2004,41.18,0.004868559
02/12/2004,40.98,0.000244051
01/12/2004,40.97,0.015496559
30/11/2004,40.34,0.011970218
29/11/2004,39.86,0.00025091
26/11/2004,39.85,0.003771218
24/11/2004,39.7,0.004544315
23/11/2004,39.52,0.004056801
22/11/2004,39.36,0.013299429
19/11/2004,38.84,-0.014315173
18/11/2004,39.4,0.009691481
17/11/2004,39.02,0.004881191
16/11/2004,38.83,0.003611975
15/11/2004,38.69,-0.002581313
12/11/2004,38.79,-0.001030662
11/11/2004,38.83,0.008534902
10/11/2004,38.5,0.013335274
09/11/2004,37.99,0.000263262
08/11/2004,37.98,0.006604171
05/11/2004,37.73,0.000530223
04/11/2004,37.71,0.004251933
03/11/2004,37.55,0.021263081
02/11/2004,36.76,-0.00515535
01/11/2004,36.95,0.012801482
29/10/2004,36.48,-0.026242545
28/10/2004,37.45,0.021320468
27/10/2004,36.66,0.016224747
26/10/2004,36.07,0.025268048
25/10/2004,35.17,-0.007083186
22/10/2004,35.42,-0.009832921
21/10/2004,35.77,0.002799554
20/10/2004,35.67,-0.005033568
19/10/2004,35.85,0.004192878
18/10/2004,35.7,-0.00781254
15/10/2004,35.98,0.007252473
14/10/2004,35.72,-0.005583487
13/10/2004,35.92,-0.013274531
12/10/2004,36.4,0
11/10/2004,36.4,0.002200221
08/10/2004,36.32,-0.018279052
07/10/2004,36.99,-0.013693327
06/10/2004,37.5,-0.010610179
05/10/2004,37.9,0.003435975
04/10/2004,37.77,-0.005544569
01/10/2004,37.98,0
30/09/2004,37.98,0.03237741
29/09/2004,36.77,-0.004883352
28/09/2004,36.95,0.007061409
27/09/2004,36.69,-0.008683908
24/09/2004,37.01,0.015795535
23/09/2004,36.43,0.000823836
22/09/2004,36.4,-0.009841523
21/09/2004,36.76,0.007098037
20/09/2004,36.5,-0.010357138
17/09/2004,36.88,0.015851657
16/09/2004,36.3,-0.002751033
15/09/2004,36.4,0.005509656
14/09/2004,36.2,0.0030433
13/09/2004,36.09,0.000277123
10/09/2004,36.08,0.011709083
09/09/2004,35.66,0.000841633
08/09/2004,35.63,-0.005318417
07/09/2004,35.82,0.00756624
03/09/2004,35.55,0.006490781
02/09/2004,35.32,0.004540303
01/09/2004,35.16,0.012305206
31/08/2004,34.73,0.002017582
30/08/2004,34.66,0.00752972
27/08/2004,34.4,0.00291121
26/08/2004,34.3,-0.018773115
25/08/2004,34.95,0.01731645
24/08/2004,34.35,0.000582411
23/08/2004,34.33,-0.010431854
20/08/2004,34.69,0.025990658
19/08/2004,33.8,-0.003838776
18/08/2004,33.93,-0.010845775
17/08/2004,34.3,-0.003201866
16/08/2004,34.41,0.011692621
13/08/2004,34.01,0.009156762
12/08/2004,33.7,-0.023461487
11/08/2004,34.5,-0.003761034
10/08/2004,34.63,0.005211361
09/08/2004,34.45,0.017274621
06/08/2004,33.86,-0.006769709
05/08/2004,34.09,-0.007015521
04/08/2004,34.33,0.019412374
03/08/2004,33.67,-0.00444511
02/08/2004,33.82,0.00801548
30/07/2004,33.55,0
29/07/2004,33.55,0.025356022
28/07/2004,32.71,0.013542835
27/07/2004,32.27,-0.008024734
26/07/2004,32.53,0.004621792
23/07/2004,32.38,-0.004621792
22/07/2004,32.53,-0.014344821
21/07/2004,33,-0.003629768
20/07/2004,33.12,0.004236012
19/07/2004,32.98,-0.000606244
16/07/2004,33,-0.009950331
15/07/2004,33.33,-0.011633241
14/07/2004,33.72,-0.023158004
13/07/2004,34.51,0.000869691
12/07/2004,34.48,-0.010099639
09/07/2004,34.83,0.006336427
08/07/2004,34.61,0.005795438
07/07/2004,34.41,0.011986695
06/07/2004,34,-0.020955365
02/07/2004,34.72,-0.017982503
01/07/2004,35.35,-0.011811161
30/06/2004,35.77,0.015211561
29/06/2004,35.23,0.019201048
28/06/2004,34.56,-0.003177816
25/06/2004,34.67,-0.008615791
24/06/2004,34.97,-0.012503715
23/06/2004,35.41,0.009363099
22/06/2004,35.08,0.010027301
21/06/2004,34.73,-0.010597264
18/06/2004,35.1,0.00657427
17/06/2004,34.87,0
16/06/2004,34.87,0.010377724
15/06/2004,34.51,0.008731138
14/06/2004,34.21,-0.004375098
10/06/2004,34.36,0.007595713
09/06/2004,34.1,0.002348797
08/06/2004,34.02,0.006487784
07/06/2004,33.8,0.007423939
04/06/2004,33.55,0.001789977
03/06/2004,33.49,-0.00149187
02/06/2004,33.54,0.008383283
01/06/2004,33.26,0.000300707
28/05/2004,33.25,0.002710437
27/05/2004,33.16,0.00241546
26/05/2004,33.08,0.004241145
25/05/2004,32.94,0.010682232
24/05/2004,32.59,0.002457759
21/05/2004,32.51,0
20/05/2004,32.51,-0.014656751
19/05/2004,32.99,0.006691023
18/05/2004,32.77,0.012281395
17/05/2004,32.37,-0.022905262
14/05/2004,33.12,0.013068109
13/05/2004,32.69,0.014481843
12/05/2004,32.22,0.010922249
11/05/2004,31.87,0.002198839
10/05/2004,31.8,-0.008142857
07/05/2004,32.06,0.00124844
06/05/2004,32.02,-0.010253313
05/05/2004,32.35,0.007446513
04/05/2004,32.11,-0.001866833
03/05/2004,32.17,-0.002793731
30/04/2004,32.26,0.00809217
29/04/2004,32,0.0135286
28/04/2004,31.57,-0.013841051
27/04/2004,32.01,0.001563233
26/04/2004,31.96,-0.003124026
23/04/2004,32.06,-0.004357305
22/04/2004,32.2,0.018176621
21/04/2004,31.62,0.009213727
20/04/2004,31.33,-0.003186746
19/04/2004,31.43,-0.00760701
16/04/2004,31.67,-0.005667521
15/04/2004,31.85,0.000942359
14/04/2004,31.82,0.003778342
13/04/2004,31.7,-0.0059758
12/04/2004,31.89,0.000313627
08/04/2004,31.88,0.004716248
07/04/2004,31.73,-0.007222515
06/04/2004,31.96,0.005333346
05/04/2004,31.79,0.003781914
02/04/2004,31.67,0.016876694
01/04/2004,31.14,-0.006402071
31/03/2004,31.34,0.003195912
30/03/2004,31.24,0.005778507
29/03/2004,31.06,0.009055689
26/03/2004,30.78,0.002276794
25/03/2004,30.71,0.010145726
24/03/2004,30.4,0.0046159
23/03/2004,30.26,0.014982801
22/03/2004,29.81,-0.005352974
19/03/2004,29.97,-0.003663618
18/03/2004,30.08,0.000665115
17/03/2004,30.06,0.010702443
16/03/2004,29.74,-0.017333767
15/03/2004,30.26,0.005633818
12/03/2004,30.09,-0.000332281
11/03/2004,30.1,-0.018107491
10/03/2004,30.65,-0.010386332
09/03/2004,30.97,-0.010918541
08/03/2004,31.31,-0.00668473
05/03/2004,31.52,-0.000634317
04/03/2004,31.54,0
03/03/2004,31.54,0.009237205
02/03/2004,31.25,
