Date,Close,CVX
01/03/2006,57.24,0.013366362
28/02/2006,56.48,-0.010917523
27/02/2006,57.1,-0.00958613
24/02/2006,57.65,0.00888585
23/02/2006,57.14,-0.001748558
22/02/2006,57.24,-0.01146443
21/02/2006,57.9,0.012688099
17/02/2006,57.17,0.01533475
16/02/2006,56.3,0.006057385
15/02/2006,55.96,0.004298001
14/02/2006,55.72,-0.016023131
13/02/2006,56.62,0.000176632
10/02/2006,56.61,-0.005109693
09/02/2006,56.9,-0.017249317
08/02/2006,57.89,0.002594484
07/02/2006,57.74,-0.018871721
06/02/2006,58.84,0.023036948
03/02/2006,57.5,-0.017412732
02/02/2006,58.51,-0.003242047
01/02/2006,58.7,-0.011517743
31/01/2006,59.38,-0.022809613
30/01/2006,60.75,0.006109158
27/01/2006,60.38,0.002653401
26/01/2006,60.22,-0.017122578
25/01/2006,61.26,-0.01281341
24/01/2006,62.05,-0.002575247
23/01/2006,62.21,0.017676614
20/01/2006,61.12,-0.007822726
19/01/2006,61.6,0.011428696
18/01/2006,60.9,-0.015640593
17/01/2006,61.86,0.024547133
13/01/2006,60.36,0.007817088
12/01/2006,59.89,0.000835213
11/01/2006,59.84,0.010077344
10/01/2006,59.24,0.004907362
09/01/2006,58.95,-0.005076153
06/01/2006,59.25,0.018052261
05/01/2006,58.19,-0.012297337
04/01/2006,58.91,-0.002881602
03/01/2006,59.08,0.03988444
30/12/2005,56.77,0.005298493
29/12/2005,56.47,-0.004064687
28/12/2005,56.7,0.014388737
27/12/2005,55.89,-0.021943899
23/12/2005,57.13,0.00035014
22/12/2005,57.11,0.001577149
21/12/2005,57.02,0.002634122
20/12/2005,56.87,0.002112305
19/12/2005,56.75,-0.013303189
16/12/2005,57.51,-0.025917524
15/12/2005,59.02,-0.004395611
14/12/2005,59.28,0.007110238
13/12/2005,58.86,-0.012158204
12/12/2005,59.58,0.012838014
09/12/2005,58.82,-0.013509155
08/12/2005,59.62,0.005381782
07/12/2005,59.3,-0.011401867
06/12/2005,59.98,0.005684683
05/12/2005,59.64,0.007742843
02/12/2005,59.18,0.007973577
01/12/2005,58.71,0.024134942
30/11/2005,57.31,-0.00104639
29/11/2005,57.37,0.003317332
28/11/2005,57.18,-0.023506094
25/11/2005,58.54,-0.002899789
23/11/2005,58.71,-0.006959207
22/11/2005,59.12,0.004577443
21/11/2005,58.85,0.012654068
18/11/2005,58.11,0.011248713
17/11/2005,57.46,0.005409663
16/11/2005,57.15,0.008081562
15/11/2005,56.69,0.001588843
14/11/2005,56.6,-0.000529895
11/11/2005,56.63,0.007088458
10/11/2005,56.23,-0.009557595
09/11/2005,56.77,-0.019018282
08/11/2005,57.86,0.007981996
07/11/2005,57.4,-0.010571106
04/11/2005,58.01,-0.025024712
03/11/2005,59.48,0.016271545
02/11/2005,58.52,0.015151805
01/11/2005,57.64,0.009938187
31/10/2005,57.07,-0.005417226
28/10/2005,57.38,0.015455172
27/10/2005,56.5,-0.020323054
26/10/2005,57.66,-0.017364831
25/10/2005,58.67,0.014420851
24/10/2005,57.83,0.026813137
21/10/2005,56.3,0.009817125
20/10/2005,55.75,-0.045410554
19/10/2005,58.34,0.018161876
18/10/2005,57.29,-0.045384793
17/10/2005,59.95,0.00787076
14/10/2005,59.48,-0.001008234
13/10/2005,59.54,-0.023569556
12/10/2005,60.96,-0.019332907
11/10/2005,62.15,0.029721326
10/10/2005,60.33,-0.011044372
07/10/2005,61,0.016529302
06/10/2005,60,-0.033434776
05/10/2005,62.04,-0.012812475
04/10/2005,62.84,-0.025297916
03/10/2005,64.45,-0.004335043
30/09/2005,64.73,-0.015939035
29/09/2005,65.77,0.012084277
28/09/2005,64.98,0.012387895
27/09/2005,64.18,-0.000934434
26/09/2005,64.24,0.015214786
23/09/2005,63.27,-0.007871577
22/09/2005,63.77,-0.007810099
21/09/2005,64.27,0.003585071
20/09/2005,64.04,-0.004207252
19/09/2005,64.31,0.014566786
16/09/2005,63.38,0.014782118
15/09/2005,62.45,-0.0016
14/09/2005,62.55,0.002881846
13/09/2005,62.37,-0.014800939
12/09/2005,63.3,-0.008024589
09/09/2005,63.81,0.027808259
08/09/2005,62.06,-0.004982732
07/09/2005,62.37,0.000481116
06/09/2005,62.34,0.000641849
02/09/2005,62.3,-0.006559499
01/09/2005,62.71,0.021111089
31/08/2005,61.4,0.014105532
30/08/2005,60.54,0.017159938
29/08/2005,59.51,0.002186896
26/08/2005,59.38,-0.007716864
25/08/2005,59.84,0.000167126
24/08/2005,59.83,-0.004003341
23/08/2005,60.07,-0.004484685
22/08/2005,60.34,0.006984895
19/08/2005,59.92,0.007370218
18/08/2005,59.48,-0.002686368
17/08/2005,59.64,-0.021563284
16/08/2005,60.94,-0.019339191
15/08/2005,62.13,-0.002411383
12/08/2005,62.28,-0.00352621
11/08/2005,62.5,0.000320051
10/08/2005,62.48,0.020372572
09/08/2005,61.22,-0.000653168
08/08/2005,61.26,0.015131868
05/08/2005,60.34,-0.00115942
04/08/2005,60.41,0.000993707
03/08/2005,60.35,0.01317674
02/08/2005,59.56,0.019154751
01/08/2005,58.43,0.007214047
29/07/2005,58.01,-0.015904568
28/07/2005,58.94,0.010403437
27/07/2005,58.33,0.008263087
26/07/2005,57.85,-0.008948606
25/07/2005,58.37,0.009986309
22/07/2005,57.79,0.014290937
21/07/2005,56.97,-0.010997754
20/07/2005,57.6,0.005221944
19/07/2005,57.3,0.016540937
18/07/2005,56.36,-0.005485283
15/07/2005,56.67,-0.002643406
14/07/2005,56.82,-0.011374696
13/07/2005,57.47,-0.000695773
12/07/2005,57.51,0.003658222
11/07/2005,57.3,-0.001046573
08/07/2005,57.36,-0.007641579
07/07/2005,57.8,0.011134423
06/07/2005,57.16,-0.024197517
05/07/2005,58.56,0.027527056
01/07/2005,56.97,0.018602716
30/06/2005,55.92,-0.014909754
29/06/2005,56.76,-0.004219416
28/06/2005,57,-0.004376375
27/06/2005,57.25,0.009829814
24/06/2005,56.69,-0.011226219
23/06/2005,57.33,-0.016263334
22/06/2005,58.27,-0.00871428
21/06/2005,58.78,-0.009481954
20/06/2005,59.34,0.006254775
17/06/2005,58.97,0.017966092
16/06/2005,57.92,0.018822445
15/06/2005,56.84,0.012569874
14/06/2005,56.13,0.002140183
13/06/2005,56.01,-0.005164289
10/06/2005,56.3,0.005164289
09/06/2005,56.01,0.021292757
08/06/2005,54.83,0.000912326
07/06/2005,54.78,-0.001277023
06/06/2005,54.85,-0.003821313
03/06/2005,55.06,0.001635918
02/06/2005,54.97,0.004010213
01/06/2005,54.75,0.017875718
31/05/2005,53.78,-0.014765864
27/05/2005,54.58,0.015882144
26/05/2005,53.72,0.007473876
25/05/2005,53.32,0.012645257
24/05/2005,52.65,0.001520624
23/05/2005,52.57,0.016301061
20/05/2005,51.72,-0.008471364
19/05/2005,52.16,0.013705455
18/05/2005,51.45,-0.000388651
17/05/2005,51.47,0.018827777
16/05/2005,50.51,-0.015129476
13/05/2005,51.28,-0.014903982
12/05/2005,52.05,-0.025605951
11/05/2005,53.4,0.007896262
10/05/2005,52.98,-0.008832154
09/05/2005,53.45,0.013372457
06/05/2005,52.74,-0.01056215
05/05/2005,53.3,0.005455756
04/05/2005,53.01,0.006624421
03/05/2005,52.66,-0.010390195
02/05/2005,53.21,0.02300263
29/04/2005,52,0.016481226
28/04/2005,51.15,-0.016481226
27/04/2005,52,-0.030678414
26/04/2005,53.62,-0.013890398
25/04/2005,54.37,0.009238794
22/04/2005,53.87,0.009699759
21/04/2005,53.35,0.024669183
20/04/2005,52.05,-0.024481724
19/04/2005,53.34,0.013970399
18/04/2005,52.6,0.007442072
15/04/2005,52.21,-0.029441643
14/04/2005,53.77,-0.009255897
13/04/2005,54.27,-0.026726434
12/04/2005,55.74,-0.020069939
11/04/2005,56.87,0.003170133
08/04/2005,56.69,-0.022155289
07/04/2005,57.96,0.012674881
06/04/2005,57.23,0.026918572
05/04/2005,55.71,-0.022540665
04/04/2005,56.98,-0.040077597
01/04/2005,59.31,0.017004321
31/03/2005,58.31,0.000857854
30/03/2005,58.26,0.006371093
29/03/2005,57.89,-0.006885894
28/03/2005,58.29,0.001373391
24/03/2005,58.21,-0.003601136
23/03/2005,58.42,-0.01275636
22/03/2005,59.17,-0.014263183
21/03/2005,60.02,-0.005980084
18/03/2005,60.38,0.015522301
17/03/2005,59.45,0.014230293
16/03/2005,58.61,0.007535573
15/03/2005,58.17,-0.013150219
14/03/2005,58.94,0.010917884
11/03/2005,58.3,-0.003253706
10/03/2005,58.49,-0.021480741
09/03/2005,59.76,-0.028700634
08/03/2005,61.5,0.00162734
07/03/2005,61.4,-0.005036157
04/03/2005,61.71,0.008462215
03/03/2005,61.19,-0.006190961
02/03/2005,61.57,0.010284965
01/03/2005,60.94,-0.018534102
28/02/2005,62.08,0.002257701
25/02/2005,61.94,0.012672793
24/02/2005,61.16,0.016485701
23/02/2005,60.16,0.013724065
22/02/2005,59.34,-0.006550792
18/02/2005,59.73,0.018929076
17/02/2005,58.61,-0.015070982
16/02/2005,59.5,0.022606555
15/02/2005,58.17,0.001031992
14/02/2005,58.11,-0.000860067
11/02/2005,58.16,0.01315353
10/02/2005,57.4,0.021839544
09/02/2005,56.16,-0.007804225
08/02/2005,56.6,0.006025182
07/02/2005,56.26,-0.008495626
04/02/2005,56.74,0.008851182
03/02/2005,56.24,0.012704832
02/02/2005,55.53,0.00686667
01/02/2005,55.15,0.013692592
31/01/2005,54.4,0.012578782
28/01/2005,53.72,-0.006309169
27/01/2005,54.06,0.009665503
26/01/2005,53.54,0.009382692
25/01/2005,53.04,0.008900731
24/01/2005,52.57,0.011286586
21/01/2005,51.98,0.000384837
20/01/2005,51.96,-0.013951492
19/01/2005,52.69,-0.007562902
18/01/2005,53.09,0.014992216
14/01/2005,52.3,0.004599472
13/01/2005,52.06,-0.008225776
12/01/2005,52.49,0.020984503
11/01/2005,51.4,0.000389181
10/01/2005,51.38,0.004486499
07/01/2005,51.15,-0.011275392
06/01/2005,51.73,0.016567965
05/01/2005,50.88,0.006506974
04/01/2005,50.55,-0.006899978
03/01/2005,50.9,-0.031140704
31/12/2004,52.51,-0.000190422
30/12/2004,52.52,-0.007776236
29/12/2004,52.93,0.009300627
28/12/2004,52.44,0.008233651
27/12/2004,52.01,-0.012610026
23/12/2004,52.67,0.007049662
22/12/2004,52.3,-0.00913596
21/12/2004,52.78,0.004176957
20/12/2004,52.56,0.01611082
17/12/2004,51.72,-0.004822075
16/12/2004,51.97,-0.013569248
15/12/2004,52.68,-0.007564333
14/12/2004,53.08,-0.01068126
13/12/2004,53.65,0.019765349
10/12/2004,52.6,-0.003416211
