Date,Close,MMM
26/09/2006,74.75,0.014146413
25/09/2006,73.7,0.008584913
22/09/2006,73.07,-0.000547271
21/09/2006,73.11,-0.004231222
20/09/2006,73.42,0.00231813
19/09/2006,73.25,-0.008699253
18/09/2006,73.89,-0.003377697
15/09/2006,74.14,0.008261712
14/09/2006,73.53,0.002178353
13/09/2006,73.37,0.010963519
12/09/2006,72.57,0.016954269
11/09/2006,71.35,-0.002239956
08/09/2006,71.51,0.012948809
07/09/2006,70.59,-0.012808958
06/09/2006,71.5,0.002100106
05/09/2006,71.35,-0.005172305
01/09/2006,71.72,0.000278901
31/08/2006,71.7,0.003632811
30/08/2006,71.44,-0.002376792
29/08/2006,71.61,0.00940028
28/08/2006,70.94,0.014482718
25/08/2006,69.92,-0.002571063
24/08/2006,70.1,-0.003417833
23/08/2006,70.34,-0.013415438
22/08/2006,71.29,0.002387474
21/08/2006,71.12,-0.001264667
18/08/2006,71.21,0.00014044
17/08/2006,71.2,0.005775071
16/08/2006,70.79,0.014370312
15/08/2006,69.78,0.016763398
14/08/2006,68.62,0.001312432
11/08/2006,68.53,0.001752593
10/08/2006,68.41,0.001609246
09/08/2006,68.3,-0.003799508
08/08/2006,68.56,-0.00639723
07/08/2006,69,-0.006500565
04/08/2006,69.45,0.002450805
03/08/2006,69.28,-0.004751971
02/08/2006,69.61,-0.004300465
01/08/2006,69.91,-0.006984563
31/07/2006,70.4,-0.001703094
28/07/2006,70.52,0.010978937
27/07/2006,69.75,0.009941729
26/07/2006,69.06,0.013851647
25/07/2006,68.11,-0.051227223
24/07/2006,71.69,0.01362285
21/07/2006,70.72,-0.005358918
20/07/2006,71.1,0.001125809
19/07/2006,71.02,0.002396561
18/07/2006,70.85,0.002685324
17/07/2006,70.66,-0.007894036
14/07/2006,71.22,-0.005740303
13/07/2006,71.63,-0.015102469
12/07/2006,72.72,-0.005075109
11/07/2006,73.09,-0.000273598
10/07/2006,73.11,-0.013450376
07/07/2006,74.1,-0.093836883
06/07/2006,81.39,0.010374306
05/07/2006,80.55,-0.00705143
03/07/2006,81.12,0.00432393
30/06/2006,80.77,-0.004693685
29/06/2006,81.15,0.023313404
28/06/2006,79.28,0.007342735
27/06/2006,78.7,-0.01900504
26/06/2006,80.21,0.003622061
23/06/2006,79.92,0.004137678
22/06/2006,79.59,-0.010125719
21/06/2006,80.4,0.006363488
20/06/2006,79.89,0.005774558
19/06/2006,79.43,-0.01350527
16/06/2006,80.51,-0.004832424
15/06/2006,80.9,0.012437971
14/06/2006,79.9,-0.000750657
13/06/2006,79.96,-0.002498128
12/06/2006,80.16,-0.005101734
09/06/2006,80.57,-0.014539438
08/06/2006,81.75,0.017398181
07/06/2006,80.34,-0.023617334
06/06/2006,82.26,-0.008353054
05/06/2006,82.95,-0.021821649
02/06/2006,84.78,0.003189795
01/06/2006,84.51,0.010108905
31/05/2006,83.66,0.002393491
30/05/2006,83.46,-0.004900506
26/05/2006,83.87,0.007299739
25/05/2006,83.26,-0.006703401
24/05/2006,83.82,0.004543832
23/05/2006,83.44,-0.003469526
22/05/2006,83.73,-0.006903146
19/05/2006,84.31,0.001899561
18/05/2006,84.15,-0.00320342
17/05/2006,84.42,-0.027341346
16/05/2006,86.76,-0.004140793
15/05/2006,87.12,0.006333143
12/05/2006,86.57,-0.0069069
11/05/2006,87.17,-0.005491376
10/05/2006,87.65,0.00079895
09/05/2006,87.58,-0.006260336
08/05/2006,88.13,0.009462534
05/05/2006,87.3,0.00955293
04/05/2006,86.47,0.006613704
03/05/2006,85.9,0.016432295
02/05/2006,84.5,-0.005546719
01/05/2006,84.97,-0.005399074
28/04/2006,85.43,0.002343843
27/04/2006,85.23,-0.003396782
26/04/2006,85.52,0.008336806
25/04/2006,84.81,-0.00763497
24/04/2006,85.46,0.00469154
21/04/2006,85.06,0.029347209
20/04/2006,82.6,0.00875492
19/04/2006,81.88,0.003548055
18/04/2006,81.59,0.016435341
17/04/2006,80.26,-0.008807351
13/04/2006,80.97,-0.001604245
12/04/2006,81.1,0.003829766
11/04/2006,80.79,-0.002349015
10/04/2006,80.98,-0.000617246
07/04/2006,81.03,-0.004310086
06/04/2006,81.38,0.049367868
05/04/2006,77.46,0.005956252
04/04/2006,77,0.015179564
03/04/2006,75.84,0.001979807
31/03/2006,75.69,-0.010906093
30/03/2006,76.52,-0.013499686
29/03/2006,77.56,0.016378892
28/03/2006,76.3,-0.0070524
27/03/2006,76.84,0.000520698
24/03/2006,76.8,0.000390701
23/03/2006,76.77,0.00915997
22/03/2006,76.07,0.015099625
21/03/2006,74.93,-0.000933769
20/03/2006,75,0.002803927
17/03/2006,74.79,-0.001336184
16/03/2006,74.89,0.011955277
15/03/2006,74,0.006371607
14/03/2006,73.53,0.019778148
13/03/2006,72.09,-0.003185378
10/03/2006,72.32,0.00721624
09/03/2006,71.8,-0.008045542
08/03/2006,72.38,0.001520913
07/03/2006,72.27,0.004437672
06/03/2006,71.95,-0.01284282
03/03/2006,72.88,-0.002329885
02/03/2006,73.05,-0.008451522
01/03/2006,73.67,0.001086514
28/02/2006,73.59,-0.001357958
27/02/2006,73.69,-0.002981032
24/02/2006,73.91,0.003523994
23/02/2006,73.65,0.009138712
22/02/2006,72.98,-0.00300999
21/02/2006,73.2,-0.007756724
17/02/2006,73.77,0.009808007
16/02/2006,73.05,-0.001094541
15/02/2006,73.13,-0.00776412
14/02/2006,73.7,0.010776995
13/02/2006,72.91,0.00412315
10/02/2006,72.61,0.006771255
09/02/2006,72.12,0.015651521
08/02/2006,71,0.004941768
07/02/2006,70.65,-0.007333272
06/02/2006,71.17,0.000984045
03/02/2006,71.1,-0.014659948
02/02/2006,72.15,-0.014311514
01/02/2006,73.19,0.006029894
31/01/2006,72.75,0.001375516
30/01/2006,72.65,0
27/01/2006,72.65,-0.000687995
26/01/2006,72.7,-0.004118057
25/01/2006,73,-0.016304709
24/01/2006,74.2,-0.02001401
23/01/2006,75.7,0.006095156
20/01/2006,75.24,-0.021952903
19/01/2006,76.91,-0.003504449
18/01/2006,77.18,0.001166786
17/01/2006,77.09,-0.005304366
13/01/2006,77.5,-0.002577321
12/01/2006,77.7,-0.008585944
11/01/2006,78.37,-0.002039516
10/01/2006,78.53,-0.006220268
09/01/2006,79.02,0.004947679
06/01/2006,78.63,0.008172693
05/01/2006,77.99,-0.009189599
04/01/2006,78.71,-0.005069077
03/01/2006,79.11,0.020561353
30/12/2005,77.5,-0.010141945
29/12/2005,78.29,0.001150233
28/12/2005,78.2,0.010541298
27/12/2005,77.38,-0.01564335
23/12/2005,78.6,-0.000508776
22/12/2005,78.64,0.007530829
21/12/2005,78.05,0.007975345
20/12/2005,77.43,-0.001806452
19/12/2005,77.57,0.006207184
16/12/2005,77.09,-0.005175325
15/12/2005,77.49,-0.000773994
14/12/2005,77.55,0.007767029
13/12/2005,76.95,-0.002077114
12/12/2005,77.11,-0.009679368
09/12/2005,77.86,0.011886445
08/12/2005,76.94,-0.005702452
07/12/2005,77.38,-0.004126908
06/12/2005,77.7,-0.007947741
05/12/2005,78.32,-0.01369537
02/12/2005,79.4,0.001638621
01/12/2005,79.27,0.010015932
30/11/2005,78.48,0.001657846
29/11/2005,78.35,0.001916321
28/11/2005,78.2,-0.001533351
25/11/2005,78.32,0.002428892
23/11/2005,78.13,-0.001918037
22/11/2005,78.28,-0.012062872
21/11/2005,79.23,0.013597007
18/11/2005,78.16,0.01158165
17/11/2005,77.26,0.00454045
16/11/2005,76.91,-0.014841855
15/11/2005,78.06,0.005523811
14/11/2005,77.63,0.001031061
11/11/2005,77.55,0.004782534
10/11/2005,77.18,0.014223506
09/11/2005,76.09,0.001841621
08/11/2005,75.95,0.001317523
07/11/2005,75.85,0.009537759
04/11/2005,75.13,-0.000133094
03/11/2005,75.14,-0.000133076
02/11/2005,75.15,0.003866414
01/11/2005,74.86,-0.014850445
31/10/2005,75.98,-0.003416112
28/10/2005,76.24,0.018934693
27/10/2005,74.81,-0.004800649
26/10/2005,75.17,-0.006629566
25/10/2005,75.67,0.001454738
24/10/2005,75.56,0.008906672
21/10/2005,74.89,-0.00013352
20/10/2005,74.9,-0.00996355
19/10/2005,75.65,0.012503488
18/10/2005,74.71,0.030441269
17/10/2005,72.47,0.024444265
14/10/2005,70.72,0.009233676
13/10/2005,70.07,-0.00441439
12/10/2005,70.38,-0.002412546
11/10/2005,70.55,-0.011836125
10/10/2005,71.39,-0.004751267
07/10/2005,71.73,0.008681096
06/10/2005,71.11,-0.000843407
05/10/2005,71.17,-0.004626068
04/10/2005,71.5,-0.01430282
03/10/2005,72.53,-0.011378559
30/09/2005,73.36,0.002456668
29/09/2005,73.18,0.006855916
28/09/2005,72.68,-0.006855916
27/09/2005,73.18,0.00068348
26/09/2005,73.13,0.0079627
23/09/2005,72.55,-0.003439976
22/09/2005,72.8,0.006476974
21/09/2005,72.33,-0.000276472
20/09/2005,72.35,-0.002071109
19/09/2005,72.5,-0.011655943
16/09/2005,73.35,0.000545479
15/09/2005,73.31,-0.005577108
14/09/2005,73.72,-0.00379096
13/09/2005,74,-0.003103288
12/09/2005,74.23,0.009610903
09/09/2005,73.52,0.005455551
08/09/2005,73.12,-0.008850218
07/09/2005,73.77,0.01461076
06/09/2005,72.7,0.016643935
02/09/2005,71.5,0.00899135
01/09/2005,70.86,-0.004084225
31/08/2005,71.15,0.002392177
30/08/2005,70.98,-0.001407856
29/08/2005,71.08,0.001266981
26/08/2005,70.99,-0.004357305
25/08/2005,71.3,-0.000280466
24/08/2005,71.32,0.004637771
23/08/2005,70.99,-0.013015368
22/08/2005,71.92,-0.002083479
19/08/2005,72.07,0.002083479
18/08/2005,71.92,0.002227172
17/08/2005,71.76,0.001394506
16/08/2005,71.66,-0.007230287
15/08/2005,72.18,0.003330561
12/08/2005,71.94,-0.005821222
11/08/2005,72.36,0.004987542
10/08/2005,72,0
09/08/2005,72,-0.004711108
08/08/2005,72.34,-0.008945219
05/08/2005,72.99,-0.004920059
04/08/2005,73.35,-0.011386866
03/08/2005,74.19,-0.009257462
02/08/2005,74.88,-0.005593303
01/08/2005,75.3,0.003992021
29/07/2005,75,0.004008021
28/07/2005,74.7,0.014155949
27/07/2005,73.65,-0.001763549
26/07/2005,73.78,-0.005272064
25/07/2005,74.17,-0.007254196
22/07/2005,74.71,0.002143911
21/07/2005,74.55,-0.001742277
20/07/2005,74.68,0.005235966
19/07/2005,74.29,-0.003225376
18/07/2005,74.53,-0.012268456
15/07/2005,75.45,0.000265111
14/07/2005,75.43,0.004118239
13/07/2005,75.12,0.003333559
12/07/2005,74.87,-0.016689129
11/07/2005,76.13,0.014954292
08/07/2005,75,0.01599389
07/07/2005,73.81,0.013366266
06/07/2005,72.83,-0.01078877
05/07/2005,73.62,0.008457287
01/07/2005,73,0.009635312
30/06/2005,72.3,-0.050435388
29/06/2005,76.04,-0.013843763
28/06/2005,77.1,0.017136923
27/06/2005,75.79,0.004098637
24/06/2005,75.48,-0.005153629
23/06/2005,75.87,-0.026147831
22/06/2005,77.88,0.008899266
21/06/2005,77.19,0
20/06/2005,77.19,0.003503994
17/06/2005,76.92,0.003255423
16/06/2005,76.67,0.007068092
15/06/2005,76.13,-0.006937655
14/06/2005,76.66,0.00746321
13/06/2005,76.09,0.003950492
10/06/2005,75.79,-0.005132603
09/06/2005,76.18,-0.004975786
08/06/2005,76.56,0.0028777
07/06/2005,76.34,0.002360657
06/06/2005,76.16,0.00210305
03/06/2005,76,-0.007472015
02/06/2005,76.57,-0.005600067
01/06/2005,77,0.004555817
31/05/2005,76.65,-0.004296043
27/05/2005,76.98,0
26/05/2005,76.98,-0.001038691
25/05/2005,77.06,-0.014557423
24/05/2005,78.19,-0.004338955
23/05/2005,78.53,0.018896378
20/05/2005,77.06,-0.010328003
19/05/2005,77.86,-0.003077715
18/05/2005,78.1,0.014054773
17/05/2005,77.01,0.007690842
16/05/2005,76.42,0.010655892
13/05/2005,75.61,-0.002245856
12/05/2005,75.78,-0.015841138
11/05/2005,76.99,0.004947927
10/05/2005,76.61,-0.014513667
09/05/2005,77.73,0.005159305
06/05/2005,77.33,-0.001808786
05/05/2005,77.47,0.001550188
04/05/2005,77.35,0.007656906
03/05/2005,76.76,-0.001562094
02/05/2005,76.88,0.005347258
29/04/2005,76.47,0.016348419
28/04/2005,75.23,-0.018046989
27/04/2005,76.6,0.006154671
26/04/2005,76.13,-0.017964555
25/04/2005,77.51,0.005822621
22/04/2005,77.06,-0.010713236
21/04/2005,77.89,0.025880891
20/04/2005,75.9,-0.013479233
19/04/2005,76.93,0.013479233
18/04/2005,75.9,-0.06330258
15/04/2005,80.86,-0.018623425
14/04/2005,82.38,-0.022089734
13/04/2005,84.22,-0.012155693
12/04/2005,85.25,0.009191674
11/04/2005,84.47,-0.000946634
08/04/2005,84.55,-0.007188765
07/04/2005,85.16,0.004000476
06/04/2005,84.82,0.004134922
05/04/2005,84.47,-0.00271916
04/04/2005,84.7,-0.004946424
01/04/2005,85.12,-0.006674107
31/03/2005,85.69,-0.003378578
30/03/2005,85.98,0.015589602
29/03/2005,84.65,-0.006124151
28/03/2005,85.17,-0.001290701
24/03/2005,85.28,0.002465513
23/03/2005,85.07,-0.003637434
22/03/2005,85.38,-0.003390825
21/03/2005,85.67,-0.005703327
18/03/2005,86.16,0.002207635
17/03/2005,85.97,-0.000348898
16/03/2005,86,0.001629233
15/03/2005,85.86,-0.000465766
14/03/2005,85.9,0.00314814
11/03/2005,85.63,-0.011841327
10/03/2005,86.65,0.006135344
09/03/2005,86.12,-0.003014495
08/03/2005,86.38,-0.00381305
07/03/2005,86.71,0.002887338
04/03/2005,86.46,0.018207786
03/03/2005,84.9,0.004012752
02/03/2005,84.56,0.0010649
01/03/2005,84.47,0.006294184
28/02/2005,83.94,-0.007832009
25/02/2005,84.6,0.003908337
24/02/2005,84.27,0.004161966
23/02/2005,83.92,-0.001666865
22/02/2005,84.06,-0.017570171
18/02/2005,85.55,-0.001868505
17/02/2005,85.71,-0.012637117
16/02/2005,86.8,0.009375611
15/02/2005,85.99,0.016178547
14/02/2005,84.61,0.006759587
11/02/2005,84.04,0.001667263
10/02/2005,83.9,0.006577004
09/02/2005,83.35,-0.011807639
08/02/2005,84.34,0.005469042
07/02/2005,83.88,-0.002381521
04/02/2005,84.08,0.008840101
03/02/2005,83.34,0
02/02/2005,83.34,-0.008840101
01/02/2005,84.08,-0.003324629
31/01/2005,84.36,0.013245227
28/01/2005,83.25,0.004333701
27/01/2005,82.89,-0.006373661
26/01/2005,83.42,0.007218511
25/01/2005,82.82,0.014595248
24/01/2005,81.62,0.004297385
21/01/2005,81.27,-0.020461072
20/01/2005,82.95,0.009447745
19/01/2005,82.17,0.001827152
18/01/2005,82.02,-0.023496472
14/01/2005,83.97,0.002145924
13/01/2005,83.79,-0.013866889
12/01/2005,84.96,0.002946899
11/01/2005,84.71,0.009131401
10/01/2005,83.94,0.01973115
07/01/2005,82.3,0.010259005
06/01/2005,81.46,0.009001849
05/01/2005,80.73,-0.012310878
04/01/2005,81.73,-0.008164305
03/01/2005,82.4,0.004012895
31/12/2004,82.07,-0.008251473
30/12/2004,82.75,0.000120853
29/12/2004,82.74,-0.003016958
28/12/2004,82.99,0.010173274
27/12/2004,82.15,-0.004857326
23/12/2004,82.55,0.012678458
22/12/2004,81.51,0.005042751
21/12/2004,81.1,0.004324999
20/12/2004,80.75,0.001611204
17/12/2004,80.62,0.008970905
16/12/2004,79.9,0.010189408
15/12/2004,79.09,0.00748782
14/12/2004,78.5,0.00025481
13/12/2004,78.48,-0.004069182
10/12/2004,78.8,-0.002155037
