Date,Close,PFE
09/12/2004,27.37,-0.004738482
08/12/2004,27.5,0.010969031
07/12/2004,27.2,-0.000367579
06/12/2004,27.21,-0.024683649
03/12/2004,27.89,-0.020231391
02/12/2004,28.46,0.00811435
01/12/2004,28.23,0.016428941
30/11/2004,27.77,0.015971301
29/11/2004,27.33,0.006239697
26/11/2004,27.16,0.013716619
24/11/2004,26.79,-0.004097603
23/11/2004,26.9,-0.006299817
22/11/2004,27.07,-0.005893203
19/11/2004,27.23,-0.019636995
18/11/2004,27.77,-0.007891002
17/11/2004,27.99,0.024228269
16/11/2004,27.32,-0.010921113
15/11/2004,27.62,0.00617398
12/11/2004,27.45,0.010989122
11/11/2004,27.15,-0.011717454
10/11/2004,27.47,-0.018752803
09/11/2004,27.99,-0.014893892
08/11/2004,28.41,-0.013286909
05/11/2004,28.79,-0.009334554
04/11/2004,29.06,-0.013331252
03/11/2004,29.45,0.025796787
02/11/2004,28.7,-0.003478264
01/11/2004,28.8,-0.005194817
29/10/2004,28.95,0.00832471
28/10/2004,28.71,-0.011428696
27/10/2004,29.04,0.024752876
26/10/2004,28.33,0.019604977
25/10/2004,27.78,0.001440922
22/10/2004,27.74,-0.02492119
21/10/2004,28.44,0.0049348
20/10/2004,28.3,-0.024434025
19/10/2004,29,0
18/10/2004,29,0.017391743
15/10/2004,28.5,-0.020146565
14/10/2004,29.08,-0.016033091
13/10/2004,29.55,-0.010436048
12/10/2004,29.86,-0.014957899
11/10/2004,30.31,0.016969298
08/10/2004,29.8,-0.006355599
07/10/2004,29.99,-0.038912871
06/10/2004,31.18,-0.003521694
05/10/2004,31.29,-0.00031954
04/10/2004,31.3,0.010599104
01/10/2004,30.97,0.012018985
30/09/2004,30.6,0.013820556
29/09/2004,30.18,0.003318954
28/09/2004,30.08,0.01541069
27/09/2004,29.62,-0.001349528
24/09/2004,29.66,-0.009061985
23/09/2004,29.93,-0.008980603
22/09/2004,30.2,-0.022590583
21/09/2004,30.89,-0.003232065
20/09/2004,30.99,-0.023282825
17/09/2004,31.72,-0.001889764
16/09/2004,31.78,-0.002200221
15/09/2004,31.85,-0.008441507
14/09/2004,32.12,-0.000311284
13/09/2004,32.13,0.008438869
10/09/2004,31.86,-0.018040925
09/09/2004,32.44,-0.010121233
08/09/2004,32.77,0.000915891
07/09/2004,32.74,0.005820203
03/09/2004,32.55,-0.004597709
02/09/2004,32.7,0.010761057
01/09/2004,32.35,-0.009843205
31/08/2004,32.67,0.011699641
30/08/2004,32.29,-0.011087271
27/08/2004,32.65,0.010468076
26/08/2004,32.31,0.01245734
25/08/2004,31.91,0.011979967
24/08/2004,31.53,-0.003798675
23/08/2004,31.65,-0.002839567
20/08/2004,31.74,0.008225292
19/08/2004,31.48,-0.011684958
18/08/2004,31.85,0.014866635
17/08/2004,31.38,-0.000637146
16/08/2004,31.4,0.007993648
13/08/2004,31.15,-0.008948606
12/08/2004,31.43,-0.010759597
11/08/2004,31.77,0.009170025
10/08/2004,31.48,0.008934329
09/08/2004,31.2,0.000641231
06/08/2004,31.18,-0.014961285
05/08/2004,31.65,-0.023420274
04/08/2004,32.4,-0.00154202
03/08/2004,32.45,0.007733991
02/08/2004,32.2,0.007481332
30/07/2004,31.96,0.000939114
29/07/2004,31.93,0.009756175
28/07/2004,31.62,-0.015066198
27/07/2004,32.1,0.011278315
26/07/2004,31.74,-0.017489515
23/07/2004,32.3,-0.006480504
22/07/2004,32.51,0.015811832
21/07/2004,32,-0.010259689
20/07/2004,32.33,0.006828084
19/07/2004,32.11,-0.00837344
16/07/2004,32.38,-0.006157655
15/07/2004,32.58,-0.042955996
14/07/2004,34.01,-0.00440077
13/07/2004,34.16,0.015934241
12/07/2004,33.62,-0.011239397
09/07/2004,34,0.001766265
08/07/2004,33.94,0.006503127
07/07/2004,33.72,-0.004438534
06/07/2004,33.87,-0.002064593
02/07/2004,33.94,0.000294681
01/07/2004,33.93,-0.010262515
30/06/2004,34.28,-0.001748762
29/06/2004,34.34,0.00818718
28/06/2004,34.06,0.007071332
25/06/2004,33.82,-0.028852358
24/06/2004,34.81,-0.004299849
23/06/2004,34.96,0.001717722
22/06/2004,34.9,-0.008559253
21/06/2004,35.2,-0.006512836
18/06/2004,35.43,0.004526175
17/06/2004,35.27,0.001418641
16/06/2004,35.22,0.003697913
15/06/2004,35.09,-0.001708429
14/06/2004,35.15,-0.014404994
10/06/2004,35.66,-0.004755919
09/06/2004,35.83,-0.008614754
08/06/2004,36.14,0.003325945
07/06/2004,36.02,0.011167062
04/06/2004,35.62,0.001967122
03/06/2004,35.55,-0.005330353
02/06/2004,35.74,0.008147257
01/06/2004,35.45,0.003107786
28/05/2004,35.34,-0.001696353
27/05/2004,35.4,0.014511565
26/05/2004,34.89,0.004308494
25/05/2004,34.74,0.008382763
24/05/2004,34.45,-0.010395704
21/05/2004,34.81,-0.002295553
20/05/2004,34.89,-0.007993191
19/05/2004,35.17,-0.01074671
18/05/2004,35.55,0.00140746
17/05/2004,35.5,-0.002812941
14/05/2004,35.6,0.005633818
13/05/2004,35.4,-0.008718941
12/05/2004,35.71,-0.005585047
11/05/2004,35.91,-0.00250313
10/05/2004,36,-0.009950331
07/05/2004,36.36,-0.005211917
06/05/2004,36.55,-0.002186391
05/05/2004,36.63,0.00054615
04/05/2004,36.61,0.010709975
03/05/2004,36.22,0.012781502
30/04/2004,35.76,0.005327364
29/04/2004,35.57,-0.008677451
28/04/2004,35.88,-0.015487035
27/04/2004,36.44,0.004124851
26/04/2004,36.29,-0.003575853
23/04/2004,36.42,-0.003289477
22/04/2004,36.54,-0.009804
21/04/2004,36.9,0.005434796
20/04/2004,36.7,-0.023695239
19/04/2004,37.58,-0.00106383
16/04/2004,37.62,0.007470686
15/04/2004,37.34,0.041837954
14/04/2004,35.81,0.01179789
13/04/2004,35.39,-0.007880705
12/04/2004,35.67,0.001964362
08/04/2004,35.6,-0.001964362
07/04/2004,35.67,-0.003637894
06/04/2004,35.8,-0.009175652
05/04/2004,36.13,0.003604607
02/04/2004,36,0.011454239
01/04/2004,35.59,0.015289086
31/03/2004,35.05,-0.002564469
30/03/2004,35.14,0.003420756
29/03/2004,35.02,0.02106556
26/03/2004,34.29,-0.00058309
25/03/2004,34.31,0.003796179
24/03/2004,34.18,0.00117096
23/03/2004,34.14,0.01297188
22/03/2004,33.7,-0.007391017
19/03/2004,33.95,-0.021850833
18/03/2004,34.7,-0.005747142
17/03/2004,34.9,-0.014789803
16/03/2004,35.42,0.013358164
15/03/2004,34.95,-0.009681169
12/03/2004,35.29,0.001417837
11/03/2004,35.24,-0.031562458
10/03/2004,36.37,-0.025249068
09/03/2004,37.3,-0.005614237
08/03/2004,37.51,0.00910558
05/03/2004,37.17,-0.005366259
04/03/2004,37.37,0.011031997
03/03/2004,36.96,0.008422818
02/03/2004,36.65,
