Date,Close,UTX
09/12/2004,99.45,0.012750628
08/12/2004,98.19,0.015808172
07/12/2004,96.65,-0.013871273
06/12/2004,98,-0.004378157
03/12/2004,98.43,-0.007086484
02/12/2004,99.13,-0.010236942
01/12/2004,100.15,0.025996508
30/11/2004,97.58,0.003387572
29/11/2004,97.25,0.001234695
26/11/2004,97.13,-0.002159717
24/11/2004,97.34,0.001439293
23/11/2004,97.2,-0.000308594
22/11/2004,97.23,-0.000308499
19/11/2004,97.26,-0.004718441
18/11/2004,97.72,0.003690798
17/11/2004,97.36,-0.000410762
16/11/2004,97.4,-0.005937166
15/11/2004,97.98,0.002350177
12/11/2004,97.75,0.00276597
11/11/2004,97.48,-0.001435162
10/11/2004,97.62,0.004208804
09/11/2004,97.21,0.000205761
08/11/2004,97.19,-0.000617157
05/11/2004,97.25,0.01345776
04/11/2004,95.95,0.009845073
03/11/2004,95.01,0.01634162
02/11/2004,93.47,-0.01412888
01/11/2004,94.8,0.021107275
29/10/2004,92.82,0.008112977
28/10/2004,92.07,-0.008974489
27/10/2004,92.9,0.003234504
26/10/2004,92.6,0.01009397
25/10/2004,91.67,0.007335665
22/10/2004,91,-0.000439464
21/10/2004,91.04,0.012601029
20/10/2004,89.9,-0.00166713
19/10/2004,90.05,0.000555401
18/10/2004,90,-0.018385502
15/10/2004,91.67,0.010527567
14/10/2004,90.71,0.002317754
13/10/2004,90.5,-0.019910952
12/10/2004,92.32,0.000541741
11/10/2004,92.27,-0.00173254
08/10/2004,92.43,0.000324623
07/10/2004,92.4,-0.014184635
06/10/2004,93.72,-0.000426712
05/10/2004,93.76,-0.008390469
04/10/2004,94.55,-0.00295702
01/10/2004,94.83,0.015408625
30/09/2004,93.38,0.006769488
29/09/2004,92.75,0.004321995
28/09/2004,92.35,0.01176356
27/09/2004,91.27,-0.009487013
24/09/2004,92.14,-0.004331824
23/09/2004,92.54,-0.012563924
22/09/2004,93.71,-0.015249687
21/09/2004,95.15,0.001051525
20/09/2004,95.05,-0.006292627
17/09/2004,95.65,0.008188162
16/09/2004,94.87,0.007299689
15/09/2004,94.18,-0.001803427
14/09/2004,94.35,-0.003068948
13/09/2004,94.64,0.002327305
10/09/2004,94.42,0.003182351
09/09/2004,94.12,-0.007198845
08/09/2004,94.8,-0.001896934
07/09/2004,94.98,0.007291204
03/09/2004,94.29,-0.015783156
02/09/2004,95.79,0.01939557
01/09/2004,93.95,0.000425849
31/08/2004,93.91,0.006409594
30/08/2004,93.31,-0.001071123
27/08/2004,93.41,-0.00181828
26/08/2004,93.58,-0.00394604
25/08/2004,93.95,0.003198297
24/08/2004,93.65,0.008040783
23/08/2004,92.9,-0.01198388
20/08/2004,94.02,0.01316865
19/08/2004,92.79,-0.00118477
18/08/2004,92.9,0.007888948
17/08/2004,92.17,-0.006057347
16/08/2004,92.73,0.019712046
13/08/2004,90.92,0.001430852
12/08/2004,90.79,-0.012043062
11/08/2004,91.89,0.006660504
10/08/2004,91.28,0.020028332
09/08/2004,89.47,-0.006461698
06/08/2004,90.05,-0.015755298
05/08/2004,91.48,-0.022910014
04/08/2004,93.6,0.000106843
03/08/2004,93.59,-0.004158454
02/08/2004,93.98,0.005120557
30/07/2004,93.5,-0.00639661
29/07/2004,94.1,-0.006355954
28/07/2004,94.7,0.002114166
27/07/2004,94.5,0.016000341
26/07/2004,93,0.009833133
23/07/2004,92.09,-0.005522782
22/07/2004,92.6,-0.000755654
21/07/2004,92.67,0.022921763
20/07/2004,90.57,0.007313862
19/07/2004,89.91,-0.009739977
16/07/2004,90.79,-0.002310359
15/07/2004,91,0.012829196
14/07/2004,89.84,-0.005882043
13/07/2004,90.37,0.003547282
12/07/2004,90.05,0.00322563
09/07/2004,89.76,0.01628609
08/07/2004,88.31,-0.002714013
07/07/2004,88.55,0.001129944
06/07/2004,88.45,-0.011689467
02/07/2004,89.49,-0.01343047
01/07/2004,90.7,-0.008563012
30/06/2004,91.48,0.010439082
29/06/2004,90.53,0.01547312
28/06/2004,89.14,-0.001233253
25/06/2004,89.25,-0.00836825
24/06/2004,90,0.004342749
23/06/2004,89.61,0.020063793
22/06/2004,87.83,-0.009856761
21/06/2004,88.7,-0.013994071
18/06/2004,89.95,0.009494626
17/06/2004,89.1,0.003372684
16/06/2004,88.8,-0.005390849
15/06/2004,89.28,0.013304966
14/06/2004,88.1,-0.001814471
10/06/2004,88.26,0.004656189
09/06/2004,87.85,-0.001706
08/06/2004,88,0.010624422
07/06/2004,87.07,0.015276307
04/06/2004,85.75,0.006082602
03/06/2004,85.23,-0.001758397
02/06/2004,85.38,0.008468646
01/06/2004,84.66,0.000590772
28/05/2004,84.61,0.006164809
27/05/2004,84.09,0.015097339
26/05/2004,82.83,-0.01390743
25/05/2004,83.99,0.015236333
24/05/2004,82.72,0.014122465
21/05/2004,81.56,0.000735925
20/05/2004,81.5,-0.005506285
19/05/2004,81.95,-0.003654084
18/05/2004,82.25,-0.001093627
17/05/2004,82.34,-0.010991113
14/05/2004,83.25,-0.002519346
13/05/2004,83.46,-0.012265709
12/05/2004,84.49,0.015986979
11/05/2004,83.15,-0.001442135
10/05/2004,83.27,-0.022678324
07/05/2004,85.18,-0.006086161
06/05/2004,85.7,-0.004888847
05/05/2004,86.12,-0.002782933
04/05/2004,86.36,-0.006808635
03/05/2004,86.95,0.00796725
30/04/2004,86.26,-0.008312216
29/04/2004,86.98,-0.02374437
28/04/2004,89.07,-0.009720204
27/04/2004,89.94,0.004904156
26/04/2004,89.5,0.006389082
23/04/2004,88.93,0.013927644
22/04/2004,87.7,0.031035376
21/04/2004,85.02,-0.028523673
20/04/2004,87.48,-0.008196767
19/04/2004,88.2,-0.00587838
16/04/2004,88.72,0.006558884
15/04/2004,88.14,-0.00034031
14/04/2004,88.17,0.001021277
13/04/2004,88.08,-0.012523433
12/04/2004,89.19,-0.00681605
08/04/2004,89.8,-0.004333581
07/04/2004,90.19,0.004890529
06/04/2004,89.75,0.005810721
05/04/2004,89.23,0.01683941
02/04/2004,87.74,0.013309054
01/04/2004,86.58,0.003239244
31/03/2004,86.3,0.006393512
30/03/2004,85.75,-0.001165501
29/03/2004,85.85,-0.005228011
26/03/2004,86.3,0.004645769
25/03/2004,85.9,0.021771969
24/03/2004,84.05,-0.003918547
23/03/2004,84.38,0.000355598
22/03/2004,84.35,-0.012371292
19/03/2004,85.4,-0.028057027
18/03/2004,87.83,-0.010983522
17/03/2004,88.8,0.008595393
16/03/2004,88.04,0.001591452
15/03/2004,87.9,0.006276768
12/03/2004,87.35,0.019887348
11/03/2004,85.63,-0.017021195
10/03/2004,87.1,-0.018766544
09/03/2004,88.75,-0.019084336
08/03/2004,90.46,0.006209823
05/03/2004,89.9,-0.003553191
04/03/2004,90.22,-0.003319689
03/03/2004,90.52,0.00243336
02/03/2004,90.3,
