Date,Close,HD
09/12/2004,42.89,0.007723853
08/12/2004,42.56,0.018736467
07/12/2004,41.77,-0.00549124
06/12/2004,42,0.005012542
03/12/2004,41.79,-0.008577608
02/12/2004,42.15,-0.003079477
01/12/2004,42.28,0.01261471
30/11/2004,41.75,-0.030198096
29/11/2004,43.03,-0.007870411
26/11/2004,43.37,-0.001382489
24/11/2004,43.43,-0.002299909
23/11/2004,43.53,0.006915657
22/11/2004,43.23,0.012335778
19/11/2004,42.7,-0.0025728
18/11/2004,42.81,0.012457559
17/11/2004,42.28,-0.016885955
16/11/2004,43,-0.018205365
15/11/2004,43.79,0.01310213
12/11/2004,43.22,0.010466429
11/11/2004,42.77,0.017929237
10/11/2004,42.01,-0.001189485
09/11/2004,42.06,-0.009229742
08/11/2004,42.45,0.003776261
05/11/2004,42.29,0.008310626
04/11/2004,41.94,0.01755908
03/11/2004,41.21,0.001700061
02/11/2004,41.14,0.001459499
01/11/2004,41.08,0
29/10/2004,41.08,-0.001945526
28/10/2004,41.16,0.009029958
27/10/2004,40.79,0.027841719
26/10/2004,39.67,0.025531129
25/10/2004,38.67,-0.012847042
22/10/2004,39.17,-0.014195422
21/10/2004,39.73,0.006312355
20/10/2004,39.48,-0.006564023
19/10/2004,39.74,-0.011011122
18/10/2004,40.18,0.009251222
15/10/2004,39.81,0.012639198
14/10/2004,39.31,-0.012136685
13/10/2004,39.79,-0.001506781
12/10/2004,39.85,-0.005505519
11/10/2004,40.07,0.026553589
08/10/2004,39.02,-0.006895698
07/10/2004,39.29,-0.010633012
06/10/2004,39.71,0.004543168
05/10/2004,39.53,-0.002778832
04/10/2004,39.64,0.009887265
01/10/2004,39.25,0.001274697
30/09/2004,39.2,-0.004581326
29/09/2004,39.38,0.014064929
28/09/2004,38.83,0.013482185
27/09/2004,38.31,-0.003127446
24/09/2004,38.43,0.007050558
23/09/2004,38.16,-0.002355714
22/09/2004,38.25,-0.014018921
21/09/2004,38.79,0.008543741
20/09/2004,38.46,0.003907781
17/09/2004,38.31,-0.010128641
16/09/2004,38.7,0.008042591
15/09/2004,38.39,0.006533409
14/09/2004,38.14,0.018791078
13/09/2004,37.43,-0.002934509
10/09/2004,37.54,0.014218885
09/09/2004,37.01,-0.007000567
08/09/2004,37.27,-0.009878601
07/09/2004,37.64,0.004259857
03/09/2004,37.48,-0.010879768
02/09/2004,37.89,0.027017826
01/09/2004,36.88,0.008714652
31/08/2004,36.56,0.000820906
30/08/2004,36.53,-0.001641138
27/08/2004,36.59,0.000546747
26/08/2004,36.57,-0.000820008
25/08/2004,36.6,0.007404394
24/08/2004,36.33,0.009124908
23/08/2004,36,-0.009950331
20/08/2004,36.36,0.003305788
19/08/2004,36.24,0.005811556
18/08/2004,36.03,0.026150794
17/08/2004,35.1,0.032429014
16/08/2004,33.98,0.025031104
13/08/2004,33.14,0.005749751
12/08/2004,32.95,-0.004239861
11/08/2004,33.09,-0.008426171
10/08/2004,33.37,0.01388073
09/08/2004,32.91,0.000303905
06/08/2004,32.9,-0.002428659
05/08/2004,32.98,-0.018327086
04/08/2004,33.59,0.002086128
03/08/2004,33.52,-0.015100213
02/08/2004,34.03,0.009151355
30/07/2004,33.72,0
29/07/2004,33.72,0.006545694
28/07/2004,33.5,0.002091738
27/07/2004,33.43,0.01658913
26/07/2004,32.88,-0.003642991
23/07/2004,33,-0.023953241
22/07/2004,33.8,0.008020242
21/07/2004,33.53,-0.013625803
20/07/2004,33.99,0.021410274
19/07/2004,33.27,-0.019348721
16/07/2004,33.92,-0.012014797
15/07/2004,34.33,-0.00522953
14/07/2004,34.51,-0.010090903
13/07/2004,34.86,0.005753756
12/07/2004,34.66,0.008402193
09/07/2004,34.37,0.002330324
08/07/2004,34.29,-0.020494295
07/07/2004,35,0.009473302
06/07/2004,34.67,-0.000576701
02/07/2004,34.69,-0.008610845
01/07/2004,34.99,-0.005983776
30/06/2004,35.2,0.000852636
29/06/2004,35.17,-0.008211854
28/06/2004,35.46,0.005939771
25/06/2004,35.25,-0.004246291
24/06/2004,35.4,-0.001129306
23/06/2004,35.44,0.01135086
22/06/2004,35.04,-0.01922049
21/06/2004,35.72,0.009846753
18/06/2004,35.37,-0.008445996
17/06/2004,35.67,-0.009208939
16/06/2004,36,0.006409385
15/06/2004,35.77,0.007295206
14/06/2004,35.51,-0.006735922
10/06/2004,35.75,0.008709143
09/06/2004,35.44,-0.013731475
08/06/2004,35.93,0.002508013
07/06/2004,35.84,0.014332127
04/06/2004,35.33,-0.004236696
03/06/2004,35.48,-0.005340842
02/06/2004,35.67,-0.002519951
01/06/2004,35.76,-0.004464293
28/05/2004,35.92,0.002229655
27/05/2004,35.84,0.010659287
26/05/2004,35.46,0.004522337
25/05/2004,35.3,0.018585238
24/05/2004,34.65,0.005208345
21/05/2004,34.47,0.010791996
20/05/2004,34.1,0.002348797
19/05/2004,34.02,-0.017482963
18/05/2004,34.62,0.033782035
17/05/2004,33.47,-0.009811287
14/05/2004,33.8,0.002369669
13/05/2004,33.72,0.005650573
12/05/2004,33.53,0.001193674
11/05/2004,33.49,0.001494099
10/05/2004,33.44,0.013245227
07/05/2004,33,-0.040385536
06/05/2004,34.36,-0.02585608
05/05/2004,35.26,-0.002832061
04/05/2004,35.36,0.003683245
03/05/2004,35.23,0.001136041
30/04/2004,35.19,-0.015228721
29/04/2004,35.73,-0.00725045
28/04/2004,35.99,-0.014892719
27/04/2004,36.53,0.004939637
26/04/2004,36.35,-0.003844046
23/04/2004,36.49,0.003844046
22/04/2004,36.35,0.022535381
21/04/2004,35.54,-0.003090324
20/04/2004,35.65,-0.009769792
19/04/2004,36,-0.00554018
16/04/2004,36.2,0.009436651
15/04/2004,35.86,0.001116072
14/04/2004,35.82,-0.001116072
13/04/2004,35.86,-0.016593301
12/04/2004,36.46,0.00715665
08/04/2004,36.2,-0.007979132
07/04/2004,36.49,-0.012256724
06/04/2004,36.94,-0.008088478
05/04/2004,37.24,0.015151805
02/04/2004,36.68,-0.010846093
01/04/2004,37.08,-0.007522873
31/03/2004,37.36,-0.001337435
30/03/2004,37.41,0.002944722
29/03/2004,37.3,0.009969098
26/03/2004,36.93,-0.005939542
25/03/2004,37.15,0.031722649
24/03/2004,35.99,-0.006094202
23/03/2004,36.21,0.004151106
22/03/2004,36.06,-0.01704743
19/03/2004,36.68,-0.008415958
18/03/2004,36.99,0.013335345
17/03/2004,36.5,0.017689792
16/03/2004,35.86,0.012628202
15/03/2004,35.41,-0.019021553
12/03/2004,36.09,0
11/03/2004,36.09,-0.008552956
10/03/2004,36.4,-0.015537998
09/03/2004,36.97,-0.006739478
08/03/2004,37.22,-0.006160459
05/03/2004,37.45,0.00938974
04/03/2004,37.1,0.001348618
03/03/2004,37.05,0.000539957
02/03/2004,37.03,
