Date,Close,AXP
10/12/2004,55.18,-0.00217234
09/12/2004,55.3,-0.006848107
08/12/2004,55.68,0.004139302
07/12/2004,55.45,-0.014502089
06/12/2004,56.26,0.000177762
03/12/2004,56.25,0.00177936
02/12/2004,56.15,-0.005328609
01/12/2004,56.45,0.013195627
30/11/2004,55.71,-0.001972564
29/11/2004,55.82,-0.005181822
26/11/2004,56.11,-0.002491991
24/11/2004,56.25,0.000889284
23/11/2004,56.2,0.001424502
22/11/2004,56.12,0.007512108
19/11/2004,55.7,-0.005907115
18/11/2004,56.03,-0.00017846
17/11/2004,56.04,0.005008955
16/11/2004,55.76,-0.004294924
15/11/2004,56,0.006629067
12/11/2004,55.63,0.004323552
11/11/2004,55.39,0.011256473
10/11/2004,54.77,0.002559416
09/11/2004,54.63,-0.002376818
08/11/2004,54.76,-0.006552626
05/11/2004,55.12,0.003088946
04/11/2004,54.95,0.011163077
03/11/2004,54.34,0.006276557
02/11/2004,54,0.02039169
01/11/2004,52.91,-0.00301944
29/10/2004,53.07,0.006048024
28/10/2004,52.75,0.003798675
27/10/2004,52.55,0.014761123
26/10/2004,51.78,0.012241482
25/10/2004,51.15,-0.011275392
22/10/2004,51.73,-0.010767264
21/10/2004,52.29,0.003448279
20/10/2004,52.11,-0.001150748
19/10/2004,52.17,-0.010107839
18/10/2004,52.7,0.003802286
15/10/2004,52.5,0.015161983
14/10/2004,51.71,-0.008472995
13/10/2004,52.15,-0.010681009
12/10/2004,52.71,0.003420756
11/10/2004,52.53,0.005344544
08/10/2004,52.25,-0.015571906
07/10/2004,53.07,-0.003761524
06/10/2004,53.27,0.009619993
05/10/2004,52.76,0.002467028
04/10/2004,52.63,0.018796104
01/10/2004,51.65,0.003685389
30/09/2004,51.46,0.001555815
29/09/2004,51.38,0.01076226
28/09/2004,50.83,0.003547501
27/09/2004,50.65,-0.010995595
24/09/2004,51.21,0.006661467
23/09/2004,50.87,0
22/09/2004,50.87,-0.011920024
21/09/2004,51.48,0.006235406
20/09/2004,51.16,-0.004680196
17/09/2004,51.4,0.009775249
16/09/2004,50.9,0
15/09/2004,50.9,-0.008412453
14/09/2004,51.33,-0.003112237
13/09/2004,51.49,0.003112237
10/09/2004,51.33,0.008412453
09/09/2004,50.9,-0.000785546
08/09/2004,50.94,-0.000981066
07/09/2004,50.99,0.014420003
03/09/2004,50.26,-0.004169568
02/09/2004,50.47,0.007158511
01/09/2004,50.11,0.001797664
31/08/2004,50.02,0.007827436
30/08/2004,49.63,-0.007427516
27/08/2004,50,-0.002397125
26/08/2004,50.12,0.003397625
25/08/2004,49.95,0.004012041
24/08/2004,49.75,0.001005531
23/08/2004,49.7,-0.006018072
20/08/2004,50,0.003405793
19/08/2004,49.83,-0.004005613
18/08/2004,50.03,0.006014453
17/08/2004,49.73,0.006253172
16/08/2004,49.42,0.001417435
13/08/2004,49.35,-0.002428659
12/08/2004,49.47,-0.013253206
11/08/2004,50.13,0.000798244
10/08/2004,50.09,0.015897306
09/08/2004,49.3,-0.00081103
06/08/2004,49.34,-0.00424715
05/08/2004,49.55,-0.013231949
04/08/2004,50.21,0.005992827
03/08/2004,49.91,-0.007386
02/08/2004,50.28,0.000596837
30/07/2004,50.25,0.005787862
29/07/2004,49.96,0.001402103
28/07/2004,49.89,0.009060769
27/07/2004,49.44,0.010982417
26/07/2004,48.9,0.016287341
23/07/2004,48.11,-0.00456243
22/07/2004,48.33,-0.000413736
21/07/2004,48.35,-0.015800062
20/07/2004,49.12,0.013733946
19/07/2004,48.45,-0.005762519
16/07/2004,48.73,-0.00348254
15/07/2004,48.9,-0.007131971
14/07/2004,49.25,-0.004861261
13/07/2004,49.49,-0.004435491
12/07/2004,49.71,-0.006016865
09/07/2004,50.01,-0.005185492
08/07/2004,50.27,-0.014613214
07/07/2004,51.01,0.00353496
06/07/2004,50.83,-0.008033746
02/07/2004,51.24,-0.0017549
01/07/2004,51.33,-0.000973615
30/06/2004,51.38,0.002143206
29/06/2004,51.27,0.006457316
28/06/2004,50.94,-0.008016467
25/06/2004,51.35,0.007623925
24/06/2004,50.96,-0.00840259
23/06/2004,51.39,-0.002138207
22/06/2004,51.5,0
21/06/2004,51.5,-0.008892384
18/06/2004,51.96,0.009669385
17/06/2004,51.46,-0.000971157
16/06/2004,51.51,0.005645883
15/06/2004,51.22,0.003324536
14/06/2004,51.05,-0.002933987
10/06/2004,51.2,-0.000585766
09/06/2004,51.23,-0.008552044
08/06/2004,51.67,0.00426688
07/06/2004,51.45,0.009177063
04/06/2004,50.98,0.004521781
03/06/2004,50.75,-0.003344156
02/06/2004,50.92,0.006304197
01/06/2004,50.6,-0.001974334
28/05/2004,50.7,-0.006291802
27/05/2004,51.02,0.015207166
26/05/2004,50.25,-0.004170396
25/05/2004,50.46,0.010558919
24/05/2004,49.93,0.006026535
21/05/2004,49.63,0.006063074
20/05/2004,49.33,0.009982766
19/05/2004,48.84,-0.003066546
18/05/2004,48.99,0.004500826
17/05/2004,48.77,-0.001843696
14/05/2004,48.86,0.008014016
13/05/2004,48.47,0.005378581
12/05/2004,48.21,0.001453036
11/05/2004,48.14,-0.002282395
10/05/2004,48.25,-0.004961763
07/05/2004,48.49,-0.014129446
06/05/2004,49.18,-0.006889592
05/05/2004,49.52,0.004249728
04/05/2004,49.31,-0.001621074
03/05/2004,49.39,0.008948606
30/04/2004,48.95,-0.001836923
29/04/2004,49.04,0
28/04/2004,49.04,-0.022382223
27/04/2004,50.15,-0.002588869
26/04/2004,50.28,0.000198906
23/04/2004,50.27,-0.010094099
22/04/2004,50.78,0.017882455
21/04/2004,49.88,0.007445451
20/04/2004,49.51,-0.014039541
19/04/2004,50.21,-0.007342031
16/04/2004,50.58,0.016545778
15/04/2004,49.75,-0.00100452
14/04/2004,49.8,-0.031623188
13/04/2004,51.4,-0.016593088
12/04/2004,52.26,0.002298852
08/04/2004,52.14,-0.004592431
07/04/2004,52.38,-0.000381752
06/04/2004,52.4,-0.003619396
05/04/2004,52.59,0.003047041
02/04/2004,52.43,0.004396452
01/04/2004,52.2,0.00672756
31/03/2004,51.85,-0.001156515
30/03/2004,51.91,0.02043469
29/03/2004,50.86,0.016453934
26/03/2004,50.03,0.00160032
25/03/2004,49.95,-0.00160032
24/03/2004,50.03,-0.003591385
23/03/2004,50.21,0
22/03/2004,50.21,-0.017178821
19/03/2004,51.08,-0.009353147
18/03/2004,51.56,0.010920545
17/03/2004,51,0.006886402
16/03/2004,50.65,-0.005905529
15/03/2004,50.95,-0.022703993
12/03/2004,52.12,0.01138459
11/03/2004,51.53,-0.012726743
10/03/2004,52.19,-0.01879148
09/03/2004,53.18,0.000752445
08/03/2004,53.14,0.006987093
05/03/2004,52.77,-0.011118554
04/03/2004,53.36,-0.002433319
03/03/2004,53.49,0.001496726
02/03/2004,53.41,
