Date,Close,MRK
10/12/2004,28.74,0.000348008
09/12/2004,28.73,0.001393243
08/12/2004,28.69,0.028280428
07/12/2004,27.89,-0.008212865
06/12/2004,28.12,-0.019718949
03/12/2004,28.68,0.002793298
02/12/2004,28.6,0.031252544
01/12/2004,27.72,-0.010764367
30/11/2004,28.02,0.012569747
29/11/2004,27.67,-0.001083619
26/11/2004,27.7,0.017480416
24/11/2004,27.22,0.002943343
23/11/2004,27.14,0.000368528
22/11/2004,27.13,0.000368664
19/11/2004,27.12,-0.00881063
18/11/2004,27.36,0.000731261
17/11/2004,27.34,-0.005107636
16/11/2004,27.48,0.014293811
15/11/2004,27.09,0.023908498
12/11/2004,26.45,0.011406968
11/11/2004,26.15,-0.009893536
10/11/2004,26.41,0.015646188
09/11/2004,26,-0.021686222
08/11/2004,26.57,0.013641742
05/11/2004,26.21,-0.030436315
04/11/2004,27.02,-0.030973509
03/11/2004,27.87,0.039148954
02/11/2004,26.8,-0.053752954
01/11/2004,28.28,-0.101782694
29/10/2004,31.31,-0.008269767
28/10/2004,31.57,0.011148387
27/10/2004,31.22,0.018100042
26/10/2004,30.66,0.005560112
25/10/2004,30.49,-0.002293203
22/10/2004,30.56,-0.022647361
21/10/2004,31.26,-0.004468568
20/10/2004,31.4,0.007672672
19/10/2004,31.16,0.008379037
18/10/2004,30.9,0.0130295
15/10/2004,30.5,0.01021594
14/10/2004,30.19,0.003982747
13/10/2004,30.07,-0.025608753
12/10/2004,30.85,0.003572012
11/10/2004,30.74,0.013097764
08/10/2004,30.34,-0.020874861
07/10/2004,30.98,-0.022028026
06/10/2004,31.67,-0.05408384
05/10/2004,33.43,-0.023648752
04/10/2004,34.23,0.0272448
01/10/2004,33.31,0.009350091
30/09/2004,33,-0.311709275
29/09/2004,45.07,0.003333707
28/09/2004,44.92,0.010293221
27/09/2004,44.46,0.008130126
24/09/2004,44.1,-0.003847464
23/09/2004,44.27,-0.010784198
22/09/2004,44.75,-0.002009153
21/09/2004,44.84,0.003798463
20/09/2004,44.67,-0.006693465
17/09/2004,44.97,-0.00465891
16/09/2004,45.18,-0.004857594
15/09/2004,45.4,-0.003298519
14/09/2004,45.55,0.002197803
13/09/2004,45.45,-0.007016034
10/09/2004,45.77,0.011205214
09/09/2004,45.26,-0.008360885
08/09/2004,45.64,-0.00306279
07/09/2004,45.78,0.006574646
03/09/2004,45.48,0.008612176
02/09/2004,45.09,0.012272831
01/09/2004,44.54,-0.009607939
31/08/2004,44.97,0.000889878
30/08/2004,44.93,-0.004884557
27/08/2004,45.15,0.002217296
26/08/2004,45.05,-0.021303101
25/08/2004,46.02,-0.007145207
24/08/2004,46.35,0.002808687
23/08/2004,46.22,0.003033588
20/08/2004,46.08,0.01442648
19/08/2004,45.42,-0.008549871
18/08/2004,45.81,0.018506807
17/08/2004,44.97,-0.002221236
16/08/2004,45.07,0.010707218
13/08/2004,44.59,-0.004475282
12/08/2004,44.79,-0.00467759
11/08/2004,45,0.007808182
10/08/2004,44.65,0.013075028
09/08/2004,44.07,0.010722128
06/08/2004,43.6,-0.018857767
05/08/2004,44.43,-0.010522878
04/08/2004,44.9,0.000668375
03/08/2004,44.87,-0.013283348
02/08/2004,45.47,0.002642591
30/07/2004,45.35,-0.001101928
29/07/2004,45.4,0.00840527
28/07/2004,45.02,-0.000444148
27/07/2004,45.04,0.000888494
26/07/2004,45,-0.00354925
23/07/2004,45.16,-0.00441892
22/07/2004,45.36,0.017121041
21/07/2004,44.59,-0.00536794
20/07/2004,44.83,0.008512596
19/07/2004,44.45,-0.007843177
16/07/2004,44.8,0.002010949
15/07/2004,44.71,-0.021463375
14/07/2004,45.68,0.002849942
13/07/2004,45.55,-0.002631003
12/07/2004,45.67,-0.00415165
09/07/2004,45.86,-0.001307475
08/07/2004,45.92,-0.008457168
07/07/2004,46.31,-0.006242621
06/07/2004,46.6,-0.005563892
02/07/2004,46.86,-0.004046433
01/07/2004,47.05,-0.009518845
30/06/2004,47.5,0.003162891
29/06/2004,47.35,0.004444922
28/06/2004,47.14,0.002974296
25/06/2004,47,-0.019176649
24/06/2004,47.91,0.002089428
23/06/2004,47.81,0.004612168
22/06/2004,47.59,-0.007536146
21/06/2004,47.95,-0.008514224
18/06/2004,48.36,0.000827472
17/06/2004,48.32,0.004979263
16/06/2004,48.08,0.002707489
15/06/2004,47.95,0.022141126
14/06/2004,46.9,-0.018589466
10/06/2004,47.78,-0.001463976
09/06/2004,47.85,-0.010808669
08/06/2004,48.37,0.006637651
07/06/2004,48.05,-0.003116886
04/06/2004,48.2,0.004574764
03/06/2004,47.98,0.0031312
02/06/2004,47.83,-0.011019968
01/06/2004,48.36,0.02216273
28/05/2004,47.3,-0.002744644
27/05/2004,47.43,0.010810916
26/05/2004,46.92,0.001920001
25/05/2004,46.83,0.012462559
24/05/2004,46.25,-0.007324462
21/05/2004,46.59,0.001933613
20/05/2004,46.5,0.001291156
19/05/2004,46.44,-0.008789852
18/05/2004,46.85,0.004492467
17/05/2004,46.64,0.004082077
14/05/2004,46.45,0.007563515
13/05/2004,46.1,-0.016138059
12/05/2004,46.85,0.009651549
11/05/2004,46.4,-0.006658815
10/05/2004,46.71,-0.021182745
07/05/2004,47.71,-0.008349036
06/05/2004,48.11,0.006255233
05/05/2004,47.81,-0.000836295
04/05/2004,47.85,0.00313972
03/05/2004,47.7,0.014783796
30/04/2004,47,0.000425622
29/04/2004,46.98,-0.009743775
28/04/2004,47.44,0.004013101
27/04/2004,47.25,0.012994112
26/04/2004,46.64,-0.002569595
23/04/2004,46.76,0.000427807
22/04/2004,46.74,0.005148017
21/04/2004,46.5,0.006256088
20/04/2004,46.21,-0.015673966
19/04/2004,46.94,-0.002978092
16/04/2004,47.08,0.002126303
15/04/2004,46.98,0.033329205
14/04/2004,45.44,0.019107446
13/04/2004,44.58,-0.006929725
12/04/2004,44.89,0.005808774
08/04/2004,44.63,-0.00469432
07/04/2004,44.84,-0.006889682
06/04/2004,45.15,-0.003095978
05/04/2004,45.29,0.005091323
02/04/2004,45.06,0.006010035
01/04/2004,44.79,0.013486381
31/03/2004,44.19,0.002038737
30/03/2004,44.1,-0.010601205
29/03/2004,44.57,0.012871353
26/03/2004,44,0.007070391
25/03/2004,43.69,0.015686596
24/03/2004,43.01,-0.021619977
23/03/2004,43.95,0.008454295
22/03/2004,43.58,-0.004350322
19/03/2004,43.77,-0.018112336
18/03/2004,44.57,0.004046768
17/03/2004,44.39,-0.016089733
16/03/2004,45.11,0.005780363
15/03/2004,44.85,-0.006666691
12/03/2004,45.15,0.003550037
11/03/2004,44.99,-0.025456718
10/03/2004,46.15,-0.024190412
09/03/2004,47.28,-0.008214896
08/03/2004,47.67,-0.008979908
05/03/2004,48.1,0.006675035
04/03/2004,47.78,0.014121849
03/03/2004,47.11,-0.013493774
02/03/2004,47.75,
