Date,Close,CVX
26/01/2011,94.64,0.005934736
25/01/2011,94.08,-0.000212562
24/01/2011,94.1,0.003406433
21/01/2011,93.78,0.011475272
20/01/2011,92.71,-0.002800519
19/01/2011,92.97,-0.00407901
18/01/2011,93.35,0.005586007
14/01/2011,92.83,0.007026676
13/01/2011,92.18,-0.002924771
12/01/2011,92.45,0.006728916
11/01/2011,91.83,0.015584161
10/01/2011,90.41,-0.008590361
07/01/2011,91.19,0.005498144
06/01/2011,90.69,-0.008235922
05/01/2011,91.44,-0.001748252
04/01/2011,91.6,-0.003704919
03/01/2011,91.94,0.007533198
31/12/2010,91.25,-0.003828279
30/12/2010,91.6,0.002514075
29/12/2010,91.37,0.001971955
28/12/2010,91.19,0.011803126
27/12/2010,90.12,-0.00619471
23/12/2010,90.68,0.008416439
22/12/2010,89.92,0.00770308
21/12/2010,89.23,0.004830656
20/12/2010,88.8,0.003497099
17/12/2010,88.49,-0.006420749
16/12/2010,89.06,0.011859856
15/12/2010,88.01,-0.004195255
14/12/2010,88.38,0.000113154
13/12/2010,88.37,0.015279659
10/12/2010,87.03,0.004375871
09/12/2010,86.65,0.005903137
08/12/2010,86.14,-0.001855718
07/12/2010,86.3,0.01576675
06/12/2010,84.95,0.000706547
03/12/2010,84.89,0.004604766
02/12/2010,84.5,0.021531932
01/12/2010,82.7,0.021140886
30/11/2010,80.97,-0.00885288
29/11/2010,81.69,-0.004397222
26/11/2010,82.05,-0.010668061
24/11/2010,82.93,0.014331069
23/11/2010,81.75,-0.02058184
22/11/2010,83.45,-0.005854608
19/11/2010,83.94,0.001430615
18/11/2010,83.82,0.016358315
17/11/2010,82.46,-0.000242512
16/11/2010,82.48,-0.028447
15/11/2010,84.86,-0.006811535
12/11/2010,85.44,-0.007578885
11/11/2010,86.09,0.010744002
10/11/2010,85.17,0.019084322
09/11/2010,83.56,-0.014730606
08/11/2010,84.8,-0.002120392
05/11/2010,84.98,-0.001881026
04/11/2010,85.14,0.029077358
03/11/2010,82.7,0.006672758
02/11/2010,82.15,0.008557509
01/11/2010,81.45,-0.014020345
29/10/2010,82.6,-0.022031542
28/10/2010,84.44,0.001540741
27/10/2010,84.31,-0.009913925
26/10/2010,85.15,0.003293733
25/10/2010,84.87,0.003777599
22/10/2010,84.55,0.003554506
21/10/2010,84.25,0.002733703
20/10/2010,84.02,0.014747585
19/10/2010,82.79,-0.020207539
18/10/2010,84.48,0.01035169
15/10/2010,83.61,-0.003462483
14/10/2010,83.9,0.002745123
13/10/2010,83.67,-0.00202973
12/10/2010,83.84,0.001551776
11/10/2010,83.71,-0.002743813
08/10/2010,83.94,0.005016134
07/10/2010,83.52,-0.004420293
06/10/2010,83.89,0.005978019
05/10/2010,83.39,0.025259388
04/10/2010,81.31,-0.007840295
01/10/2010,81.95,0.011043057
30/09/2010,81.05,-0.002833736
29/09/2010,81.28,0.004933409
28/09/2010,80.88,0.00994044
27/09/2010,80.08,-0.000499376
24/09/2010,80.12,0.019917462
23/09/2010,78.54,-0.008999364
22/09/2010,79.25,-0.006289329
21/09/2010,79.75,-0.001879111
20/09/2010,79.9,0.018186912
17/09/2010,78.46,-0.007491623
16/09/2010,79.05,-0.00202199
15/09/2010,79.21,-0.003780246
14/09/2010,79.51,0.003275387
13/09/2010,79.25,0.005440641
10/09/2010,78.82,0.018696921
09/09/2010,77.36,0.001422935
08/09/2010,77.25,0.002592354
07/09/2010,77.05,-0.012254265
03/09/2010,78,0.00707626
02/09/2010,77.45,0.008818628
01/09/2010,76.77,0.035668349
31/08/2010,74.08,0.004057898
30/08/2010,73.78,-0.015466652
27/08/2010,74.93,0.021584542
26/08/2010,73.33,-0.01004079
25/08/2010,74.07,0.0039229
24/08/2010,73.78,-0.017066866
23/08/2010,75.05,0
20/08/2010,75.05,-0.0104713
19/08/2010,75.84,-0.01569891
18/08/2010,77.04,-0.009430985
17/08/2010,77.77,0.000771803
16/08/2010,77.71,0.003997169
13/08/2010,77.4,0.004272681
12/08/2010,77.07,-0.00077821
11/08/2010,77.13,-0.024461743
10/08/2010,79.04,-0.003157964
09/08/2010,79.29,0.00708774
06/08/2010,78.73,-0.004309259
05/08/2010,79.07,0.000632551
04/08/2010,79.02,0.004566218
03/08/2010,78.66,0.010993336
02/08/2010,77.8,0.020648744
30/07/2010,76.21,0.002496224
29/07/2010,76.02,0.006069421
28/07/2010,75.56,0.003446908
27/07/2010,75.3,0.009071567
26/07/2010,74.62,0.01485109
23/07/2010,73.52,0.001088732
22/07/2010,73.44,0.017444299
21/07/2010,72.17,-0.01280392
20/07/2010,73.1,0.015162248
19/07/2010,72,0.006968669
16/07/2010,71.5,-0.021309787
15/07/2010,73.04,-0.000136902
14/07/2010,73.05,-0.002461035
13/07/2010,73.23,0.019024561
12/07/2010,71.85,0.000139189
09/07/2010,71.84,0.020106125
08/07/2010,70.41,0.013728229
07/07/2010,69.45,0.027590977
06/07/2010,67.56,0.003707278
02/07/2010,67.31,-0.002522444
01/07/2010,67.48,-0.005615502
30/06/2010,67.86,-0.007341099
29/06/2010,68.36,-0.023135792
28/06/2010,69.96,-0.001428368
25/06/2010,70.06,-0.010930622
24/06/2010,70.83,-0.019988086
23/06/2010,72.26,-0.023794367
22/06/2010,74,-0.022977233
21/06/2010,75.72,0.002644805
18/06/2010,75.52,0.002651818
17/06/2010,75.32,0.004924479
16/06/2010,74.95,-0.003728863
15/06/2010,75.23,0.014055516
14/06/2010,74.18,0.001618997
11/06/2010,74.06,-0.00148418
10/06/2010,74.17,0.046642008
09/06/2010,70.79,-0.00324378
08/06/2010,71.02,-0.004635816
07/06/2010,71.35,0.000981561
04/06/2010,71.28,-0.036232354
03/06/2010,73.91,-0.002972172
02/06/2010,74.13,0.025134502
01/06/2010,72.29,-0.021620985
28/05/2010,73.87,-0.006611371
27/05/2010,74.36,0.038521657
26/05/2010,71.55,-0.014155107
25/05/2010,72.57,-0.011917133
24/05/2010,73.44,-0.014061887
21/05/2010,74.48,0.011885607
20/05/2010,73.6,-0.039952051
19/05/2010,76.6,-0.003258393
18/05/2010,76.85,-0.011385813
17/05/2010,77.73,-0.001285678
14/05/2010,77.83,-0.01390772
13/05/2010,78.92,-0.014341672
12/05/2010,80.06,0.004506768
11/05/2010,79.7,-0.002381103
10/05/2010,79.89,0.035547408
07/05/2010,77.1,-0.001296176
06/05/2010,77.2,-0.037999362
05/05/2010,80.19,-0.007082975
04/05/2010,80.76,-0.025308521
03/05/2010,82.83,0.016923762
30/04/2010,81.44,-0.010383041
29/04/2010,82.29,0.020502836
28/04/2010,80.62,0.004849248
27/04/2010,80.23,-0.028991098
26/04/2010,82.59,-0.000968171
23/04/2010,82.67,0.017941532
22/04/2010,81.2,-0.008827914
21/04/2010,81.92,-0.001585656
20/04/2010,82.05,0.008936829
19/04/2010,81.32,0.007034027
16/04/2010,80.75,-0.010348743
15/04/2010,81.59,0.012456226
14/04/2010,80.58,0.004602284
13/04/2010,80.21,-0.002739046
12/04/2010,80.43,0.011630219
09/04/2010,79.5,0.023416697
08/04/2010,77.66,0.003741216
07/04/2010,77.37,-0.006570072
06/04/2010,77.88,0.002828856
05/04/2010,77.66,0.012569003
01/04/2010,76.69,0.011277329
31/03/2010,75.83,0.007013858
30/03/2010,75.3,0.000930047
29/03/2010,75.23,0.010691001
26/03/2010,74.43,0.008500355
25/03/2010,73.8,-0.001759968
24/03/2010,73.93,-0.011298035
23/03/2010,74.77,0.004154667
22/03/2010,74.46,-0.006959343
19/03/2010,74.98,0.002938429
18/03/2010,74.76,0.001204578
17/03/2010,74.67,0.009283619
16/03/2010,73.98,0.005557452
15/03/2010,73.57,-0.002036799
12/03/2010,73.72,-0.003655816
11/03/2010,73.99,0.000405542
10/03/2010,73.96,-0.004586545
09/03/2010,74.3,-0.004565605
08/03/2010,74.64,0.004565605
05/03/2010,74.3,0.01655622
04/03/2010,73.08,-0.000683948
03/03/2010,73.13,-0.002594744
02/03/2010,73.32,0.006980115
01/03/2010,72.81,0.007029179
26/02/2010,72.3,0.002631398
25/02/2010,72.11,-0.003184496
24/02/2010,72.34,0.004155706
23/02/2010,72.04,-0.012689825
22/02/2010,72.96,-0.014829195
19/02/2010,74.05,0.005823813
18/02/2010,73.62,0.010651473
17/02/2010,72.84,-0.002057191
16/02/2010,72.99,0.027501733
12/02/2010,71.01,-0.010088358
11/02/2010,71.73,0.013756534
10/02/2010,70.75,-0.007884034
09/02/2010,71.31,0.016685907
08/02/2010,70.13,-0.014861218
05/02/2010,71.18,-0.002665733
04/02/2010,71.37,-0.025454411
03/02/2010,73.21,-0.016795735
02/02/2010,74.45,0.011754509
01/02/2010,73.58,0.020041851
29/01/2010,72.12,-0.015410321
28/01/2010,73.24,-0.006261079
27/01/2010,73.7,-0.006087269
26/01/2010,74.15,-0.005379973
25/01/2010,74.55,-0.000536409
22/01/2010,74.59,-0.021879809
21/01/2010,76.24,-0.024743798
20/01/2010,78.15,-0.019388556
19/01/2010,79.68,0.005663598
15/01/2010,79.23,-0.00403074
14/01/2010,79.55,-0.00313775
13/01/2010,79.8,-0.007615042
12/01/2010,80.41,-0.005828028
11/01/2010,80.88,0.017586983
08/01/2010,79.47,0.001763225
07/01/2010,79.33,-0.003774539
06/01/2010,79.63,0.000125589
05/01/2010,79.62,0.00705826
04/01/2010,79.06,0.026531515
31/12/2009,76.99,-0.008536006
30/12/2009,77.65,0.005682567
29/12/2009,77.21,-0.00722677
28/12/2009,77.77,0.00438145
24/12/2009,77.43,0.005049535
23/12/2009,77.04,-0.005824128
22/12/2009,77.49,-0.000129041
21/12/2009,77.5,0.00777206
18/12/2009,76.9,0.001561687
17/12/2009,76.78,-0.014353385
16/12/2009,77.89,0.006698466
15/12/2009,77.37,0.001422751
14/12/2009,77.26,-0.006450803
11/12/2009,77.76,0.004382015
10/12/2009,77.42,0.004660806
09/12/2009,77.06,0.003900668
08/12/2009,76.76,-0.018202271
07/12/2009,78.17,0.001280082
04/12/2009,78.07,0.001409985
03/12/2009,77.96,-0.009828403
02/12/2009,78.73,-0.004182781
01/12/2009,79.06,0.012985542
30/11/2009,78.04,-0.001664426
27/11/2009,78.17,-0.018630537
25/11/2009,79.64,0.007688952
24/11/2009,79.03,0.003676242
23/11/2009,78.74,0.025337347
20/11/2009,76.77,-0.007397347
19/11/2009,77.34,-0.020223395
18/11/2009,78.92,0.001394789
17/11/2009,78.81,0.002540975
16/11/2009,78.61,0.008559618
13/11/2009,77.94,0.006694155
12/11/2009,77.42,-0.01398086
11/11/2009,78.51,0.002167677
10/11/2009,78.34,0.008718004
09/11/2009,77.66,0.001675366
06/11/2009,77.53,0.003747501
05/11/2009,77.24,0.012506677
04/11/2009,76.28,-0.005490928
03/11/2009,76.7,0.000782575
02/11/2009,76.64,0.001305654
30/10/2009,76.54,-0.018254116
29/10/2009,77.95,0.026782672
28/10/2009,75.89,-0.009181597
27/10/2009,76.59,0.014996335
26/10/2009,75.45,-0.016170733
23/10/2009,76.68,-0.007923663
22/10/2009,77.29,0.004148846
21/10/2009,76.97,-0.000779221
20/10/2009,77.03,-0.008145368
19/10/2009,77.66,0.011005484
16/10/2009,76.81,0.001563518
15/10/2009,76.69,0.016168607
14/10/2009,75.46,0.018592123
13/10/2009,74.07,0.005414931
12/10/2009,73.67,0.012429307
09/10/2009,72.76,0.018168449
08/10/2009,71.45,0.013243361
07/10/2009,70.51,-0.000708868
06/10/2009,70.56,0.016720647
05/10/2009,69.39,0.018178353
02/10/2009,68.14,-0.009784671
01/10/2009,68.81,-0.023270226
30/09/2009,70.43,-0.006792159
29/09/2009,70.91,-0.01107928
28/09/2009,71.7,0.014611106
25/09/2009,70.66,-0.000707364
24/09/2009,70.71,-0.009290607
23/09/2009,71.37,-0.017500447
22/09/2009,72.63,0.008017737
21/09/2009,72.05,-0.008155412
18/09/2009,72.64,0.009266369
17/09/2009,71.97,-0.006647303
16/09/2009,72.45,0.011382688
15/09/2009,71.63,0.008270882
14/09/2009,71.04,0.004090562
11/09/2009,70.75,-0.009845368
10/09/2009,71.45,0.015799454
09/09/2009,70.33,-0.002130531
08/09/2009,70.48,0.021802355
04/09/2009,68.96,0.009177718
03/09/2009,68.33,0.004253141
02/09/2009,68.04,-0.006445964
01/09/2009,68.48,-0.021096
31/08/2009,69.94,-0.010524916
28/08/2009,70.68,-0.00451723
27/08/2009,71,-0.001266803
26/08/2009,71.09,0.006208571
25/08/2009,70.65,-0.00155576
24/08/2009,70.76,0.014663228
21/08/2009,69.73,0.016046604
20/08/2009,68.62,0.006726155
19/08/2009,68.16,0.018061187
18/08/2009,66.94,0.00524228
17/08/2009,66.59,-0.030175341
14/08/2009,68.63,0.001458151
13/08/2009,68.53,-0.002768672
12/08/2009,68.72,0.011415315
11/08/2009,67.94,-0.018809332
10/08/2009,69.23,-0.003892458
07/08/2009,69.5,0.003603608
06/08/2009,69.25,-0.007767588
05/08/2009,69.79,-0.008844566
04/08/2009,70.41,0.000142035
03/08/2009,70.4,0.013298258
31/07/2009,69.47,0.025808825
30/07/2009,67.7,0.008604118
29/07/2009,67.12,-0.018013185
28/07/2009,68.34,-0.007434978
27/07/2009,68.85,0.0061189
24/07/2009,68.43,0.007922577
23/07/2009,67.89,0.029143511
22/07/2009,65.94,-0.004690227
21/07/2009,66.25,0.009250199
20/07/2009,65.64,0.007953545
17/07/2009,65.12,0.003538193
16/07/2009,64.89,0.004943622
15/07/2009,64.57,0.02461518
14/07/2009,63,0.008928631
13/07/2009,62.44,0.01679626
10/07/2009,61.4,-0.026993927
09/07/2009,63.08,0.004767211
08/07/2009,62.78,0.001275104
07/07/2009,62.7,-0.022706747
06/07/2009,64.14,-0.00435595
02/07/2009,64.42,-0.03207851
01/07/2009,66.52,0.004067189
30/06/2009,66.25,-0.009464504
29/06/2009,66.88,0.01400309
26/06/2009,65.95,-0.013853557
25/06/2009,66.87,0.017347143
24/06/2009,65.72,-0.003645205
23/06/2009,65.96,0.003036747
22/06/2009,65.76,-0.034377918
19/06/2009,68.06,-0.005421656
18/06/2009,68.43,-0.005828371
17/06/2009,68.83,-0.015139789
16/06/2009,69.88,-0.017026518
15/06/2009,71.08,-0.022122641
12/06/2009,72.67,0.01065238
11/06/2009,71.9,0.023643094
10/06/2009,70.22,0.00042732
09/06/2009,70.19,0.008728681
08/06/2009,69.58,0.003022672
05/06/2009,69.37,-0.006036236
04/06/2009,69.79,0.02216679
03/06/2009,68.26,-0.015842203
02/06/2009,69.35,0.002020786
01/06/2009,69.21,0.037390284
29/05/2009,66.67,0.012983274
28/05/2009,65.81,0.019021896
27/05/2009,64.57,-0.016740005
26/05/2009,65.66,0.018755354
22/05/2009,64.44,-0.000465441
21/05/2009,64.47,-0.011412832
20/05/2009,65.21,-0.009918446
19/05/2009,65.86,-0.002577907
18/05/2009,66.03,0.002274279
15/05/2009,65.88,-0.029464481
14/05/2009,67.85,-0.003677827
13/05/2009,68.1,-0.01587913
12/05/2009,69.19,0.017348638
11/05/2009,68,-0.034401427
08/05/2009,70.38,0.034695588
07/05/2009,67.98,-0.001910501
06/05/2009,68.11,0.035264374
05/05/2009,65.75,-0.014045387
04/05/2009,66.68,-0.002845378
01/05/2009,66.87,0.011581689
30/04/2009,66.1,-0.021847345
29/04/2009,67.56,0.023512877
28/04/2009,65.99,0.008828063
27/04/2009,65.41,-0.018029426
24/04/2009,66.6,0.016196524
23/04/2009,65.53,0.027538869
22/04/2009,63.75,-0.017570226
21/04/2009,64.88,0.015689642
20/04/2009,63.87,-0.032956478
17/04/2009,66.01,0.001212673
16/04/2009,65.93,-0.01161138
15/04/2009,66.7,0.001800721
14/04/2009,66.58,-0.020809312
13/04/2009,67.98,-0.01822075
09/04/2009,69.23,0.010892563
08/04/2009,68.48,0.001168907
07/04/2009,68.4,-0.021549753
06/04/2009,69.89,-0.008406404
03/04/2009,70.48,0.002414945
02/04/2009,70.31,0.02900427
01/04/2009,68.3,0.015641458
31/03/2009,67.24,0.006565228
30/03/2009,66.8,-0.030953097
27/03/2009,68.9,-0.018264691
26/03/2009,70.17,0.006720551
25/03/2009,69.7,0.01052869
24/03/2009,68.97,-0.002606431
23/03/2009,69.15,0.066362309
20/03/2009,64.71,-0.036715289
19/03/2009,67.13,0.008076622
18/03/2009,66.59,0.019409252
17/03/2009,65.31,0.036963272
16/03/2009,62.94,0.000476758
13/03/2009,62.91,-0.007758728
12/03/2009,63.4,0.034989928
11/03/2009,61.22,-0.009105754
10/03/2009,61.78,0.058320706
09/03/2009,58.28,0.0001716
06/03/2009,58.27,0.031554958
05/03/2009,56.46,-0.048739558
04/03/2009,59.28,0.026495012
03/03/2009,57.73,0.001907239
02/03/2009,57.62,-0.052238699
27/02/2009,60.71,-0.039721076
26/02/2009,63.17,-0.005210401
25/02/2009,63.5,-0.027645805
24/02/2009,65.28,0.036503819
23/02/2009,62.94,-0.033281722
20/02/2009,65.07,-0.024441444
19/02/2009,66.68,0.008433785
18/02/2009,66.12,-0.00090703
17/02/2009,66.18,-0.052252339
13/02/2009,69.73,-0.001862598
12/02/2009,69.86,-0.019841921
11/02/2009,71.26,0.001966569
10/02/2009,71.12,-0.045356132
09/02/2009,74.42,-0.006429168
06/02/2009,74.9,0.022275643
05/02/2009,73.25,0.022783174
04/02/2009,71.6,-0.000558503
03/02/2009,71.64,0.019024036
02/02/2009,70.29,-0.003266816
30/01/2009,70.52,-0.001417033
29/01/2009,70.62,-0.043909831
28/01/2009,73.79,0.023307883
27/01/2009,72.09,0.011159273
26/01/2009,71.29,0.006614618
23/01/2009,70.82,0.012360746
22/01/2009,69.95,-0.018133377
21/01/2009,71.23,0.041857909
20/01/2009,68.31,-0.048992303
16/01/2009,71.74,0.01361329
15/01/2009,70.77,0.015378347
14/01/2009,69.69,-0.030106153
13/01/2009,71.82,0.014021542
12/01/2009,70.82,-0.027849196
09/01/2009,72.82,-0.019312446
08/01/2009,74.24,0.003778682
07/01/2009,73.96,-0.044816171
06/01/2009,77.35,0.008960517
05/01/2009,76.66,
